AppTimestamp(s),wifi_rssi_20:23:00:00:00:12,wifi_rssi_20:23:00:00:00:15,wifi_rssi_20:23:00:00:00:44,wifi_rssi_20:23:00:00:00:55,wifi_rssi_20:23:00:00:00:65,wifi_rssi_20:23:00:00:00:69,wifi_rssi_20:23:00:00:00:73,wifi_rssi_20:23:00:00:00:82,wifi_rssi_20:23:00:00:00:88,wifi_rssi_20:23:00:00:00:90,wifi_rssi_20:23:00:00:00:91,wifi_rssi_20:23:00:00:00:92,wifi_rssi_20:23:00:00:00:93,wifi_rssi_20:23:00:00:00:94,wifi_rssi_20:23:00:00:00:95,wifi_rssi_20:23:00:00:00:96,wifi_rssi_20:23:00:00:00:97,wifi_rssi_20:23:00:00:00:98,wifi_rssi_20:23:00:00:00:99,wifi_rssi_20:23:00:00:01:01,wifi_rssi_20:23:00:00:01:04,wifi_rssi_20:23:00:00:01:11,wifi_rssi_20:23:00:00:01:18,wifi_rssi_20:23:00:00:01:43,wifi_rssi_20:23:00:00:03:11,wifi_freq_20:23:00:00:00:12,wifi_freq_20:23:00:00:00:15,wifi_freq_20:23:00:00:00:44,wifi_freq_20:23:00:00:00:55,wifi_freq_20:23:00:00:00:65,wifi_freq_20:23:00:00:00:69,wifi_freq_20:23:00:00:00:73,wifi_freq_20:23:00:00:00:82,wifi_freq_20:23:00:00:00:88,wifi_freq_20:23:00:00:00:90,wifi_freq_20:23:00:00:00:91,wifi_freq_20:23:00:00:00:92,wifi_freq_20:23:00:00:00:93,wifi_freq_20:23:00:00:00:94,wifi_freq_20:23:00:00:00:95,wifi_freq_20:23:00:00:00:96,wifi_freq_20:23:00:00:00:97,wifi_freq_20:23:00:00:00:98,wifi_freq_20:23:00:00:00:99,wifi_freq_20:23:00:00:01:01,wifi_freq_20:23:00:00:01:04,wifi_freq_20:23:00:00:01:11,wifi_freq_20:23:00:00:01:18,wifi_freq_20:23:00:00:01:43,wifi_freq_20:23:00:00:03:11
142.1408,-59.0,,,,-77.0,-74.0,-79.0,-82.0,,-81.0,,,,,,,,,,,,,,,,2417.0,,,,2437.0,2422.0,2437.0,2462.0,,2437.0,,,,,,,,,,,,,,,
146.1414,-57.0,,,,-76.0,-78.0,-76.0,-82.0,,-82.0,,,,,,,,,,,,,,,,2417.0,,,,2437.0,2422.0,2437.0,2462.0,,2437.0,,,,,,,,,,,,,,,
150.136,-54.0,,,,-71.0,-78.0,-77.0,-77.0,,,,,,,,,,-78.0,,,,,,,,2417.0,,,,2437.0,2422.0,2437.0,2462.0,,,,,,,,,,2462.0,,,,,,,
154.1666,,-73.0,,-78.0,-75.0,-72.0,-74.0,-78.0,,,,,,,,,,,,,,,,,,,2452.0,,2427.0,2437.0,2422.0,2437.0,2462.0,,,,,,,,,,,,,,,,,
158.1351,-54.0,-78.0,,,-77.0,-75.0,-76.0,,,,,,,,,,,,,-77.0,,,,,,2417.0,2452.0,,,2437.0,2422.0,2437.0,,,,,,,,,,,,,2462.0,,,,,
162.1578,-58.0,,-81.0,,,-73.0,-73.0,-79.0,,-74.0,,,,,,,,,,,,,,,,2417.0,,2462.0,,,2422.0,2437.0,2462.0,,2437.0,,,,,,,,,,,,,,,
166.1819,-63.0,-81.0,,,,-77.0,-80.0,,,,-81.0,,,,,,,,,-72.0,,,,,,2417.0,2452.0,,,,2422.0,2437.0,,,,2462.0,,,,,,,,,2462.0,,,,,
170.1825,-63.0,,,,,,,,,,,-79.0,,,-78.0,-78.0,-79.0,,,-79.0,,,,,,2417.0,,,,,,,,,,,2412.0,,,2437.0,2437.0,2437.0,,,2462.0,,,,,
174.1855,-71.0,,,,,,,,,,,-76.0,,-77.0,-76.0,-76.0,-75.0,,,,,,,,,2417.0,,,,,,,,,,,2412.0,,2457.0,2437.0,2437.0,2437.0,,,,,,,,
178.1636,-67.0,,,,,,,,,,-71.0,-72.0,,-73.0,,,-69.0,,-71.0,,,,,,,2417.0,,,,,,,,,,2462.0,2412.0,,2457.0,,,2437.0,,2412.0,,,,,,
182.1453,-73.0,,,,,,,,-75.0,,-70.0,,,,-75.0,,-73.0,,,-75.0,,,,,,2417.0,,,,,,,,2462.0,,2462.0,,,,2437.0,,2437.0,,,2462.0,,,,,
186.1377,-66.0,,,,,,,,-77.0,,-72.0,-77.0,,-76.0,,,,,,,-77.0,,,,,2417.0,,,,,,,,2462.0,,2462.0,2412.0,,2457.0,,,,,,,5520.0,,,,
190.1683,,,,,,,,,,,-70.0,,,-73.0,-72.0,,-74.0,,-76.0,-74.0,,,,,,,,,,,,,,,,2462.0,,,2457.0,2437.0,,2437.0,,2412.0,2462.0,,,,,
194.1757,-71.0,,,,,,,,-77.0,,,,,-77.0,-76.0,,-74.0,,,-74.0,,,,,,2417.0,,,,,,,,2462.0,,,,,2457.0,2437.0,,2437.0,,,2462.0,,,,,
198.1771,-71.0,,,,,,,,-74.0,,,-74.0,,-77.0,,,,,-75.0,-75.0,,,,,,2417.0,,,,,,,,2462.0,,,2412.0,,2457.0,,,,,2412.0,2462.0,,,,,
202.1457,-68.0,,,,,,,,-74.0,,-72.0,-74.0,,-76.0,,,-76.0,,,,,,,,,2417.0,,,,,,,,2462.0,,2462.0,2412.0,,2457.0,,,2437.0,,,,,,,,
206.1616,-68.0,,,,,-76.0,,,,,-74.0,-74.0,,-76.0,,,,,-75.0,,,,,,,2417.0,,,,,2422.0,,,,,2462.0,2412.0,,2457.0,,,,,2412.0,,,,,,
210.1468,-68.0,,,,,,,,,,-71.0,-76.0,,,,,-77.0,,-75.0,-74.0,,,,,,2417.0,,,,,,,,,,2462.0,2412.0,,,,,2437.0,,2412.0,2462.0,,,,,
214.1827,-71.0,-75.0,,,,,,,-76.0,,,-76.0,,,,,,,-76.0,-74.0,,,,,,2417.0,2452.0,,,,,,,2462.0,,,2412.0,,,,,,,2412.0,2462.0,,,,,
218.1634,-67.0,-75.0,,,,,,,-73.0,,-75.0,,,-74.0,,,,,,-73.0,,,,,,2417.0,2452.0,,,,,,,2462.0,,2462.0,,,2457.0,,,,,,2462.0,,,,,
222.1932,-68.0,,,,,-80.0,,,-81.0,,-74.0,-80.0,,,,,,,,,,-82.0,,,,2417.0,,,,,2422.0,,,2462.0,,2462.0,2412.0,,,,,,,,,,5240.0,,,
226.1594,-69.0,,,,,-76.0,,,,,-75.0,,,-80.0,,,-80.0,,,-71.0,,,,,,2417.0,,,,,2422.0,,,,,2462.0,,,2457.0,,,2437.0,,,2462.0,,,,,
230.1476,-69.0,,-81.0,,-81.0,,,,,,-81.0,,,,,,-80.0,,,-74.0,,,,,,2417.0,,2462.0,,2437.0,,,,,,2462.0,,,,,,2437.0,,,2462.0,,,,,
234.1732,,,,,-79.0,-76.0,-81.0,,,-81.0,,-79.0,,,,,,,,-80.0,,,,,,,,,,2437.0,2422.0,2437.0,,,2437.0,,2412.0,,,,,,,,2462.0,,,,,
238.1658,-68.0,,-82.0,,,-76.0,-80.0,,,,-81.0,,,,,,,,,-83.0,,,,,,2417.0,,2462.0,,,2422.0,2437.0,,,,2462.0,,,,,,,,,2462.0,,,,,
242.1872,-53.0,-79.0,-77.0,,-77.0,-73.0,,,,,,,,,,,,-79.0,,,,,,,,2417.0,2452.0,2462.0,,2437.0,2422.0,,,,,,,,,,,,2462.0,,,,,,,
246.1354,-53.0,,,,,-73.0,-76.0,,,-79.0,,,,,,,,-75.0,,,,,,-74.0,,2417.0,,,,,2422.0,2437.0,,,2437.0,,,,,,,,2462.0,,,,,,2462.0,
250.1445,-57.0,,-79.0,,-72.0,-79.0,-77.0,,,,,,,,,,,-81.0,,,,,,,,2417.0,,2462.0,,2437.0,2422.0,2437.0,,,,,,,,,,,2462.0,,,,,,,
254.1426,-53.0,,,,-71.0,-74.0,,-78.0,,-79.0,,,,,,,,,,-79.0,,,,,,2417.0,,,,2437.0,2422.0,,2462.0,,2437.0,,,,,,,,,,2462.0,,,,,
258.1376,-51.0,,,,-68.0,-76.0,-71.0,-73.0,,-75.0,,,,,,,,,,,,,,,,2417.0,,,,2437.0,2422.0,2437.0,2462.0,,2437.0,,,,,,,,,,,,,,,
262.1401,-54.0,,,,-72.0,-68.0,-68.0,-73.0,,,,,,,,,,,,-73.0,,,,,,2417.0,,,,2437.0,2422.0,2437.0,2462.0,,,,,,,,,,,,2462.0,,,,,
266.1747,-46.0,,-73.0,-72.0,-66.0,-68.0,-68.0,,,,,,,,,,,,,,,,,,,2417.0,,2462.0,2427.0,2437.0,2422.0,2437.0,,,,,,,,,,,,,,,,,,
270.1689,-52.0,-74.0,,-72.0,-76.0,-68.0,-66.0,,,,,,,,,,,,,,,,,,,2417.0,2452.0,,2427.0,2437.0,2422.0,2437.0,,,,,,,,,,,,,,,,,,
274.17,,-74.0,,-75.0,-74.0,-70.0,-66.0,,,-76.0,,,,,,,,,,,,,,,,,2452.0,,2427.0,2437.0,2422.0,2437.0,,,2437.0,,,,,,,,,,,,,,,
278.1848,,-77.0,,-76.0,-72.0,-75.0,-67.0,,,-76.0,,,,,,,,,,,,,,,,,2452.0,,2427.0,2437.0,2422.0,2437.0,,,2437.0,,,,,,,,,,,,,,,
282.1566,-49.0,,,-74.0,-74.0,-71.0,-66.0,,,-76.0,,,,,,,,,,,,,,,,2417.0,,,2427.0,2437.0,2422.0,2437.0,,,2437.0,,,,,,,,,,,,,,,
286.1386,-52.0,,,-73.0,-78.0,-69.0,-67.0,,,-76.0,,,,,,,,,,,,,,,,2417.0,,,2427.0,2437.0,2422.0,2437.0,,,2437.0,,,,,,,,,,,,,,,
290.1383,-53.0,-75.0,,-72.0,,-69.0,-67.0,,,-74.0,,,,,,,,,,,,,,,,2417.0,2452.0,,2427.0,,2422.0,2437.0,,,2437.0,,,,,,,,,,,,,,,
294.1577,-53.0,-75.0,,-72.0,-75.0,-72.0,-68.0,,,,,,,,,,,,,,,,,,,2417.0,2452.0,,2427.0,2437.0,2422.0,2437.0,,,,,,,,,,,,,,,,,,
298.136,-54.0,-74.0,,,-73.0,-80.0,-73.0,,,-77.0,,,,,,,,,,,,,,,,2417.0,2452.0,,,2437.0,2422.0,2437.0,,,2437.0,,,,,,,,,,,,,,,
302.1756,-55.0,,-83.0,,-69.0,,-75.0,,,,,,,,,,,-81.0,,,,,,-80.0,,2417.0,,2462.0,,2437.0,,2437.0,,,,,,,,,,,2462.0,,,,,,2462.0,
306.1301,-55.0,-82.0,-80.0,,-72.0,-71.0,-75.0,,,,,,,,,,,,,,,,,,,2417.0,2452.0,2462.0,,2437.0,2422.0,2437.0,,,,,,,,,,,,,,,,,,
310.1717,-51.0,,,-73.0,-70.0,-75.0,-69.0,-73.0,,,,,,,,,,,,,,,,,,2417.0,,,2427.0,2437.0,2422.0,2437.0,2462.0,,,,,,,,,,,,,,,,,
314.1803,,-74.0,-75.0,,-73.0,-73.0,-72.0,-73.0,,,,,,,,,,,,,,,,,,,2452.0,2462.0,,2437.0,2422.0,2437.0,2462.0,,,,,,,,,,,,,,,,,
318.1335,-59.0,,,,-73.0,-76.0,-80.0,,,-83.0,,,,,,,,,,-80.0,,,,,,2417.0,,,,2437.0,2422.0,2437.0,,,2437.0,,,,,,,,,,2462.0,,,,,
322.1635,-60.0,,,,-75.0,-77.0,-76.0,,,-76.0,,,,,,,,,,-76.0,,,,,,2417.0,,,,2437.0,2422.0,2437.0,,,2437.0,,,,,,,,,,2462.0,,,,,
326.1563,-63.0,,,,-80.0,-77.0,,,,,-77.0,,,,,,,,,-73.0,,,-80.0,,,2417.0,,,,2437.0,2422.0,,,,,2462.0,,,,,,,,,2462.0,,,2462.0,,
330.1449,-66.0,,,,,-75.0,,,-77.0,,,,,,-77.0,,-77.0,,,,,,,,-78.0,2417.0,,,,,2422.0,,,2462.0,,,,,,2437.0,,2437.0,,,,,,,,2462.0
334.1686,-62.0,,,,,,,-77.0,,,,-73.0,,-76.0,,,,,,-76.0,,,,,-73.0,2417.0,,,,,,,2462.0,,,,2412.0,,2457.0,,,,,,2462.0,,,,,2462.0
