AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,Quat_1,Quat_2,Quat_3,Quat_4,q_w,q_x,q_y,q_z,quat_angle_error_deg
0.3992,65093.9481,-1.264891413129379,7.407986439998613,-3.204423229036355,-0.11409922475765485,-0.36616533692807207,-0.0439224467550294,3.319562441795763,-11.791685281823305,-48.45093382357854,0.9204169444289804,0.37641671,-0.00969288,-0.10511497,0.9988512814151845,-0.012254274078693696,-0.0462968030096279,0.001598878712077213,47.58070215333518
0.43,65093.9682,-1.4206324279782274,7.366504353562544,-3.043423055558384,-0.13353418108393456,-0.3476512393008547,-0.11872226534513357,3.6393039774808438,-11.62824851487916,-48.486834291018624,0.92086842411265,0.37454242,-0.01250371,-0.10753129,0.998712052880864,-0.01168857724479156,-0.04937088157341919,0.0003586713625359086,47.33704573316557
0.4443,65093.9881,-1.5836910624939036,7.267315944612353,-2.8839277345341343,-0.15614966952452308,-0.3258929199929637,-0.17833185988375325,4.0073828298265965,-11.456422118724994,-48.464999942215925,0.9210733093544108,0.3731474,-0.01475271,-0.11030564,0.9985721384296308,-0.011388380914097045,-0.05217132994855479,-0.0014633740563899306,47.17796787475283
0.4647,65094.0081,-1.7181138145391868,7.13890897470963,-2.7248438103253805,-0.1751320231327071,-0.30931723450473914,-0.2147914344636783,4.416161684965413,-11.30403512367472,-48.4228942158657,0.9212383452495168,0.37169284,-0.01668479,-0.11351635,0.9984289856712074,-0.011307399414625446,-0.05475829005620515,-0.003637713589979721,47.041743264880004
0.4811,65094.0282,-1.81289215480815,6.99884667331949,-2.5621475372836175,-0.1810779495232532,-0.3033351829001192,-0.22451707703855683,4.830348144735025,-11.193983643400601,-48.402766561248114,0.9219479772346344,0.36897737,-0.01730389,-0.11648263,0.9982784692505995,-0.011300340796871944,-0.05724974763440947,-0.005904788256203018,46.76678749325955
0.5043,65094.0481,-1.8843811361352,6.853500930800903,-2.407200181317273,-0.16980832340546267,-0.3053962678237979,-0.20586762683097642,5.1929435112189966,-11.134505610185359,-48.43150820104393,0.9229605007558208,0.36558408,-0.01818534,-0.11900205,0.998119767725227,-0.011178149457757702,-0.059733698811351765,-0.007991462766836904,46.38821603203362
0.5292,65094.0681,-1.9530174523996384,6.714266583117087,-2.2737530638757915,-0.14825242529967247,-0.3042451030642623,-0.1577508013766987,5.449591642989242,-11.119407095453832,-48.51186943453863,0.9234946513988496,0.36313033,-0.02013521,-0.12201871,0.9979599823249516,-0.010820742932679818,-0.06218070650698521,-0.009609627394392568,46.11685031992485
0.5485,65094.0882,-2.0068754292871938,6.611956624490416,-2.1529514349616465,-0.12860621603508218,-0.28635602570316615,-0.08289657324517974,5.5790659761525845,-11.126833336896066,-48.63170215207181,0.9235295842217028,0.36167794,-0.02201114,-0.12568884,0.9978145241043933,-0.010229759172510547,-0.06443190988651078,-0.010490781761728706,45.98730104909207
0.5592,65094.1081,-1.996793082230555,6.582085685036214,-2.0226693160798352,-0.1169103896492198,-0.2429721480639556,0.006577467596245865,5.60245498166786,-11.125044221093424,-48.78439625885709,0.9236504086307712,0.36033392,-0.0235275,-0.12835827,0.9977026142680474,-0.009469363291639582,-0.06625646367239064,-0.010483590185809626,45.84845008030403
0.5799,65094.1281,-1.8841573625625982,6.627600903012519,-1.8885812111914917,-0.1088242895657487,-0.174161781819386,0.09141668590549694,5.558197254439533,-11.087300270243121,-48.97925714827604,0.9242580943957932,0.3583774,-0.02582361,-0.12901843,0.9976405281038585,-0.00856924686232373,-0.06743269373036286,-0.00963205632946114,45.562363585992074
0.6009,65094.1481,-1.6860859526705423,6.70828266243681,-1.7977544132700438,-0.09538794672901266,-0.0918149292488079,0.15683489306320467,5.472120330445748,-10.998135906659858,-49.22694407259683,0.9251836939573,0.35625237,-0.0283868,-0.12772459,0.9976344490456894,-0.0074822505260456786,-0.06784803420230656,-0.008134264518190213,45.17486452033271
0.6192,65094.1681,-1.4600860625981875,6.780632724847822,-1.792876992611229,-0.07068586932537249,-0.01745818060366513,0.1997032002600784,5.3497105980274995,-10.848875535475413,-49.513275984615454,0.9259963989120514,0.3545678,-0.02902598,-0.12637182,0.9976752932746176,-0.00610917863274511,-0.06758659709227191,-0.006224067747531015,44.83610408265521
0.6438,65094.1881,-1.2569163259803238,6.83306936798381,-1.8625516191245155,-0.03444946294415171,0.029721798223317594,0.22263135998401307,5.188834085420763,-10.632647254150553,-49.790901010067245,0.9266138161980214,0.35366279,-0.02756923,-0.12469725,0.9977409914601069,-0.0043490203795433745,-0.06691123016085279,-0.004109411186846153,44.56075344603167
0.6827,65094.2081,-1.1063838896553266,6.870923907438627,-1.9540191503012188,0.008846361887652176,0.04607737568229256,0.22635881091220647,4.999158714852974,-10.345961270517748,-50.000049512424425,0.9272261721324508,0.35312483,-0.02701487,-0.12175663,0.9978077550579164,-0.0021464413605358015,-0.06611451396452694,-0.0019869018600281265,44.21983445646493
0.6859,65094.2281,-1.0306337094173477,6.894931792668565,-2.0214706017899915,0.051344404734104954,0.044018029070978244,0.21211335037761914,4.807617336691504,-9.998216052224015,-50.10395438820709,0.9274633287848532,0.35337937,-0.02795596,-0.11896747,0.9978616685800246,0.00047493103868489177,-0.06535949523601162,-3.4665421081852154e-05,43.909551525874996
0.6997,65094.2481,-1.0398490872027666,6.9085182117158235,-2.0469746780958205,0.08462962125852001,0.040321789390098776,0.1868109660000508,4.643728438145191,-9.6186930344454,-50.115850875419284,0.9273535565533676,0.35418117,-0.02908252,-0.11715497,0.9979015202048845,0.0034117867909602764,-0.06463910553061253,0.0016436909307730083,43.65631294997045
0.7198,65094.2691,-1.1188840738991417,6.925143239608438,-2.031667691606559,0.10369487502921237,0.04526648402274801,0.16159412621273656,4.524427921265092,-9.246399220608508,-50.09494998720549,0.9271129984002656,0.35517928,-0.02993488,-0.11581481,0.9979336450243141,0.006519132079545732,-0.06384817644478671,0.0030580075361359687,43.419437733936675
0.7403,65094.2891,-1.237783537058588,6.961485842640106,-1.9834030794236823,0.10959991546005354,0.0591364689203636,0.14680102600933664,4.45021506144571,-8.906394315334614,-50.10575568238072,0.9266723296769674,0.35659865,-0.03068128,-0.11478003,0.9979644314953405,0.00967063430111902,-0.06288729966102233,0.004319704126526072,43.2336930920886
0.7618,65094.31,-1.3780617319531498,7.030918744312416,-1.9087517339616222,0.10896507151004552,0.07446100964959995,0.14904437058967934,4.408995127225862,-8.597512596902273,-50.16930383058425,0.9264561974500346,0.35757014,-0.03063765,-0.11350702,0.9979945029932024,0.01281084383725603,-0.06173709912281304,0.0056022198661528355,42.99468818666769
0.7919,65094.3311,-1.5417330839586907,7.136561347245399,-1.8074444504168619,0.10960154536024294,0.08351775882080764,0.17122996317153633,4.38390483619195,-8.302827743716609,-50.2493707824929,0.9265509462333242,0.35806805,-0.02947507,-0.11145329,0.9980179926461291,0.015963299061226732,-0.06045484862241738,0.007104274467770409,42.685297646688234
0.8095,65094.3512,-1.7345494788655165,7.25991514303994,-1.6727075034204586,0.11715893576376026,0.08666914726379321,0.214457059747932,4.356671935664034,-8.00780921522786,-50.28383046278383,0.9262383936601944,0.35962951,-0.02859349,-0.10923125,0.9980269018391728,0.01920734419946612,-0.05909140757985861,0.009032534768080056,42.49573550315526
0.8268,65094.3711,-1.9541480206509896,7.3667945085406865,-1.5135438342737868,0.13803004094081026,0.09016733408685376,0.2804344791558758,4.305066469004476,-7.709449708625302,-50.232669611143514,0.9256810256834856,0.36160454,-0.02960976,-0.10714503,0.9980125481505702,0.022686278772425312,-0.057633194043671246,0.011606094682979413,42.341684649918484
0.8415,65094.3911,-2.1977882976527026,7.442951271502006,-1.3814888652991173,0.18213069215749497,0.09260418369392324,0.3711374719919288,4.209132444974827,-7.4070984497002215,-50.10842091979958,0.925441013139918,0.36266741,-0.03135797,-0.10510927,0.9979571162657869,0.02664220961921266,-0.05608046768081985,0.015058814886347286,42.06134210567006
0.8616,65094.4111,-2.4555392506493066,7.50983338135105,-1.345090141817066,0.2568102551189529,0.07893748824389768,0.4825550084132149,4.067704811003785,-7.083273664239204,-49.96450965156249,0.9254478945203712,0.36348814,-0.03069178,-0.10237471,0.9978232639173698,0.031386063462274634,-0.0545898235752207,0.019585713355796328,41.70101529037965
0.8822,65094.4311,-2.6833435415921545,7.575092493558316,-1.4228641553606995,0.3569479874401645,0.035075374542412614,0.5980565102563576,3.90261586680662,-6.700594806934287,-49.84973014445657,0.9252691437374378,0.36537349,-0.02899294,-0.09766593,0.9975584323144395,0.03716704436325913,-0.05347385905047108,0.025225608613224093,41.32454799024094
0.9063,65094.4511,-2.8070336091465484,7.579553110798722,-1.5569155087068602,0.46371805948297407,-0.032207192933671025,0.6927833556367538,3.7392370338916523,-6.2208527985807756,-49.771731667440086,0.9240971939107944,0.37004471,-0.02841583,-0.09112535,0.997117164862299,0.04403499632683233,-0.05299356870084286,0.03177987274700434,41.10921248246142
0.9301,65094.4711,-2.781776258063741,7.43019861724208,-1.6624356957333046,0.5547844271626737,-0.09248293907630716,0.7488658868157964,3.5832434481307227,-5.6270975209801986,-49.69696844825279,0.92199369692928,0.37671015,-0.02955259,-0.08452059,0.9964856449206908,0.05181414650008193,-0.05310980979470029,0.03887160651470238,41.0378446042228
0.9418,65094.4911,-2.650609885803589,7.086375244195642,-1.6976013147125966,0.6171740072790493,-0.10995107097516907,0.7673018595234944,3.4148215807659055,-4.935001198367008,-49.57729624283703,0.9195503481709136,0.38354179,-0.03449992,-0.07831097,0.9956882212510156,0.060209828341867756,-0.05341076663892788,0.046119764093857984,40.92230527588977
0.9616,65094.5111,-2.5146000009078606,6.596307019533052,-1.6815255876048938,0.6542363762593724,-0.06748967731415545,0.7642174593877135,3.1976525805102285,-4.184193651020976,-49.37976281080562,0.9167376192983212,0.39062533,-0.03941502,-0.07382713,0.9947679490222276,0.06897690355804055,-0.05328858816719688,0.05328452631676879,40.875588963754396
0.9835,65094.5332,-2.436674295250289,6.057344266053349,-1.6719172438018846,0.680119544606206,0.025624731921378416,0.7544846729885604,2.89140210707758,-3.410331971346041,-49.10108875006014,0.914896680439737,0.39562616,-0.04106422,-0.06897634,0.9937578807735035,0.07801964874878402,-0.05221649178699721,0.06026314624320804,40.550107803901014
1.0059,65094.5531,-2.401439783009391,5.5517167601583814,-1.7456206690571627,0.7013587707976936,0.1461966213775643,0.7407384512451042,2.4603145116613625,-2.6285943656406143,-48.759072274957056,0.913523798669348,0.39986479,-0.04131779,-0.06225158,0.9926730795506791,0.08730417028588161,-0.04991041315288594,0.06698574210213147,40.02011614594936
1.0234,65094.5731,-2.3552728191667742,5.113897084066562,-1.9627237650975995,0.7036282937595275,0.2719562322234196,0.7195273453788074,1.8765694365218504,-1.8497399208412837,-48.3727993380968,0.9115010013684544,0.40557665,-0.0404866,-0.05508485,0.9915292569105425,0.09664771469640279,-0.04632128125871302,0.07337091274436476,39.62334775758927
1.0608,65094.5932,-2.248180655496004,4.745562099314968,-2.313024313402036,0.661102154272837,0.3878296571554175,0.6941500624087956,1.1298251869740883,-1.1027991286880443,-47.95413323327811,0.9087797775569026,0.41273031,-0.03814009,-0.04814915,0.9903618465858771,0.10561105207414832,-0.041545332584839015,0.07939586794801085,39.43368925507126
1.069,65094.6131,-2.049835279538253,4.444569548028565,-2.704946464740884,0.5589089347712426,0.48624830925469054,0.6773022889817466,0.24484591403118938,-0.43773710267101684,-47.5132691638842,0.9059526680385926,0.41980293,-0.03434941,-0.04284135,0.9892215541316015,0.11361419370664837,-0.03573927203340831,0.08517767468280081,39.40291344669045
1.0883,65094.6331,-1.7601549438941273,4.2098293927644415,-3.022324488071845,0.4072965893713004,0.5642596068044653,0.6815089994252865,-0.7161172721810427,0.08900470495269097,-47.067328440423005,0.903718187911151,0.425383,-0.03009576,-0.03790759,0.9881485690090852,0.12018147414423366,-0.02908391324291586,0.09095573004651479,39.370130543741034
1.1052,65094.6532,-1.4106005990298778,4.03178499626809,-3.1959131120518616,0.23814985127710425,0.6194256723577959,0.7099085071843284,-1.6770039062071342,0.4384089286499524,-46.65056593493075,0.9025163952136044,0.42876384,-0.02552686,-0.03121066,0.987145858048282,0.1251417852093347,-0.021797257488206,0.09699210328029152,39.18518231751948
1.1256,65094.6751,-1.042854384345684,3.900366369126942,-3.2269397566204545,0.08806603906825347,0.6489606209902695,0.7562692419757433,-2.577789643387092,0.6078969117728263,-46.31826664858927,0.9024300397156624,0.42976391,-0.01985094,-0.02299881,0.9861724764615534,0.12866605372526183,-0.014150728240571063,0.10348260809777014,38.82553347792569
1.1461,65094.6951,-0.6817682897924701,3.8202085509554826,-3.1629250491949006,-0.02034211833711988,0.6536325861166798,0.8101986428930942,-3.3913858611038328,0.6297382683650543,-46.127690191984186,0.9030424066664676,0.42911893,-0.01331379,-0.01393193,0.9851638741045726,0.13113378727936698,-0.006434570938316704,0.11051998592960031,38.369922177442646
1.166,65094.7151,-0.3330359781366139,3.8042750111294716,-3.0620754328766195,-0.08626937968299601,0.640211347945417,0.8624091883928964,-4.123349489210218,0.5559950062923349,-46.103607454680024,0.9035665699776636,0.42834637,-0.00837335,-0.00408998,0.9840631749894371,0.13292932308586564,0.0011185678249667243,0.1181025465418221,37.96640671342482
1.186,65094.7351,0.0008279303713591007,3.8586386610501973,-2.968538191532762,-0.12389918982714901,0.6177924496266077,0.9085599339360105,-4.796118158000544,0.4393141604694719,-46.21532272643777,0.9039897683065544,0.42748889,-0.0045119,0.00594899,0.9828384721617633,0.13430304483907038,0.008384105606918194,0.1261781936740942,37.616876937029765
1.2058,65094.7551,0.3125375850719313,3.978243804116345,-2.906261942325028,-0.1498149821754672,0.591654990237555,0.9486510080374367,-5.428282292707895,0.3135576195041967,-46.38403158564373,0.9044860868447396,0.42620292,-0.00112354,0.01596018,0.9814808601824493,0.1353503643188609,0.015322484922395732,0.13468786667726887,37.27662014238894
1.2329,65094.775,0.5895417361083578,4.146263377755758,-2.8843170461565415,-0.17473874152141539,0.5590826214090697,0.98301623638327,-6.02508307329527,0.18674895644084266,-46.52022756593035,0.9051205522338855,0.42429256,0.00081554,0.02705447,0.9799963194588279,0.1360639370654207,0.021893194611589627,0.14357752925547568,36.88268836535064
1.2558,65094.7962,0.8210697831774115,4.340431599603515,-2.8935837765491565,-0.20057035242218293,0.5103759904762342,1.0101731827212603,-6.582560162255534,0.04821790504977663,-46.566913945225615,0.9055450101866912,0.42245531,0.00223959,0.03891953,0.9783992250907916,0.13641006565810965,0.02796479006164247,0.15279142922853,36.52861588503347
1.2674,65094.8161,1.0169523315578306,4.548329975345242,-2.8997785829329623,-0.22113907707888003,0.43846937481913806,1.026309407474627,-7.096095049371323,-0.11626452050517244,-46.5201458408403,0.9059846704037487,0.42013991,0.00451272,0.05151571,0.9767080863277697,0.13640570702980367,0.03331414061152623,0.16224970023688953,36.131683073538206
1.2935,65094.8361,1.2088926067574473,4.763878955603643,-2.8675156747941206,-0.2288790634516354,0.35142594404331146,1.0248407075648216,-7.567618279798918,-0.30913886381776834,-46.41965509198552,0.9065186569187073,0.41722918,0.0059695,0.06409447,0.9749465650465577,0.13615107063061085,0.03776050793479817,0.17180286758538826,35.704405581342044
1.3131,65094.8571,1.4152849146640671,4.965736677624153,-2.8091555191181947,-0.22557066543833837,0.27235864300373724,0.9994422824998236,-8.003245862934133,-0.5213489328408585,-46.32524476411558,0.9072111962776724,0.41346124,0.00440418,0.07744838,0.973150422011358,0.1357670393850442,0.041332962246723864,0.18121024636495148,35.195005863067976
1.3305,65094.8772,1.6101055458963405,5.118548542594963,-2.7952210658042964,-0.22693986784804604,0.22148156230310428,0.9505508820245452,-8.397236464941173,-0.7455646866728394,-46.29278805986549,0.9075849552484953,0.41008452,-4.053e-05,0.09011234,0.9713728691774993,0.13526360095450246,0.0442896375465562,0.1902023535308875,34.81135369592184
1.348,65094.8971,1.7458350354428611,5.205221354116526,-2.890336401162149,-0.2534048461733288,0.19626851574905552,0.8876790074505982,-8.722835741156485,-0.986346421344658,-46.3509569229808,0.9075132673587136,0.40759689,-0.00562305,0.10125624,0.9696797368432732,0.13445644837997642,0.046926387139855585,0.1985965398354252,34.6440074720946
1.3683,65094.9181,1.8116217372382857,5.255450322774146,-3.06945734677381,-0.3130705713694095,0.1718133109574031,0.8231045101052664,-8.952054267770517,-1.2616537905878342,-46.49028561973516,0.9068065274494164,0.40623957,-0.00856812,0.11224046,0.9681338683029955,0.13303635434892075,0.04933615688657922,0.20635911680827115,34.62578283085663
1.3885,65094.9381,1.8508360173628766,5.34065329298247,-3.2202924572028997,-0.39275058996040396,0.12348836544226482,0.7625628306255215,-9.091118659261044,-1.5875726109963662,-46.67375325106406,0.9062898939762496,0.4045313,-0.00967957,0.12206294,0.9667777441821085,0.13076600929249507,0.05135156820538854,0.2135510726049298,34.64288066575772
1.4121,65094.9581,1.9125593296272743,5.536876634721631,-3.246255768402419,-0.46550966913969405,0.04569012928974575,0.7007140535425307,-9.191232594490419,-1.9545808842396317,-46.86168610506773,0.906765613488654,0.40048185,-0.01313896,0.13121653,0.9656297246360236,0.12765218861297398,0.05268312023939022,0.22020136803280113,34.537028279956765
1.432,65094.9781,2.00496223773581,5.879854645777525,-3.141142997135536,-0.5077176325183292,-0.05386134960729094,0.6241941814479417,-9.311161385519156,-2.3232925471407953,-47.04080159126279,0.9080989274933258,0.39420551,-0.01790875,0.14013433,0.9647026899062884,0.12395002506911487,0.05304778279069844,0.22621017685755937,34.25294642704677
1.451,65094.9981,2.1033574676563247,6.339458741383297,-2.946754880630897,-0.5120622503582215,-0.1683626148049414,0.5201711739284407,-9.464249004533123,-2.640563392842349,-47.235063130528786,0.9091831928026468,0.38827854,-0.02263694,0.1487053,0.9640292302820878,0.12000544812894148,0.0521961509545005,0.23134800065406289,34.00349964440994
1.4708,65095.0191,2.1739816478445406,6.831978950831656,-2.673502295785315,-0.48746928493164715,-0.2924032541509466,0.38465700779582057,-9.607000836997909,-2.8604884917411786,-47.486164517186275,0.909558830775216,0.38406557,-0.02759973,0.15631579,0.9636630121577792,0.1160895189954908,0.04994452287535303,0.23533458567143276,33.92251037939164
1.4914,65095.0401,2.1726549884947532,7.267512737525974,-2.2916323851507374,-0.44749997348641984,-0.4156487391806737,0.22539586342693665,-9.678157794112408,-2.9607521094321925,-47.82455661387943,0.9096230430489352,0.38097101,-0.03559961,0.16180135,0.9636488834696784,0.11236092445554556,0.04625152529872696,0.23794253182371308,34.03462419404722
1.5134,65095.0601,2.049327622274918,7.606990282858671,-1.777863433192389,-0.3987444879534407,-0.5251790158431391,0.057912848391183505,-9.641639764940486,-2.941253801866832,-48.25285679005311,0.9099696874466332,0.3779943,-0.04484424,0.16451283,0.9639894454882367,0.10893971363009422,0.041241790565443186,0.23907237919180674,34.17358023855261
1.5315,65095.0802,1.7821544192450478,7.885923470586978,-1.144776568793381,-0.3389849402159083,-0.6131707929453483,-0.10433505602513496,-9.493866337629433,-2.8091793996465704,-48.74794520799409,0.9109695470481648,0.37461373,-0.05354975,0.16410808,0.9646424289683095,0.10598156209540566,0.03513216846062953,0.23874384488231676,34.21266917752988
1.5518,65095.1001,1.3979139815761878,8.170270008389844,-0.4325316915575965,-0.2624733756885509,-0.6803089838086345,-0.2598619990662189,-9.24238712175432,-2.5692414279272686,-49.27391757904647,0.9121760711238004,0.37127912,-0.06254452,0.16178632,0.9655526218993941,0.10369163449230563,0.028118738431890816,0.23699264931326233,34.18323180612192
1.5781,65095.1201,0.9486307669516257,8.476017293726494,0.3152905071543155,-0.16419399131290374,-0.7319817720387765,-0.41827583521916456,-8.885043190698944,-2.221021941616903,-49.7917680345318,0.9130296466593728,0.36881903,-0.0702684,0.1594106,0.9666817151411913,0.10230549792230294,0.020312551333602265,0.23376793399624815,34.049240034615075
1.5934,65095.1411,0.4809637183920378,8.736702078998169,1.063443439372111,-0.04110114608727905,-0.7697942458358995,-0.5868433906884679,-8.411013482027029,-1.7600342120824646,-50.264318036814046,0.9137385139363132,0.36706808,-0.07804433,0.15573065,0.9680000099770518,0.10207830577024776,0.011783397348393362,0.22894792360367366,33.843500785595666
1.612,65095.1612,0.03538745929574939,8.851797860621035,1.7759600851380166,0.10828995710042871,-0.7873545625251487,-0.7585984026653979,-7.8173197079003565,-1.1835732905806715,-50.65671807440792,0.9142956441471648,0.36655518,-0.08606702,0.14930922,0.9694499462968511,0.10328812027368979,0.002661364619974344,0.2224663636906039,33.642639667540635
1.6319,65095.1811,-0.34140938600746396,8.760610338057973,2.4053367628032265,0.2857556406355855,-0.7753149330143819,-0.9148749664152149,-7.118096142522175,-0.4918703968797997,-50.93034043338163,0.9147545539333338,0.36744443,-0.0936058,0.13945125,0.970921420979686,0.10624702209303075,-0.0068188443996347785,0.21442170585135234,33.435141330578915
