AppTimestamp(s),wifi_rssi_20:23:00:00:00:01,wifi_rssi_20:23:00:00:00:09,wifi_rssi_20:23:00:00:00:15,wifi_rssi_20:23:00:00:00:24,wifi_rssi_20:23:00:00:00:25,wifi_rssi_20:23:00:00:00:38,wifi_rssi_20:23:00:00:00:44,wifi_rssi_20:23:00:00:00:45,wifi_rssi_20:23:00:00:00:46,wifi_rssi_20:23:00:00:00:55,wifi_rssi_20:23:00:00:00:65,wifi_rssi_20:23:00:00:00:73,wifi_rssi_20:23:00:00:00:79,wifi_rssi_20:23:00:00:00:80,wifi_rssi_20:23:00:00:00:82,wifi_rssi_20:23:00:00:00:88,wifi_rssi_20:23:00:00:03:25,wifi_freq_20:23:00:00:00:01,wifi_freq_20:23:00:00:00:09,wifi_freq_20:23:00:00:00:15,wifi_freq_20:23:00:00:00:24,wifi_freq_20:23:00:00:00:25,wifi_freq_20:23:00:00:00:38,wifi_freq_20:23:00:00:00:44,wifi_freq_20:23:00:00:00:45,wifi_freq_20:23:00:00:00:46,wifi_freq_20:23:00:00:00:55,wifi_freq_20:23:00:00:00:65,wifi_freq_20:23:00:00:00:73,wifi_freq_20:23:00:00:00:79,wifi_freq_20:23:00:00:00:80,wifi_freq_20:23:00:00:00:82,wifi_freq_20:23:00:00:00:88,wifi_freq_20:23:00:00:03:25
132.9414,,,-50.0,,,,-57.0,-59.0,,-54.0,-67.0,,-62.0,-62.0,-57.0,-52.0,-57.0,,,2452.0,,,,2462.0,2412.0,,2427.0,2437.0,,5200.0,5200.0,2462.0,2462.0,2437.0
136.8794,-67.0,,-56.0,,,,-56.0,-57.0,,-54.0,,,-58.0,-58.0,-57.0,-53.0,-61.0,2437.0,,2452.0,,,,2462.0,2412.0,,2427.0,,,5200.0,5200.0,2462.0,2462.0,2437.0
140.7466,,,-54.0,,,,-56.0,-57.0,,-52.0,-67.0,,-58.0,-58.0,-57.0,-56.0,-58.0,,,2452.0,,,,2462.0,2412.0,,2427.0,2437.0,,5200.0,5200.0,2462.0,2462.0,2437.0
144.9097,-66.0,,-52.0,,,,-55.0,-57.0,,-55.0,,,-58.0,-59.0,-54.0,-52.0,-61.0,2437.0,,2452.0,,,,2462.0,2412.0,,2427.0,,,5200.0,5200.0,2462.0,2462.0,2437.0
148.9125,,,-51.0,,,,-57.0,-58.0,,-53.0,,-69.0,-58.0,-59.0,-58.0,-52.0,-64.0,,,2452.0,,,,2462.0,2412.0,,2427.0,,2437.0,5200.0,5200.0,2462.0,2462.0,2437.0
152.8833,-63.0,,-50.0,,,,-56.0,-57.0,,-55.0,,,-59.0,-59.0,-56.0,-50.0,-61.0,2437.0,,2452.0,,,,2462.0,2412.0,,2427.0,,,5200.0,5200.0,2462.0,2462.0,2437.0
156.9155,-64.0,,-51.0,,,,-55.0,-59.0,,-55.0,,,-60.0,-59.0,-55.0,-50.0,-65.0,2437.0,,2452.0,,,,2462.0,2412.0,,2427.0,,,5200.0,5200.0,2462.0,2462.0,2437.0
160.8955,-64.0,,-51.0,,,,-57.0,-59.0,,-53.0,,,-62.0,-61.0,-55.0,-55.0,-64.0,2437.0,,2452.0,,,,2462.0,2412.0,,2427.0,,,5200.0,5200.0,2462.0,2462.0,2437.0
164.8863,-64.0,,-51.0,,,,-53.0,-58.0,,-53.0,,,-59.0,-60.0,-53.0,-53.0,-64.0,2437.0,,2452.0,,,,2462.0,2412.0,,2427.0,,,5200.0,5200.0,2462.0,2462.0,2437.0
168.9196,-61.0,,-51.0,,,,-53.0,-56.0,,-53.0,,,-58.0,-57.0,-55.0,-59.0,-64.0,2437.0,,2452.0,,,,2462.0,2412.0,,2427.0,,,5200.0,5200.0,2462.0,2462.0,2437.0
172.8917,-57.0,,-41.0,,,,-53.0,-54.0,,-52.0,,,-62.0,-61.0,-54.0,-54.0,-63.0,2437.0,,2452.0,,,,2462.0,2412.0,,2427.0,,,5200.0,5200.0,2462.0,2462.0,2437.0
176.9326,-57.0,,-43.0,,,,-45.0,-46.0,,-38.0,,-55.0,-47.0,-47.0,-45.0,-60.0,,2437.0,,2452.0,,,,2462.0,2412.0,,2427.0,,2437.0,5200.0,5200.0,2462.0,2462.0,
180.8828,-47.0,-60.0,-56.0,,,,-49.0,-54.0,,-47.0,,-64.0,-50.0,-50.0,-47.0,,,2437.0,5200.0,2452.0,,,,2462.0,2412.0,,2427.0,,2437.0,5200.0,5200.0,2462.0,,
184.8908,-46.0,-63.0,-61.0,,,,-51.0,-56.0,,-58.0,,-63.0,-61.0,-61.0,-59.0,,,2437.0,5200.0,2452.0,,,,2462.0,2412.0,,2427.0,,2437.0,5200.0,5200.0,2462.0,,
188.8735,-46.0,-63.0,-57.0,,,,-63.0,-64.0,,-59.0,,-69.0,-68.0,-69.0,-66.0,,,2437.0,5200.0,2452.0,,,,2462.0,2412.0,,2427.0,,2437.0,5200.0,5200.0,2462.0,,
192.9316,-52.0,,-53.0,,,,-58.0,-64.0,-77.0,-56.0,,-73.0,-71.0,-71.0,-57.0,,,2437.0,,2452.0,,,,2462.0,2412.0,2462.0,2427.0,,2437.0,5200.0,5200.0,2462.0,,
196.8973,-46.0,-54.0,-60.0,,,,-58.0,-59.0,-80.0,,,-73.0,-68.0,-69.0,-58.0,,,2437.0,5200.0,2452.0,,,,2462.0,2412.0,2462.0,,,2437.0,5200.0,5200.0,2462.0,,
200.9216,-47.0,-56.0,-63.0,,,,-59.0,-63.0,,-57.0,,-65.0,-64.0,-65.0,-59.0,,,2437.0,5200.0,2452.0,,,,2462.0,2412.0,,2427.0,,2437.0,5200.0,5200.0,2462.0,,
204.9379,-49.0,-60.0,-55.0,,,,-63.0,-58.0,,-57.0,,-68.0,-64.0,-65.0,-60.0,,,2437.0,5200.0,2452.0,,,,2462.0,2412.0,,2427.0,,2437.0,5200.0,5200.0,2462.0,,
208.9079,-54.0,-60.0,-56.0,,,,-55.0,-60.0,,-61.0,,-74.0,-65.0,-65.0,-56.0,,,2437.0,5200.0,2452.0,,,,2462.0,2412.0,,2427.0,,2437.0,5200.0,5200.0,2462.0,,
212.9169,-58.0,-62.0,-60.0,,,-72.0,-65.0,-61.0,,-61.0,,,-67.0,-68.0,-63.0,,,2437.0,5200.0,2452.0,,,2457.0,2462.0,2412.0,,2427.0,,,5200.0,5200.0,2462.0,,
216.933,-53.0,-66.0,-58.0,,,,-65.0,-69.0,-79.0,,,-76.0,-69.0,-69.0,-67.0,,,2437.0,5200.0,2452.0,,,,2462.0,2412.0,2462.0,,,2437.0,5200.0,5200.0,2462.0,,
220.9326,-53.0,-66.0,-60.0,,,,-65.0,-71.0,,-63.0,,-74.0,-73.0,-73.0,-67.0,,,2437.0,5200.0,2452.0,,,,2462.0,2412.0,,2427.0,,2437.0,5200.0,5200.0,2462.0,,
224.9086,-59.0,-72.0,-64.0,,-78.0,-70.0,-65.0,,,-66.0,,,-77.0,-78.0,-66.0,,,2437.0,5200.0,2452.0,,2412.0,2457.0,2462.0,,,2427.0,,,5200.0,5200.0,2462.0,,
228.9325,-67.0,-70.0,-70.0,,-66.0,-72.0,-69.0,-67.0,-73.0,-70.0,,,,-74.0,,,,2437.0,5200.0,2452.0,,2412.0,2457.0,2462.0,2412.0,2462.0,2427.0,,,,5200.0,,,
