AppTimestamp(s),ble_rssi_BE:AC:20:23:00:01,ble_rssi_BE:AC:20:23:00:02,ble_rssi_BE:AC:20:23:00:04,ble_rssi_BE:AC:20:23:00:05
40.1275,-83.0,,,
40.555,-76.0,,,
40.7272,,,,-95.0
40.904,,,,-97.0
40.9588,-81.0,,,
41.3597,-73.0,,,
41.5335,,,,-94.0
41.5796,-79.0,,,
43.0082,-73.0,,,
43.2258,-73.0,,,
43.38,,,,-93.0
43.4423,-80.0,,,
43.5747,,,,-94.0
43.8472,-78.0,,,
44.0569,-73.0,,,
44.473,-79.0,,,
44.8845,-78.0,,,
45.1158,-77.0,,,
45.5208,-74.0,,,
46.1077,-85.0,,,
46.6714,,,,-91.0
46.8597,,,,-91.0
46.93,-89.0,,,
47.0606,,,,-90.0
47.1363,-77.0,,,
47.2558,,,,-90.0
47.3253,-76.0,,,
47.4797,,,,-93.0
47.5289,-84.0,,,
47.676,,,,-93.0
47.9452,-83.0,,,
48.1041,,,,-95.0
48.361,-76.0,,,
48.557,-92.0,,,
48.7027,,,,-93.0
48.7819,-90.0,,,
48.9814,-88.0,,,
49.1926,-89.0,,,
49.3924,-77.0,,,
49.595,-76.0,,,
49.9321,,,,-93.0
49.9896,-93.0,,,
50.1984,-86.0,,,
50.8013,-78.0,,,
51.0184,-79.0,,,
51.1639,,,,-94.0
51.2227,-93.0,,,
51.3652,,,,-94.0
51.4174,-98.0,,,
51.6434,-86.0,,,
52.0363,-80.0,,,
52.4059,,,,-95.0
52.4423,-97.0,,,
52.6043,,,,-95.0
52.6407,-86.0,,,
52.8391,-85.0,,,
53.0654,-79.0,,,
53.6658,-93.0,,,
53.818,,,,-93.0
53.8653,-93.0,,,
55.1023,-80.0,,,
55.4911,,,,-95.0
55.9297,-87.0,,,
56.1155,-80.0,,,
58.3804,-83.0,,,
58.7936,-81.0,,,
58.9856,-81.0,,,
59.1757,,,,-93.0
59.376,,,,-93.0
59.5697,,,,-96.0
59.7952,-81.0,,,
60.2585,-89.0,,,
60.4358,-86.0,,,
60.8357,-92.0,,,
61.4042,,,,-93.0
61.4592,-79.0,,,
61.8276,,,,-88.0
62.8987,-85.0,,,
63.0963,-77.0,,,
63.296,-83.0,,,
63.9053,-79.0,,,
64.1246,-84.0,,,
64.3543,-76.0,,,
64.5397,-75.0,,,
64.7623,-81.0,,,
66.5926,-89.0,,,
66.7749,-83.0,,,
67.2158,-76.0,,,
67.6111,-87.0,,,
67.8006,-76.0,,,
68.4441,-87.0,,,
68.6653,-79.0,,,
68.8492,-75.0,,,
69.0845,-87.0,,,
69.4678,-72.0,,,
69.7158,-74.0,,,
70.0776,-77.0,,,
71.2992,-80.0,,,
72.1106,-68.0,,,
72.5168,-78.0,,,
72.9298,-76.0,,,
73.3571,-73.0,,,
75.4103,-77.0,,,
75.8003,-72.0,,,
76.0054,-73.0,,,
76.2231,-69.0,,,
77.4357,-71.0,,,
83.2017,,-93.0,,
84.6484,-69.0,,,
85.2431,,-90.0,,
88.331,-66.0,,,
89.9366,,-93.0,,
90.6116,-74.0,,,
91.2177,-74.0,,,
93.2334,,-93.0,,
95.9625,-75.0,,,
96.1068,,-97.0,,
96.1449,-77.0,,,
97.3997,-71.0,,,
97.5869,-76.0,,,
102.752,-85.0,,,
103.9631,-81.0,,,
107.0866,-70.0,,,
107.3628,,-95.0,,
107.5403,,-94.0,,
107.8973,-76.0,,,
108.3637,,-87.0,,
110.9682,-79.0,,,
111.4206,,-94.0,,
111.6261,,-91.0,,
112.2522,,-89.0,,
112.6528,,-92.0,,
112.8302,-75.0,,,
112.8452,,-91.0,,
113.0824,,-90.0,,
113.2273,-78.0,,,
113.4579,,-88.0,,
114.0706,-74.0,,,
114.702,-73.0,,,
115.0859,,-88.0,,
115.3187,-82.0,,,
115.4944,-82.0,,,
118.3761,-78.0,,,
118.778,-72.0,,,
122.2542,-74.0,,,
122.6953,,-90.0,,
123.5201,,-91.0,,
124.1316,,-88.0,,
125.7604,,-85.0,,
125.9573,-81.0,,,
126.5719,,-89.0,,
126.7776,,-89.0,,
127.3714,-81.0,,,
128.8526,,-86.0,,
131.05,-69.0,,,
131.2596,-68.0,,,
131.5125,,-90.0,,
132.2953,-68.0,,,
133.7266,-84.0,,,
134.3304,-73.0,,,
134.9534,-78.0,,,
137.0967,,-92.0,,
137.4796,,-94.0,,
137.6178,-76.0,,,
139.7067,-67.0,,,
140.3028,-65.0,,,
142.1432,-71.0,,,
143.3865,-79.0,,,
144.4152,-72.0,,,
145.0546,,-89.0,,
145.2423,-82.0,,,
147.093,-68.0,,,
147.1001,,-93.0,,
147.7048,-79.0,,,
149.9434,-67.0,,,
153.6476,-68.0,,,
153.8292,-74.0,,,
154.6886,,-88.0,,
157.3244,-63.0,,,
161.6442,-70.0,,,
162.7887,,,-92.0,
163.0889,-69.0,,,
163.7148,-74.0,,,
163.9054,-77.0,,,
164.1138,-74.0,,,
164.5047,-74.0,,,
164.924,-79.0,,,
166.1516,-72.0,,,
167.3692,-90.0,,,
167.5995,-73.0,,,
168.6009,-81.0,,,
168.8056,-75.0,,,
169.0085,-80.0,,,
169.2288,-75.0,,,
169.8264,-76.0,,,
170.4757,-72.0,,,
172.0843,-77.0,,,
172.9155,-79.0,,,
173.1265,-75.0,,,
173.3159,-72.0,,,
173.5919,,,,-97.0
174.1666,-71.0,,,
174.3284,-74.0,,,
175.9877,-76.0,,,
176.2045,-78.0,,,
180.3867,,,,-89.0
180.7253,-81.0,,,
182.8012,,,,-91.0
183.7938,-75.0,,,
183.9865,-74.0,,,
