AppTimestamp(s),ble_rssi_BE:AC:20:23:00:01,ble_rssi_BE:AC:20:23:00:02,ble_rssi_BE:AC:20:23:00:03,ble_rssi_BE:AC:20:23:00:04,ble_rssi_BE:AC:20:23:00:05,ble_rssi_BE:AC:20:23:00:06
95.7591,,-97.0,,,,
95.7865,,,,,-88.0,
97.2188,,,,,-84.0,
97.438,,,,,-80.0,
97.5178,,,,-96.0,,
97.5935,,-102.0,,,,
97.64,,,,,-82.0,
97.8412,,,,,-94.0,
98.8599,,,,,-83.0,
99.2957,,,,,-74.0,
99.489,,,,,-75.0,
99.6862,,,,,-77.0,
100.5074,,,,,-83.0,
101.3501,,,,,-76.0,
101.5212,,,,,-78.0,
101.7302,,,,,-76.0,
102.141,,,,,-73.0,
103.3681,,,,,-76.0,
103.5703,,,,,-64.0,
103.777,,,,,-64.0,
105.2329,,,,,-82.0,
105.6183,,,,,-88.0,
105.8284,,,,,-86.0,
107.2782,,,,,-78.0,
107.4797,,,,,-87.0,
107.6908,,,,,-84.0,
107.8917,,,,,-88.0,
109.3227,,,,,-90.0,
109.5529,,,,,-83.0,
111.805,,,,,-99.0,
113.284,,,,,-93.0,
113.4739,,,,,-85.0,
113.6509,,,,,-80.0,
113.8534,,,,,-84.0,
115.3271,,,,,-101.0,
115.4896,,,,,-85.0,
117.3733,,,,,-87.0,
117.5344,,,,,-89.0,
119.3931,,,,,-87.0,
119.8138,,,,,-86.0,
121.2294,,,,,-87.0,
121.6373,,,,,-87.0,
121.8521,,,,,-87.0,
123.4804,,,,,-98.0,
123.6803,,,,,-88.0,
123.9034,,,,,-99.0,
125.3491,,,,,-98.0,
125.5333,,,,,-87.0,
125.7609,,,,,-98.0,
127.3926,,,,,-87.0,
127.6119,,,,,-88.0,
129.2434,,,,,-92.0,
129.444,,,,,-87.0,
129.6424,,,,,-92.0,
129.868,,,,,-87.0,
131.268,,,,,-88.0,
131.4796,,,,,-89.0,
131.7044,,,,,-85.0,
133.5532,,,,,-93.0,
133.7477,,,,,-88.0,
135.414,,,,,-91.0,
135.6176,,,,,-88.0,
135.8145,,,,,-90.0,
137.4441,,,,,-88.0,
137.6553,,,,,-87.0,
137.8603,,,,,-89.0,
139.3154,,,,,-90.0,
139.4888,,,,,-88.0,
139.6979,,,,,-91.0,
141.3799,,,,,-89.0,
141.5591,,,,,-87.0,
141.7628,,,,,-88.0,
142.6144,,,,,-89.0,
143.4029,,,,,-96.0,
145.2798,,,,,-83.0,
145.4554,,,,,-87.0,
145.6684,,,,,-85.0,
147.3333,,,,,-80.0,
147.5136,,,,,-76.0,
149.3528,,,,,-80.0,
149.7725,,,,,-75.0,
151.4066,,,,,-80.0,
151.6,,,,,-71.0,
151.8127,,,,,-69.0,
153.2379,,,,,-84.0,
153.4438,,,,,-86.0,
153.6519,,,,,-82.0,
155.3036,,,,,-87.0,
155.7485,,,,,-86.0,
157.566,,,,,-94.0,
157.5791,,-94.0,,,,
157.5891,,,,-94.0,,
157.9587,,,,,-90.0,
157.9808,,-98.0,,,,
159.4076,,,,,-88.0,
159.6096,,,,,-96.0,
159.6427,,,,-97.0,,
159.823,,,,,-91.0,
159.8389,,,,-93.0,,
159.8473,,-96.0,,,,
161.2442,,,,,-94.0,
161.2616,,,,-94.0,,
161.4619,,,,-95.0,,
161.6261,,,,,,-91.0
161.6555,,,,,-92.0,
161.6776,,,,-91.0,,
161.8693,,,,,-96.0,
163.3235,,,,,-90.0,
163.4542,,,,,,-96.0
163.7,,,,,-91.0,
163.7245,,-92.0,,,,
165.1646,,-92.0,,,,
165.2969,,,,,,-100.0
165.3563,,,,,-97.0,
165.3728,,,,-90.0,,
165.3849,,-93.0,,,,
165.553,,,,-86.0,,
165.5746,,-89.0,,,,
165.7759,,,,,-92.0,
165.7853,,,,-88.0,,
165.7985,,-97.0,,,,
167.2261,,-90.0,,,,
167.4148,,-85.0,,,,
167.6082,,,,,-93.0,
167.618,,,,-85.0,,
167.6287,,-87.0,,,,
167.8057,,,,-86.0,,
169.231,,,,-85.0,,
169.2448,,,,,-103.0,
169.4405,,,,-87.0,,
169.4628,,-89.0,,,,
169.6446,,,,-88.0,,
171.2901,,,,-91.0,,
171.3336,,-83.0,,,,
171.5039,,,,-96.0,,
171.5302,,,,,-98.0,
171.6647,,,-100.0,,,
171.7182,,,,-84.0,,
171.7338,,-90.0,,,,
172.9471,,,,-87.0,,
173.3547,,,,-89.0,,
173.3709,,-93.0,,,,
173.5041,,,-98.0,,,
173.5466,,,,-85.0,,
173.5759,,-89.0,,,,
173.8069,,-95.0,,,,
175.2556,,-87.0,,,,
175.3412,,,-99.0,,,
175.3787,,,,-83.0,,
175.4334,,-86.0,,,,
175.5982,,,,-80.0,,
175.644,,-85.0,,,,
177.2766,,-89.0,,,,
177.4183,,,,-86.0,,
177.5065,,-83.0,,,,
177.6463,,,,-89.0,,
177.712,,-89.0,,,,
177.7916,,,-99.0,,,
177.8311,,,,-86.0,,
179.2802,,,,-84.0,,
179.3473,,-99.0,,,,
179.4674,,,,-90.0,,
179.6389,,,-97.0,,,
179.6656,,,,-91.0,,
179.7482,,-90.0,,,,
179.8381,,,-96.0,,,
180.7067,,,,-79.0,,
181.3248,,,-96.0,,,
181.3584,,,,-84.0,,
181.3816,,-88.0,,,,
181.5468,,,,-80.0,,
181.6116,,-98.0,,,,
181.6891,,,-95.0,,,
181.7314,,,,-76.0,,
181.7749,,-90.0,,,,
181.8904,,,-95.0,,,
182.9633,,,,-85.0,,
183.3768,,,,-80.0,,
183.5371,,,-85.0,,,
183.5826,,,,-75.0,,
183.7831,,,-91.0,,,
183.7989,,,,-77.0,,
185.2385,,,,-75.0,,
185.4312,,,,-76.0,,
185.4489,,-94.0,,,,
185.6116,,,-87.0,,,
185.6297,,,,-82.0,,
185.8597,,,,-76.0,,
187.2937,,,,-73.0,,
187.3165,,-89.0,,,,
187.4526,,,-89.0,,,
187.4731,,,,-81.0,,
187.494,,-93.0,,,,
187.6713,,,-85.0,,,
187.6916,,,,-74.0,,
187.7074,,-94.0,,,,
187.8653,,,-87.0,,,
189.3239,,,-92.0,,,
189.342,,,,-72.0,,
189.3619,,-95.0,,,,
189.4915,,,-91.0,,,
189.5214,,,,-79.0,,
189.5487,,-93.0,,,,
189.6981,,,-96.0,,,
189.7331,,,,-75.0,,
191.3748,,,,-81.0,,
191.4101,,-93.0,,,,
191.558,,,,-81.0,,
191.6025,,-102.0,,,,
191.7573,,,-84.0,,,
191.7643,,,,-88.0,,
