AppTimestamp(s),ble_rssi_BE:AC:20:23:00:02,ble_rssi_BE:AC:20:23:00:03,ble_rssi_BE:AC:20:23:00:04,ble_rssi_BE:AC:20:23:00:05,ble_rssi_BE:AC:20:23:00:06
53.3674,,-97.0,,,
53.3816,-98.0,,,,
53.5323,,,-84.0,,
53.5474,,-91.0,,,
53.572,-102.0,,,,
53.7385,,,-83.0,,
53.7652,,-97.0,,,
54.1553,,,-85.0,,
54.1703,,-97.0,,,
54.1913,-98.0,,,,
54.3575,,,-74.0,,
54.3645,,-98.0,,,
54.5632,,,-85.0,,
54.584,,-88.0,,,
54.6046,-94.0,,,,
54.8128,,-93.0,,,
54.9722,,,-80.0,,
54.9908,,-87.0,,,
55.0095,-98.0,,,,
55.1937,,,-90.0,,
55.2078,,-93.0,,,
55.3691,,,-77.0,,
55.3924,,-94.0,,,
55.7897,,,-77.0,,
55.8273,,-92.0,,,
56.008,,,-81.0,,
57.2404,,,-76.0,,
57.2643,,-95.0,,,
57.425,,,-81.0,,
57.472,-99.0,,,,
57.6412,,,-87.0,,
57.6782,,-91.0,,,
59.2785,,,-83.0,,
59.3154,,-92.0,,,
59.5006,,,-80.0,,
59.5152,,-99.0,,,
59.5265,-96.0,,,,
59.7044,,,-73.0,,
60.3066,,,-83.0,,
60.7347,,-90.0,,,
61.1303,,,-73.0,,
61.1599,,-97.0,,,
61.3395,,,-82.0,,
61.3556,,-93.0,,,
61.5351,,,-86.0,,
61.56,,-98.0,,,
61.7456,,,-79.0,,
61.7623,,-87.0,,,
63.2226,,,-76.0,,
63.2346,-91.0,,,,
63.3911,,,-77.0,,
63.3995,,-92.0,,,
63.4197,-96.0,,,,
63.6149,,,-76.0,,
63.6392,,-88.0,,,
65.2626,,-98.0,,,
65.2762,,,-73.0,,
65.4496,,,-78.0,,
65.4578,,-87.0,,,
65.6527,,,-74.0,,
65.6773,,-95.0,,,
65.6854,-96.0,,,,
67.2837,,,-86.0,,
67.312,,-94.0,,,
67.3315,-92.0,,,,
67.4893,,,-78.0,,
67.6922,,,-83.0,,
67.7144,-96.0,,,,
67.7194,,-97.0,,,
68.9281,,,-75.0,,
69.1304,,,-85.0,,
69.1593,-91.0,,,,
69.3377,,,-72.0,,
69.357,-95.0,,,,
69.3618,,-90.0,,,
69.551,,,-76.0,,
69.5805,-96.0,,,,
69.5874,,-92.0,,,
71.1763,,,-94.0,,
71.2048,-96.0,,,,
71.3895,,,-79.0,,
71.4014,,-99.0,,,
71.4082,-89.0,,,,
71.588,,,-85.0,,
73.2559,,,-89.0,,
73.2682,-83.0,,,,
73.4552,-88.0,,,,
73.6538,,,-97.0,,
73.6605,-83.0,,,,
75.1106,-85.0,,,,
75.2982,,,-90.0,,
75.3112,-89.0,,,,
75.4978,,,-83.0,,
75.5196,-86.0,,,,
75.6988,,,-86.0,,
75.7181,-86.0,,,,
77.1201,,,-90.0,,
77.1404,-94.0,,,,
77.3689,-97.0,,,,
77.5623,-100.0,,,,
77.7417,,,-91.0,,
77.7613,-95.0,,,,
79.1666,,,-91.0,,
79.2062,-88.0,,,,
79.5965,,,-86.0,,
79.6143,-93.0,,,,
81.2356,-92.0,,,,
81.4122,,,-92.0,,
81.6217,,,-89.0,,
81.6293,-94.0,,,,
83.474,,,-91.0,,
83.4792,-95.0,,,,
83.6232,,,,-98.0,
83.672,,,-88.0,,
83.6922,-95.0,,,,
83.7296,,,,,-101.0
85.1182,-89.0,,,,
85.2665,,,,-94.0,
85.478,,,,-95.0,
85.5261,-91.0,,,,
85.5325,,,-90.0,,
85.6774,,,,-94.0,
85.7442,-95.0,,,,
85.7497,,,-92.0,,
87.1304,,,,-82.0,
87.171,,,-94.0,,
87.3407,,,,-85.0,
87.3932,,,-97.0,,
87.5407,,,,-84.0,
89.3757,,,,-89.0,
89.4817,,,,,-96.0
89.7816,,,,-83.0,
91.234,,,,-84.0,
91.2832,-93.0,,,,
91.2941,,,-86.0,,
91.4969,,,-93.0,,
91.6318,,,,-85.0,
91.6769,-92.0,,,,
91.7049,,,-91.0,,
92.6701,,,,-83.0,
93.1198,-91.0,,,,
93.1375,,,-90.0,,
93.2784,,,,-84.0,
93.3322,-92.0,,,,
93.3402,,,-94.0,,
93.4799,,,,-82.0,
93.5297,,,-97.0,,
93.5359,-97.0,,,,
93.7175,,,,-84.0,
94.9191,,,,-92.0,
95.1176,,,,-88.0,
95.3292,,,,-82.0,
95.3607,,,-96.0,,
95.5289,,,,-84.0,
95.561,,,-98.0,,
97.1784,,,,-77.0,
97.377,,,,-76.0,
97.5831,,,,-78.0,
99.2162,,,,-79.0,
99.4129,,,,-73.0,
99.6211,,,,-89.0,
100.0464,,,,-91.0,
101.2621,,,,-75.0,
101.4629,,,,-90.0,
103.3598,,,,-82.0,
103.526,,,,-76.0,
103.7287,,,,-75.0,
105.1574,,,,-85.0,
105.3772,,,,-75.0,
105.5782,,,,-83.0,
107.216,,,,-96.0,
107.4169,,,,-95.0,
107.6178,,,,-98.0,
109.2494,,,,-88.0,
109.4736,,,,-100.0,
111.1453,,,,-85.0,
111.3266,,,,-87.0,
111.5399,,,,-81.0,
111.7449,,,,-80.0,
113.164,,,,-90.0,
113.3642,,,,-92.0,
113.5723,,,,-88.0,
114.3854,,,,-87.0,
115.4288,,,,-82.0,
115.6568,,,,-100.0,
116.8616,,,,-83.0,
117.3008,,,,-82.0,
117.481,,,,-90.0,
117.683,,,,-84.0,
119.1213,,,,-83.0,
119.5375,,,,-94.0,
119.7434,,,,-83.0,
121.1943,,,,-83.0,
121.592,,,,-83.0,
123.2347,,,,-85.0,
123.6416,,,,-86.0,
125.2999,,,,-93.0,
125.5148,,,,-83.0,
125.7096,,,,-93.0,
127.1407,,,,-93.0,
127.3342,,,,-83.0,
127.5431,,,,-87.0,
127.7532,,,,-94.0,
129.1859,,,,-94.0,
129.3743,,,,-88.0,
129.6128,,,,-97.0,
131.2234,,,,-84.0,
131.6217,,,,-84.0,
133.2714,,,,-88.0,
133.4612,,,,-100.0,
133.6771,,,,-89.0,
135.1171,,,,-85.0,
135.5009,,,,-84.0,
135.7107,,,,-89.0,
137.138,,,,-91.0,
137.5418,,,,-90.0,
139.1909,,,,-93.0,
139.3901,,,,-84.0,
139.5914,,,,-91.0,
140.202,,,,-89.0,
141.4483,,,,-90.0,
141.6413,,,,-91.0,
143.2781,,,,-86.0,
143.6877,,,,-97.0,
144.9272,,,,-83.0,
145.1469,,,,-76.0,
145.3455,,,,-79.0,
145.5474,,,,-83.0,
145.7618,,,,-82.0,
147.1806,,,,-78.0,
147.3864,,,,-76.0,
147.5922,,,,-76.0,
149.251,,,,-80.0,
149.4355,,,,-83.0,
149.6485,,,,-70.0,
151.2867,,,,-84.0,
151.5033,,,,-84.0,
151.7141,,,,-87.0,
153.3512,,,,-80.0,
153.5627,,,,-84.0,
153.7658,,,,-84.0,
153.7957,,,-97.0,,
155.2111,,,,-88.0,
155.401,,,-101.0,,
155.6402,,,,,-95.0
157.1796,-97.0,,,,
157.2627,,,,-99.0,
157.2942,,,,,-97.0
157.3859,-92.0,,,,
157.4748,,,,-95.0,
157.4992,,,,,-97.0
157.6611,,,,-98.0,
157.7104,,,,,-100.0
159.1805,,,,,-99.0
159.2472,-92.0,,,,
159.3032,,,,-96.0,
159.3587,,,-97.0,,
159.4485,-92.0,,,,
159.4897,,,,-93.0,
159.5343,,,-90.0,,
159.6383,-95.0,,,,
159.6994,,,,-94.0,
160.259,-99.0,,,,
161.2968,-91.0,,,,
161.3575,,,,-89.0,
161.3787,,,-98.0,,
161.4185,,,,,-92.0
161.5039,-84.0,,,,
161.7105,-98.0,,,,
161.7642,,,,-91.0,
163.0201,,,-89.0,,
163.1501,-90.0,,,,
163.2,,,,-86.0,
163.3452,-93.0,,,,
163.4339,,,-87.0,,
163.559,-89.0,,,,
163.5939,,,,-95.0,
163.6482,,,-91.0,,
163.7555,-92.0,,,,
164.4753,,,-81.0,,
165.0931,,,-87.0,,
165.1984,-89.0,,,,
165.2371,,,,-100.0,
165.2928,,,-89.0,,
165.3822,-84.0,,,,
165.4973,,,-90.0,,
165.5997,-90.0,,,,
165.7345,,,-83.0,,
167.0246,-98.0,,,,
167.1571,,,-96.0,,
167.2162,-92.0,,,,
167.3541,,,-90.0,,
167.4405,-85.0,,,,
167.5749,,,-86.0,,
167.6375,-94.0,,,,
168.657,-92.0,,,,
169.205,,,-88.0,,
169.2792,-83.0,,,,
169.4086,,,-88.0,,
169.4837,-84.0,,,,
169.6028,,,-84.0,,
169.7551,,,,-99.0,
171.3445,-84.0,,,,
171.5421,-91.0,,,,
171.7695,-87.0,,,,
173.1631,-84.0,,,,
173.3116,,,-95.0,,
173.5666,-91.0,,,,
175.1741,,,-92.0,,
175.2274,-90.0,,,,
175.3456,,,,,-94.0
175.3653,,,-91.0,,
175.5658,,,-84.0,,
175.6409,-91.0,,,,
175.7678,,,-81.0,,
176.0511,-89.0,,,,
177.2285,,,-78.0,,
177.2599,,-98.0,,,
177.2829,-92.0,,,,
177.4623,,-90.0,,,
177.4724,-92.0,,,,
177.6185,,,-85.0,,
177.6805,-95.0,,,,
179.1228,-92.0,,,,
179.2676,,,-74.0,,
179.3043,,-86.0,,,
179.3422,-94.0,,,,
179.4612,,,-88.0,,
179.4908,,-92.0,,,
179.5414,-97.0,,,,
179.6529,,,,,-96.0
179.6719,,,-79.0,,
179.6962,,-88.0,,,
179.7281,-91.0,,,,
181.1882,-96.0,,,,
181.31,,,-86.0,,
181.338,,-88.0,,,
181.5366,,-98.0,,,
181.5755,-99.0,,,,
181.7328,,,-82.0,,
181.7583,,-95.0,,,
181.7914,-98.0,,,,
182.1116,,,-69.0,,
182.1657,,-93.0,,,
182.196,-94.0,,,,
182.3516,,-93.0,,,
182.4018,-95.0,,,,
182.5368,,,-72.0,,
182.6182,-96.0,,,,
182.7283,,,-75.0,,
182.7706,,-89.0,,,
182.8106,-97.0,,,,
182.9468,,,-73.0,,
182.9685,,-84.0,,,
183.0343,-102.0,,,,
183.1866,,-87.0,,,
183.2313,-96.0,,,,
183.3506,,,-70.0,,
183.368,,-90.0,,,
183.4353,-98.0,,,,
183.5819,,,-76.0,,
183.5992,,-86.0,,,
183.6403,-97.0,,,,
183.7839,,,-78.0,,
183.7892,,-87.0,,,
183.8488,-91.0,,,,
183.9732,,,-71.0,,
183.9969,,-95.0,,,
184.7996,,-93.0,,,
185.2017,,,-73.0,,
185.2238,,-99.0,,,
185.2754,-95.0,,,,
185.4023,,,-73.0,,
185.4283,,-95.0,,,
185.4699,-96.0,,,,
185.6076,,,-74.0,,
185.6255,,-90.0,,,
185.8501,,,-79.0,,
186.4926,-91.0,,,,
187.2646,,,-75.0,,
187.291,,-89.0,,,
187.4674,,-90.0,,,
187.5357,-93.0,,,,
187.6602,,,-80.0,,
188.3065,,-93.0,,,
189.1038,,,-81.0,,
189.1301,,-97.0,,,
189.1479,-97.0,,,,
