AppTimestamp(s),wifi_rssi_20:23:00:00:00:01,wifi_rssi_20:23:00:00:00:09,wifi_rssi_20:23:00:00:00:12,wifi_rssi_20:23:00:00:00:15,wifi_rssi_20:23:00:00:00:38,wifi_rssi_20:23:00:00:00:44,wifi_rssi_20:23:00:00:00:45,wifi_rssi_20:23:00:00:00:46,wifi_rssi_20:23:00:00:00:55,wifi_rssi_20:23:00:00:00:65,wifi_rssi_20:23:00:00:00:69,wifi_rssi_20:23:00:00:00:73,wifi_rssi_20:23:00:00:00:82,wifi_rssi_20:23:00:00:00:90,wifi_rssi_20:23:00:00:01:71,wifi_rssi_20:23:00:00:01:81,wifi_rssi_20:23:00:00:01:82,wifi_freq_20:23:00:00:00:01,wifi_freq_20:23:00:00:00:09,wifi_freq_20:23:00:00:00:12,wifi_freq_20:23:00:00:00:15,wifi_freq_20:23:00:00:00:38,wifi_freq_20:23:00:00:00:44,wifi_freq_20:23:00:00:00:45,wifi_freq_20:23:00:00:00:46,wifi_freq_20:23:00:00:00:55,wifi_freq_20:23:00:00:00:65,wifi_freq_20:23:00:00:00:69,wifi_freq_20:23:00:00:00:73,wifi_freq_20:23:00:00:00:82,wifi_freq_20:23:00:00:00:90,wifi_freq_20:23:00:00:01:71,wifi_freq_20:23:00:00:01:81,wifi_freq_20:23:00:00:01:82
58.5841,-61.0,,,-60.0,,,,,-56.0,-60.0,,-45.0,,-59.0,,,,2437.0,,,2452.0,,,,,2427.0,2437.0,,2437.0,,2437.0,,,
62.5919,-54.0,,,-60.0,,,,,-55.0,-61.0,,-44.0,,-58.0,,,,2437.0,,,2452.0,,,,,2427.0,2437.0,,2437.0,,2437.0,,,
66.559,,,-60.0,,,,,,-60.0,-61.0,,-50.0,-61.0,-56.0,,,,,,2417.0,,,,,,2427.0,2437.0,,2437.0,2462.0,2437.0,,,
70.5638,,,,,,-65.0,,,-59.0,-64.0,,-46.0,-65.0,-56.0,,,,,,,,,2462.0,,,2427.0,2437.0,,2437.0,2462.0,2437.0,,,
74.5652,-56.0,,-64.0,,,-66.0,,,-63.0,,,-51.0,,-51.0,,,,2437.0,,2417.0,,,2462.0,,,2427.0,,,2437.0,,2437.0,,,
78.6059,-59.0,,-63.0,-67.0,,,,,-66.0,,,-51.0,,-55.0,,,,2437.0,,2417.0,2452.0,,,,,2427.0,,,2437.0,,2437.0,,,
82.5462,-56.0,,-61.0,,,,,,-61.0,-64.0,,-50.0,,-57.0,,,,2437.0,,2417.0,,,,,,2427.0,2437.0,,2437.0,,2437.0,,,
86.5549,-48.0,-59.0,-68.0,,,,,,-65.0,,,-50.0,,-60.0,,,,2437.0,5200.0,2417.0,,,,,,2427.0,,,2437.0,,2437.0,,,
90.584,-49.0,-59.0,,,,,,,-75.0,,,-57.0,-76.0,-67.0,,,,2437.0,5200.0,,,,,,,2427.0,,,2437.0,2462.0,2437.0,,,
94.5424,-49.0,-59.0,,,-74.0,,,,-74.0,,,-65.0,,-65.0,,,,2437.0,5200.0,,,2457.0,,,,2427.0,,,2437.0,,2437.0,,,
98.5574,-45.0,-54.0,,-72.0,,,,,-74.0,,,-57.0,,-62.0,,,,2437.0,5200.0,,2452.0,,,,,2427.0,,,2437.0,,2437.0,,,
102.5551,-50.0,-58.0,,,,,,,,-71.0,,-56.0,-73.0,-59.0,,,,2437.0,5200.0,,,,,,,,2437.0,,2437.0,2462.0,2437.0,,,
106.5882,-59.0,-59.0,,-70.0,,,,,-69.0,,,-51.0,,-53.0,,,,2437.0,5200.0,,2452.0,,,,,2427.0,,,2437.0,,2437.0,,,
110.558,-65.0,-66.0,-66.0,,,,,,-66.0,,,-51.0,,-54.0,,,,2437.0,5200.0,2417.0,,,,,,2427.0,,,2437.0,,2437.0,,,
114.617,-61.0,,-66.0,-68.0,,,,,-62.0,,,-52.0,,-60.0,,,,2437.0,,2417.0,2452.0,,,,,2427.0,,,2437.0,,2437.0,,,
118.6035,,-72.0,,,,-76.0,,,-74.0,,,-64.0,-77.0,-57.0,,,,,5200.0,,,,2462.0,,,2427.0,,,2437.0,2462.0,2437.0,,,
122.5852,,,,,,,,,,-73.0,,-67.0,,-63.0,-75.0,-75.0,-75.0,,,,,,,,,,2437.0,,2437.0,,2437.0,2462.0,2462.0,2462.0
126.6356,-66.0,,,,,,,,-72.0,-71.0,,-66.0,,-64.0,,-71.0,,2437.0,,,,,,,,2427.0,2437.0,,2437.0,,2437.0,,2462.0,
130.5916,-66.0,,,,,,,,-76.0,-71.0,-74.0,-62.0,,-69.0,,,,2437.0,,,,,,,,2427.0,2437.0,2422.0,2437.0,,2437.0,,,
134.614,-64.0,,,-73.0,,,,,-72.0,-65.0,,-59.0,,-64.0,,,,2437.0,,,2452.0,,,,,2427.0,2437.0,,2437.0,,2437.0,,,
138.5786,-59.0,,,,,-61.0,,,-64.0,,,-51.0,-60.0,-60.0,,,,2437.0,,,,,2462.0,,,2427.0,,,2437.0,2462.0,2437.0,,,
142.5985,-55.0,,-56.0,,,,,,-64.0,,,-46.0,-63.0,-58.0,,,,2437.0,,2417.0,,,,,,2427.0,,,2437.0,2462.0,2437.0,,,
146.5664,-58.0,-63.0,,,,-67.0,,,,-68.0,,-49.0,,-52.0,,,,2437.0,5200.0,,,,2462.0,,,,2437.0,,2437.0,,2437.0,,,
150.5666,-62.0,-63.0,-67.0,-68.0,,,,,,,,-50.0,,-55.0,,,,2437.0,5200.0,2417.0,2452.0,,,,,,,,2437.0,,2437.0,,,
154.5835,-57.0,,-63.0,,,-65.0,,,-63.0,,,-49.0,,-56.0,,,,2437.0,,2417.0,,,2462.0,,,2427.0,,,2437.0,,2437.0,,,
158.6401,-62.0,,-66.0,,,-67.0,,,,,,-51.0,-68.0,-55.0,,,,2437.0,,2417.0,,,2462.0,,,,,,2437.0,2462.0,2437.0,,,
162.5662,-62.0,,-66.0,,,-66.0,,,-66.0,,,-51.0,,-50.0,,,,2437.0,,2417.0,,,2462.0,,,2427.0,,,2437.0,,2437.0,,,
166.6353,-58.0,,-66.0,,,-66.0,,,-64.0,,,-50.0,,-49.0,,,,2437.0,,2417.0,,,2462.0,,,2427.0,,,2437.0,,2437.0,,,
170.5625,-58.0,-64.0,-66.0,,,,,,-67.0,,,-50.0,,-52.0,,,,2437.0,5200.0,2417.0,,,,,,2427.0,,,2437.0,,2437.0,,,
174.5662,-60.0,-68.0,-62.0,,,,,,-67.0,,,-51.0,,-51.0,,,,2437.0,5200.0,2417.0,,,,,,2427.0,,,2437.0,,2437.0,,,
178.5652,,,-60.0,-70.0,,-68.0,,,,,,-50.0,-67.0,-53.0,,,,,,2417.0,2452.0,,2462.0,,,,,,2437.0,2462.0,2437.0,,,
182.5651,-68.0,,-72.0,,,,,,,-73.0,-71.0,-56.0,,-54.0,,,,2437.0,,2417.0,,,,,,,2437.0,2422.0,2437.0,,2437.0,,,
186.5707,-65.0,,,,,-74.0,,,-76.0,,-75.0,-59.0,,-59.0,,,,2437.0,,,,,2462.0,,,2427.0,,2422.0,2437.0,,2437.0,,,
190.6087,-63.0,,,,,,,,-74.0,-74.0,,-58.0,,-60.0,-73.0,,,2437.0,,,,,,,,2427.0,2437.0,,2437.0,,2437.0,2462.0,,
194.5669,-62.0,,,-75.0,,-76.0,,,-72.0,,,-58.0,,-62.0,,,,2437.0,,,2452.0,,2462.0,,,2427.0,,,2437.0,,2437.0,,,
198.558,,,-73.0,-73.0,,,,,-72.0,-68.0,,-58.0,,-62.0,,,,,,2417.0,2452.0,,,,,2427.0,2437.0,,2437.0,,2437.0,,,
202.61,-59.0,,-67.0,-68.0,,,,,-68.0,,,-54.0,,-56.0,,,,2437.0,,2417.0,2452.0,,,,,2427.0,,,2437.0,,2437.0,,,
206.5991,-58.0,,-67.0,,,,,,-61.0,,,-54.0,-66.0,-56.0,,,,2437.0,,2417.0,,,,,,2427.0,,,2437.0,2462.0,2437.0,,,
210.6151,-58.0,-60.0,,,,,,,-69.0,,,-50.0,-69.0,-60.0,,,,2437.0,5200.0,,,,,,,2427.0,,,2437.0,2462.0,2437.0,,,
214.5622,-49.0,-57.0,,,,,,,,-72.0,,-54.0,-73.0,-60.0,,,,2437.0,5200.0,,,,,,,,2437.0,,2437.0,2462.0,2437.0,,,
218.5627,-53.0,-57.0,,-79.0,,,,-76.0,,,,-62.0,,-68.0,,,,2437.0,5200.0,,2452.0,,,,2462.0,,,,2437.0,,2437.0,,,
222.5449,-46.0,-61.0,,,,,,,-78.0,,,-61.0,-79.0,-72.0,,,,2437.0,5200.0,,,,,,,2427.0,,,2437.0,2462.0,2437.0,,,
226.5703,-51.0,-61.0,-73.0,,,,,,,,,-57.0,-75.0,-62.0,,,,2437.0,5200.0,2417.0,,,,,,,,,2437.0,2462.0,2437.0,,,
230.5622,-51.0,-68.0,-69.0,,,,,,-66.0,,,-49.0,,-58.0,,,,2437.0,5200.0,2417.0,,,,,,2427.0,,,2437.0,,2437.0,,,
234.5786,-55.0,,-60.0,,,-65.0,,,-65.0,,,-49.0,,-60.0,,,,2437.0,,2417.0,,,2462.0,,,2427.0,,,2437.0,,2437.0,,,
238.5782,,,-56.0,,,-63.0,,,-63.0,,,-45.0,-62.0,-61.0,,,,,,2417.0,,,2462.0,,,2427.0,,,2437.0,2462.0,2437.0,,,
242.6065,,,-58.0,-59.0,,,,,-56.0,-59.0,,-44.0,,-61.0,,,,,,2417.0,2452.0,,,,,2427.0,2437.0,,2437.0,,2437.0,,,
246.594,,,-54.0,,,-56.0,,,-52.0,-57.0,,-45.0,-56.0,,,,,,,2417.0,,,2462.0,,,2427.0,2437.0,,2437.0,2462.0,,,,
