AppTimestamp(s),SensorTimestamp(s),mag_x,mag_y,mag_z
6.5105,88972.5364,-11.52,-27.54,-6.6
6.5351,88972.5564,-8.16,-28.68,-6.72
6.5546,88972.5764,-4.56,-29.34,-6.6
6.5879,88972.5964,-1.14,-29.64,-6.42
6.5919,88972.6164,2.34,-29.58,-6.3
6.6135,88972.6364,5.88,-28.38,-6.12
6.63,88972.6564,9.3,-27.36,-6.18
6.6497,88972.6763,12.24,-25.74,-6.96
6.6714,88972.6964,14.7,-23.82,-7.38
6.6896,88972.7164,16.68,-21.9,-7.8
6.7157,88972.7364,19.2,-20.22,-8.58
6.7335,88972.7564,20.94,-17.52,-7.74
6.7511,88972.7764,22.8,-16.02,-8.34
6.7699,88972.7964,24.24,-14.88,-8.46
6.7929,88972.8164,24.66,-13.32,-8.46
6.811,88972.8364,25.74,-11.64,-8.82
6.8332,88972.8564,25.8,-10.32,-9.12
6.8501,88972.8764,25.8,-8.94,-10.02
6.8695,88972.8964,25.62,-8.28,-11.22
6.891,88972.9164,23.82,-8.7,-12.54
6.9091,88972.9364,22.86,-9.12,-14.52
6.9307,88972.9564,21.3,-10.56,-16.02
6.9517,88972.9774,18.9,-12.12,-17.22
6.9801,88972.9974,17.28,-13.86,-17.64
6.9966,88973.0174,14.46,-15.42,-17.82
7.0138,88973.0374,11.52,-17.28,-18.24
7.0314,88973.0574,8.64,-18.78,-18.42
7.0589,88973.0774,5.46,-19.98,-18.36
7.0758,88973.0974,2.52,-21.48,-17.7
7.0946,88973.1174,-0.3,-21.78,-16.98
7.1152,88973.1374,-2.4,-22.38,-16.62
7.131,88973.1574,-3.66,-22.92,-16.08
7.1498,88973.1774,-4.98,-22.74,-15.3
7.1707,88973.1974,-6.18,-23.58,-14.46
7.1951,88973.2174,-7.98,-24.18,-13.08
7.2132,88973.2374,-9.84,-24.48,-12
7.2356,88973.2584,-10.74,-25.62,-10.8
7.2577,88973.2784,-10.68,-26.04,-9.18
7.2716,88973.2984,-9.78,-26.4,-8.16
7.2937,88973.3184,-8.4,-26.82,-6.9
7.3138,88973.3384,-6.84,-27.48,-6.36
7.3355,88973.3584,-5.28,-28.08,-6.72
7.3523,88973.3784,-3.84,-28.14,-6.18
7.372,88973.3984,-2.64,-28.74,-6.06
7.3914,88973.4184,-1.56,-28.68,-5.7
7.4139,88973.4384,-0.54,-28.74,-4.2
7.4346,88973.4584,-0.06,-29.22,-3.48
7.4508,88973.4784,0.42,-29.16,-2.64
7.4709,88973.4984,0.84,-29.22,-2.22
7.4918,88973.5184,0.78,-28.86,-2.46
7.5115,88973.5384,0.84,-28.62,-2.94
7.5317,88973.5584,1.08,-28.74,-3.24
7.553,88973.5784,0.66,-28.62,-3.84
7.572,88973.5983,0.36,-28.8,-4.32
7.5986,88973.6194,-0.12,-28.68,-4.98
7.6147,88973.6403,-0.72,-28.5,-6.3
7.6356,88973.6614,-0.54,-28.14,-7.62
7.6588,88973.6814,0.54,-27.66,-9.54
7.6781,88973.7014,2.4,-27.18,-10.62
7.6944,88973.7214,4.8,-25.98,-11.04
7.7147,88973.7414,7.68,-25.5,-9.9
7.7355,88973.7614,9.66,-25.62,-6.84
7.7557,88973.7814,10.98,-26.46,-3.72
7.7751,88973.8014,11.88,-27.6,-0.6
7.7953,88973.8214,11.94,-28.08,2.04
7.816,88973.8414,12.3,-28.5,3.18
7.8372,88973.8624,12.6,-28.14,3.18
7.8579,88973.8824,12.96,-27.9,2.1
7.8823,88973.9034,13.08,-27.54,0.42
7.8981,88973.9234,12.36,-27,-1.56
7.9177,88973.9434,11.04,-27.18,-3.54
7.9388,88973.9634,8.7,-26.52,-5.16
7.9595,88973.9834,6,-26.76,-7.02
7.9778,88974.0034,3.18,-26.76,-8.34
7.9992,88974.0244,1.62,-26.28,-9.6
8.0191,88974.0444,-0.3,-26.34,-10.38
8.0386,88974.0654,-1.5,-26.4,-10.86
8.0589,88974.0854,-2.4,-26.28,-11.28
8.0807,88974.1054,-3.6,-26.4,-11.04
8.0995,88974.1254,-4.02,-26.7,-10.68
8.1253,88974.1454,-4.62,-26.76,-10.14
8.139,88974.1654,-4.38,-26.94,-9.78
8.1595,88974.1864,-4.14,-27.42,-8.64
8.1846,88974.2064,-3.12,-27.96,-7.44
8.1998,88974.2264,-1.38,-28.32,-5.58
8.2195,88974.2464,0.9,-28.98,-3.24
8.2396,88974.2664,4.2,-29.7,-1.2
8.2594,88974.2864,7.8,-29.16,1.14
8.2907,88974.3064,12.06,-27.78,3.3
8.3076,88974.3264,16.32,-25.8,5.52
8.3206,88974.3464,20.46,-22.32,7.2
8.3626,88974.3663,23.82,-18.72,9.12
8.3661,88974.3763,26.16,-14.58,11.28
8.3671,88974.3863,26.16,-14.58,11.28
8.3812,88974.4064,27.84,-9.66,12.96
8.3987,88974.4263,28.5,-4.92,15.42
8.4188,88974.4464,28.86,-0.48,17.22
8.4388,88974.4664,28.02,4.44,18.78
8.4629,88974.4863,26.22,9,21.42
8.4788,88974.5063,22.8,13.26,24
8.5007,88974.5264,18.72,16.98,26.82
8.5193,88974.5464,14.28,19.38,29.52
8.5423,88974.5664,9.18,20.88,31.2
8.5606,88974.5864,4.38,22.02,32.7
8.5796,88974.6064,-1.02,22.56,33.72
8.5997,88974.6264,-6.3,21.36,34.2
8.6199,88974.6464,-10.74,19.86,34.26
8.6416,88974.6664,-14.7,16.8,33.54
8.6645,88974.6864,-17.64,12.78,32.7
8.6817,88974.7064,-19.8,9.12,31.8
8.7008,88974.7264,-21.66,4.86,30.54
8.7198,88974.7464,-22.74,0.36,28.86
8.7423,88974.7664,-23.04,-3.66,27.18
8.761,88974.7864,-22.68,-8.16,25.56
8.7819,88974.8064,-21.6,-12.42,24.06
8.8028,88974.8274,-19.68,-16.08,22.26
8.8215,88974.8474,-17.58,-19.62,19.32
8.8481,88974.8674,-15.24,-23.64,14.4
8.8637,88974.8874,-12.48,-26.16,10.8
8.8808,88974.9074,-10.2,-27.72,7.62
8.9072,88974.9274,-7.32,-30.36,3.66
8.9204,88974.9474,-4.02,-31.02,1.38
8.9399,88974.9674,-0.9,-31.68,-0.48
8.9599,88974.9874,2.16,-31.5,-2.1
8.9854,88975.0074,5.28,-30.9,-2.88
9.0008,88975.0274,7.5,-30.78,-3.3
9.0198,88975.0474,8.88,-30.06,-4.32
9.0412,88975.0674,10.5,-31.14,-6.36
9.0643,88975.0874,10.44,-31.08,-7.02
9.0839,88975.1074,10.32,-30.66,-7.38
9.1031,88975.1274,9.84,-31.2,-5.88
9.1199,88975.1473,8.22,-32.16,-4.98
9.1401,88975.1674,6.66,-32.88,-3.36
9.1623,88975.1874,4.56,-33.48,-1.5
9.18,88975.2074,2.04,-33.3,0.78
9.1999,88975.2274,-0.6,-32.64,4.62
9.2259,88975.2474,-3.42,-31.38,8.52
9.2422,88975.2674,-6,-29.34,12.9
9.2632,88975.2874,-7.86,-26.94,16.5
9.2822,88975.3074,-9.72,-23.94,19.68
9.3006,88975.3274,-11.28,-21.12,22.5
9.3226,88975.3474,-12.54,-18.66,24.3
9.3432,88975.3674,-14.1,-15.54,25.74
9.3675,88975.3874,-14.64,-12.54,26.64
9.3847,88975.4074,-15.06,-9.72,28.14
9.4024,88975.4274,-14.58,-6.12,29.16
9.4196,88975.4473,-13.32,-2.82,30.48
9.4397,88975.4673,-10.86,0.12,31.44
9.4614,88975.4874,-7.38,3,31.32
9.4818,88975.5074,-3.54,5.16,31.8
9.5046,88975.5273,0.84,6.6,31.56
9.5265,88975.5474,4.74,7.62,30.96
9.5407,88975.5674,8.7,8.34,29.94
9.5634,88975.5874,12.12,8.1,28.8
9.5817,88975.6074,15.3,7.68,27.24
9.6007,88975.6274,18.3,5.82,26.76
9.6301,88975.6474,20.58,3.12,26.58
9.6529,88975.6684,22.38,0.84,25.38
9.6635,88975.6894,23.58,-2.52,24.84
9.6836,88975.7094,24.3,-4.8,23.58
9.7039,88975.7294,24.6,-7.56,22.02
9.7282,88975.7493,24.42,-10.86,20.82
9.7529,88975.7704,24.72,-12.54,19.2
9.7639,88975.7904,24.96,-14.94,17.28
9.7853,88975.8114,26.04,-16.74,15
9.8074,88975.8324,27.12,-18.06,11.52
9.8284,88975.8544,27.48,-19.86,7.62
9.8545,88975.8744,27.48,-20.88,3.84
9.8717,88975.8944,27.24,-21.42,0
9.8941,88975.9154,26.64,-20.88,-4.02
9.9085,88975.9354,26.94,-19.74,-7.86
9.9305,88975.9554,26.94,-18.3,-12
9.9495,88975.9754,26.1,-16.14,-15.54
9.9681,88975.9954,25.68,-14.94,-18.06
9.988,88976.0154,24.66,-14.1,-19.38
10.0083,88976.0354,23.7,-13.8,-20.28
10.0282,88976.0554,22.86,-13.2,-21.84
10.0483,88976.0754,21.54,-12.66,-22.92
10.0704,88976.0964,20.46,-12.6,-24.6
10.0912,88976.1164,19.32,-12.66,-25.5
10.1099,88976.1364,18.48,-13.38,-25.8
10.1312,88976.1563,18,-13.98,-26.1
10.152,88976.1762,17.34,-14.22,-25.74
10.169,88976.1964,16.92,-14.28,-25.8
10.189,88976.2164,16.92,-13.98,-26.04
10.2094,88976.2364,17.28,-14.1,-25.5
10.2301,88976.2564,17.7,-14.64,-24.84
10.2493,88976.2764,18.72,-15.12,-23.34
10.269,88976.2964,19.32,-16.14,-22.38
10.2923,88976.3164,19.74,-16.98,-21.06
10.3112,88976.3364,19.92,-18,-20.46
10.3374,88976.3564,19.5,-19.26,-19.56
10.3591,88976.3774,19.14,-21.12,-18.06
10.3863,88976.3974,18.3,-23.34,-16.98
10.3908,88976.4174,16.74,-25.32,-15.66
10.415,88976.4374,15.36,-27.54,-14.88
10.4316,88976.4573,13.14,-28.5,-13.74
10.4522,88976.4774,10.92,-29.94,-12.66
10.4697,88976.4974,8.64,-30.42,-11.76
10.4904,88976.5174,6.18,-31.14,-10.98
10.5106,88976.5374,3.72,-31.98,-10.44
10.53,88976.5574,0.78,-32.52,-9.54
10.5536,88976.5774,-2.52,-32.7,-8.88
10.5699,88976.5974,-5.94,-32.52,-7.56
10.5978,88976.6174,-9.42,-31.8,-5.88
10.6108,88976.6374,-12.3,-30.84,-4.14
10.6451,88976.6574,-15.18,-29.64,-1.92
10.6507,88976.6774,-18,-27.72,-0.06
10.6712,88976.6974,-20.7,-26.76,1.5
10.693,88976.7174,-23.22,-24.9,2.4
10.7113,88976.7374,-25.38,-22.74,3.12
10.7304,88976.7574,-27.66,-20.52,4.14
10.7594,88976.7774,-29.28,-17.7,5.1
10.7704,88976.7974,-30.3,-15.3,6.54
10.7912,88976.8174,-31.08,-13.68,8.46
10.81,88976.8374,-31.08,-11.76,10.26
10.8374,88976.8574,-30.3,-10.02,12.9
10.8629,88976.8774,-29.4,-8.7,16.02
10.8734,88976.8974,-27.36,-7.26,19.32
10.8914,88976.9174,-25.02,-6.3,22.32
10.9173,88976.9374,-22.74,-4.86,24.6
10.9352,88976.9574,-19.92,-4.2,26.7
10.9548,88976.9774,-17.52,-4.02,28.02
10.9714,88976.9974,-14.64,-4.02,29.34
10.9901,88977.0174,-11.64,-5.16,30.6
11.0111,88977.0374,-8.46,-6.12,31.08
11.0315,88977.0574,-5.4,-7.5,31.62
11.0548,88977.0774,-2.64,-8.82,31.92
11.0738,88977.0974,-0.18,-10.68,31.5
11.0915,88977.1174,1.2,-13.08,31.02
11.1113,88977.1374,2.7,-14.82,29.76
11.1333,88977.1574,3.54,-17.52,28.08
11.1526,88977.1792,4.02,-19.32,26.64
11.1726,88977.1994,4.74,-21.18,24.9
