AppTimestamp(s),ble_rssi_BE:AC:20:23:00:02,ble_rssi_BE:AC:20:23:00:04,ble_rssi_BE:AC:20:23:00:05,ble_rssi_BE:AC:20:23:00:06
112.1336,,,,-96.0
112.5411,,,,-92.0
113.1685,,,,-95.0
113.7834,,,,-93.0
113.9779,,,,-89.0
114.3841,,,,-89.0
115.2322,,,,-91.0
115.4092,,,,-91.0
116.8424,,,,-95.0
117.2386,,,,-97.0
118.059,,,,-94.0
118.2856,,,,-90.0
118.8873,,,,-92.0
119.0771,,,,-95.0
119.692,,,,-95.0
119.8955,,,,-95.0
120.1087,,,,-91.0
120.5031,,,,-92.0
120.7049,,,,-91.0
120.9248,,,,-93.0
121.7297,,,,-90.0
121.9461,,,,-90.0
122.1389,,,,-91.0
123.169,,,,-95.0
123.373,,,,-93.0
123.5988,,,,-94.0
124.0047,,,,-95.0
124.1933,,,,-89.0
124.3969,,,,-90.0
124.8154,,,,-90.0
125.0182,,,,-95.0
125.2178,,,,-93.0
125.4242,,,,-89.0
125.8447,,,,-90.0
126.2502,,,,-89.0
127.075,,,,-89.0
127.345,,,,-90.0
127.7204,,,,-93.0
131.7684,,,,-89.0
131.9776,,,,-90.0
132.1719,,,,-89.0
132.3808,,,,-90.0
132.7832,,,,-93.0
132.9909,,,,-91.0
133.2032,,,,-94.0
133.4213,,,,-95.0
133.6072,,,,-96.0
133.834,,,,-95.0
135.4501,,,,-93.0
135.6497,,,,-93.0
135.8477,,,,-89.0
136.0497,,,,-88.0
136.4621,,,,-95.0
136.8773,,,,-93.0
137.4866,,,,-90.0
137.6832,,,,-90.0
138.3389,,,,-86.0
138.9231,,,,-88.0
139.1266,,,,-95.0
139.3199,,,,-88.0
139.7413,,,,-87.0
139.943,,,,-88.0
140.1548,,,,-94.0
140.3608,,,,-91.0
140.5586,,,,-94.0
140.7661,,,,-88.0
141.5804,,,,-93.0
141.7817,,,,-86.0
141.9888,,,,-89.0
142.1842,,,,-92.0
143.8231,,,,-90.0
144.267,,,,-88.0
144.8637,,,,-92.0
145.3279,,,,-89.0
146.4934,,,,-90.0
146.8608,-93.0,,,
147.4408,-95.0,,,
147.7175,,,,-93.0
147.9119,,,,-89.0
148.4568,-92.0,,,
148.5379,,,,-88.0
148.7327,,,,-94.0
149.1605,,,,-86.0
149.3497,,,,-92.0
149.7611,,-97.0,,
149.7752,,,,-89.0
150.9941,,,,-92.0
151.8154,,,,-86.0
152.1996,-97.0,,,
152.2409,,,,-93.0
152.3617,-88.0,,,
152.5696,-89.0,,,
152.6477,,,,-92.0
152.8467,,-97.0,,
152.8644,,,,-86.0
153.0663,,,,-88.0
153.2708,,,,-93.0
153.4488,,,,-97.0
153.6528,,-94.0,,
153.6657,,,,-93.0
153.7885,-90.0,,,
155.3146,,,,-93.0
156.1097,,,,-94.0
156.2673,-93.0,,,
156.534,,,,-92.0
156.9428,,,,-87.0
157.2958,-95.0,,,
157.3566,,,,-89.0
157.3724,,,-97.0,
157.5721,,,,-87.0
157.7735,,,,-85.0
158.8051,,,,-87.0
159.425,,,,-91.0
159.5668,-91.0,,,
159.6397,,,,-86.0
159.7592,-93.0,,,
159.83,,,,-88.0
160.0504,,,,-84.0
160.8631,,-94.0,,
160.8717,,,,-86.0
160.9924,-89.0,,,
161.0746,,-95.0,,
161.1217,,,,-83.0
161.3206,,-94.0,,
161.4726,,-97.0,,
162.056,-92.0,,,
162.3121,,,,-93.0
163.3361,,,,-91.0
163.5342,,,,-87.0
163.6487,-95.0,,,
163.9345,,-91.0,,
163.9529,,,,-84.0
164.1491,,,,-77.0
164.2897,-90.0,,,
164.3463,,,,-88.0
164.4708,-92.0,,,
164.5627,,,,-88.0
164.6711,-93.0,,,
164.7468,,-95.0,,
164.7509,,,,-78.0
164.8774,-88.0,,,
164.9635,,,,-75.0
165.0783,-85.0,,,
165.1818,,,,-79.0
165.5619,,,-95.0,
165.6956,-89.0,,,
165.7951,,-93.0,,
165.8056,,,,-75.0
166.1859,,-92.0,,
166.3459,-87.0,,,
166.9686,-87.0,,,
167.0005,,,-96.0,
167.0489,,,,-75.0
167.1637,-87.0,,,
167.2312,,,,-85.0
167.3426,-91.0,,,
167.4383,,,,-79.0
167.5498,-87.0,,,
167.6558,,,,-84.0
167.8411,,-93.0,,
167.8644,,,,-80.0
168.2673,,,,-85.0
168.3642,-88.0,,,
168.3947,,,-93.0,
168.4352,,-95.0,,
168.4709,,,,-75.0
168.6481,,-95.0,,
168.6946,,,,-74.0
