AppTimestamp(s),ble_rssi_BE:AC:20:23:00:01,ble_rssi_BE:AC:20:23:00:02,ble_rssi_BE:AC:20:23:00:03,ble_rssi_BE:AC:20:23:00:04,ble_rssi_BE:AC:20:23:00:05,ble_rssi_BE:AC:20:23:00:06
38.3587,,,,-73.0,,
38.3766,,,,,,-95.0
38.3814,,,-83.0,,,
38.4721,,-85.0,,,,
38.5409,,,,-73.0,,
38.5927,,,-84.0,,,
38.646,,-84.0,,,,
38.7567,,,,-67.0,,
38.7928,,,-83.0,,,
38.9869,,,,-66.0,,
39.0187,,,-83.0,,,
39.1746,,,,-70.0,,
39.6772,,-81.0,,,,
39.7905,,,,-68.0,,
40.2428,,,-91.0,,,
40.2895,,-85.0,,,,
40.4291,,,-96.0,,,
40.4906,,-86.0,,,,
40.5968,,,,-80.0,,
40.6507,,,-84.0,,,
40.7151,,-82.0,,,,
40.814,,,,-76.0,,
40.8376,,,-87.0,,,
40.9089,,-81.0,,,,
41.0376,,,,-63.0,,
41.0556,,,-81.0,,,
41.0934,,-86.0,,,,
41.2163,,,,-61.0,,
41.2436,,,-81.0,,,
41.4763,,,-87.0,,,
41.5106,,-83.0,,,,
41.626,,,,-72.0,,
41.6532,,,-88.0,,,
41.7015,,-85.0,,,,
41.8669,,,,-72.0,,
41.8768,,,-89.0,,,
41.9078,,-85.0,,,,
42.0424,,,,-72.0,,
42.0653,,,-82.0,,,
42.1393,,-83.0,,,,
42.2393,,,,-69.0,,
42.3212,,-84.0,,,,
42.4535,,,,-67.0,,
42.4827,,,-91.0,,,
42.5147,,-83.0,,,,
42.6626,,,,-66.0,,
42.6835,,,-88.0,,,
42.7268,,-81.0,,,,
42.8555,,,,-72.0,,
42.8768,,,-86.0,,,
43.0696,,,,-69.0,,
43.1222,,,-87.0,,,
43.1379,,-84.0,,,,
43.288,,,-88.0,,,
43.4805,,,,-65.0,,
43.4987,,,-91.0,,,
43.5363,,-80.0,,,,
44.0996,,,,-64.0,,
44.1183,,,-85.0,,,
44.1526,,-81.0,,,,
44.2966,,,,-63.0,,
44.318,,,-87.0,,,
44.7041,,,,-68.0,,
44.7506,,,-77.0,,,
44.7645,,-84.0,,,,
44.9159,,,,-65.0,,
44.9523,,,-77.0,,,
44.9711,,-88.0,,,,
45.1187,,,,-81.0,,
45.1495,,,-81.0,,,
45.1895,,-81.0,,,,
45.3185,,,,-84.0,,
45.3472,,,-80.0,,,
45.3884,,-81.0,,,,
45.5617,,,,,,-99.0
45.5738,,,-86.0,,,
45.5938,,-81.0,,,,
45.7435,,,,-65.0,,
45.7658,,,-86.0,,,
45.7828,,-83.0,,,,
45.9443,,,,-61.0,,
45.9765,,,-80.0,,,
46.0673,,-91.0,,,,
46.153,,,,-61.0,,
46.1895,,,-80.0,,,
46.2182,,-88.0,,,,
46.3729,,,,-62.0,,
46.398,,,-80.0,,,
46.5625,,,,-62.0,,
46.6576,,,-84.0,,,
46.6635,,-82.0,,,,
46.7507,,,,-61.0,,
46.8022,,,-85.0,,,
46.8091,,-81.0,,,,
46.9774,,,,-62.0,,
47.0036,,,-77.0,,,
47.2028,,,-76.0,,,
47.3883,,,,-64.0,,
47.6441,,,-82.0,,,
48.2036,,,,-64.0,,
48.2285,,,-81.0,,,
48.4263,,,,-64.0,,
48.4347,,,-78.0,,,
48.6509,,,-80.0,,,
48.8335,,,-81.0,,,
48.8766,,-80.0,,,,
49.009,,,,-72.0,,
49.0418,,,-81.0,,,
49.0726,,-80.0,,,,
49.2245,,,,-67.0,,
49.2492,,,-81.0,,,
49.2795,,-87.0,,,,
49.418,,,,-66.0,,
49.4525,,,-80.0,,,
49.4837,,-88.0,,,,
49.6392,,,,-66.0,,
49.6926,,,-81.0,,,
49.7113,,-83.0,,,,
49.8428,,,,-66.0,,
49.8865,,,-80.0,,,
49.9077,,-83.0,,,,
50.0355,,,,-81.0,,
50.0769,,,-81.0,,,
50.2496,,,,-71.0,,
50.4477,,,,-64.0,,
50.4841,,,-77.0,,,
50.518,,-87.0,,,,
50.6714,,,,-65.0,,
50.7142,,-81.0,,,,
50.8783,,,,-65.0,,
50.9066,,,-79.0,,,
50.9257,,-81.0,,,,
51.1157,,,-76.0,,,
51.3005,,,,-64.0,,
51.9501,,-81.0,,,,
52.1243,,,,-67.0,,
52.149,,-84.0,,,,
52.7135,,,,-62.0,,
53.3643,,,-81.0,,,
53.4042,,-90.0,,,,
53.5404,,,,,,-97.0
53.5445,,,,-67.0,,
53.6023,,-91.0,,,,
53.7514,,,,-66.0,,
53.7658,,,-85.0,,,
53.7853,,-81.0,,,,
53.9618,,,,-65.0,,
53.9722,,,-85.0,,,
54.0167,,-80.0,,,,
54.1606,,,,-60.0,,
54.1928,,,-83.0,,,
54.3574,,,,-60.0,,
54.3787,,,-81.0,,,
54.6348,,,-81.0,,,
54.6395,,-91.0,,,,
54.7789,,,,-65.0,,
54.7845,,,-80.0,,,
54.8166,,-81.0,,,,
54.996,,,,-64.0,,
55.035,,-81.0,,,,
55.6222,,,-80.0,,,
55.8778,,-90.0,,,,
56.8327,,,,-60.0,,
56.8515,,,-82.0,,,
57.0636,,,,-60.0,,
57.0754,,,-81.0,,,
57.1019,,-91.0,,,,
57.2532,,,-81.0,,,
57.4487,,,-86.0,,,
57.5191,,-82.0,,,,
57.6556,,,,-63.0,,
57.6638,,,-86.0,,,
57.8699,,,,-60.0,,
58.0796,,,-83.0,,,
58.2895,,,,-63.0,,
58.3003,,,-81.0,,,
58.4793,,,,-63.0,,
58.487,,,-81.0,,,
58.8626,,,,-61.0,,
58.9017,,,-84.0,,,
58.9308,,-81.0,,,,
59.104,,,-81.0,,,
59.49,,,,-61.0,,
59.5766,,-89.0,,,,
59.6896,,,,,,-95.0
59.7253,,,-85.0,,,
59.7407,,-82.0,,,,
59.9128,,,,-62.0,,
59.9476,,,-86.0,,,
59.9593,,-82.0,,,,
60.1879,,,-82.0,,,
60.3163,,,,-59.0,,
60.3931,,-91.0,,,,
60.5152,,,,-63.0,,
60.5538,,,-80.0,,,
60.5749,,-89.0,,,,
60.7196,,,,-64.0,,
60.7519,,,-80.0,,,
60.7683,,-86.0,,,,
60.921,,,,-63.0,,
60.9616,,,-91.0,,,
60.9975,,-87.0,,,,
61.1254,,,,-73.0,,
61.2631,,,,,-97.0,
61.3331,,,,-59.0,,
61.3977,,,-77.0,,,
61.4035,,-87.0,,,,
61.5809,,,-78.0,,,
61.7732,,,,-63.0,,
61.7911,,,-78.0,,,
61.8108,,-88.0,,,,
61.9593,,,,-64.0,,
61.9844,,,-91.0,,,
62.0062,,-86.0,,,,
62.2036,,,,-63.0,,
62.218,,,-90.0,,,
62.2234,,-87.0,,,,
62.3793,,,,-63.0,,
62.3936,,,-79.0,,,
62.5663,,,,-61.0,,
62.7632,,,,-73.0,,
62.8135,,,-79.0,,,
62.8183,,-85.0,,,,
63.0066,,,-78.0,,,
63.0399,,-89.0,,,,
63.2157,,,-74.0,,,
63.2345,,-81.0,,,,
63.3657,,,,,,-91.0
63.7841,,,,-73.0,,
64.0004,,,,-63.0,,
64.0324,,,-84.0,,,
64.0429,,-87.0,,,,
64.2059,,,,-63.0,,
64.662,,,-81.0,,,
64.6745,,-81.0,,,,
64.8164,,,,-68.0,,
64.8498,,,-77.0,,,
65.0143,,,,-65.0,,
65.0668,,,-78.0,,,
65.0797,,-91.0,,,,
65.1945,,,,,,-95.0
65.2206,,,,-66.0,,
65.2674,,,-86.0,,,
65.273,,-93.0,,,,
65.4327,,,,-62.0,,
65.4658,,,-87.0,,,
65.481,,-86.0,,,,
65.6282,,,,-63.0,,
65.6894,,,-83.0,,,
65.8635,,,,-68.0,,
65.8912,,,-77.0,,,
65.8958,,-76.0,,,,
66.0592,,,,-65.0,,
66.082,,,-80.0,,,
66.1001,,-77.0,,,,
66.2836,,,,-83.0,,
66.3147,,,-86.0,,,
66.3222,,-84.0,,,,
66.464,,,,-75.0,,
66.5278,,,-77.0,,,
66.5427,,-81.0,,,,
66.6721,,,,-77.0,,
66.71,,-85.0,,,,
66.9106,,-90.0,,,,
67.0703,,,,-71.0,,
67.1276,,-83.0,,,,
67.237,,,,,,-94.0
67.3138,,,-79.0,,,
67.4726,,,,-65.0,,
67.5435,,-77.0,,,,
67.6922,,,,-77.0,,
67.7162,,,-84.0,,,
67.9444,,,-83.0,,,
68.3488,,-84.0,,,,
68.3636,,,-83.0,,,
68.5058,,,,-72.0,,
68.5451,,,-88.0,,,
68.7015,,,,-82.0,,
68.7681,,-84.0,,,,
68.7972,,,-83.0,,,
68.9197,,,,-81.0,,
68.9514,,-81.0,,,,
68.9785,,,-91.0,,,
69.119,,,,-71.0,,
69.1521,,-90.0,,,,
69.1704,,,-91.0,,,
69.2629,,,,,-98.0,
69.2802,,,,,,-98.0
69.373,,,-83.0,,,
69.5349,,,,-78.0,,
69.7757,,-83.0,,,,
69.784,,,-78.0,,,
69.931,,,,-73.0,,
70.1721,,,,-65.0,,
70.3026,,,,,,-98.0
70.3841,,,-95.0,,,
70.5701,,,,-62.0,,
70.633,-95.0,,,,,
70.6402,,-82.0,,,,
70.643,,,-83.0,,,
70.7084,,,,,,-97.0
70.7515,,,,-73.0,,
70.7696,-97.0,,,,,
70.9638,,,,-65.0,,
71.0033,,-79.0,,,,
71.3706,,,,-63.0,,
71.4112,,,-81.0,,,
71.6265,,-85.0,,,,
72.2183,,,,-69.0,,
72.2366,-98.0,,,,,
72.2478,,,-88.0,,,
72.2612,,-84.0,,,,
72.3906,,,,-65.0,,
72.4319,,,-85.0,,,
72.8615,,,-87.0,,,
72.8706,,-86.0,,,,
73.0367,,,,-69.0,,
73.2245,,,,-66.0,,
73.2382,-89.0,,,,,
73.3494,,,,,-97.0,
73.46,,-74.0,,,,
73.4676,,,-91.0,,,
73.6406,-92.0,,,,,
73.678,,-81.0,,,,
73.7699,,,,,-97.0,
73.8247,,,,-70.0,,
73.8395,-95.0,,,,,
73.8569,,-78.0,,,,
73.8715,,,-96.0,,,
74.0411,,,,-73.0,,
74.0775,,-79.0,,,,
74.2464,,,,-75.0,,
74.2915,,-80.0,,,,
74.4761,-91.0,,,,,
74.4915,,-90.0,,,,
74.5082,,,-97.0,,,
74.6125,,,,,,-92.0
74.6405,,,,-74.0,,
74.8469,,,,-79.0,,
74.8827,,-71.0,,,,
75.0327,,,,,,-98.0
75.0604,,,,-80.0,,
75.0846,-93.0,,,,,
75.0956,,-82.0,,,,
75.2219,,,,,,-93.0
75.283,,,,-79.0,,
75.3828,,,,,-92.0,
75.5059,-89.0,,,,,
75.6881,,,,-84.0,,
75.731,,-72.0,,,,
76.28,,,,-79.0,,
76.3234,-95.0,,,,,
76.3299,,-75.0,,,,
76.492,,,,-83.0,,
76.5241,,,-95.0,,,
76.549,,-80.0,,,,
76.6023,,,,,-91.0,
76.7343,,,,-72.0,,
76.7633,,,-93.0,,,
76.943,,,-94.0,,,
76.9629,,-75.0,,,,
77.0962,,,,-86.0,,
77.1477,,-71.0,,,,
77.2166,,,,,-99.0,
77.2946,,,,,,-95.0
77.3009,,,,-88.0,,
77.3502,-91.0,,,,,
77.3627,,-77.0,,,,
77.5197,,,,-87.0,,
77.5545,,-77.0,,,,
77.6173,,,,,-100.0,
77.7449,,,,-80.0,,
77.7676,-86.0,,,,,
77.7747,,-78.0,,,,
77.897,,,,,,-93.0
77.9627,,-77.0,,,,
78.1342,,,,-81.0,,
78.1607,,-72.0,,,,
78.1878,-97.0,,,,,
78.3024,,,,,,-98.0
78.3308,,,,-75.0,,
78.372,,-82.0,,,,
78.5956,,-85.0,,,,
78.6744,,,,,-93.0,
78.7369,,,,-81.0,,
78.77,,-86.0,,,,
78.7881,-93.0,,,,,
78.9516,,,,-74.0,,
78.9982,,-80.0,,,,
79.0027,-91.0,,,,,
79.3111,,,,,,-87.0
79.3499,,,,-82.0,,
80.1756,,,,-85.0,,
80.2018,,-89.0,,,,
80.7587,,,,,,-92.0
80.7847,,,,-77.0,,
80.816,,-89.0,,,,
80.9552,,,,,,-94.0
81.0031,,,,-78.0,,
81.0321,,-77.0,,,,
81.191,,,,,,-96.0
81.2077,,,,-77.0,,
81.2291,,-76.0,,,,
81.2944,,,,,-92.0,
81.3788,,,,,,-97.0
81.4425,,,,-93.0,,
81.5827,,,,,,-93.0
81.6275,,,,-77.0,,
81.6603,,-86.0,,,,
81.8534,,-81.0,,,,
81.8834,,,-99.0,,,
81.9223,,,,,-91.0,
81.9731,,,,,,-90.0
82.0173,,,,-81.0,,
82.0442,,-85.0,,,,
82.0644,-94.0,,,,,
82.1453,,,,,-91.0,
82.3244,,,,,-89.0,
82.4684,,,,-87.0,,
82.5156,,,-95.0,,,
82.6004,,,,,,-94.0
82.6436,,,,-86.0,,
82.6777,,-79.0,,,,
82.8686,,-77.0,,,,
83.0182,,,,,,-92.0
83.0552,,,,-78.0,,
83.0777,,-87.0,,,,
83.4955,,-73.0,,,,
83.6375,,,,,,-91.0
83.8907,,,,-82.0,,
84.0973,,-81.0,,,,
84.1947,,,,,-90.0,
84.2514,,,,,,-93.0
84.2759,,,,-84.0,,
84.3158,,-80.0,,,,
84.3509,,,-94.0,,,
84.3859,,,,,-89.0,
84.5032,,,,-83.0,,
84.5263,,-93.0,,,,
84.6293,,,,,,-98.0
84.7014,,,,-78.0,,
84.7251,,-87.0,,,,
84.8284,,,,,,-91.0
84.9615,,,-93.0,,,
84.9969,,,,,-89.0,
85.3087,,,,-79.0,,
85.3295,,-83.0,,,,
85.3618,,,-94.0,,,
85.466,,,,,,-92.0
85.6106,,,,,-90.0,
85.658,,,,,,-93.0
85.7624,,-81.0,,,,
85.8587,,,,,,-85.0
85.9972,,,-95.0,,,
86.0331,,,,,-85.0,
86.0592,,,,,,-91.0
86.1419,,-83.0,,,,
86.1781,,,-95.0,,,
86.2768,,,,,,-93.0
86.3533,,,,-85.0,,
86.3626,,-87.0,,,,
86.5367,,,,-86.0,,
86.5684,,-87.0,,,,
86.7363,,,,-83.0,,
86.7579,,-84.0,,,,
86.7993,,,-96.0,,,
86.8988,,,,,,-95.0
86.9548,,,,-85.0,,
87.0254,,,,,-87.0,
87.0769,,,,,,-87.0
87.1856,,-91.0,,,,
87.4372,,,,,-87.0,
87.9649,,-93.0,,,,
88.1147,,,,,,-91.0
88.1696,,-80.0,,,,
88.5797,,,,-83.0,,
88.606,,-90.0,,,,
88.6903,,,,,-77.0,
88.8787,,,,,-75.0,
89.0481,,-85.0,,,,
89.109,,,,,-73.0,
89.2079,,,,-87.0,,
89.2238,,-97.0,,,,
89.3275,,,,,,-87.0
89.4152,,,,-84.0,,
89.4323,,-87.0,,,,
89.4873,,,,,-71.0,
89.5325,,,,,,-91.0
89.6063,,,,-85.0,,
89.6177,,-78.0,,,,
89.818,,,,-93.0,,
89.8427,,-88.0,,,,
89.9143,,,,,-76.0,
89.9364,,,,,,-93.0
90.005,,,,-86.0,,
90.0404,,-88.0,,,,
90.0984,,,,,-76.0,
90.152,,,,,,-87.0
90.2192,,,,-91.0,,
90.3545,,,,,,-87.0
90.5179,,,,,-79.0,
90.5916,,,,,,-90.0
90.6693,,-88.0,,,,
90.7208,,,,,-81.0,
90.7625,,,,,,-97.0
90.8533,,-79.0,,,,
90.9257,,,,,-80.0,
90.9827,,,,,,-87.0
91.0391,,,,-84.0,,
92.2159,,,,,,-92.0
92.28,,,,-91.0,,
92.3491,,,,,-73.0,
92.4507,,,,,,-89.0
92.4951,,,,-80.0,,
92.5439,,,,,-74.0,
92.7758,,,,,-79.0,
92.8208,,,,,,-92.0
92.8659,,,,-84.0,,
92.889,,-86.0,,,,
92.9459,,,,,-90.0,
93.0758,,,,-75.0,,
93.1493,,,,,-76.0,
93.2837,,,,-85.0,,
93.3175,,-85.0,,,,
93.3814,,,,,-78.0,
93.5063,,,,-81.0,,
93.5166,,-85.0,,,,
93.5738,,,,,-72.0,
93.7029,,,,-80.0,,
93.729,,-77.0,,,,
93.7667,,,,,-71.0,
93.9301,,-84.0,,,,
93.998,,,,,-81.0,
94.1169,,,,-80.0,,
94.1839,,,,,-79.0,
94.3063,,,,-76.0,,
94.3235,,-81.0,,,,
94.3925,,,,,-75.0,
94.4519,,,,,,-91.0
94.52,,,,-81.0,,
94.6652,,,,,,-87.0
94.7254,,,,-82.0,,
94.7442,,-84.0,,,,
94.79,,,-99.0,,,
94.8031,,,,,-78.0,
94.8697,,,,,,-88.0
94.9378,,-81.0,,,,
95.0051,,,,,-87.0,
95.1632,,,,-82.0,,
95.361,,-85.0,,,,
95.478,,,,,,-96.0
95.9666,,-80.0,,,,
96.2412,,,,,-72.0,
96.3877,,-80.0,,,,
96.5891,,,,-91.0,,
96.6133,,-90.0,,,,
96.6522,,,,,-73.0,
96.7294,,,,,,-94.0
96.7642,,,,-89.0,,
96.7921,,-84.0,,,,
96.8813,,,,,-77.0,
96.9284,,,,,,-94.0
96.9688,,,,-85.0,,
97.0048,,-86.0,,,,
97.0757,,,,,-78.0,
97.2096,,-92.0,,,,
97.2724,,,,,-77.0,
97.4815,,,,,-75.0,
97.6025,,,,-81.0,,
97.6225,,-90.0,,,,
97.7835,,,,-86.0,,
97.8226,,-86.0,,,,
97.8841,,,,,-70.0,
97.994,,,,-88.0,,
98.0321,,-92.0,,,,
98.0849,,,,,-75.0,
98.1923,,,,-81.0,,
98.4936,,,,,-69.0,
98.609,,,,-85.0,,
98.6484,,-90.0,,,,
98.6965,,,,,-70.0,
98.807,,,,-85.0,,
98.9193,,,,,-74.0,
99.1938,,,,,-68.0,
100.0488,,,,-93.0,,
100.17,,,,,-68.0,
