AppTimestamp(s),ble_rssi_BE:AC:20:23:00:01,ble_rssi_BE:AC:20:23:00:02,ble_rssi_BE:AC:20:23:00:03,ble_rssi_BE:AC:20:23:00:04,ble_rssi_BE:AC:20:23:00:05,ble_rssi_BE:AC:20:23:00:06
30.703,,,,-89.0,,
30.7235,,-71.0,,,,
30.9146,,,,-80.0,,
31.4964,-96.0,,,,,
31.5541,,-77.0,,,,
31.6822,-97.0,,,,,
31.7393,,-70.0,,,,
31.9607,,-73.0,,,,
32.1566,,,,-78.0,,
32.3473,,,,-75.0,,
32.3666,,-86.0,,,,
32.5394,,,,-91.0,,
32.5727,,-71.0,,,,
32.7499,,,,-77.0,,
32.7911,,-70.0,,,,
32.9567,,,,-83.0,,
32.9762,,,,,-93.0,
33.0041,,,-97.0,,,
33.1609,,,,-78.0,,
33.1717,,,,,-97.0,
33.1886,,-85.0,,,,
33.2288,,,-96.0,,,
33.308,-96.0,,,,,
33.6,,-88.0,,,,
33.8215,,-83.0,,,,
33.9848,,,,-79.0,,
34.2266,,-75.0,,,,
34.645,,-83.0,,,,
35.3025,,-76.0,,,,
35.3213,,,-97.0,,,
35.4241,,,,-89.0,,
35.4563,,-68.0,,,,
35.475,,,-94.0,,,
35.5809,-94.0,,,,,
35.6312,,,,-84.0,,
36.266,,,,,,-93.0
36.2824,,-78.0,,,,
36.5047,,-75.0,,,,
36.5119,,,-94.0,,,
36.686,,-78.0,,,,
36.8453,,,,-76.0,,
36.8836,,-78.0,,,,
37.0621,,,,-77.0,,
37.1224,,-94.0,,,,
37.1375,,,-95.0,,,
37.3239,,-77.0,,,,
37.3293,,,-97.0,,,
37.4805,,,,-86.0,,
37.5189,,-78.0,,,,
37.7626,,-78.0,,,,
38.1339,,-78.0,,,,
38.3263,,,,-77.0,,
39.5413,,-79.0,,,,
39.7489,,,,-88.0,,
39.7785,,-74.0,,,,
39.9608,,-75.0,,,,
40.1442,,,,-79.0,,
40.3428,,,,-79.0,,
40.3633,,-76.0,,,,
40.5554,,,,-80.0,,
40.9821,,-74.0,,,,
41.1741,,,,-79.0,,
41.3585,,,,,,-97.0
41.3772,,,,-80.0,,
41.3808,,-83.0,,,,
41.6147,,-79.0,,,,
41.9939,,,,-85.0,,
42.199,,,,-85.0,,
42.4159,,,,-78.0,,
43.0292,,,,-79.0,,
43.4511,,,,-86.0,,
43.4582,,-75.0,,,,
43.6504,,,,-86.0,,
43.6985,,-75.0,,,,
43.8415,,,,-78.0,,
43.868,,-78.0,,,,
44.0484,,,,-79.0,,
44.2562,,,,-83.0,,
44.2975,,-80.0,,,,
44.4764,,-77.0,,,,
44.7005,,-75.0,,,,
44.8926,,-73.0,,,,
45.0746,,,,-81.0,,
45.1162,,-92.0,,,,
45.2897,,,,-82.0,,
45.4678,,,,-87.0,,
45.5,,-75.0,,,,
45.6519,-97.0,,,,,
45.6866,,,,-82.0,,
45.7368,,-72.0,,,,
45.8736,,,,-84.0,,
45.93,,-70.0,,,,
46.0828,,,,-80.0,,
46.1274,,-81.0,,,,
46.9194,,,,-85.0,,
47.1784,,-71.0,,,,
47.2952,-93.0,,,,,
47.313,,,,-80.0,,
47.4532,-96.0,,,,,
47.5085,,,,-79.0,,
47.5697,,-79.0,,,,
47.7282,,,,-84.0,,
47.788,,-79.0,,,,
47.9256,,,,-84.0,,
47.9612,,,,-89.0,,
47.9913,,-72.0,,,,
48.1902,,-73.0,,,,
48.3942,,-86.0,,,,
48.5227,,,,-81.0,,
48.5854,,-87.0,,,,
48.7535,,,,-83.0,,
48.8195,,-78.0,,,,
49.7315,-95.0,,,,,
49.7476,,,,-81.0,,
50.0358,,-78.0,,,,
50.5793,,,,-81.0,,
50.8052,,,,-80.0,,
51.3966,,,,-79.0,,
51.471,,-75.0,,,,
51.6167,,,,-79.0,,
51.8148,,,,-82.0,,
51.8908,,-78.0,,,,
52.1101,,-71.0,,,,
52.1677,-95.0,,,,,
52.3087,,-71.0,,,,
52.3566,-98.0,,,,,
52.4495,,,,-81.0,,
52.4997,,-78.0,,,,
52.631,,,,-80.0,,
52.7218,,-78.0,,,,
53.2472,,,,-82.0,,
53.4449,,,,-82.0,,
53.7993,-95.0,,,,,
53.8649,,,,-82.0,,
53.958,,-75.0,,,,
54.1571,,-76.0,,,,
54.3392,,-76.0,,,,
54.5086,,,,-81.0,,
54.8885,,,,-76.0,,
54.9635,,-74.0,,,,
55.703,,,,-83.0,,
55.7853,,-77.0,,,,
55.914,,,,-81.0,,
55.986,,-71.0,,,,
56.0338,-96.0,,,,,
56.1907,,-74.0,,,,
56.3378,,,,-78.0,,
56.3804,,-75.0,,,,
56.518,,,,-79.0,,
56.5986,,-78.0,,,,
56.7136,,,,-83.0,,
56.8019,,-78.0,,,,
56.9287,,,,-81.0,,
57.0687,-93.0,,,,,
57.2303,,-71.0,,,,
57.2842,-92.0,,,,,
57.3386,,,,-79.0,,
57.4149,,-75.0,,,,
57.5531,,,,-79.0,,
57.6461,,-75.0,,,,
57.7364,,,,-84.0,,
57.8232,,-78.0,,,,
58.0315,,-78.0,,,,
58.1583,,,,-83.0,,
58.2326,,-71.0,,,,
58.3551,,,,-81.0,,
58.6728,,-72.0,,,,
59.2892,,-72.0,,,,
59.3003,-93.0,,,,,
59.4081,,,,-81.0,,
59.4804,,-72.0,,,,
59.5074,-93.0,,,,,
59.599,,,,-79.0,,
59.6775,,-73.0,,,,
59.8133,,,,-79.0,,
59.8776,,-74.0,,,,
60.009,,,,,,-96.0
60.0778,,-78.0,,,,
60.2169,,,,-84.0,,
60.3229,-91.0,,,,,
60.4969,,-72.0,,,,
60.5438,-93.0,,,,,
60.7039,,-75.0,,,,
60.8287,,,,-78.0,,
60.9033,,-74.0,,,,
61.0245,,,,-78.0,,
61.1098,,-78.0,,,,
61.2379,,,,-81.0,,
61.3326,,-85.0,,,,
61.5242,,-84.0,,,,
61.9315,,-75.0,,,,
62.0335,,,,-79.0,,
62.0576,,,,,,-93.0
62.1368,,-79.0,,,,
62.9797,,-65.0,,,,
63.268,,,,-74.0,,
63.6794,,,-97.0,,,
63.8112,,-87.0,,,,
63.8638,,,,-85.0,,
63.879,,,,,-98.0,
64.0721,,,,-90.0,,
64.199,,-77.0,,,,
64.2397,-93.0,,,,,
64.2797,,,,-88.0,,
64.3009,,,-93.0,,,
64.3957,,-80.0,,,,
64.603,,-73.0,,,,
64.8106,,-79.0,,,,
64.8607,-97.0,,,,,
64.9169,,,,-72.0,,
65.0337,,-72.0,,,,
65.0584,-95.0,,,,,
65.0944,,,,-76.0,,
65.2199,,-83.0,,,,
65.2901,,,,-85.0,,
65.4557,-90.0,,,,,
65.5313,,,,-90.0,,
65.6337,,-71.0,,,,
65.7135,,,,,,-96.0
65.9162,,,,-75.0,,
65.9362,,,,,,-95.0
65.9531,,,,,-96.0,
66.1174,,,,-75.0,,
66.6294,,-71.0,,,,
66.8439,,-71.0,,,,
67.5194,-91.0,,,,,
67.5429,,,,-84.0,,
67.7632,,,,-71.0,,
67.7921,,,,,-94.0,
67.8798,,-70.0,,,,
67.9077,-94.0,,,,,
67.9536,,,,-86.0,,
68.1029,,-81.0,,,,
68.1535,-97.0,,,,,
68.1668,,,,-73.0,,
68.3746,,,,-86.0,,
68.4775,,-74.0,,,,
68.7633,,,,-76.0,,
68.8924,,-82.0,,,,
68.9722,,,,-80.0,,
69.1035,,-82.0,,,,
69.1835,,,,-85.0,,
69.2049,,,,,,-92.0
69.305,,-88.0,,,,
69.5755,-97.0,,,,,
69.5875,,,,-86.0,,
69.7912,,,,-85.0,,
69.9116,,-79.0,,,,
69.9967,,,,-76.0,,
70.0265,,,-90.0,,,
70.0337,,,,,,-93.0
70.1335,,-79.0,,,,
70.186,-91.0,,,,,
70.2031,,,,-81.0,,
70.4501,,,,,-95.0,
70.5254,,-75.0,,,,
70.5899,-97.0,,,,,
70.6283,,,-89.0,,,
71.2304,,,,-81.0,,
71.2729,,,,,,-95.0
71.3634,,-76.0,,,,
71.46,,,-89.0,,,
71.4725,,,,,-98.0,
71.5566,,-87.0,,,,
71.7062,,,-95.0,,,
71.7582,,-86.0,,,,
71.8588,-90.0,,,,,
71.8639,,,,-78.0,,
71.8835,,,,,-91.0,
71.9594,,-76.0,,,,
72.0418,-95.0,,,,,
72.0772,,,,-78.0,,
72.1653,,-88.0,,,,
72.2643,,,,-76.0,,
72.3642,,-77.0,,,,
72.5999,,-86.0,,,,
72.7127,,,,,,-94.0
72.7782,,-79.0,,,,
72.8739,-91.0,,,,,
72.882,,,,-81.0,,
72.9124,,,,,-95.0,
72.9911,,-91.0,,,,
73.0742,-97.0,,,,,
73.0906,,,,-82.0,,
73.1162,,,,,,-91.0
73.1261,,,-94.0,,,
73.2021,,-77.0,,,,
73.2852,,,,-78.0,,
73.4775,,,,-68.0,,
73.6098,,-77.0,,,,
73.6997,,,,-74.0,,
73.8299,,-77.0,,,,
73.9322,,,,,,-96.0
74.1134,,,,-78.0,,
74.1697,,,,,-97.0,
74.2982,,,,-81.0,,
75.0452,,-71.0,,,,
75.1609,-94.0,,,,,
75.1657,,,-88.0,,,
75.737,,,,-83.0,,
75.7632,,,-93.0,,,
75.7826,,,,,-93.0,
75.8478,,-81.0,,,,
75.9482,,,,-84.0,,
75.9948,,,,,,-94.0
76.0052,,,,,-94.0,
76.0632,,-77.0,,,,
76.1593,,,,-83.0,,
76.287,,-81.0,,,,
76.3848,,,,,,-92.0
77.3848,,,-98.0,,,
77.5992,,,,-78.0,,
77.7351,,-75.0,,,,
77.8261,,,,,-95.0,
78.047,-95.0,,,,,
78.2124,,,,-90.0,,
78.4219,,,,-75.0,,
78.8373,,,,-86.0,,
79.0433,,,,-75.0,,
79.8807,,,,-80.0,,
79.9011,,,,,-89.0,
79.9596,,-80.0,,,,
80.052,,,,,,-90.0
80.2706,,,,,,-94.0
80.3001,,,,,-94.0,
80.446,,,,-78.0,,
80.4854,-96.0,,,,,
80.5723,,-80.0,,,,
80.6747,,,,-85.0,,
80.9215,,,,-91.0,,
81.0753,,,,-86.0,,
81.1036,,,,,-86.0,
81.6194,,-83.0,,,,
81.7197,,,,-80.0,,
81.7261,,,-93.0,,,
81.8849,,,,-87.0,,
82.0005,,-84.0,,,,
82.5262,,,,,-86.0,
82.7141,,,,-80.0,,
83.5827,,,,,-83.0,
83.648,,-82.0,,,,
84.0837,,-86.0,,,,
84.1585,,,,,,-94.0
84.1805,,,,,-88.0,
84.3622,,,,-83.0,,
84.5536,,,-97.0,,,
84.5634,,,,-81.0,,
84.5682,,,,,,-93.0
84.5959,,,,,-85.0,
84.7782,,,,-83.0,,
84.9495,,,-94.0,,,
84.9625,,,,-84.0,,
85.0021,,,,,-79.0,
85.0823,,-79.0,,,,
85.2058,,,,,,-89.0
85.2207,,,,,-80.0,
85.3103,,-76.0,,,,
85.3773,,,,-89.0,,
85.5012,,-86.0,,,,
85.5781,,,,-88.0,,
85.6171,,,,,-85.0,
85.7507,,-81.0,,,,
85.7989,,,,,,-90.0
85.9158,,-87.0,,,,
85.9656,,,-99.0,,,
85.9936,,,,-87.0,,
86.0214,,,,,,-87.0
86.1211,,-93.0,,,,
86.4378,,,,-87.0,,
87.0364,,,,,,-92.0
87.8523,,,,,,-87.0
87.866,,,,,-76.0,
87.9546,,-98.0,,,,
88.0731,,,,,,-90.0
88.2487,,,,-91.0,,
88.2724,,,,,-79.0,
88.4424,,,,-90.0,,
88.5146,,,,,-81.0,
88.5809,,-81.0,,,,
88.6476,,,,-81.0,,
88.6836,,,,,,-85.0
88.714,,,,,-81.0,
88.8648,,,,-81.0,,
88.8795,,,,,,-93.0
88.8979,,,,,-72.0,
89.056,,,,-87.0,,
89.0913,,,,,-74.0,
89.208,,-89.0,,,,
89.2847,,,,-88.0,,
89.2904,,,,,,-87.0
89.3115,,,,,-78.0,
89.4643,,,,-82.0,,
89.4816,,,,,,-92.0
89.7407,,,,-85.0,,
90.4142,,-77.0,,,,
91.101,,,,-82.0,,
91.2404,,-83.0,,,,
91.341,,,,,-79.0,
91.4332,,-95.0,,,,
91.5537,,,,,-90.0,
91.7575,,,,,-78.0,
91.8537,,-80.0,,,,
91.917,,,,-89.0,,
92.0489,,-77.0,,,,
92.088,,,,-93.0,,
92.3334,,,,,,-90.0
92.3486,,,,,-72.0,
92.5063,,,,-85.0,,
92.532,,,-92.0,,,
92.5608,,,,,-85.0,
92.6873,,-83.0,,,,
92.7185,,,,-86.0,,
92.76,,,,,-86.0,
92.9585,,,-90.0,,,
92.975,,,,,-83.0,
93.1174,,,,-87.0,,
93.344,,,-93.0,,,
93.367,,,,,,-86.0
93.3723,,,,,-84.0,
93.4975,,-89.0,,,,
93.553,,,-93.0,,,
93.5832,,,,,,-86.0
93.5905,,,,,-78.0,
93.7046,,-89.0,,,,
93.7354,,,,-81.0,,
93.758,,,-91.0,,,
93.9624,,,-91.0,,,
94.0994,,-87.0,,,,
94.1499,,,,-84.0,,
94.2085,,,,,,-86.0
94.5796,,,-88.0,,,
94.6065,,,,,-78.0,
94.7814,,,,-76.0,,
94.9745,,,,-77.0,,
95.0321,,,,,-80.0,
95.6188,,,-91.0,,,
95.6307,,,,,,-85.0
95.6353,,,,,-89.0,
95.7379,,-90.0,,,,
95.8031,,,,-90.0,,
95.8209,,,-91.0,,,
95.841,,,,,-89.0,
95.9498,,-88.0,,,,
96.0158,,,,-81.0,,
96.0382,,,,,,-88.0
96.0481,,,,,-79.0,
96.2807,,,,,,-88.0
96.3015,,,,,-81.0,
96.4401,,,,,-83.0,
96.5571,,-85.0,,,,
96.8197,,,,-87.0,,
97.0554,,,,,,-87.0
97.2333,,,,-81.0,,
97.3113,,,,,,-87.0
97.3138,,,,,-74.0,
97.3718,,-88.0,,,,
97.4344,,,,-82.0,,
97.4592,,,-93.0,,,
97.4922,,,,,-81.0,
97.6569,,,,-82.0,,
97.6936,,,-94.0,,,
97.8406,,,,-85.0,,
97.8633,,,,,,-85.0
97.8762,,,,,-83.0,
97.9928,,-79.0,,,,
98.0803,,,-87.0,,,
98.0938,,,,,,-85.0
98.0998,,,,,-80.0,
98.3973,,-82.0,,,,
98.4682,,,,-80.0,,
99.0244,,-80.0,,,,
99.1115,,,-85.0,,,
99.1196,,,,,,-85.0
99.2546,,-82.0,,,,
99.3087,,,,,,-86.0
99.3246,,,,,-78.0,
99.4277,,-86.0,,,,
99.5116,,,-92.0,,,
99.5201,,,,,-79.0,
99.7308,,,-93.0,,,
99.7478,,,,,-81.0,
99.9427,,,,,-80.0,
100.1396,,,-88.0,,,
100.1497,,,,,,-87.0
100.3116,,,-87.0,,,
100.3296,,,,,,-87.0
100.3425,,,,,-77.0,
100.5436,,,-94.0,,,
100.5515,,,,,,-87.0
100.7297,,,,-80.0,,
100.7444,,,,,,-87.0
100.8616,,-84.0,,,,
100.9227,,,,-84.0,,
100.9524,,,-92.0,,,
100.9606,,,,,-82.0,
101.0788,,-84.0,,,,
101.3806,,,,,-81.0,
101.6035,,,,,-75.0,
101.7248,,,,-79.0,,
101.7669,,,,,,-86.0
101.9869,,,,,-81.0,
102.2899,,-83.0,,,,
102.3888,,,,,-79.0,
102.5871,,,,,,-85.0
103.2067,,,,,-80.0,
103.3964,,,,-85.0,,
103.4142,,,,,-83.0,
103.5325,,-89.0,,,,
103.584,,,,-90.0,,
103.6054,,,-90.0,,,
103.6152,,,,,,-87.0
103.8099,,,-101.0,,,
104.026,,,,,,-86.0
104.1387,,-95.0,,,,
104.1838,,,,-88.0,,
104.3601,,-83.0,,,,
104.457,,,,,-81.0,
104.6621,,,,,,-88.0
104.6681,,,,,-79.0,
104.744,,-85.0,,,,
104.8208,,,,-89.0,,
104.8276,,,-87.0,,,
104.8576,,,,,,-89.0
104.8633,,,,,-77.0,
105.0038,,,,-81.0,,
105.0203,,,-97.0,,,
105.0584,,,,,,-85.0
105.0654,,,,,-78.0,
105.1637,,-91.0,,,,
105.4162,,,-97.0,,,
105.609,,-83.0,,,,
105.672,,,,-91.0,,
105.6778,,,-94.0,,,
105.7165,,,,,-76.0,
105.7726,,-81.0,,,,
105.8111,,,,-86.0,,
105.8253,,,-87.0,,,
105.8514,,,,,,-85.0
105.8699,,,,,-78.0,
106.06,,,,,,-87.0
106.0738,,,,,-83.0,
106.4732,,,,,,-83.0
106.6384,,,,-86.0,,
107.0471,,,,-81.0,,
107.0883,,,,,-80.0,
107.2939,,,,,,-87.0
107.3052,,,,,-78.0,
107.4069,,-87.0,,,,
107.4426,,,,-84.0,,
107.4611,,,-94.0,,,
107.492,,,,,,-88.0
107.5048,,,,,-79.0,
107.8882,,,-93.0,,,
107.9016,,,,,,-97.0
108.0349,,-81.0,,,,
108.2155,,-83.0,,,,
108.2624,,,,-85.0,,
108.3321,,,,,-81.0,
108.3375,,,,,,-88.0
108.4253,,-88.0,,,,
108.4633,,,,-86.0,,
108.5411,,,,,-81.0,
108.6945,,,-91.0,,,
108.7386,,,,,-83.0,
108.8373,,-84.0,,,,
109.0872,,,,-85.0,,
109.1583,,,,,,-85.0
109.2944,,-81.0,,,,
109.3562,,,-87.0,,,
109.3664,,,,,-76.0,
109.5208,,,-93.0,,,
109.5607,,,,,-78.0,
109.7526,,,,-85.0,,
109.76,,,-93.0,,,
109.763,,,,,-81.0,
109.7679,,,,,,-87.0
109.8795,,-84.0,,,,
109.9198,,,,-80.0,,
109.9355,,,-93.0,,,
109.9611,,,,,-81.0,
110.0498,,-84.0,,,,
110.0925,,,,-81.0,,
110.2642,,-81.0,,,,
110.8076,,,,,-79.0,
110.8764,,-82.0,,,,
111.3671,,,-87.0,,,
111.3831,,,,,,-86.0
111.5549,,,,-88.0,,
111.5897,,,-87.0,,,
111.5962,,,,,,-87.0
111.6238,,,,,-76.0,
111.7811,,,,-81.0,,
111.8049,,,-94.0,,,
111.8149,,,,,,-86.0
111.905,,-87.0,,,,
112.0183,,,-95.0,,,
112.0276,,,,,,-86.0
112.0397,,,,,-80.0,
112.1994,,,-96.0,,,
112.2286,,,,,-83.0,
112.3125,,-83.0,,,,
112.3757,,,,-81.0,,
112.415,,,,,-76.0,
112.538,,-83.0,,,,
112.6204,,,-86.0,,,
112.6296,,,,,,-86.0
112.6328,,,,,-77.0,
112.8092,,,-97.0,,,
112.8342,,,,,,-85.0
112.8669,,,,,-77.0,
113.0169,,,-94.0,,,
113.1453,,-85.0,,,,
113.2209,,,-95.0,,,
113.3448,,-85.0,,,,
113.4317,,,,,-82.0,
113.602,,,,-87.0,,
113.6478,,,-86.0,,,
113.6601,,,,,-78.0,
113.8733,,,,,-78.0,
114.0364,,,,-85.0,,
114.0623,,,-93.0,,,
114.0676,,,,,,-87.0
114.073,,,,,-79.0,
114.1531,,-85.0,,,,
114.456,,,,,-82.0,
114.6855,,,-93.0,,,
114.9728,,-81.0,,,,
115.8652,,,,-85.0,,
115.8836,,,-88.0,,,
115.8962,,,,,-84.0,
115.9628,,-84.0,,,,
116.068,,,,-85.0,,
116.0865,,,-88.0,,,
116.3042,,,-94.0,,,
116.3141,,,,,-75.0,
116.4738,,,,-84.0,,
116.5055,,,-95.0,,,
116.5709,,-86.0,,,,
116.6709,,,,-80.0,,
116.7115,,,-97.0,,,
116.7532,,,,,-82.0,
116.9279,,,-95.0,,,
116.9538,,,,,,-85.0
117.3349,,,-94.0,,,
117.3611,,,,,-78.0,
117.3888,,-85.0,,,,
117.5987,,-86.0,,,,
117.7384,,,,-82.0,,
117.7519,,,,,-81.0,
117.8062,,-84.0,,,,
117.9388,,,,,-82.0,
118.1465,,,-88.0,,,
118.3224,,,,-83.0,,
118.3585,,,-86.0,,,
118.3611,,,,,-81.0,
118.365,,,,,,-83.0
118.5228,,,,-83.0,,
118.7618,,,,,,-86.0
118.8255,,-81.0,,,,
118.95,,,,,-83.0,
118.9615,,,-87.0,,,
118.9848,,,,,,-83.0
119.5514,,,,-83.0,,
119.5837,,,,,-77.0,
119.6062,,,-95.0,,,
119.6128,,,,,,-88.0
119.7777,,,,-84.0,,
119.7996,,,-94.0,,,
119.8061,,,,,-78.0,
119.8138,,,,,,-88.0
119.8638,,-89.0,,,,
119.971,,,,-79.0,,
119.9876,,,,,-82.0,
120.0754,,-88.0,,,,
120.1959,,,,,-81.0,
120.403,,,,,-86.0,
120.4198,,,,,,-84.0
120.5778,,,,-83.0,,
120.6161,,,,,,-84.0
120.7959,,,,-82.0,,
120.8019,,,,,-77.0,
120.815,,,,,,-90.0
120.8968,,-90.0,,,,
120.9929,,,,-84.0,,
121.0207,,,,,,-89.0
121.0839,,-87.0,,,,
121.1968,,,,-78.0,,
121.2182,,,,,-81.0,
121.2461,,,-96.0,,,
121.377,,,,-79.0,,
121.6091,,,,-86.0,,
121.6465,,,-87.0,,,
121.7166,,-84.0,,,,
121.7943,,,,-85.0,,
121.8309,,,,,,-89.0
122.0108,,,,,-77.0,
122.0411,,,-93.0,,,
122.2242,,,,-78.0,,
122.2476,,,,,-79.0,
122.4013,,,,-84.0,,
122.5511,,-84.0,,,,
122.7516,,-79.0,,,,
123.3532,,-85.0,,,,
123.4324,,,,-77.0,,
123.4507,,,,,-83.0,
123.4672,,,,,,-96.0
123.533,,-81.0,,,,
123.6607,,,,-77.0,,
123.6731,,,,,,-85.0
123.7752,,-77.0,,,,
123.8921,,,,,-81.0,
123.8969,,,-92.0,,,
124.0784,,,,,-84.0,
124.0942,,,-92.0,,,
124.1424,,-86.0,,,,
124.2544,,,,-84.0,,
124.2868,,,,,-83.0,
124.2993,,,-97.0,,,
124.3714,,-80.0,,,,
124.448,,,,-84.0,,
124.4803,,,-96.0,,,
124.7631,,-94.0,,,,
124.8636,,,,-78.0,,
124.9091,,,,,,-96.0
124.9163,,,-94.0,,,
124.9793,,-86.0,,,,
125.0661,,,,-75.0,,
125.106,,,,,-81.0,
125.1836,,-90.0,,,,
125.2686,,,,-83.0,,
125.5025,,,,,,-92.0
125.5135,,,,,-82.0,
125.7144,,,,-77.0,,
125.7814,,-92.0,,,,
125.9058,,,,-71.0,,
125.9294,,,,,,-91.0
126.0992,,,,-67.0,,
126.1224,,,-90.0,,,
126.5041,,,,-77.0,,
126.754,,,,-74.0,,
