AppTimestamp(s),ble_rssi_BE:AC:20:23:00:01,ble_rssi_BE:AC:20:23:00:02,ble_rssi_BE:AC:20:23:00:03,ble_rssi_BE:AC:20:23:00:04,ble_rssi_BE:AC:20:23:00:05,ble_rssi_BE:AC:20:23:00:06
11.112,,,,-62.0,,
11.2712,,-86.0,,,,
11.3363,,,,-69.0,,
11.3653,,,-84.0,,,
11.533,,,,-70.0,,
11.6135,,,-89.0,,,
11.6827,,-88.0,,,,
11.7379,,,,-74.0,,
11.7897,,,-83.0,,,
11.7979,,,,,,-94.0
11.8804,,-88.0,,,,
11.9562,,,,-64.0,,
11.9888,,,-86.0,,,
12.1255,,-88.0,,,,
12.1598,,,,-62.0,,
12.3775,,,,-69.0,,
12.5633,,,,-66.0,,
12.7676,,,,-76.0,,
12.8037,,,-81.0,,,
13.2033,,,,-61.0,,
13.2218,,,-86.0,,,
13.8478,,,,,,-93.0
13.946,,-86.0,,,,
13.987,,,,-65.0,,
14.0306,,,-81.0,,,
14.1556,,-84.0,,,,
14.2113,,,,-59.0,,
14.4093,,,,-63.0,,
14.4944,,,-88.0,,,
14.6031,,,,-69.0,,
14.6474,,,-81.0,,,
14.8242,,,,-62.0,,
14.9543,,-94.0,,,,
15.029,,,,-60.0,,
15.0677,,,,,,-94.0
15.257,,,,-61.0,,
15.3753,,-84.0,,,,
15.4742,,,-87.0,,,
15.5818,,-89.0,,,,
15.6408,,,,-63.0,,
15.6813,,,-92.0,,,
15.8496,,,,-65.0,,
15.9188,,,-89.0,,,
16.2928,,,-81.0,,,
16.4066,,-80.0,,,,
16.4609,,,,-71.0,,
16.5828,,-87.0,,,,
16.6673,,,,-63.0,,
16.6963,,,-86.0,,,
16.8816,,,,-64.0,,
17.0987,,,-90.0,,,
17.9334,,,-83.0,,,
18.0196,,-90.0,,,,
18.119,,,,-69.0,,
18.1359,,,,,,-96.0
18.4195,,-85.0,,,,
18.5248,,,,-64.0,,
18.566,,,-86.0,,,
18.7161,,,,-62.0,,
18.7522,,,-95.0,,,
18.8243,,-89.0,,,,
18.9622,,,-79.0,,,
19.1215,,,,-75.0,,
19.1581,,,-89.0,,,
19.3246,,,,-64.0,,
19.3713,,,-91.0,,,
19.4431,,-82.0,,,,
19.5346,,,,-68.0,,
19.6187,,,,,,-98.0
19.7827,,,-84.0,,,
19.9294,,,,-65.0,,
19.9893,,,-82.0,,,
20.3542,,,,-63.0,,
20.4646,,-81.0,,,,
20.5702,,,,-71.0,,
20.6247,,,-84.0,,,
20.6684,,-84.0,,,,
20.7591,,,,-65.0,,
20.9687,,,,-73.0,,
21.0814,,-83.0,,,,
22.4034,,,,-64.0,,
22.6468,,,-78.0,,,
22.8051,,,,-66.0,,
22.9473,,-85.0,,,,
23.0053,,,,-63.0,,
23.1384,,-88.0,,,,
23.2626,,,-81.0,,,
23.3555,,-81.0,,,,
23.4159,,,,-65.0,,
23.5628,,-83.0,,,,
23.619,,,,-68.0,,
23.7649,,-87.0,,,,
23.8388,,,,-72.0,,
23.8886,,,-81.0,,,
23.9815,,-90.0,,,,
24.0976,,,-85.0,,,
24.1921,,-86.0,,,,
24.4157,,-86.0,,,,
24.4361,,,,-70.0,,
24.4802,,,-79.0,,,
24.59,,-85.0,,,,
24.6442,,,,-67.0,,
24.7089,,,-90.0,,,
24.7943,,-89.0,,,,
24.849,,,,-65.0,,
25.1234,,,-76.0,,,
25.1294,,,,,,-93.0
25.2685,,,,-69.0,,
25.4093,,-92.0,,,,
26.0475,,-85.0,,,,
26.0988,,,,-70.0,,
26.142,,,-94.0,,,
26.4938,,,,-60.0,,
26.5498,,,-89.0,,,
26.6196,,-94.0,,,,
26.7016,,,,-67.0,,
26.7452,,,-81.0,,,
26.9392,,,,-66.0,,
27.0339,,-81.0,,,,
27.117,,,,-75.0,,
27.1538,,,-87.0,,,
27.2516,,-85.0,,,,
27.3394,,,,-67.0,,
27.3619,,,-99.0,,,
27.4643,,-85.0,,,,
27.5316,,,,-62.0,,
27.5874,,,-85.0,,,
27.6435,,-85.0,,,,
27.7242,,,,-71.0,,
27.8537,,-88.0,,,,
27.9736,,,-93.0,,,
28.0908,,-86.0,,,,
28.1467,,,,-61.0,,
28.1826,,,-85.0,,,
28.2814,,-83.0,,,,
28.4242,,,-87.0,,,
28.429,,,,,,-99.0
28.4792,,-84.0,,,,
28.5803,,,,-63.0,,
28.6039,,,-79.0,,,
28.6893,,-83.0,,,,
28.7574,,,,-67.0,,
28.7945,,,-90.0,,,
28.9944,,,-83.0,,,
29.0909,,-88.0,,,,
30.3244,,-94.0,,,,
30.5468,,-86.0,,,,
30.63,,,,-65.0,,
30.6447,,,-79.0,,,
30.8693,,,-95.0,,,
30.953,,-83.0,,,,
31.0255,,,,-62.0,,
31.1476,,-86.0,,,,
31.2297,,,,-63.0,,
31.2639,,,-85.0,,,
31.3397,,-86.0,,,,
31.4475,,,,-63.0,,
31.4702,,,-94.0,,,
31.5638,,-86.0,,,,
31.6427,,,,-65.0,,
31.6758,,,-82.0,,,
31.7543,,-87.0,,,,
31.8394,,,,-67.0,,
31.8796,,,-89.0,,,
31.9655,,-92.0,,,,
32.0473,,,,-72.0,,
32.0855,,,-83.0,,,
32.1745,,-90.0,,,,
32.2809,,,,-73.0,,
32.2983,,,-78.0,,,
32.4243,,-92.0,,,,
32.463,,,,-74.0,,
32.5949,,-92.0,,,,
32.9151,,,-77.0,,,
33.4369,,-91.0,,,,
33.4965,,,,-77.0,,
34.0332,,-81.0,,,,
34.1018,,,,-69.0,,
34.1366,,,-87.0,,,
34.224,,-82.0,,,,
34.3006,,,,-69.0,,
34.3354,,,-87.0,,,
34.3561,,,,,,-99.0
34.4312,,-84.0,,,,
34.5194,,,,-70.0,,
34.5491,,,-77.0,,,
34.5544,,,,,,-95.0
34.637,,-83.0,,,,
34.7217,,,,-80.0,,
34.7572,,,-79.0,,,
34.8538,,-83.0,,,,
34.9204,,,,-61.0,,
34.9543,,,-79.0,,,
35.0509,,-84.0,,,,
35.151,,,,-67.0,,
35.1593,,,-85.0,,,
35.258,,-89.0,,,,
35.3369,,,,-71.0,,
35.3553,,,-84.0,,,
35.4874,,-90.0,,,,
35.5772,,,,-63.0,,
35.8172,,,-83.0,,,
35.9544,,,,-59.0,,
35.976,,,-79.0,,,
36.0793,,-84.0,,,,
36.1568,,,,-66.0,,
36.1801,,,-81.0,,,
36.3021,,-90.0,,,,
36.4352,,,-83.0,,,
36.4892,,-94.0,,,,
36.5641,,,,-64.0,,
36.6024,,,-85.0,,,
36.7632,,,,-69.0,,
36.7962,,,,,,-93.0
37.0924,,-80.0,,,,
37.2002,,,-78.0,,,
37.7966,,,,-67.0,,
37.9481,,-81.0,,,,
38.0005,,,,-67.0,,
38.0405,,,-86.0,,,
38.625,,,,-68.0,,
38.6397,,,,,,-93.0
38.6442,,,-83.0,,,
38.7526,,-93.0,,,,
38.8141,,,,-67.0,,
38.8417,,,,,,-93.0
38.9454,,-87.0,,,,
39.0239,,,,-68.0,,
39.0456,,,-96.0,,,
39.2544,,,-82.0,,,
39.3562,,-97.0,,,,
39.4272,,,,-70.0,,
39.4875,,,-78.0,,,
39.5753,,-88.0,,,,
39.6363,,,,-72.0,,
39.6558,,,,,,-93.0
39.6696,,,-78.0,,,
39.7687,,-81.0,,,,
39.8575,,,,-63.0,,
39.8891,,,,,,-92.0
39.8979,,,-79.0,,,
39.9601,,-79.0,,,,
40.051,,,,-76.0,,
40.0786,,,-85.0,,,
40.1767,,-82.0,,,,
40.2976,,,-87.0,,,
40.5045,,,-86.0,,,
40.6987,,,-86.0,,,
41.0143,,-93.0,,,,
41.9198,,,-82.0,,,
42.1301,,,-80.0,,,
42.2105,,-86.0,,,,
42.2956,,,,-70.0,,
42.331,,,-81.0,,,
42.5206,,,,-68.0,,
42.5334,,,-84.0,,,
42.6278,,-84.0,,,,
42.7227,,,,-63.0,,
42.7858,,,-90.0,,,
42.7986,,,,,,-97.0
42.8343,,-85.0,,,,
42.9138,,,,-63.0,,
42.9482,,,-89.0,,,
43.0425,,-82.0,,,,
43.1291,,,,-64.0,,
43.272,,-82.0,,,,
43.3369,,,,-64.0,,
43.5016,,-91.0,,,,
43.561,,,,-61.0,,
43.5692,,,-82.0,,,
43.6622,,-91.0,,,,
43.8765,,-93.0,,,,
43.9733,,,-85.0,,,
44.7159,,-91.0,,,,
44.755,,,,-61.0,,
45.7243,,-83.0,,,,
45.945,,-83.0,,,,
46.0231,,,,-61.0,,
46.0297,,,-86.0,,,
46.1081,,-91.0,,,,
46.1882,,,,-67.0,,
46.2206,,,-86.0,,,
46.3212,,-90.0,,,,
46.4162,,,,-66.0,,
46.4311,,,-81.0,,,
46.5316,,-86.0,,,,
46.5997,,,,-66.0,,
46.6196,,,-81.0,,,
46.7892,,,,-61.0,,
46.8345,,,-81.0,,,
46.9384,,-86.0,,,,
47.1356,,-92.0,,,,
47.2248,,,,-66.0,,
47.2342,,,-85.0,,,
47.3901,,,,-66.0,,
47.4351,,,-85.0,,,
47.5487,,-85.0,,,,
47.6521,,,-81.0,,,
47.9955,,-93.0,,,,
48.0198,,,,-61.0,,
48.0524,,,-81.0,,,
48.1523,,-93.0,,,,
48.2425,,,,-60.0,,
48.2627,,,-86.0,,,
48.4401,,,,-63.0,,
48.4695,,,-86.0,,,
48.6119,,,,-62.0,,
48.7036,,,-83.0,,,
48.7763,,-85.0,,,,
48.8998,,,-79.0,,,
49.0364,,,,-68.0,,
49.7902,,-88.0,,,,
49.862,,,,-61.0,,
49.8863,,,-81.0,,,
50.0104,,-89.0,,,,
50.1048,,,-82.0,,,
50.1994,,-94.0,,,,
50.3553,,,-85.0,,,
50.5292,,,-87.0,,,
50.6066,,-88.0,,,,
50.6761,,,,-81.0,,
50.7068,,,-86.0,,,
50.7468,,,,,,-92.0
50.8071,,-87.0,,,,
50.8808,,,,-63.0,,
51.0378,,-89.0,,,,
51.0911,,,,-63.0,,
51.1351,,,-83.0,,,
51.2648,,-88.0,,,,
51.2942,,,,-90.0,,
51.329,,,-83.0,,,
51.4312,,-94.0,,,,
51.5295,,,,-73.0,,
51.5446,,,-84.0,,,
51.6191,,-88.0,,,,
51.7328,,,-85.0,,,
51.7742,,,,,,-93.0
51.8257,,-87.0,,,,
51.9226,,,,-81.0,,
52.0509,,-90.0,,,,
52.1154,,,,-62.0,,
52.1541,,,-82.0,,,
52.2419,,-89.0,,,,
52.3542,,,-81.0,,,
52.5426,,,,-66.0,,
52.5621,,,-84.0,,,
52.757,,,-85.0,,,
52.8141,,,,,,-93.0
52.9401,,,,-74.0,,
53.1871,,,-83.0,,,
53.2374,,,,,,-92.0
53.2767,,-87.0,,,,
53.3724,,,,-75.0,,
53.9767,,,,-67.0,,
54.1997,,,,-67.0,,
54.2247,,,-81.0,,,
54.3115,,-95.0,,,,
54.3996,,,,-76.0,,
54.4062,,,-84.0,,,
54.5251,,-94.0,,,,
54.7083,,-92.0,,,,
54.7941,,,,-72.0,,
54.819,,,-85.0,,,
54.8417,,,,,,-95.0
54.9096,,-92.0,,,,
55.038,,,,-65.0,,
55.0447,,,-84.0,,,
55.2012,,,,-65.0,,
55.2215,,,-84.0,,,
55.321,,-85.0,,,,
55.4097,,,,-68.0,,
55.4342,,,-87.0,,,
55.5681,,-91.0,,,,
55.6225,,,,-65.0,,
55.6422,,,-88.0,,,
55.7444,,-92.0,,,,
55.805,,,,-70.0,,
55.8463,,,-88.0,,,
55.8849,,,,,,-95.0
55.9408,,-89.0,,,,
56.0429,,,-87.0,,,
56.1116,,,,,,-95.0
56.1476,,-84.0,,,,
56.2178,,,,-65.0,,
56.2487,,,-83.0,,,
56.4231,,,,-65.0,,
56.5924,,-89.0,,,,
56.6312,,,,-63.0,,
56.6667,,,-85.0,,,
56.7703,,-89.0,,,,
56.8393,,,,-63.0,,
56.9019,,,,,,-95.0
56.9666,,-85.0,,,,
57.0349,,,,-63.0,,
57.1115,,,,,,-94.0
57.6056,,-82.0,,,,
58.0701,,,,-63.0,,
58.1033,,,-88.0,,,
58.2042,,-92.0,,,,
58.2746,,,,-63.0,,
58.3112,,,-86.0,,,
58.4055,,-88.0,,,,
58.5691,,,,,,-94.0
58.6072,,-88.0,,,,
58.6768,,,,-64.0,,
58.7221,,,-87.0,,,
58.8134,,-84.0,,,,
58.8735,,,,-63.0,,
58.9223,,,-84.0,,,
59.0993,,,,-65.0,,
59.2234,,-90.0,,,,
59.2829,,,,-64.0,,
59.3274,,,-87.0,,,
59.4511,,-91.0,,,,
59.5464,,,-87.0,,,
59.6189,,-88.0,,,,
59.7577,,,-86.0,,,
59.8869,,,,-65.0,,
60.1068,,,,-64.0,,
60.1496,,,-83.0,,,
60.2634,,-91.0,,,,
60.3022,,,,-64.0,,
60.3459,,,-86.0,,,
60.5688,,,-82.0,,,
60.6491,,-86.0,,,,
60.7073,,,,-62.0,,
60.7519,,,-87.0,,,
61.3503,,,,-61.0,,
61.4227,,,,,,-93.0
61.4782,,-87.0,,,,
61.584,,,,-65.0,,
62.1759,,,,-79.0,,
62.3062,,-87.0,,,,
62.3607,,,,-72.0,,
62.4035,,,-86.0,,,
62.6048,,,-82.0,,,
62.6226,,,,,,-93.0
62.7198,,-91.0,,,,
62.7768,,,,-68.0,,
62.794,,,-86.0,,,
62.9397,,-83.0,,,,
62.9792,,,,-73.0,,
63.2123,,,-79.0,,,
63.4166,,,,-68.0,,
63.4278,,,-79.0,,,
63.5539,,-85.0,,,,
63.7451,,-83.0,,,,
63.7989,,,,-62.0,,
63.8269,,,-82.0,,,
63.9694,,-86.0,,,,
64.1614,,-79.0,,,,
64.4473,,,-79.0,,,
64.6273,,,,-70.0,,
64.6452,,,-92.0,,,
64.6625,,,,,,-93.0
64.7748,,-81.0,,,,
64.8231,,,,-71.0,,
64.8703,,,-81.0,,,
65.0568,,,-80.0,,,
65.8953,,,-87.0,,,
65.9961,,-82.0,,,,
66.0472,,,,-73.0,,
66.105,,,-82.0,,,
66.2252,,-90.0,,,,
66.2731,,,,-66.0,,
66.4264,,-88.0,,,,
66.457,,,,-63.0,,
66.5078,,,-81.0,,,
66.6639,,,,-67.0,,
66.7075,,,-83.0,,,
66.8708,,,,-70.0,,
67.0236,,-98.0,,,,
67.0737,,,,-71.0,,
67.1312,,,-87.0,,,
67.1402,,,,,,-94.0
67.2289,,-89.0,,,,
67.2753,,,,-70.0,,
67.3225,,,-87.0,,,
67.4296,,-85.0,,,,
67.4836,,,,-60.0,,
67.5404,,,-88.0,,,
67.6275,,-84.0,,,,
67.6847,,,,-67.0,,
67.727,,,-79.0,,,
67.8314,,-87.0,,,,
67.9077,,,,-76.0,,
67.9505,,,-83.0,,,
68.1944,,,-90.0,,,
68.2044,,,,,,-95.0
68.2434,,-77.0,,,,
68.3002,,,,-75.0,,
68.408,-95.0,,,,,
68.4395,,-87.0,,,,
68.5197,,,,-79.0,,
68.5496,,,-91.0,,,
68.6439,,-83.0,,,,
68.7285,,,,-71.0,,
68.9362,,,,-64.0,,
69.166,,,-87.0,,,
69.493,,-83.0,,,,
70.0176,,,-81.0,,,
70.1068,,-83.0,,,,
70.2142,,,-85.0,,,
70.2701,-97.0,,,,,
70.2905,,-81.0,,,,
70.5505,,-83.0,,,,
70.5827,,,,-62.0,,
70.605,,,-81.0,,,
70.7725,,,,-78.0,,
70.8115,,,-86.0,,,
70.9075,,-88.0,,,,
71.0364,-94.0,,,,,
71.2011,,,,-75.0,,
71.2456,,,,,,-97.0
71.2535,,,-92.0,,,
71.3042,,-79.0,,,,
71.3807,,,,-69.0,,
71.4329,,,-88.0,,,
71.6057,,,,-66.0,,
71.6322,,,-90.0,,,
71.7318,,-86.0,,,,
71.7783,,,,-76.0,,
71.9265,,-85.0,,,,
72.0084,,,,-74.0,,
72.0275,,,,,-94.0,
72.2911,-94.0,,,,,
72.3495,,-83.0,,,,
72.4139,,,,-73.0,,
72.455,,,-88.0,,,
72.5519,,-80.0,,,,
72.7282,,-85.0,,,,
72.8051,,,,-84.0,,
73.1551,,-88.0,,,,
73.212,,,,-78.0,,
73.26,,,-92.0,,,
73.3409,,-77.0,,,,
73.9161,,,,,,-96.0
74.0602,,,,-81.0,,
74.1293,-92.0,,,,,
74.1701,,-74.0,,,,
74.2469,,,,-75.0,,
74.3114,,,-88.0,,,
74.373,,-78.0,,,,
74.4589,,,,-76.0,,
74.5524,,,-95.0,,,
74.5648,,,,,,-95.0
74.5728,-96.0,,,,,
74.6155,,-77.0,,,,
74.6559,,,,-81.0,,
74.6958,,,,,-90.0,
74.7815,,-76.0,,,,
75.0676,,,,-82.0,,
75.1954,,-76.0,,,,
75.2755,,,,-74.0,,
75.3896,,-75.0,,,,
75.5513,,,,-73.0,,
75.6011,-93.0,,,,,
75.8094,,-77.0,,,,
75.8764,,,,-81.0,,
75.9425,,,-95.0,,,
76.0817,,,,-73.0,,
76.1616,-97.0,,,,,
76.18,,,,,,-97.0
76.2029,,-81.0,,,,
76.3012,,,,-79.0,,
76.4161,,-78.0,,,,
76.4965,,,,-78.0,,
76.5785,,,,,,-93.0
76.6067,,-78.0,,,,
76.7985,,,,,,-93.0
76.8163,,-80.0,,,,
77.1886,,,-92.0,,,
77.2226,,-85.0,,,,
77.563,,,,-72.0,,
77.9204,,,,-89.0,,
77.9478,,,,,-92.0,
78.0083,,,,,,-98.0
78.0875,,-82.0,,,,
78.1171,,,,-73.0,,
78.2532,,-93.0,,,,
78.4863,,-82.0,,,,
78.549,,,,-91.0,,
78.6757,,-83.0,,,,
78.7328,,,,-75.0,,
78.7641,,,,,-93.0,
78.8312,-93.0,,,,,
78.8925,,-85.0,,,,
79.0497,,,,,,-95.0
79.1465,,,,-78.0,,
79.179,,,,,-92.0,
79.2392,,,-98.0,,,
79.2673,,,,,,-94.0
79.3538,,,,-77.0,,
79.43,,,-92.0,,,
79.49,,-79.0,,,,
79.5667,,,,-75.0,,
79.6399,,,,,,-95.0
79.7587,,,,-81.0,,
79.8436,,,,,,-94.0
79.8886,,-91.0,,,,
79.9665,,,,-79.0,,
80.0708,,,,,,-93.0
80.0994,,-79.0,,,,
80.1777,,,,-86.0,,
80.4511,,,,-83.0,,
80.5059,,-86.0,,,,
80.5731,,,,-82.0,,
80.7319,,-89.0,,,,
80.7798,,,,-86.0,,
80.9679,,-79.0,,,,
81.0792,,,-93.0,,,
81.2471,,,,,-90.0,
81.7697,,-79.0,,,,
81.9038,,,,,,-88.0
81.9355,,-91.0,,,,
82.0319,,,,,-83.0,
82.0819,,,-94.0,,,
82.1398,,-83.0,,,,
82.2218,,,,-82.0,,
82.3084,,,,,,-92.0
82.4031,,,,-84.0,,
82.4548,,,,,-91.0,
82.5351,,,,,,-92.0
82.5747,,-83.0,,,,
82.6052,,,,-84.0,,
82.8332,,,,-79.0,,
82.8695,,,,,-87.0,
82.9875,,-86.0,,,,
83.0473,,,,-84.0,,
83.0779,,,,,-93.0,
83.1129,,,,,,-90.0
83.1704,,-80.0,,,,
83.2311,,,,-92.0,,
83.6748,,,,,-84.0,
83.7523,,,,,,-93.0
83.7915,,-81.0,,,,
83.92,,,,,-90.0,
83.9563,,,-93.0,,,
83.9988,,-83.0,,,,
84.0462,,,,-92.0,,
84.3561,,,-93.0,,,
84.4297,,-85.0,,,,
84.4679,,,,-80.0,,
84.5137,,,,,-87.0,
84.5727,,,,,,-86.0
84.7319,,,,,-92.0,
84.7733,,,,,,-94.0
84.8178,,-78.0,,,,
84.8687,,,,-83.0,,
85.8389,,-78.0,,,,
85.9383,,,,-83.0,,
85.9936,,,-97.0,,,
86.0172,,,,,,-85.0
86.1665,,,,,-84.0,
86.3286,,,,-90.0,,
86.4435,,-84.0,,,,
86.5245,,,,-84.0,,
86.5546,,,,,-78.0,
86.6538,,-83.0,,,,
86.724,,,,-87.0,,
86.9849,,,,,-76.0,
87.0626,,-83.0,,,,
87.1411,,,,-83.0,,
87.1739,,,,,-76.0,
87.2613,,-91.0,,,,
87.3409,,,,-81.0,,
87.5256,,-96.0,,,,
87.5751,,,,,-72.0,
87.6371,,,,,,-86.0
87.701,,-93.0,,,,
87.7586,,,,-86.0,,
87.7887,,,,,-70.0,
87.8409,,,,,,-87.0
87.9584,,,,-89.0,,
88.0624,,,,,,-93.0
88.1084,,-91.0,,,,
88.1644,,,,-81.0,,
88.202,,,,,-73.0,
88.2786,,,,,,-92.0
88.2928,,-85.0,,,,
88.4079,,,,,-80.0,
88.4588,,,,,,-92.0
88.4909,,-80.0,,,,
88.5766,,,,-89.0,,
88.6052,,,,,-78.0,
88.7003,,-83.0,,,,
88.8026,,,,-82.0,,
88.8161,,,,,-82.0,
90.0169,,,,-95.0,,
90.0666,,,,,-77.0,
90.302,,,,,,-95.0
90.3295,,-82.0,,,,
90.4298,,,,-84.0,,
90.4783,,,,,-75.0,
90.5371,,,,,,-83.0
90.7283,,,,,,-89.0
90.7462,,-84.0,,,,
90.8301,,,,-87.0,,
91.1455,,,,,,-90.0
91.2477,,,,-83.0,,
91.3348,,,,,,-98.0
91.5386,,,,,-82.0,
91.5638,,,,,,-89.0
91.5664,,-83.0,,,,
91.6636,,,,-85.0,,
91.6822,,,,,-83.0,
91.7432,,,,,,-91.0
91.7647,,-82.0,,,,
91.9161,,,,,-69.0,
91.9743,,-86.0,,,,
92.0609,,,,-90.0,,
92.0982,,,,,-78.0,
92.1864,,-81.0,,,,
92.2655,,,,-87.0,,
92.3258,,,,,-85.0,
92.3896,,-85.0,,,,
92.5197,,,,,-82.0,
92.568,,-81.0,,,,
92.6849,,,,-75.0,,
92.7471,,,,,-85.0,
92.7855,,-96.0,,,,
92.8943,,,,-78.0,,
92.9303,,,,,-82.0,
92.9872,,,,,,-85.0
93.1267,,,,-84.0,,
94.0104,,-94.0,,,,
94.0522,,,,,,-92.0
94.1309,,,,-82.0,,
94.1487,,,,,-75.0,
94.3204,,,,-81.0,,
94.5534,,,,-96.0,,
94.5742,,,,,-85.0,
94.63,,-83.0,,,,
94.7916,,,,,-79.0,
94.8428,,-92.0,,,,
94.955,,,,-89.0,,
94.9681,,,,,-72.0,
95.0515,,-81.0,,,,
95.0558,,,,,,-94.0
95.1527,,,,-86.0,,
95.184,,,,,-74.0,
95.2407,,-90.0,,,,
95.3653,,,,-83.0,,
95.3742,,,,,-77.0,
95.4541,,,,,,-94.0
95.5561,,,,-90.0,,
95.5902,,,,,-68.0,
95.644,,-90.0,,,,
95.7812,,,,,-69.0,
95.8505,,,-100.0,,,
95.8594,,-89.0,,,,
95.9777,,,,-85.0,,
96.0091,,,,,-72.0,
96.1038,,,,,,-95.0
96.1836,,,,-86.0,,
96.196,,,,,-79.0,
96.4303,,,,-87.0,,
96.4349,,,,,-68.0,
96.4842,,-93.0,,,,
96.5859,,,,-87.0,,
96.6837,,,,,,-95.0
96.8184,,,,,-73.0,
97.0364,,,,,-66.0,
97.8394,,,,,-63.0,
98.0461,,,,,-66.0,
98.635,,,,-92.0,,
98.665,,,,,-62.0,
98.8681,,,,,-61.0,
99.304,,,,,-66.0,
99.5162,,,,,-69.0,
99.6747,,,,-95.0,,
99.692,,,,,-65.0,
100.1081,,,,,-61.0,
100.5176,,,,,-72.0,
101.9522,,,,,-62.0,
102.777,,,,,-61.0,
103.4098,,,,,-63.0,
103.7864,,,,,-74.0,
104.0031,,,,,-69.0,
104.4078,,,,,-67.0,
104.599,,,,,-73.0,
104.8465,,,,,-66.0,
105.0162,,,,,-69.0,
105.8582,,,,,-72.0,
106.055,,,,,-75.0,
106.6432,,,,,-68.0,
106.8443,,,,,-81.0,
107.2684,,,,,-83.0,
107.4703,,,,,-76.0,
107.5432,,,,,,-99.0
107.7188,,,,,-77.0,
107.8887,,,,,-77.0,
108.1077,,,,,-89.0,
108.304,,,,,-73.0,
108.695,,,,,-83.0,
109.107,,,,,-84.0,
109.5346,,,,,-76.0,
109.9662,,,,,-91.0,
110.0417,,,,,,-99.0
110.6376,,,,,,-97.0
111.368,,,,,-82.0,
111.5657,,,,,-86.0,
112.1935,,,,,-81.0,
112.4059,,,,,-81.0,
112.5913,,,,,-72.0,
112.8271,,,,,-74.0,
113.0498,,,,,-77.0,
113.2179,,,,,-83.0,
114.0424,,,,,-83.0,
114.4543,,,,,-81.0,
114.5216,,,,,,-97.0
114.6476,,,,,-75.0,
114.87,,,,,-75.0,
116.3116,,,,,-75.0,
116.5209,,,,,-78.0,
116.7305,,,,,-79.0,
117.9532,,,,,-75.0,
118.5832,,,,,-79.0,
118.609,,,,,,-101.0
