AppTimestamp(s),wifi_rssi_20:23:00:00:00:01,wifi_rssi_20:23:00:00:00:02,wifi_rssi_20:23:00:00:00:06,wifi_rssi_20:23:00:00:00:07,wifi_rssi_20:23:00:00:00:08,wifi_rssi_20:23:00:00:00:09,wifi_rssi_20:23:00:00:00:12,wifi_rssi_20:23:00:00:00:15,wifi_rssi_20:23:00:00:00:24,wifi_rssi_20:23:00:00:00:25,wifi_rssi_20:23:00:00:00:26,wifi_rssi_20:23:00:00:00:27,wifi_rssi_20:23:00:00:00:28,wifi_rssi_20:23:00:00:00:30,wifi_rssi_20:23:00:00:00:34,wifi_rssi_20:23:00:00:00:44,wifi_rssi_20:23:00:00:00:45,wifi_rssi_20:23:00:00:00:48,wifi_rssi_20:23:00:00:00:55,wifi_rssi_20:23:00:00:00:69,wifi_rssi_20:23:00:00:00:71,wifi_rssi_20:23:00:00:00:73,wifi_rssi_20:23:00:00:00:79,wifi_rssi_20:23:00:00:00:80,wifi_rssi_20:23:00:00:00:82,wifi_rssi_20:23:00:00:03:11,wifi_freq_20:23:00:00:00:01,wifi_freq_20:23:00:00:00:02,wifi_freq_20:23:00:00:00:06,wifi_freq_20:23:00:00:00:07,wifi_freq_20:23:00:00:00:08,wifi_freq_20:23:00:00:00:09,wifi_freq_20:23:00:00:00:12,wifi_freq_20:23:00:00:00:15,wifi_freq_20:23:00:00:00:24,wifi_freq_20:23:00:00:00:25,wifi_freq_20:23:00:00:00:26,wifi_freq_20:23:00:00:00:27,wifi_freq_20:23:00:00:00:28,wifi_freq_20:23:00:00:00:30,wifi_freq_20:23:00:00:00:34,wifi_freq_20:23:00:00:00:44,wifi_freq_20:23:00:00:00:45,wifi_freq_20:23:00:00:00:48,wifi_freq_20:23:00:00:00:55,wifi_freq_20:23:00:00:00:69,wifi_freq_20:23:00:00:00:71,wifi_freq_20:23:00:00:00:73,wifi_freq_20:23:00:00:00:79,wifi_freq_20:23:00:00:00:80,wifi_freq_20:23:00:00:00:82,wifi_freq_20:23:00:00:03:11
40.8398,-51.0,-76.0,,,,,-74.0,-67.0,,,,,,,,-61.0,-63.0,,-67.0,,,,-67.0,-67.0,-64.0,,2437.0,2437.0,,,,,2417.0,2452.0,,,,,,,,2462.0,2412.0,,2427.0,,,,5220.0,5220.0,2462.0,
44.8616,-52.0,-76.0,,,,-63.0,,-63.0,,,,,,,,-64.0,-63.0,,-65.0,,,,-67.0,-68.0,-65.0,,2437.0,2437.0,,,,5200.0,,2452.0,,,,,,,,2462.0,2412.0,,2427.0,,,,5220.0,5220.0,2462.0,
48.8868,-52.0,,,,,-59.0,,-72.0,,,,,,,,-68.0,-64.0,,-63.0,,,-76.0,-67.0,-68.0,-67.0,,2437.0,,,,,5200.0,,2452.0,,,,,,,,2462.0,2412.0,,2427.0,,,2437.0,5220.0,5220.0,2462.0,
52.8683,-55.0,,,,,-61.0,,-72.0,,-71.0,,,,,,-67.0,-64.0,,-61.0,,,,-65.0,-65.0,-67.0,,2437.0,,,,,5200.0,,2452.0,,2412.0,,,,,,2462.0,2412.0,,2427.0,,,,5220.0,5220.0,2462.0,
56.8396,-52.0,,,,,-60.0,,-69.0,,-71.0,,,,,,-68.0,-64.0,,-61.0,,,,-67.0,-67.0,-67.0,,2437.0,,,,,5200.0,,2452.0,,2412.0,,,,,,2462.0,2412.0,,2427.0,,,,5220.0,5220.0,2462.0,
60.842,-53.0,,,,,-60.0,,-61.0,,,,,,,,-67.0,-65.0,,-64.0,,,-75.0,-66.0,-66.0,-67.0,,2437.0,,,,,5200.0,,2452.0,,,,,,,,2462.0,2412.0,,2427.0,,,2437.0,5220.0,5220.0,2462.0,
64.8309,-60.0,,,,,-60.0,,-65.0,,,,,,,,-68.0,-68.0,,-65.0,,,-71.0,-74.0,-74.0,-68.0,,2437.0,,,,,5200.0,,2452.0,,,,,,,,2462.0,2412.0,,2427.0,,,2437.0,5220.0,5220.0,2462.0,
68.8769,-58.0,,,,,-68.0,,-69.0,-72.0,-73.0,,,,,,-72.0,-71.0,,-70.0,,,,-74.0,-74.0,,,2437.0,,,,,5200.0,,2452.0,2462.0,2412.0,,,,,,2462.0,2412.0,,2427.0,,,,5220.0,5220.0,,
72.866,-63.0,,,,,-71.0,,-73.0,,-71.0,-74.0,-75.0,-75.0,,,,-75.0,,-75.0,,,,,,-72.0,,2437.0,,,,,5200.0,,2452.0,,2412.0,2412.0,2412.0,2412.0,,,,2412.0,,2427.0,,,,,,2462.0,
76.8843,-62.0,,,,,-71.0,-73.0,-72.0,-75.0,-71.0,,,,,,-78.0,-80.0,,-75.0,,,,,,-78.0,,2437.0,,,,,5200.0,2417.0,2452.0,2462.0,2412.0,,,,,,2462.0,2412.0,,2427.0,,,,,,2462.0,
80.8473,-67.0,,,,,-76.0,-75.0,-73.0,-76.0,-70.0,-75.0,,-73.0,,,,,,-73.0,,,,,,-75.0,,2437.0,,,,,5200.0,2417.0,2452.0,2462.0,2412.0,2412.0,,2412.0,,,,,,2427.0,,,,,,2462.0,
84.8388,-66.0,,,,,-77.0,-77.0,-70.0,-77.0,-69.0,,,,,,-71.0,,,-76.0,,,,-80.0,,-75.0,,2437.0,,,,,5200.0,2417.0,2452.0,2462.0,2412.0,,,,,,2462.0,,,2427.0,,,,5220.0,,2462.0,
88.8461,-65.0,,,,,-77.0,,-73.0,-77.0,-79.0,-83.0,,,,,,-83.0,,-79.0,,,,-84.0,,,-83.0,2437.0,,,,,5200.0,,2452.0,2462.0,2412.0,2412.0,,,,,,2412.0,,2427.0,,,,5220.0,,,2462.0
92.8631,-66.0,,,-80.0,,-76.0,-79.0,-75.0,-79.0,-71.0,,,,,,-76.0,,,-79.0,,,,,,-73.0,,2437.0,,,2462.0,,5200.0,2417.0,2452.0,2462.0,2412.0,,,,,,2462.0,,,2427.0,,,,,,2462.0,
96.8378,-64.0,,,,,-78.0,-79.0,-75.0,-79.0,-77.0,,,,,,-75.0,-75.0,,-74.0,,,,,,-70.0,,2437.0,,,,,5200.0,2417.0,2452.0,2462.0,2412.0,,,,,,2462.0,2412.0,,2427.0,,,,,,2462.0,
100.8451,-64.0,,,-80.0,,,-71.0,-78.0,-82.0,,-83.0,,,,,,,,-79.0,,,,-84.0,,-78.0,-77.0,2437.0,,,2462.0,,,2417.0,2452.0,2462.0,,2412.0,,,,,,,,2427.0,,,,5220.0,,2462.0,2462.0
104.845,-72.0,,,,,,-71.0,-81.0,-78.0,-76.0,,,,-86.0,,-80.0,-86.0,,,-88.0,,,,,,-84.0,2437.0,,,,,,2417.0,2452.0,2462.0,2412.0,,,,2412.0,,2462.0,2412.0,,,2422.0,,,,,,2462.0
108.8596,-72.0,,,,,,-69.0,-77.0,,,,,,-86.0,,-77.0,,,-83.0,,-87.0,,-87.0,,-77.0,-82.0,2437.0,,,,,,2417.0,2452.0,,,,,,2412.0,,2462.0,,,2427.0,,2462.0,,5220.0,,2462.0,2462.0
112.9125,-69.0,-83.0,,,,-77.0,-76.0,-74.0,-80.0,,,,,,,-77.0,-85.0,,-80.0,,,,,,,-82.0,2437.0,2437.0,,,,5200.0,2417.0,2452.0,2462.0,,,,,,,2462.0,2412.0,,2427.0,,,,,,,2462.0
116.8693,-67.0,-80.0,,,,-74.0,-69.0,-77.0,-78.0,-74.0,,,,,,-79.0,,,,,,,,,-79.0,-82.0,2437.0,2437.0,,,,5200.0,2417.0,2452.0,2462.0,2412.0,,,,,,2462.0,,,,,,,,,2462.0,2462.0
120.9043,-64.0,,,,,-76.0,-73.0,-74.0,-76.0,-72.0,,-82.0,,,,-79.0,,,,,,,,,-79.0,-80.0,2437.0,,,,,5200.0,2417.0,2452.0,2462.0,2412.0,,2412.0,,,,2462.0,,,,,,,,,2462.0,2462.0
124.9484,-69.0,,,,,-76.0,-75.0,-74.0,-77.0,,-78.0,,,,,-79.0,,,-80.0,,,,,,-80.0,-81.0,2437.0,,,,,5200.0,2417.0,2452.0,2462.0,,2412.0,,,,,2462.0,,,2427.0,,,,,,2462.0,2462.0
128.8598,-73.0,,,,,-80.0,-71.0,-78.0,-81.0,-71.0,,-77.0,,,,-80.0,,,,,,,,,-79.0,-80.0,2437.0,,,,,5200.0,2417.0,2452.0,2462.0,2412.0,,2412.0,,,,2462.0,,,,,,,,,2462.0,2462.0
132.895,-67.0,-81.0,,,,-77.0,,-73.0,-79.0,-73.0,-76.0,-79.0,-78.0,,,,,,-81.0,,,,,,,,2437.0,2437.0,,,,5200.0,,2452.0,2462.0,2412.0,2412.0,2412.0,2412.0,,,,,,2427.0,,,,,,,
136.836,-76.0,-84.0,,,,-81.0,,-75.0,-74.0,,-82.0,-83.0,,,,,,,-79.0,,,,-84.0,,,-84.0,2437.0,2437.0,,,,5200.0,,2452.0,2462.0,,2412.0,2412.0,,,,,,,2427.0,,,,5220.0,,,2462.0
140.8685,-72.0,,,,-86.0,-77.0,-72.0,-77.0,-77.0,-76.0,,,,,,,,,,,,,-88.0,-88.0,-76.0,,2437.0,,,,2437.0,5200.0,2417.0,2452.0,2462.0,2412.0,,,,,,,,,,,,,5220.0,5220.0,2462.0,
144.8921,-64.0,,,,,-75.0,-72.0,-75.0,-79.0,-71.0,,,,,,-77.0,-80.0,,-76.0,,,,,,-78.0,,2437.0,,,,,5200.0,2417.0,2452.0,2462.0,2412.0,,,,,,2462.0,2412.0,,2427.0,,,,,,2462.0,
148.8901,-60.0,,,,,-78.0,-72.0,-75.0,-79.0,-67.0,,,,,,-72.0,-79.0,,-68.0,,,,,,-74.0,,2437.0,,,,,5200.0,2417.0,2452.0,2462.0,2412.0,,,,,,2462.0,2412.0,,2427.0,,,,,,2462.0,
152.8533,-61.0,,,,,,-73.0,-75.0,-77.0,-75.0,-75.0,-75.0,,,,-78.0,-78.0,,-76.0,,,,,,,,2437.0,,,,,,2417.0,2452.0,2462.0,2412.0,2412.0,2412.0,,,,2462.0,2412.0,,2427.0,,,,,,,
156.8549,-64.0,,-82.0,,,,-79.0,-76.0,-79.0,-71.0,,,,,,,-81.0,-83.0,-80.0,,,,,-83.0,,,2437.0,,2462.0,,,,2417.0,2452.0,2462.0,2412.0,,,,,,,2412.0,2412.0,2427.0,,,,,5220.0,,
160.9156,-70.0,,,,,-72.0,-80.0,-80.0,,,,,,,-81.0,-76.0,-78.0,,-79.0,,,,,-81.0,-74.0,,2437.0,,,,,5200.0,2417.0,2452.0,,,,,,,2432.0,2462.0,2412.0,,2427.0,,,,,5220.0,2462.0,
164.836,-62.0,,,,,,-79.0,-76.0,,,,,,,,-73.0,-72.0,,-74.0,,,,-81.0,-80.0,-73.0,-74.0,2437.0,,,,,,2417.0,2452.0,,,,,,,,2462.0,2412.0,,2427.0,,,,5220.0,5220.0,2462.0,2462.0
168.8615,-66.0,,,,,,-76.0,-71.0,,,,,,,,-75.0,-74.0,,-74.0,,,-82.0,-83.0,,-74.0,-70.0,2437.0,,,,,,2417.0,2452.0,,,,,,,,2462.0,2412.0,,2427.0,,,2437.0,5220.0,,2462.0,2462.0
172.8451,-57.0,,,,,,,-78.0,-73.0,,,,,,,-70.0,-77.0,,-76.0,-76.0,,,-80.0,-80.0,,-68.0,2437.0,,,,,,,2452.0,2462.0,,,,,,,2462.0,2412.0,,2427.0,2422.0,,,5220.0,5220.0,,2462.0
176.8564,-53.0,,,,,-72.0,,-68.0,-77.0,,-74.0,,,,,-69.0,-73.0,,-70.0,,,,,,-68.0,-69.0,2437.0,,,,,5200.0,,2452.0,2462.0,,2412.0,,,,,2462.0,2412.0,,2427.0,,,,,,2462.0,2462.0
180.8538,-52.0,,,-74.0,,-60.0,,-70.0,,,,,,,,-67.0,-69.0,,-70.0,,,,-75.0,,-69.0,-68.0,2437.0,,,2462.0,,5200.0,,2452.0,,,,,,,,2462.0,2412.0,,2427.0,,,,5220.0,,2462.0,2462.0
