AppTimestamp(s),ble_rssi_BE:AC:20:23:00:01,ble_rssi_BE:AC:20:23:00:02,ble_rssi_BE:AC:20:23:00:03,ble_rssi_BE:AC:20:23:00:04,ble_rssi_BE:AC:20:23:00:05,ble_rssi_BE:AC:20:23:00:06
272.077,-84.0,,,,,
272.2346,,-79.0,,,,
272.283,-80.0,,,,,
272.4423,,-91.0,,,,
272.4919,-81.0,,,,,
272.6533,,-82.0,,,,
272.8882,-81.0,,,,,
273.0576,,-92.0,,,,
273.0851,-86.0,,,,,
273.2858,,-82.0,,,,
274.3096,,-82.0,,,,
274.552,-80.0,,,,,
274.9367,,-78.0,,,,
274.9626,-89.0,,,,,
275.149,-83.0,,,,,
275.9966,-90.0,,,,,
276.3563,,-83.0,,,,
276.3921,-83.0,,,,,
276.5862,,-81.0,,,,
276.5956,-84.0,,,,,
276.9924,,-82.0,,,,
277.0158,-83.0,,,,,
277.2076,-83.0,,,,,
277.4134,-86.0,,,,,
278.4462,,-89.0,,,,
278.6165,,-88.0,,,,
278.8099,,-85.0,,,,
279.0192,,-79.0,,,,
279.0494,-90.0,,,,,
279.2291,,-79.0,,,,
279.4608,,-82.0,,,,
279.4864,-85.0,,,,,
279.6478,,-86.0,,,,
279.6548,-94.0,,,,,
279.8433,,-84.0,,,,
279.8607,-86.0,,,,,
280.0511,,-84.0,,,,
280.2637,,-79.0,,,,
280.2883,-89.0,,,,,
280.4639,,-79.0,,,,
280.6577,,-79.0,,,,
281.2976,,-81.0,,,,
282.9172,,-82.0,,,,
283.3207,,-74.0,,,,
283.3376,-97.0,,,,,
283.7233,,-83.0,,,,
283.7458,-85.0,,,,,
283.9561,-89.0,,,,,
284.1421,,-75.0,,,,
284.1607,-85.0,,,,,
284.344,,-76.0,,,,
284.367,-89.0,,,,,
284.5594,,-79.0,,,,
284.584,-91.0,,,,,
284.7397,,-79.0,,,,
284.9775,-89.0,,,,,
285.5832,,-70.0,,,,
285.7897,-91.0,,,,,
286.5733,,-74.0,,,,
286.6126,-97.0,,,,,
286.7735,,-81.0,,,,
286.8117,-94.0,,,,,
287.1763,,-79.0,,,,
287.2453,-90.0,,,,,
287.3932,,-72.0,,,,
287.4418,-91.0,,,,,
287.5932,,-77.0,,,,
287.6431,-87.0,,,,,
287.8192,,-75.0,,,,
287.8394,-87.0,,,,,
288.0612,-90.0,,,,,
288.2261,,-79.0,,,,
288.4094,,-72.0,,,,
288.47,-87.0,,,,,
288.6193,,-76.0,,,,
288.6777,-89.0,,,,,
288.8428,,-93.0,,,,
288.8908,-87.0,,,,,
289.026,,-83.0,,,,
289.073,-97.0,,,,,
289.2491,,-87.0,,,,
289.5093,-86.0,,,,,
290.0619,,-83.0,,,,
290.1124,-84.0,,,,,
290.7226,-89.0,,,,,
291.0746,,-73.0,,,,
291.4838,,-74.0,,,,
291.546,-85.0,,,,,
291.9335,,-78.0,,,,
292.0879,,-76.0,,,,
292.2995,,-78.0,,,,
292.3631,-86.0,,,,,
292.569,-81.0,,,,,
292.728,,-76.0,,,,
292.917,,-84.0,,,,
292.9765,-89.0,,,,,
293.1197,,-86.0,,,,
293.1798,-90.0,,,,,
293.6005,-77.0,,,,,
293.7688,,-77.0,,,,
293.8047,-83.0,,,,,
294.3659,,-84.0,,,,
294.4238,-80.0,,,,,
294.6322,-90.0,,,,,
294.9688,,-86.0,,,,
295.3945,,-85.0,,,,
295.4349,-86.0,,,,,
295.8001,,-80.0,,,,
295.8534,-88.0,,,,,
296.0235,,-77.0,,,,
296.0553,-85.0,,,,,
296.2042,,-81.0,,,,
296.4135,,-78.0,,,,
296.4589,-87.0,,,,,
296.6247,,-87.0,,,,
296.8417,,-81.0,,,,
297.0411,,-83.0,,,,
297.0751,-88.0,,,,,
297.2286,,-77.0,,,,
297.2847,-85.0,,,,,
297.4352,,-76.0,,,,
298.0474,,-81.0,,,,
298.6714,,-74.0,,,,
298.8737,,-78.0,,,,
298.9284,-86.0,,,,,
299.3544,-82.0,,,,,
299.6962,,-80.0,,,,
299.9269,,-86.0,,,,
300.3177,,-81.0,,,,
300.5496,,-92.0,,,,
300.9675,-86.0,,,,,
301.1791,,-77.0,,,,
301.1956,-87.0,,,,,
301.3471,,-79.0,,,,
301.581,,-77.0,,,,
303.2314,,-77.0,,,,
303.4347,-88.0,,,,,
303.63,-89.0,,,,,
303.8361,,-71.0,,,,
304.0449,,-73.0,,,,
304.0506,-94.0,,,,,
304.2502,,-73.0,,,,
304.4572,,-67.0,,,,
304.4735,-95.0,,,,,
304.6513,,-68.0,,,,
304.67,-90.0,,,,,
304.8572,,-74.0,,,,
305.0613,,-77.0,,,,
305.2745,,-74.0,,,,
305.2812,-93.0,,,,,
305.4685,,-80.0,,,,
305.485,-93.0,,,,,
306.507,,-77.0,,,,
306.7127,,-76.0,,,,
306.7391,-95.0,,,,,
306.9055,,-72.0,,,,
307.1012,,-69.0,,,,
307.3045,,-77.0,,,,
307.3474,-96.0,,,,,
307.5195,,-86.0,,,,
307.9255,,-75.0,,,,
308.1278,,-70.0,,,,
308.3403,,-74.0,,,,
308.5407,,-71.0,,,,
308.7304,,-78.0,,,,
308.9388,,-80.0,,,,
309.5758,,-78.0,,,,
310.3642,,-70.0,,,,
310.5798,,-70.0,,,,
311.0235,,-74.0,,,,
311.0726,,,,-93.0,,
311.1961,,-82.0,,,,
311.4002,,-70.0,,,,
311.4472,,,-96.0,,,
312.1029,,,,-95.0,,
312.2315,,-77.0,,,,
312.4201,,-79.0,,,,
312.6454,,-83.0,,,,
312.7557,,,,-92.0,,
313.0338,,-82.0,,,,
313.2507,,-78.0,,,,
314.4577,,-90.0,,,,
314.7506,,,-93.0,,,
314.9032,,-81.0,,,,
314.9554,,,-93.0,,,
315.0652,,-78.0,,,,
315.1511,,,-95.0,,,
315.2713,,-75.0,,,,
315.8929,,-74.0,,,,
316.0088,,,,-98.0,,
316.0836,,-73.0,,,,
317.15,,-73.0,,,,
317.5511,,-76.0,,,,
318.5621,,-84.0,,,,
318.947,,-76.0,,,,
319.163,,-92.0,,,,
319.5575,,-85.0,,,,
319.7957,,-85.0,,,,
320.1851,,-79.0,,,,
320.7927,,-81.0,,,,
322.4344,,-82.0,,,,
322.6455,,-78.0,,,,
322.8327,,-77.0,,,,
323.0434,,-77.0,,,,
323.4554,,-78.0,,,,
323.6595,,-88.0,,,,
323.7974,,,,-97.0,,
323.8609,,-88.0,,,,
324.0678,,-88.0,,,,
324.1284,,,-95.0,,,
324.2754,,-86.0,,,,
324.3549,,,-95.0,,,
324.4847,,-77.0,,,,
324.8999,,-77.0,,,,
325.1034,,-72.0,,,,
325.2943,,-85.0,,,,
325.3921,,,-91.0,,,
325.9141,,-84.0,,,,
326.401,,,-97.0,,,
326.7451,,-81.0,,,,
327.163,,-78.0,,,,
327.3527,,-78.0,,,,
327.5754,,-85.0,,,,
328.1824,,-86.0,,,,
328.361,,-85.0,,,,
328.5628,,-93.0,,,,
328.7598,,-80.0,,,,
329.0124,,-77.0,,,,
329.5962,,-83.0,,,,
330.4398,,-89.0,,,,
331.246,,-87.0,,,,
331.4594,,-76.0,,,,
332.0734,,-81.0,,,,
332.4754,,-77.0,,,,
332.7067,,-92.0,,,,
332.8815,,-90.0,,,,
333.2986,,-80.0,,,,
334.3152,,-79.0,,,,
334.7659,,-82.0,,,,
335.3535,,-83.0,,,,
335.5587,,-83.0,,,,
335.7659,,-84.0,,,,
336.9785,,-76.0,,,,
337.805,,-93.0,,,,
338.4299,,-77.0,,,,
338.6102,,-78.0,,,,
339.8354,,-78.0,,,,
340.5451,,,-93.0,,,
340.6379,,-75.0,,,,
340.7534,,,-96.0,,,
340.862,,-74.0,,,,
341.0473,,-84.0,,,,
342.491,,-82.0,,,,
342.6922,,-81.0,,,,
342.8951,,-81.0,,,,
343.0767,,,,-96.0,,
343.1018,,-84.0,,,,
343.7106,,-83.0,,,,
343.7938,,,-92.0,,,
343.9157,,-90.0,,,,
344.2183,,,-91.0,,,
344.3292,,-83.0,,,,
344.6282,,,-84.0,,,
344.7448,,-88.0,,,,
344.8266,,,-98.0,,,
344.9475,,-91.0,,,,
345.0137,,,-90.0,,,
345.1665,,-95.0,,,,
345.2387,,,-88.0,,,
345.3445,,-81.0,,,,
345.4403,,,-83.0,,,
345.7231,,,,-90.0,,
346.58,,-81.0,,,,
346.8123,,-85.0,,,,
347.0163,,-91.0,,,,
347.0617,,,-89.0,,,
347.205,,-89.0,,,,
347.2753,,,-94.0,,,
347.4051,,-87.0,,,,
347.7019,,,-84.0,,,
347.8094,,-90.0,,,,
348.0919,,,-95.0,,,
348.3128,,,-96.0,,,
348.5029,,,-84.0,,,
348.7282,,,-86.0,,,
348.9287,,,-85.0,,,
349.0263,,-82.0,,,,
350.4752,,-94.0,,,,
351.0615,,-88.0,,,,
351.2912,,-90.0,,,,
351.4728,,-88.0,,,,
351.6793,,-88.0,,,,
352.0946,,,,-94.0,,
352.1095,,-91.0,,,,
352.3113,,-92.0,,,,
352.6022,,,-89.0,,,
352.7259,,-83.0,,,,
352.8869,,,-88.0,,,
352.9126,,-92.0,,,,
353.026,,,-84.0,,,
353.1338,,-86.0,,,,
353.2208,,,-85.0,,,
353.7344,,,,-91.0,,
354.4932,,,-97.0,,,
354.565,,-93.0,,,,
354.6613,,,-92.0,,,
354.8675,,,-85.0,,,
355.0621,,,-89.0,,,
355.278,,,-89.0,,,
355.683,,,-91.0,,,
355.7854,,-94.0,,,,
356.0037,,,,-95.0,,
356.0961,,,-91.0,,,
356.1891,,-86.0,,,,
356.4321,,-96.0,,,,
356.5255,,,-94.0,,,
356.6145,,-93.0,,,,
356.8113,,-88.0,,,,
356.9274,,,-95.0,,,
357.0067,,-92.0,,,,
357.1316,,,-91.0,,,
359.2073,,,-94.0,,,
359.4762,,-83.0,,,,
359.8707,,,,-92.0,,
359.8862,,-84.0,,,,
360.0956,,-87.0,,,,
360.2874,,-92.0,,,,
360.4879,,-90.0,,,,
360.6859,,-88.0,,,,
360.9069,,-95.0,,,,
361.1244,,-88.0,,,,
361.3032,,-80.0,,,,
361.9711,,-79.0,,,,
362.7684,,-84.0,,,,
362.9885,,-80.0,,,,
363.1076,,,-95.0,,,
363.1575,,-83.0,,,,
363.3749,,-83.0,,,,
363.531,,,-95.0,,,
363.5559,,-88.0,,,,
363.9652,,,-94.0,,,
364.136,,,-98.0,,,
364.3745,,-82.0,,,,
364.5613,,,-96.0,,,
364.7965,,-89.0,,,,
365.0163,,-77.0,,,,
365.0261,,,,-93.0,,
365.801,,,-94.0,,,
365.8166,,-86.0,,,,
366.4076,,-85.0,,,,
366.415,,,-95.0,,,
366.6159,,-93.0,,,,
367.0317,,,-93.0,,,
367.4315,,,-93.0,,,
367.6506,,-80.0,,,,
367.8393,,,-95.0,,,
367.844,,-84.0,,,,
368.2874,,,,-99.0,,
368.4527,,-85.0,,,,
368.6506,,-88.0,,,,
368.884,,,-94.0,,,
369.0626,,-83.0,,,,
369.0945,,,,-94.0,,
369.4859,,-84.0,,,,
370.9358,,-82.0,,,,
371.1282,,-77.0,,,,
371.1632,,,,-95.0,,
371.3346,,-85.0,,,,
371.5378,,-81.0,,,,
371.9417,,-86.0,,,,
372.3393,,-86.0,,,,
372.5395,,-91.0,,,,
372.5806,,,,-96.0,,
373.1857,,-81.0,,,,
373.3776,,-79.0,,,,
373.6011,,-78.0,,,,
374.1907,,-80.0,,,,
375.4287,,-79.0,,,,
375.4658,,,,-97.0,,
375.67,,,,-93.0,,
375.8274,,-86.0,,,,
376.0697,,,,-97.0,,
376.2365,,-71.0,,,,
376.4419,,-76.0,,,,
376.6445,,-71.0,,,,
377.0493,,-78.0,,,,
377.2557,,-72.0,,,,
377.6854,,-71.0,,,,
377.8717,,-67.0,,,,
377.9333,,,,-91.0,,
378.5022,,-65.0,,,,
378.9193,,-74.0,,,,
378.9715,,,,-96.0,,
379.0994,,-67.0,,,,
379.1648,,,,-94.0,,
379.3004,,-74.0,,,,
379.7325,,-66.0,,,,
379.9203,,-69.0,,,,
380.0096,,,,-94.0,,
380.1293,,-68.0,,,,
380.1935,,,,-87.0,,
380.3351,,-66.0,,,,
380.5382,,-65.0,,,,
380.6109,,,,-91.0,,
380.9535,,-70.0,,,,
381.1566,,-73.0,,,,
381.3654,,-64.0,,,,
382.2624,,,,-92.0,,
382.3911,,-67.0,,,,
382.4494,,,,-92.0,,
383.0084,,-77.0,,,,
383.2156,,-68.0,,,,
383.4211,,-77.0,,,,
383.6212,,-85.0,,,,
383.6595,,,,-91.0,,
383.825,,-63.0,,,,
383.8835,,,,-92.0,,
384.0161,,-65.0,,,,
384.2425,,-66.0,,,,
384.4382,,-82.0,,,,
384.4896,,,,-97.0,,
384.6398,,-79.0,,,,
384.6942,,,,-98.0,,
385.0506,,-63.0,,,,
385.0999,,,,-95.0,,
385.2632,,-67.0,,,,
385.6716,,-75.0,,,,
386.4878,,-65.0,,,,
386.5423,,,,-89.0,,
387.3218,,-68.0,,,,
387.5156,,-61.0,,,,
387.5743,,,,-96.0,,
387.7214,,-61.0,,,,
387.7694,,,,-90.0,,
387.9413,,-63.0,,,,
387.9912,,,,-90.0,,
388.3409,,-63.0,,,,
388.5446,,-71.0,,,,
388.5783,,,,-93.0,,
388.7649,,-73.0,,,,
388.9503,,-66.0,,,,
389.009,,,,-93.0,,
389.1535,,-67.0,,,,
389.1938,,,,-90.0,,
389.3557,,-61.0,,,,
390.4333,,,,-91.0,,
390.593,,-67.0,,,,
390.7967,,-69.0,,,,
391.2151,,-70.0,,,,
391.3951,,-66.0,,,,
391.4489,,,,-95.0,,
391.6142,,-64.0,,,,
391.6661,,,,-93.0,,
391.8136,,-66.0,,,,
391.8625,,,,-90.0,,
392.012,,-75.0,,,,
392.0725,,,,-94.0,,
392.216,,-70.0,,,,
392.4202,,-64.0,,,,
393.0293,,-62.0,,,,
393.1118,,,,-90.0,,
393.3195,,,,-92.0,,
393.474,,-73.0,,,,
393.8553,,-65.0,,,,
394.0532,,-65.0,,,,
394.5558,,,,-91.0,,
394.6816,,-77.0,,,,
394.7575,,,,-96.0,,
395.0813,,-77.0,,,,
395.2969,,-71.0,,,,
395.3934,,,,-95.0,,
395.499,,-75.0,,,,
395.5917,,,,-93.0,,
395.7133,,-76.0,,,,
395.9677,,-67.0,,,,
396.16,,-76.0,,,,
396.3306,,-73.0,,,,
396.5377,,-70.0,,,,
396.8855,,,,-87.0,,
396.9731,,-70.0,,,,
397.1595,,-68.0,,,,
397.8501,,,,-91.0,,
397.9765,,-71.0,,,,
398.1944,,-73.0,,,,
398.3991,,-68.0,,,,
399.0104,,-70.0,,,,
399.624,,-63.0,,,,
399.8476,,-73.0,,,,
399.9215,,,,-93.0,,
400.2323,,-68.0,,,,
400.3045,,,,-100.0,,
400.4603,,-74.0,,,,
400.5066,,,,-94.0,,
400.7296,,,,-90.0,,
401.0476,,-71.0,,,,
401.1337,,,,-91.0,,
401.6898,,-66.0,,,,
401.8835,,-70.0,,,,
402.901,,-64.0,,,,
402.9813,,,,-89.0,,
403.1075,,-67.0,,,,
403.1763,,,,-89.0,,
403.3348,,-70.0,,,,
403.3787,,,,-95.0,,
403.5346,,-63.0,,,,
403.7337,,-67.0,,,,
403.9597,,-77.0,,,,
403.9835,,,,-93.0,,
404.3336,,-70.0,,,,
404.4067,,,,-88.0,,
404.5499,,-73.0,,,,
404.6054,,,,-96.0,,
404.7653,,-77.0,,,,
404.9551,,-69.0,,,,
406.1854,,-76.0,,,,
406.4009,,-67.0,,,,
406.588,,-79.0,,,,
406.7952,,-65.0,,,,
406.8549,,,,-94.0,,
407.0031,,-66.0,,,,
407.2183,,-70.0,,,,
407.4177,,-80.0,,,,
407.6404,,-75.0,,,,
407.828,,-73.0,,,,
407.887,,,,-97.0,,
408.0343,,-67.0,,,,
408.2273,,-64.0,,,,
408.4491,,-76.0,,,,
408.5006,,,,-95.0,,
408.6708,,-69.0,,,,
408.7245,,,,-93.0,,
408.855,,-63.0,,,,
408.8713,-95.0,,,,,
409.0511,,-73.0,,,,
409.1198,,,,-93.0,,
409.2566,,-70.0,,,,
409.6848,,-74.0,,,,
410.3662,,,,-94.0,,
410.4911,,-66.0,,,,
411.1077,,-67.0,,,,
411.3928,,,,-94.0,,
411.5973,,,,-93.0,,
411.7335,,-63.0,,,,
411.9289,,-71.0,,,,
412.0059,,,,-89.0,,
412.352,,-68.0,,,,
412.5446,,-71.0,,,,
412.6149,,,,-87.0,,
412.8154,,,,-88.0,,
