AppTimestamp(s),SensorTimestamp(s),mag_x,mag_y,mag_z
9.4611,338.3792,-15.6,-28.6,-5.9
9.4917,338.3992,-12.3,-30.2,-7.8
9.5051,338.4192,-8.6,-30.8,-10.2
9.5184,338.4392,-4.9,-31.4,-9.9
9.5385,338.4593,-2.2,-31,-11.8
9.557,338.4793,1.8,-30.2,-13.9
9.5777,338.4993,5,-29,-13.6
9.5983,338.5194,8.4,-26.8,-12.3
9.6185,338.5394,12.6,-25,-15.7
9.6368,338.5594,15.1,-22.4,-17.2
9.6575,338.5794,16.8,-19.9,-17.2
9.6763,338.5995,19.5,-14.7,-16
9.7312,338.6195,21.5,-11.5,-20.9
9.7393,338.6395,21.9,-8,-21
9.7408,338.6595,22.5,-4.1,-25.4
9.7562,338.6795,21.7,-0.8,-25.1
9.7771,338.6995,20.3,1.7,-25.8
9.7961,338.7195,19.2,5.5,-26.5
9.818,338.7395,17,7.9,-26.3
9.8372,338.7595,14.4,10.1,-28.2
9.8563,338.7795,11.2,11.9,-29
9.8766,338.7995,7.9,12.5,-30.3
9.9127,338.8195,5.6,12.5,-29.1
9.9197,338.8395,2.2,11.6,-32.3
9.9362,338.8595,-1.7,10.1,-29.6
9.9576,338.8795,-5.8,7.9,-31
9.9781,338.8995,-9.8,4.2,-32.3
10.0019,338.9195,-12.1,1.2,-29.6
10.018,338.9395,-13.1,-3.1,-28.4
10.0369,338.9594,-14.7,-8.1,-29.7
10.0625,338.9794,-15.4,-11.6,-27.5
10.0867,338.9994,-15.4,-13.6,-25.4
10.1127,339.0194,-16.4,-18,-22.6
10.1371,339.0394,-16,-20.1,-19.8
10.1396,339.0594,-16,-22.5,-18.2
10.1567,339.0794,-15,-24.3,-14.7
10.1759,339.0994,-14.4,-26.6,-12.2
10.1993,339.1194,-13.9,-27.8,-11.3
10.2188,339.1394,-12.6,-30,-6.3
10.237,339.1594,-12.2,-30.9,-5.3
10.2584,339.1794,-10.5,-31.5,-3.4
10.2838,339.1994,-10.3,-32,-0.6
10.2981,339.2194,-9.1,-31.9,3.4
10.321,339.2394,-8.8,-31.7,6.1
10.3407,339.2594,-8.6,-30.1,10.2
10.3671,339.2794,-8.9,-29.9,11.5
10.3834,339.2994,-9.6,-28.7,14.6
10.3987,339.3194,-9.1,-27.2,19.5
10.4162,339.3394,-10.6,-24.4,20.8
10.4389,339.3593,-13.1,-21,22.4
10.4564,339.3793,-14.3,-18.9,23.7
10.4806,339.3993,-15.7,-14.4,26.6
10.4995,339.4193,-17.5,-12.3,25.2
10.518,339.4393,-18.4,-9.6,27.4
10.5371,339.4593,-18,-6.6,27.5
10.5578,339.4793,-20.7,-4.9,26.7
10.5756,339.4993,-21.7,-2,27
10.5966,339.5193,-23.2,0.3,24.3
10.6175,339.5393,-22.6,2.1,23.5
10.6354,339.5593,-22.8,4.3,23.8
10.6556,339.5793,-24.6,6.2,22
10.6772,339.5993,-26,6.4,19.3
10.6976,339.6193,-27.5,5.8,15.7
10.7158,339.6393,-28.7,4.2,14.6
10.738,339.6593,-30.3,1.7,14.3
10.7568,339.6793,-30.2,-1.4,13.2
10.7766,339.6993,-30.2,-4.5,12.1
10.8025,339.7193,-30.3,-7.2,8.8
10.8196,339.7393,-29.9,-10.9,8.7
10.837,339.7592,-28.6,-13.9,7.3
10.861,339.7792,-27.8,-17.5,6.5
10.8782,339.7992,-25.5,-19.5,5.2
10.8979,339.8192,-23.2,-22.8,4.8
10.9178,339.8392,-20.9,-25.2,2.9
10.9369,339.8592,-17.3,-27.4,1.6
10.9567,339.8792,-15.8,-29.9,0.6
10.981,339.8992,-10.2,-31.5,-0.4
11.0005,339.9192,-6.8,-31.8,-0.4
11.0196,339.9392,-2.8,-32.1,-4.7
11.0471,339.9592,1.8,-31.8,-5.3
11.0609,339.9792,5.4,-30.1,-8.7
11.0778,339.9992,9.2,-28.6,-13.3
11.0997,340.0192,11.5,-25.5,-12.7
11.119,340.0392,16.4,-21.3,-17
11.1378,340.0592,18.8,-17.3,-18.6
11.1576,340.0792,20.1,-12.8,-20.5
11.1774,340.0992,19.9,-9.5,-21.6
11.1978,340.1192,20.6,-5.4,-24.4
11.2213,340.1392,20.3,-2.2,-25.1
11.2378,340.1592,18.8,0.7,-25.5
11.2557,340.1792,17.7,4,-23.7
11.2776,340.1991,17.3,6.6,-27.2
11.302,340.2191,14.5,10.2,-27.3
11.3224,340.2391,12.1,12.2,-27.7
11.3406,340.2591,9.4,13.9,-28.7
11.3562,340.2791,8.4,15.4,-29.1
11.377,340.2991,5.3,15.3,-32.2
11.3979,340.3191,3.2,16.4,-28.3
11.4239,340.3391,0.1,16.2,-29.3
11.4376,340.3591,-1.8,15.1,-30.9
11.476,340.3791,-5.3,13,-31.3
11.4804,340.3991,-8.8,11.3,-31.1
11.4968,340.4191,-10.2,8.3,-31.7
11.5228,340.4391,-12.2,4.8,-30.2
11.5384,340.4591,-13.4,2,-29.1
11.5575,340.4791,-13.2,-5.2,-30
11.5865,340.4991,-13.4,-8.7,-27.6
11.5966,340.5191,-14.6,-11.9,-26
11.6155,340.5391,-13.7,-13.1,-26.3
11.6378,340.5591,-12.6,-16.3,-25.6
11.6845,340.5791,-12.3,-18.9,-23.7
11.6869,340.599,-11.3,-21.1,-23.7
11.7,340.619,-10,-24.1,-21.2
11.7163,340.639,-9.6,-25.9,-19.6
11.7357,340.659,-7.7,-27,-14.7
11.7608,340.679,-9,-29.5,-11.9
11.7765,340.699,-7.6,-30.6,-9.1
11.7975,340.7191,-6.8,-30.9,-2.9
11.8178,340.7391,-7.3,-31.2,4.1
11.8364,340.7591,-8,-30.1,9.7
11.8566,340.7791,-10.3,-28.1,13.5
11.8784,340.7992,-12.3,-24.4,16.2
11.8969,340.8192,-14.2,-20.5,22.5
11.9159,340.8392,-15.9,-16.6,23
11.9377,340.8593,-16.8,-12.4,24.9
