AppTimestamp(s),ble_rssi_BE:AC:20:23:00:01,ble_rssi_BE:AC:20:23:00:02,ble_rssi_BE:AC:20:23:00:03,ble_rssi_BE:AC:20:23:00:04,ble_rssi_BE:AC:20:23:00:05,ble_rssi_BE:AC:20:23:00:06
73.0012,,,,,-85.0,
73.1874,-89.0,,,,,
73.3841,-81.0,,,,,
73.6409,,,,,-85.0,
73.8418,,,,,-94.0,
74.4451,,,,,-87.0,
74.6078,-78.0,,,,,
74.6371,,,,,-84.0,
74.8243,-79.0,,,,,
75.0312,-89.0,,,,,
75.0524,,,,,-90.0,
75.2278,-87.0,,,,,
75.2516,,,,,-86.0,
75.4236,-88.0,,,,,
76.268,,,,,-86.0,
76.455,-79.0,,,,,
76.479,,,,,-91.0,
76.6534,-88.0,,,,,
76.8792,-83.0,,,,,
77.1189,,,,,-94.0,
77.2646,-85.0,,,,,
77.3021,,,,,-97.0,
77.4756,-85.0,,,,,
77.4977,,,,,-88.0,
77.6782,-86.0,,,,,
77.7011,,,,,-98.0,
77.8809,-83.0,,,,,
78.0818,-94.0,,,,,
78.2831,-86.0,,,,,
78.5035,-94.0,,,,,
78.5262,,,,,-93.0,
78.7041,-93.0,,,,,
78.9468,,,,,-92.0,
79.1596,,,,,-90.0,
79.3292,-85.0,,,,,
80.1742,-84.0,,,,,
80.3656,-85.0,,,,,
80.3837,,,,,-88.0,
81.0013,-88.0,,,,,
81.407,,,,,-77.0,
81.5883,,,-95.0,,,
81.6054,-92.0,,,,,
81.6224,,,,,-93.0,
81.8386,,,,,-82.0,
82.0527,,,,,-82.0,
82.4124,-92.0,,,,,
82.6573,,,,,-79.0,
82.8435,,,,,-82.0,
83.0232,-92.0,,,,,
84.0745,,,,,-82.0,
84.2681,,,,,-87.0,
84.4705,-91.0,,,,,
84.4741,,,,,-86.0,
84.6589,-94.0,,,,,
84.8976,,,,,-87.0,
85.0743,-88.0,,,,,
85.0938,,,,,-86.0,
85.7103,-95.0,,,,,
85.9244,,,,,-88.0,
86.1276,,,,,-82.0,
86.3074,-89.0,,,,,
86.3098,,,,,-91.0,
86.9267,-87.0,,,,,
87.1357,-87.0,,,,,
87.5408,-89.0,,,,,
88.3419,-91.0,,,,,
88.3541,,,,,-92.0,
89.1614,-92.0,,,,,
89.5608,-97.0,,,,,
89.5837,,,,,-95.0,
89.7674,-95.0,,,,,
89.7952,,,,,-95.0,
90.168,-94.0,,,,,
90.5964,-89.0,,,,,
90.6128,,,,,-79.0,
90.7987,-95.0,,,,,
90.8082,,,,,-88.0,
91.1894,-92.0,,,,,
91.386,-85.0,,,,,
92.8393,-86.0,,,,,
92.8625,,,,,-87.0,
93.0811,,,,,-93.0,
93.2384,-88.0,,,,,
93.2672,,,,,-94.0,
93.6503,-95.0,,,,,
93.6675,,,-96.0,,,
93.8778,,,,,-92.0,
94.0903,,,,,-86.0,
94.2745,-90.0,,,,,
94.2946,,,,,-89.0,
94.46,-84.0,,,,,
94.6988,,,,,-84.0,
94.8753,-90.0,,,,,
94.9038,,,,,-85.0,
95.1112,-84.0,,,,,
95.1421,,,,,-84.0,
95.328,,,,,-90.0,
95.5134,,,,,-81.0,
96.3335,,,,,-81.0,
96.5281,-90.0,,,,,
96.5452,,,,,-92.0,
96.7616,,,,,-88.0,
97.1353,,,-88.0,,,
97.1602,,,,,-86.0,
97.3263,-93.0,,,,,
97.3601,,,,,-77.0,
97.5561,-86.0,,,,,
97.7458,-87.0,,,,,
97.7738,,,,,-82.0,
97.941,-85.0,,,,,
98.1666,-85.0,,,,,
98.3876,,,,,-81.0,
98.5636,-96.0,,,,,
98.7903,,,,,-86.0,
98.9965,,,,,-81.0,
99.1744,-92.0,,,,,
99.2118,,,,,-81.0,
100.6476,,,-94.0,,,
100.6601,,,,,-94.0,
100.8292,-88.0,,,,,
100.8521,,,-90.0,,,
100.8613,,,,,-91.0,
101.0375,-96.0,,,,,
101.0656,,,,,-91.0,
101.2517,,,-92.0,,,
101.4601,,,,,-90.0,
101.6551,,,-91.0,,,
101.672,,,,,-93.0,
101.8643,,,,,-89.0,
102.0546,,,-84.0,,,
102.0721,,,,,-85.0,
102.2757,,,,,-91.0,
102.47,,,-88.0,,,
102.4762,-95.0,,,,,
102.4814,,,,,-86.0,
102.8786,,,-89.0,,,
102.9027,-88.0,,,,,
102.9102,,,,,-89.0,
102.9739,,,,-93.0,,
103.0881,,,-81.0,,,
103.2839,,,-86.0,,,
103.5113,,,,,-92.0,
103.751,,,,,-91.0,
104.0385,,-86.0,,,,
104.5389,,,,,-91.0,
104.6136,,,,-96.0,,
104.627,,-91.0,,,,
104.8314,,,,-94.0,,
104.8474,,-91.0,,,,
104.9281,,,-86.0,,,
104.9617,,,,,-90.0,
105.0387,,,,-92.0,,
105.1443,,,-96.0,,,
105.1607,,,,,-96.0,
105.2469,,-95.0,,,,
105.3612,,,,,-91.0,
105.5689,,,-90.0,,,
105.6515,,,,-97.0,,
105.751,,,-93.0,,,
105.9631,,,-96.0,,,
106.1559,,,-88.0,,,
106.1848,,,,,,-95.0
106.2672,,,,-92.0,,
106.3666,,,-92.0,,,
106.4048,,,,,-91.0,
106.5684,,,-90.0,,,
106.5991,,,,,,-96.0
106.6101,,,,,-92.0,
107.1868,,,-86.0,,,
107.2284,,,,,-95.0,
107.6644,,,,,-93.0,
108.624,,,-83.0,,,
108.9414,,,,-95.0,,
108.9523,,-93.0,,,,
109.0075,,,-94.0,,,
109.1643,,,,-91.0,,
109.2315,,,-89.0,,,
109.4109,,,-90.0,,,
109.8413,,,-90.0,,,
109.9893,,-95.0,,,,
110.0426,,,-85.0,,,
110.062,,,,,,-93.0
110.1759,,,,-92.0,,
110.2566,,,-83.0,,,
110.4481,,,-89.0,,,
110.4618,,,,,,-93.0
110.6562,,,-89.0,,,
110.8809,,,,,,-96.0
111.0699,,,-89.0,,,
111.3202,,,,,,-88.0
111.4853,,,,,,-90.0
112.3203,,,-81.0,,,
112.3254,,,,,,-89.0
112.5177,,,-88.0,,,
112.7267,,,-88.0,,,
112.8468,,,,-91.0,,
112.9231,,,-88.0,,,
113.1407,,,-84.0,,,
113.3275,,,-87.0,,,
113.5277,,,-92.0,,,
113.6549,,,,-87.0,,
113.744,,,-85.0,,,
113.9484,,,-89.0,,,
113.9526,,,,,,-98.0
114.0709,,,,-90.0,,
114.2642,,,,-88.0,,
114.3606,,,,,,-91.0
114.56,,,-83.0,,,
114.5691,,,,,,-91.0
114.7941,,,-78.0,,,
115.0939,,,,-93.0,,
115.1945,,,,,,-92.0
115.4911,,,,-87.0,,
115.58,,,-84.0,,,
115.7001,,,,-89.0,,
116.3309,,,,-89.0,,
116.4065,,,-81.0,,,
116.4168,,,,,,-96.0
116.5433,,,,-93.0,,
116.6183,,,-83.0,,,
116.6333,,,,,,-96.0
116.7291,,,,-94.0,,
116.8201,,,-78.0,,,
117.0217,,,-79.0,,,
117.0977,,,,,-96.0,
117.2394,,,-80.0,,,
117.2593,,,,,,-94.0
117.3551,,,,-90.0,,
117.4286,,,-81.0,,,
117.4451,,,,,,-95.0
117.5417,,,,-94.0,,
117.6399,,,-77.0,,,
117.8384,,,-80.0,,,
118.0545,,,-79.0,,,
118.2506,,,-79.0,,,
118.461,,,-76.0,,,
118.5772,,,,-87.0,,
118.6636,,,-77.0,,,
118.7833,,,,-89.0,,
118.9019,,,-77.0,,,
118.9755,,,,-86.0,,
119.5933,,,,-87.0,,
120.322,,,-77.0,,,
120.3998,,,,-86.0,,
120.4955,,,-77.0,,,
120.6101,,,,-90.0,,
120.7092,,,-83.0,,,
120.7459,,,,,,-97.0
121.0219,,,,-88.0,,
121.1357,,,-82.0,,,
121.162,,,,,,-94.0
121.3219,,,-77.0,,,
121.43,,,,-86.0,,
121.5213,,,-77.0,,,
121.6441,,,,-85.0,,
121.7295,,,-84.0,,,
121.7687,,,,,,-96.0
121.8517,,,,-94.0,,
121.9301,,,-84.0,,,
121.9678,,,,,,-96.0
122.0532,,,,-89.0,,
122.1562,,,-81.0,,,
122.1681,,,,,,-93.0
122.2433,,,,-89.0,,
122.3392,,,-81.0,,,
122.3652,,,,,,-94.0
122.5509,,,-77.0,,,
122.7817,,,-76.0,,,
122.9682,,,-84.0,,,
122.986,,,,,,-95.0
123.0732,,,,-92.0,,
123.1872,,,,,,-95.0
123.3601,,,-79.0,,,
123.4767,,,,-87.0,,
123.6854,,,,-81.0,,
124.1822,,,-80.0,,,
124.2034,,,,,,-90.0
124.305,,,,-89.0,,
124.3882,,,-79.0,,,
124.5129,,,,-90.0,,
124.6062,,,-79.0,,,
124.6145,,,,,,-98.0
124.7161,,,,-83.0,,
124.8084,,,-76.0,,,
124.9232,,,,-83.0,,
125.0281,,,-76.0,,,
125.1467,,,,-93.0,,
125.2242,,,,,,-92.0
125.3789,,,,-94.0,,
125.4239,,,-81.0,,,
125.4268,,,,,,-94.0
125.6376,,,,,,-95.0
125.6497,,,-80.0,,,
125.7584,,,,-90.0,,
126.2512,,,-83.0,,,
126.4566,,,-82.0,,,
126.5728,,,,-90.0,,
126.6691,,,-80.0,,,
126.7844,,,,-89.0,,
126.8687,,,-80.0,,,
126.9655,,,,-82.0,,
127.0726,,,-76.0,,,
127.3716,,,,-87.0,,
127.5857,,,,-85.0,,
128.0988,,,,,,-93.0
128.2026,,,,-84.0,,
128.3072,,,,,,-93.0
128.3153,,,-85.0,,,
128.3993,,,,-86.0,,
128.5025,,,-77.0,,,
128.6125,,,,-86.0,,
128.7154,,,-76.0,,,
128.8075,,,,-94.0,,
128.9306,,,-85.0,,,
129.0156,,,,-93.0,,
129.1287,,,,,,-94.0
129.1356,,,-86.0,,,
129.2327,,,,-87.0,,
129.3228,,,,,,-93.0
129.4205,,,,-87.0,,
129.5428,,,-77.0,,,
129.6281,,,,-85.0,,
129.7504,,,-78.0,,,
129.9525,,,-89.0,,,
130.1666,,,-90.0,,,
130.4369,,,,-88.0,,
130.5382,,,,,,-94.0
130.5651,,,-85.0,,,
130.6481,,,,-87.0,,
130.7979,,,-79.0,,,
130.8473,,,,-84.0,,
130.9905,,,-78.0,,,
131.1777,,,,,,-95.0
131.1934,,,-84.0,,,
131.4731,,,,-87.0,,
132.2016,,,,,,-90.0
132.2268,,,-83.0,,,
132.4181,,,-86.0,,,
132.478,,,,-92.0,,
132.6025,,,,,,-93.0
132.6286,,,-83.0,,,
132.6789,,,,-87.0,,
132.8418,,,-82.0,,,
133.0488,,,-77.0,,,
133.0909,,,,-86.0,,
133.2659,,,-76.0,,,
133.2933,,,,-92.0,,
133.4227,,,,,,-93.0
133.4531,,,-88.0,,,
133.7076,,,,-87.0,,
133.8329,,,,,,-93.0
133.869,,,-83.0,,,
133.9174,,,,-88.0,,
134.0775,,,-75.0,,,
134.1171,,,,-85.0,,
134.2863,,,-75.0,,,
134.3545,,,,-85.0,,
134.431,,,,,,-93.0
134.4776,,,-85.0,,,
134.5223,,,,-93.0,,
134.6513,,,,,,-93.0
134.6873,,,-83.0,,,
134.7425,,,,-93.0,,
134.85,,,,,,-94.0
134.8914,,,-86.0,,,
134.9407,,,,-88.0,,
135.0376,,,,,,-94.0
135.086,,,-86.0,,,
135.2445,,,,,,-98.0
135.2901,,,-74.0,,,
135.3498,,,,-83.0,,
135.493,,,-74.0,,,
135.6981,,,-86.0,,,
135.7638,,,,-95.0,,
136.7911,,,,-92.0,,
136.8856,,,,,,-92.0
136.9484,,,-85.0,,,
136.9935,,,,-93.0,,
137.0876,,,,,,-94.0
137.177,,,-82.0,,,
137.2058,,,,-88.0,,
137.343,,,-83.0,,,
137.5539,,,-75.0,,,
137.6177,,,,-86.0,,
137.7771,,,-75.0,,,
137.9641,,,,,,-94.0
138.0009,,,-85.0,,,
138.0248,,,,-94.0,,
138.2031,,,-85.0,,,
138.2298,,,,-88.0,,
138.3307,,,,,,-91.0
138.377,,,-87.0,,,
138.4311,,,,-88.0,,
138.581,,,-74.0,,,
138.6442,,,,-85.0,,
138.8016,,,-74.0,,,
138.845,,,,-84.0,,
138.9501,,,,,,-95.0
138.9897,,,-85.0,,,
139.1602,,,,,,-94.0
139.2115,,,-85.0,,,
140.4097,,,-83.0,,,
140.7631,,,,,,-97.0
140.8284,,,-89.0,,,
140.9205,,,,-87.0,,
140.9641,,,,,,-93.0
141.0301,,,-88.0,,,
141.1185,,,,-87.0,,
141.2293,,,-74.0,,,
141.3158,,,,-85.0,,
141.4507,,,-74.0,,,
141.6578,,,-84.0,,,
141.7436,,,,-94.0,,
141.7981,,,,,,-94.0
141.9404,,,,-88.0,,
142.0619,,,-86.0,,,
142.1452,,,,-87.0,,
142.3424,,,,-85.0,,
142.4611,,,-74.0,,,
142.6821,,,-83.0,,,
142.7795,,,,-92.0,,
142.8149,,,,,,-91.0
142.9645,,,,-92.0,,
143.0966,,,-87.0,,,
143.1735,,,,-88.0,,
144.1987,,,,-86.0,,
144.313,,,-87.0,,,
144.5187,,,-87.0,,,
144.9167,,,,,-95.0,
144.9344,,,-74.0,,,
145.0367,,,,-86.0,,
145.1585,,,-74.0,,,
145.2956,,,,,,-93.0
145.3448,,,-83.0,,,
145.4196,,,,-95.0,,
145.4945,,,,,,-94.0
145.5502,,,-83.0,,,
145.6332,,,,-96.0,,
145.7126,,,,,,-98.0
145.7425,,,-85.0,,,
145.8354,,,,-87.0,,
145.956,,,-85.0,,,
146.0326,,,,-87.0,,
146.1498,,,-74.0,,,
146.2429,,,,-89.0,,
146.3541,,,-76.0,,,
146.6627,,,,-90.0,,
146.9441,,,,,,-91.0
147.1737,,,-82.0,,,
147.5867,,,-78.0,,,
147.6872,,,,-89.0,,
147.9001,,,,-86.0,,
148.5143,,,,-95.0,,
148.61,,,-83.0,,,
148.7176,,,,-96.0,,
148.8137,,,-79.0,,,
148.9143,,,,-92.0,,
149.2006,,,,,-95.0,
149.2127,,,-87.0,,,
149.3256,,,,-93.0,,
149.6329,,,-83.0,,,
149.7358,,,,-89.0,,
149.8371,,,-79.0,,,
150.0201,,,,,-97.0,
150.0306,,,-83.0,,,
150.2248,,,,,-92.0,
150.2418,,,-83.0,,,
150.4397,,,,,-90.0,
150.4445,,,-84.0,,,
150.634,,,,,-91.0,
152.5011,,,-89.0,,,
152.621,,-95.0,,,,
152.6945,,,-83.0,,,
152.9034,,,-89.0,,,
153.0114,-98.0,,,,,
153.3107,,,,,-95.0,
153.3232,,,-93.0,,,
153.4252,,-93.0,,,,
153.511,,,,,-91.0,
153.6912,,,,,,-97.0
153.7212,,,-94.0,,,
153.8325,,-95.0,,,,
153.9186,,,,,-91.0,
154.257,,-89.0,,,,
154.3411,,,-90.0,,,
154.4311,-97.0,,,,,
154.4645,,-89.0,,,,
154.5113,,,,,,-94.0
154.8354,-95.0,,,,,
154.9414,,,,,-92.0,
154.961,,,-95.0,,,
155.0767,,-96.0,,,,
155.0957,,,,-94.0,,
156.3688,,,,,-90.0,
156.3897,,,-95.0,,,
156.7172,,-86.0,,,,
156.8061,,,,,-95.0,
156.9334,,,,-96.0,,
156.987,,,,,-83.0,
157.0163,,,-97.0,,,
157.3343,,-92.0,,,,
157.3857,,,,,-85.0,
157.8208,,,,,-95.0,
157.9078,-97.0,,,,,
157.9415,,,,-95.0,,
158.2101,,,,,-89.0,
158.3173,-96.0,,,,,
158.5219,-95.0,,,,,
158.6325,,,,,-93.0,
158.8258,,,,,-92.0,
159.052,,,,,-87.0,
159.1745,,,,-97.0,,
159.2399,,,,,-87.0,
159.4692,,,-90.0,,,
159.8702,,,-87.0,,,
160.469,,,,,-85.0,
160.5724,-93.0,,,,,
160.6862,,,,,-90.0,
160.7016,,,-93.0,,,
160.8031,,,,-96.0,,
160.8769,,,,,-85.0,
160.891,,,-96.0,,,
160.9872,-91.0,,,,,
161.2929,,,,,-86.0,
161.3091,,,-91.0,,,
161.392,-94.0,,,,,
161.6111,-99.0,,,,,
161.6926,,,,,-92.0,
161.808,-92.0,,,,,
162.0126,-92.0,,,,,
162.1158,,,,,-89.0,
162.2319,-89.0,,,,,
162.3038,,,,,-88.0,
162.7514,,,,,-81.0,
163.1416,,,,,-80.0,
163.4873,-92.0,,,,,
163.757,,,,,-85.0,
164.5904,,,,,-86.0,
164.8026,,,,,-74.0,
165.2966,-98.0,,,,,
165.3968,,,,,-81.0,
165.6145,,,,,-87.0,
165.8254,,,,,-86.0,
166.0189,,,,,-81.0,
166.1212,-89.0,,,,,
166.2256,,,,,-89.0,
166.3106,-87.0,,,,,
166.7327,-84.0,,,,,
166.8309,,,,,-81.0,
167.2619,,,,,-91.0,
168.981,-93.0,,,,,
169.732,,,,,-87.0,
170.1392,,,,,-89.0,
170.337,,,,,-90.0,
170.4101,-90.0,,,,,
170.5469,,,,,-90.0,
170.9611,,,,,-91.0,
172.671,-86.0,,,,,
172.7976,,,,,-86.0,
173.4073,,,,,-92.0,
173.627,,,,,-89.0,
173.8278,,,,,-90.0,
174.0209,,,,,-86.0,
174.2992,-90.0,,,,,
174.5048,-88.0,,,,,
174.635,,,,,-89.0,
175.052,,,,,-85.0,
175.4553,,,,,-83.0,
176.9178,,,,,-86.0,
176.9808,-83.0,,,,,
177.2088,-83.0,,,,,
177.3096,,,,,-88.0,
177.3765,-88.0,,,,,
177.732,,,,,-78.0,
177.8065,-82.0,,,,,
177.9444,,,,,-85.0,
178.1398,,,,,-92.0,
178.2085,-89.0,,,,,
178.4057,-83.0,,,,,
178.6281,-93.0,,,,,
178.7731,,,,,-92.0,
178.9428,,,,,-91.0,
179.0309,-83.0,,,,,
179.5719,,,,,-93.0,
179.7785,,,,,-78.0,
180.2851,-81.0,,,,,
180.3835,,,,,-87.0,
180.4959,-88.0,,,,,
181.0207,,,,,-86.0,
181.0944,-81.0,,,,,
181.2141,,,,,-89.0,
181.6316,,,,,-87.0,
181.7064,-81.0,,,,,
181.9194,-78.0,,,,,
182.4403,,,,,-87.0,
182.537,-86.0,,,,,
182.768,-79.0,,,,,
182.9338,,,,-97.0,,
183.0724,,,,,-93.0,
183.7617,-78.0,,,,,
184.3774,-73.0,,,,,
184.5064,,,,,-87.0,
184.5916,-74.0,,,,,
184.7963,-74.0,,,,,
185.0018,-85.0,,,,,
185.0897,,,,,-97.0,
185.2217,-83.0,,,,,
185.3953,-77.0,,,,,
185.8061,-87.0,,,,,
185.9095,,,,,-93.0,
186.0187,-89.0,,,,,
186.1074,,,,,-94.0,
186.2372,-81.0,,,,,
186.4505,-72.0,,,,,
186.7306,,,,,-91.0,
187.7569,,,,,-92.0,
188.8859,-84.0,,,,,
189.114,-84.0,,,,,
189.1968,,,,,-89.0,
189.3166,-87.0,,,,,
189.5214,-81.0,,,,,
189.8118,,,,,-91.0,
190.1364,-85.0,,,,,
190.3327,-84.0,,,,,
190.4367,,,,,-90.0,
190.5787,-82.0,,,,,
190.7852,-92.0,,,,,
190.8221,,,,,-98.0,
191.1582,-79.0,,,,,
191.4407,,,,,-89.0,
191.5721,-82.0,,,,,
192.1962,-81.0,,,,,
192.4626,,,,,-88.0,
192.6003,-86.0,,,,,
192.8117,-89.0,,,,,
193.6263,-93.0,,,,,
194.2494,-90.0,,,,,
194.4481,-96.0,,,,,
194.6529,-93.0,,,,,
198.9621,-95.0,,,,,
