AppTimestamp(s),SensorTimestamp(s),acc_x,acc_y,acc_z
1.3157,6912.3151,-8.47813,2.05668,5.97372
1.3524,6912.3352,-9.38556,2.12133,6.44778
1.3619,6912.3552,-10.54199,2.20034,6.85002
1.378,6912.3752,-11.56195,2.43258,7.25226
1.3955,6912.3953,-12.2946,3.05031,7.87238
1.4124,6912.4153,-12.40234,3.85718,8.83727
1.43,6912.4353,-11.88757,4.79573,9.90033
1.4511,6912.4553,-10.93944,5.65767,10.95141
1.4689,6912.4753,-9.97934,6.23948,12.13897
1.4928,6912.4953,-9.51724,6.36638,13.31456
1.5152,6912.5153,-9.04078,6.20117,14.05439
1.539,6912.5353,-8.33686,5.91625,14.43987
1.5498,6912.5553,-7.05114,5.63612,14.79183
1.5812,6912.5752,-5.64809,5.38472,14.3848
1.6053,6912.5952,-4.62095,5.2267,13.14696
1.6168,6912.6152,-4.45814,4.93221,11.77504
1.6319,6912.6352,-5.16445,4.30969,10.68804
1.6513,6912.6552,-5.61457,3.431,10.11581
1.6718,6912.6752,-5.21234,2.57624,9.64893
1.6961,6912.6952,-4.07266,2.06626,9.02402
1.709,6912.7152,-2.77257,1.67599,8.38715
1.7351,6912.7352,-1.46769,1.13489,7.68083
1.7506,6912.7552,-0.53153,0.51237,6.71594
1.7729,6912.7752,-0.12929,0.05028,5.64331
1.7934,6912.7952,0.23224,-0.38787,4.7239
1.8198,6912.8152,1.07982,-0.73744,4.40786
1.8427,6912.8352,2.36315,-0.73744,4.88671
1.8566,6912.8552,3.91943,-0.44055,5.58584
1.8756,6912.8752,4.95375,0.05267,5.76063
1.8953,6912.8952,5.12375,0.47167,5.42543
1.9094,6912.9152,5.07107,0.40703,4.95136
1.9312,6912.9352,5.38951,0.15323,5.05192
1.9538,6912.9552,5.82527,-0.07662,5.77739
1.9762,6912.9752,6.2323,-0.22985,7.02241
1.9992,6912.9952,6.91467,-0.19872,7.99688
2.0117,6913.0151,8.10223,0.28492,8.23152
2.0321,6913.0351,9.49809,0.99602,7.75027
2.0684,6913.0551,10.22834,1.46051,7.49169
2.071,6913.0751,10.15651,1.50839,7.9897
2.0988,6913.0951,9.91709,1.42699,8.66727
2.1127,6913.1151,9.83568,1.59698,9.44063
2.1338,6913.1351,9.89554,1.69994,9.93624
2.1572,6913.1551,9.46696,1.64247,10.15172
2.1728,6913.1751,8.92825,1.43417,10.52763
2.1932,6913.1951,8.75586,1.18517,10.93705
2.2362,6913.2151,8.66488,0.94813,12.03602
2.2365,6913.2351,8.18842,0.84997,13.22119
2.2499,6913.2551,7.52521,0.86433,13.3002
2.2675,6913.2751,6.93621,0.94334,12.34727
2.2905,6913.2951,6.05033,1.1301,11.1645
2.3114,6913.3151,5.65767,1.42938,10.35045
2.3359,6913.3351,5.84442,1.27375,9.92188
2.3592,6913.3551,5.21234,1.11813,9.64414
2.3699,6913.3752,4.48927,1.19953,9.30894
2.3911,6913.3952,4.19477,1.24502,8.67925
2.4129,6913.4152,3.71113,0.94813,7.75266
2.43,6913.4352,2.86834,0.55068,7.05832
2.4498,6913.4553,2.04711,0.42139,6.89551
2.4714,6913.4753,1.60656,0.32802,6.51961
2.4904,6913.4953,1.07742,0.22746,6.12934
2.5112,6913.5154,0.2921,0.17478,5.82766
2.5317,6913.5354,-1.02954,0.06465,6.00484
2.5525,6913.5554,-2.72468,-0.06704,6.84044
2.5716,6913.5754,-3.82126,-0.07183,7.47253
2.5984,6913.5955,-4.03675,-0.20591,6.6489
2.6119,6913.6155,-4.2642,-0.21309,5.15966
2.6317,6913.6355,-6.3999,0.55068,3.27297
2.6525,6913.6556,-8.45897,0.93616,2.51638
2.6736,6913.6756,-9.71118,0.32802,2.33921
2.6912,6913.6956,-11.77744,0.45252,3.44776
2.713,6913.7156,-12.27545,1.24742,5.81569
2.7327,6913.7357,-11.76786,1.95373,6.71594
2.7556,6913.7557,-10.72156,2.14048,6.38074
2.7746,6913.7757,-9.29457,2.18118,6.80692
2.7936,6913.7958,-8.22912,1.99683,8.66488
2.8151,6913.8158,-8.11899,1.56825,11.19084
2.8335,6913.8358,-8.9067,1.53712,13.16372
2.8593,6913.8558,-8.17405,1.04869,13.73835
2.8716,6913.8759,-5.92822,0.61533,12.90754
2.9001,6913.8959,-4.44377,0.6273,11.76068
2.9211,6913.9159,-3.7231,0.42379,11.59547
2.9369,6913.9359,-3.431,-0.00239,12.14616
2.9524,6913.9559,-2.98566,-0.82602,13.20443
2.9707,6913.9759,-2.77736,-1.77895,14.17889
2.9939,6913.9959,-2.12851,-2.30329,14.73197
3.0196,6914.0159,-0.8356,-2.34639,14.29382
3.0349,6914.0359,0.08619,-2.29611,13.66891
3.0577,6914.0559,-0.07901,-2.11414,12.20362
3.0749,6914.0759,-0.77335,-1.85317,10.30256
3.0931,6914.0959,-0.79729,-1.70951,9.20838
3.1166,6914.1159,-0.35675,-1.39347,8.09265
3.134,6914.1359,-0.30407,-1.44854,6.75904
3.1589,6914.1559,-1.0463,-1.755,5.36078
3.1719,6914.1759,0,-2.60737,5.12375
3.1976,6914.1959,3.42381,-3.07185,5.62655
3.217,6914.216,5.61697,-3.47649,6.01442
3.2342,6914.236,6.50764,-4.30491,6.29455
3.2564,6914.256,7.43662,-4.67602,5.84442
3.2729,6914.276,8.29137,-4.3911,4.73827
3.299,6914.2961,8.37278,-4.75024,3.76141
3.325,6914.3161,9.05036,-5.11657,2.83243
3.3442,6914.3361,9.43105,-5.01361,1.66402
3.3563,6914.3562,9.10064,-5.44937,0.21309
3.3758,6914.3762,9.90272,-5.52359,-0.62969
3.394,6914.3962,11.52604,-5.87076,-0.54111
3.411,6914.4162,12.02644,-6.32328,0.32802
3.433,6914.4363,11.04479,-6.08625,1.00081
3.4525,6914.4563,10.26904,-6.36638,0.96489
3.4785,6914.4763,8.92586,-7.41507,0.39027
3.4951,6914.4963,7.75984,-8.83487,-0.11493
3.5143,6914.5164,7.14452,-10.2451,-0.43336
3.5456,6914.5364,6.81171,-11.35605,-0.51956
3.5651,6914.5564,6.58665,-12.17489,-0.75659
3.587,6914.5765,6.1461,-12.59389,-1.31685
3.5993,6914.5965,5.66485,-12.77106,-2.11175
3.6138,6914.6165,4.66644,-12.98176,-3.44776
3.6332,6914.6365,3.46452,-13.15175,-4.90587
3.6509,6914.6566,2.79651,-13.3409,-5.07586
3.6842,6914.6766,2.20273,-13.37442,-4.16843
3.7006,6914.6966,1.11573,-13.43906,-3.76859
3.7115,6914.7167,0.53392,-13.5899,-3.89309
3.7398,6914.7367,0.49801,-13.61385,-3.64887
3.7606,6914.7567,0.26337,-13.2571,-3.45494
3.7715,6914.7767,-0.35675,-12.30178,-3.79253
3.8042,6914.7967,-1.55867,-11.21957,-4.27139
3.8111,6914.8167,-1.90345,-10.15651,-4.19477
3.844,6914.8367,-2.69835,-9.58668,-4.07745
3.8585,6914.8567,-3.71591,-9.56752,-3.94337
3.8791,6914.8767,-3.96013,-9.42865,-3.29452
3.8951,6914.8967,-4.00323,-8.98571,-2.52357
3.9183,6914.9167,-3.8907,-8.81333,-2.31526
3.9462,6914.9367,-4.14449,-9.39992,-1.66163
3.9616,6914.9567,-3.8476,-9.62738,-0.03352
3.9745,6914.9768,-3.3448,-9.27063,0.74223
3.9943,6914.9968,-2.45653,-8.65051,0.64167
4.0242,6915.0168,-1.94655,-8.14772,0.1245
4.041,6915.0369,-2.64328,-9.37359,-0.56505
4.0643,6915.0569,-3.50043,-10.35763,-0.09577
4.0829,6915.0769,-3.5962,-10.43664,0.36632
4.0958,6915.0969,-3.28016,-10.14933,0.05267
4.1216,6915.117,-2.92341,-9.94582,0.05028
4.1339,6915.137,-2.82524,-9.88596,0.36632
4.1592,6915.157,-3.80211,-10.2044,0.28013
4.1735,6915.1771,-4.92263,-10.35284,-0.22985
4.1921,6915.1971,-5.74387,-10.31214,-1.77895
4.2136,6915.2171,-6.38314,-10.19482,-2.53314
4.233,6915.2371,-6.41905,-9.83808,-1.56346
4.2519,6915.2572,-6.67284,-9.39992,0.22985
4.2792,6915.2772,-7.69999,-8.61939,1.94176
4.3001,6915.2972,-8.39193,-7.72154,2.14048
4.3258,6915.3173,-8.61221,-6.92185,-0.03591
4.343,6915.3373,-9.48133,-6.27539,-3.16763
4.3565,6915.3574,-11.5428,-5.47331,-5.22191
4.3741,6915.3775,-12.0432,-5.15487,-5.12854
4.4129,6915.3975,-11.4183,-4.70236,-5.21234
4.4136,6915.4176,-9.39035,-3.88112,-5.46852
4.4322,6915.4377,-7.32888,-2.90426,-5.95696
4.4547,6915.4577,-6.26821,-2.07823,-5.76302
4.4747,6915.4778,-6.22511,-1.30727,-4.87235
4.4966,6915.4978,-6.75664,-0.62969,-4.01759
4.5139,6915.5179,-7.88435,0.09817,-3.87873
4.533,6915.5379,-8.92825,0.37111,-3.67521
4.5598,6915.558,-9.4526,0.28731,-2.91144
4.5797,6915.578,-9.67048,0.19154,-1.85556
4.5984,6915.598,-10.46537,0.44055,-0.51956
4.6139,6915.618,-11.65054,0.76377,0.5028
4.6368,6915.6381,-12.35925,0.54589,0.668
4.6669,6915.6581,-12.0025,0.22746,1.13967
4.6757,6915.6781,-12.0025,-0.05746,1.73106
4.7035,6915.6982,-13.06795,-0.53392,2.88989
4.7131,6915.7182,-13.75511,-0.91222,4.60658
4.7387,6915.7382,-12.69923,-0.8763,6.59862
4.7574,6915.7582,-10.9155,-0.64167,7.91787
4.7753,6915.7783,-9.7878,-0.42858,8.29137
4.7962,6915.7983,-9.58668,-0.33041,8.78459
4.8151,6915.8183,-9.21317,-0.35196,10.04638
4.8329,6915.8384,-7.75266,-0.33041,11.68646
4.8531,6915.8584,-6.12934,0.11253,14.10946
4.8747,6915.8784,-5.52359,0.60575,15.2635
4.8971,6915.8984,-4.84601,0.74462,13.12302
4.9121,6915.9184,-3.25143,1.24981,9.71357
4.938,6915.9384,-1.43656,2.17161,7.5276
4.9526,6915.9584,0.98884,3.30649,7.03199
4.9757,6915.9784,2.82046,4.14449,6.42863
5.0017,6915.9984,3.18678,4.10858,4.88432
5.0137,6916.0184,2.92341,3.38311,4.06069
5.0328,6916.0384,3.3041,2.38949,4.17083
5.0559,6916.0584,5.30092,1.55149,4.21871
5.073,6916.0784,7.20437,0.77096,3.52916
5.0975,6916.0984,8.76065,0.17957,2.83722
5.1144,6916.1184,10.26426,-0.39745,2.77018
5.133,6916.1384,11.26267,-0.79969,3.01679
5.1566,6916.1584,11.41351,-1.36234,2.55469
5.1776,6916.1784,10.90113,-2.04711,1.67599
5.2118,6916.1984,10.39834,-2.88989,1.61614
5.214,6916.2184,9.30894,-4.08703,1.48684
5.2383,6916.2384,7.58267,-5.72471,0.35196
5.2676,6916.2584,6.60102,-7.44141,-0.34956
5.2886,6916.2783,6.3999,-9.23232,0.01437
5.2977,6916.2983,6.42144,-10.93465,-0.27295
5.312,6916.3183,6.51003,-12.3353,-1.7143
5.3423,6916.3383,6.50285,-13.33611,-2.93299
5.3585,6916.3583,6.2299,-13.90595,-2.98087
5.3764,6916.3783,5.40627,-13.81975,-3.14847
5.3961,6916.3983,4.33603,-13.70722,-3.49804
5.4143,6916.4183,3.36874,-13.78623,-3.71591
5.4343,6916.4383,2.36794,-14.13101,-3.88112
5.4545,6916.4583,1.19235,-14.8038,-3.88351
5.4742,6916.4783,0.57463,-15.21801,-3.56029
5.4943,6916.4983,0.5842,-14.87323,-3.37353
5.5217,6916.5183,0.44294,-13.79342,-3.77338
5.5346,6916.5383,-0.11732,-12.62501,-4.87235
5.556,6916.5583,-1.02475,-11.75828,-6.02878
5.5787,6916.5783,-1.90824,-11.19323,-6.64172
5.599,6916.5983,-2.64089,-10.5827,-6.21075
5.6153,6916.6183,-2.83961,-9.67048,-5.38233
5.6384,6916.6383,-2.65764,-8.51404,-4.58025
5.6606,6916.6583,-2.27935,-7.41267,-4.28336
5.6768,6916.6782,-3.45494,-7.29775,-4.59701
5.7041,6916.6982,-4.46053,-7.43662,-4.57785
5.716,6916.7182,-4.36476,-7.12057,-3.82845
5.7386,6916.7382,-3.929,-6.5244,-3.47649
5.7575,6916.7582,-3.4717,-6.19159,-3.49085
5.7806,6916.7782,-3.46212,-6.70158,-3.0934
5.7974,6916.7982,-4.91784,-7.38155,-2.2171
5.815,6916.8182,-5.7295,-7.37676,-1.55149
5.8365,6916.8382,-5.89949,-6.6513,-1.28812
5.8578,6916.8582,-5.97132,-5.8947,-0.92658
5.8745,6916.8782,-5.53317,-5.67683,-1.00799
5.8973,6916.8982,-5.38233,-5.66485,-0.91701
5.9157,6916.9182,-6.71834,-5.79175,-0.86912
5.9324,6916.9382,-7.84604,-5.83006,-1.68318
5.9578,6916.9582,-8.54996,-5.78457,-2.37751
5.9771,6916.9782,-8.71037,-5.74626,-2.37033
6.0145,6916.9982,-8.83487,-5.51641,-1.12531
6.0201,6917.0182,-9.3257,-5.02319,-0.07422
6.0571,6917.0382,-10.27623,-4.59461,-0.18675
6.0578,6917.0582,-11.14535,-4.30251,-0.60096
6.0797,6917.0782,-11.17647,-3.76619,-0.4621
6.1007,6917.0981,-10.621,-3.03594,-0.13887
6.1165,6917.1181,-10.50368,-2.344,-0.27534
6.1336,6917.1381,-10.60903,-1.76937,-0.93137
6.152,6917.1581,-10.1206,-1.23545,-1.92739
6.1731,6917.1781,-9.29218,-0.85715,-3.02397
6.1944,6917.1981,-9.02881,-0.67279,-3.14608
6.212,6917.2181,-9.96497,-0.35914,-2.11654
6.2319,6917.2381,-11.3345,0.07422,-0.95053
6.2536,6917.2581,-11.5859,0.68716,-0.49083
6.2814,6917.2781,-10.94902,1.36953,-0.81645
6.3031,6917.2981,-10.65692,1.87711,-2.01837
6.3167,6917.3181,-9.98652,2.35118,-2.4254
6.3372,6917.3381,-10.18764,3.01439,-2.23386
6.355,6917.3582,-11.30577,3.36396,-2.59779
6.3816,6917.3782,-11.28661,3.35198,-2.58103
6.3972,6917.3982,-10.5827,3.34241,-1.93218
6.4134,6917.4182,-10.23553,3.83802,-0.81166
6.4364,6917.4383,-10.24989,4.47011,-0.01197
6.455,6917.4583,-10.30256,4.79813,0.56026
6.4734,6917.4783,-8.91389,4.49645,0.48364
6.4971,6917.4984,-8.55714,4.02956,1.95133
6.5558,6917.5184,-8.75347,3.92422,4.58264
6.5591,6917.5384,-7.95378,4.16843,7.66647
6.5606,6917.5584,-6.58186,4.57306,10.63776
6.5736,6917.5785,-5.78217,4.90347,11.60266
6.5942,6917.5985,-4.9346,4.72869,9.44541
6.6149,6917.6185,-3.36396,4.81728,6.48609
6.6338,6917.6385,-1.30488,5.65767,3.95534
6.6528,6917.6586,1.10615,6.64411,2.59779
6.6748,6917.6786,2.37512,7.16367,2.77496
6.6945,6917.6986,2.45413,7.00804,2.65764
6.7126,6917.7187,2.07105,6.01202,1.755
6.7353,6917.7387,1.79092,4.35279,1.42459
6.7591,6917.7587,2.15964,2.86116,2.19794
6.7734,6917.7787,4.26181,1.98485,2.62652
6.7978,6917.7988,7.67126,2.02316,1.7143
6.8247,6917.8188,11.7942,2.02077,0.23943
6.8366,6917.8388,14.74155,1.80768,-1.69515
6.855,6917.8589,14.66254,1.50839,-1.64008
6.8785,6917.8789,12.77824,0.71589,1.26178
6.8965,6917.8989,10.38876,0.10295,5.07107
6.9177,6917.9189,8.10223,-0.72786,6.28497
6.933,6917.9389,6.38793,-2.0064,4.74306
6.9557,6917.9589,5.28895,-3.57944,1.7574
6.9751,6917.9789,5.32247,-5.53077,-1.75021
6.9955,6917.9989,5.76781,-7.66647,-3.40705
7.0133,6918.0189,6.12216,-9.98173,-3.41424
7.0351,6918.0389,6.20357,-12.31136,-2.64807
7.0575,6918.0589,6.23948,-14.2196,-1.87472
7.0797,6918.0789,6.34004,-15.43589,-1.39347
7.1108,6918.099,5.92104,-15.98178,-1.69994
7.1191,6918.119,5.12614,-15.87404,-2.63849
7.1344,6918.139,4.42223,-15.52208,-3.24424
7.1559,6918.1591,3.6369,-14.74634,-4.01041
7.1778,6918.1791,3.12213,-13.85567,-4.45096
7.2054,6918.1991,2.92341,-12.93387,-4.3073
7.2198,6918.2191,2.64089,-12.05757,-3.96252
7.2356,6918.2392,1.62811,-11.22197,-4.30012
7.2567,6918.2592,0.29689,-10.70001,-5.48289
7.2834,6918.2792,-0.35914,-10.12539,-6.18202
7.2981,6918.2993,-1.70472,-9.64893,-6.78777
7.3158,6918.3193,-2.52835,-9.30415,-6.88115
7.345,6918.3393,-2.77975,-8.59545,-5.98569
7.3632,6918.3593,-3.00242,-7.86998,-5.31529
7.382,6918.3794,-3.59141,-7.38634,-5.27459
7.3964,6918.3994,-4.50603,-7.99448,-5.8109
7.4149,6918.4195,-4.6018,-8.39672,-5.55951
7.435,6918.4395,-4.13012,-8.06392,-4.4342
7.4611,6918.4596,-3.75183,-7.53239,-3.12692
7.4747,6918.4796,-3.38072,-6.96255,-2.07344
7.5071,6918.4997,-3.69915,-6.65369,-1.73345
7.5192,6918.5198,-5.83485,-6.61538,-2.20752
7.5372,6918.5398,-7.45577,-6.71355,-2.83482
7.5568,6918.5599,-6.92185,-6.44299,-2.93778
7.578,6918.58,-6.17962,-6.07428,-2.77018
7.6081,6918.6,-6.39511,-6.01921,-2.32963
7.616,6918.6201,-6.88593,-5.98569,-1.45093
7.6369,6918.6401,-7.32888,-5.67922,-1.11573
7.6579,6918.6602,-7.64013,-5.63373,-1.69515
7.6747,6918.6802,-7.9873,-5.8947,-2.12612
7.6991,6918.7003,-8.33447,-6.25145,-0.96968
7.7197,6918.7203,-8.93543,-6.05752,1.81247
7.741,6918.7403,-9.62977,-5.23388,4.42462
7.7608,6918.7603,-10.25947,-4.24265,4.62574
7.7847,6918.7804,-10.2044,-3.28973,2.3416
7.802,6918.8004,-10.42467,-2.62173,-0.3352
7.8214,6918.8204,-10.36482,-2.14766,-1.94176
7.8391,6918.8405,-10.37679,-1.77416,-2.7582
7.8587,6918.8605,-10.45101,-1.83162,-3.15326
7.8838,6918.8805,-10.84367,-1.69994,-2.72708
7.897,6918.9005,-11.74392,-1.06306,-2.03034
7.9202,6918.9206,-12.01687,-0.65124,-1.45811
7.9445,6918.9406,-12.62022,-0.06225,-1.07742
7.9542,6918.9606,-12.90514,0.23224,-0.60815
7.975,6918.9807,-12.10545,0.61054,-0.3759
8.0035,6919.0007,-10.33848,1.39107,0.1269
8.0234,6919.0207,-9.39035,2.48286,0.95771
8.0383,6919.0407,-9.4933,3.40226,0.96729
8.0594,6919.0607,-9.47893,4.05351,0.30407
8.079,6919.0807,-8.54517,4.59222,-0.41182
8.1029,6919.1007,-7.60901,4.58982,-1.26418
8.1314,6919.1207,-8.42545,3.93379,-1.26657
8.1423,6919.1406,-10.53241,3.04073,-0.34956
8.1554,6919.1606,-11.10704,2.02556,2.56187
8.1761,6919.1806,-9.20359,1.22347,5.22191
8.1966,6919.2006,-7.41986,0.96968,8.35841
8.2151,6919.2206,-5.32966,1.26657,11.78223
8.2385,6919.2406,-3.96492,1.87232,13.83173
8.266,6919.2606,-3.54592,2.76778,13.82694
8.2848,6919.2806,-2.85158,3.48606,12.50051
8.3023,6919.3006,-1.63768,4.07984,9.95779
8.3159,6919.3206,-0.3783,4.83644,7.08705
8.3405,6919.3406,1.13249,5.75823,5.24346
8.3576,6919.3607,2.64567,7.01762,5.17642
8.3757,6919.3807,3.35917,7.34563,4.65686
8.398,6919.4007,2.98805,6.92424,3.40705
8.4172,6919.4208,1.99922,5.69119,3.44536
8.4354,6919.4408,1.51558,4.39349,4.36955
8.4581,6919.4608,3.41424,3.65845,4.1397
8.4777,6919.4808,5.92822,3.05988,2.57145
8.5056,6919.5009,7.83407,2.52596,2.03753
8.5196,6919.5209,8.95938,1.79092,1.96809
8.5412,6919.541,10.15651,1.16362,1.60895
8.5599,6919.561,11.14295,0.88828,1.81965
8.5798,6919.5811,11.89715,0.59857,2.43019
8.6088,6919.6012,10.96338,-0.11253,2.43737
8.6275,6919.6213,9.17726,-0.96729,1.86993
8.6383,6919.6414,7.64492,-1.86753,1.33361
8.6604,6919.6615,6.63454,-3.31368,0.19872
8.6777,6919.6816,6.50764,-5.16684,-0.42139
8.7047,6919.7016,6.92903,-6.84284,-0.07422
8.7212,6919.7217,6.69439,-8.62418,-0.47167
8.7382,6919.7418,6.29455,-10.40791,-1.36234
8.7596,6919.7619,6.10061,-12.03602,-2.1333
8.782,6919.782,6.10061,-13.26428,-2.19555
8.8048,6919.8021,5.93062,-14.01608,-2.39188
8.8332,6919.8222,5.39191,-14.45184,-3.32804
8.8406,6919.8423,4.96094,-14.53804,-4.05351
8.8588,6919.8624,4.30491,-14.49973,-4.66644
8.8812,6919.8825,3.56029,-14.54043,-5.08305
8.9149,6919.9026,3.03833,-14.32973,-5.25304
8.9196,6919.9227,2.50681,-13.69525,-5.09741
8.9436,6919.9428,2.05189,-12.98176,-4.8532
8.9607,6919.9628,1.32403,-12.19404,-4.78616
8.9822,6919.9829,0.45012,-11.07113,-5.31529
9.0129,6920.0029,-0.64885,-9.88117,-5.89949
9.0409,6920.023,-1.53952,-8.83009,-6.03357
9.0421,6920.0431,-2.7175,-8.64094,-6.37835
9.06,6920.0631,-3.84042,-8.23152,-6.63932
9.0795,6920.0832,-4.5587,-7.96336,-6.29215
9.1016,6920.1032,-4.7694,-7.68083,-5.40627
9.118,6920.1233,-4.07506,-6.39511,-4.25702
9.1429,6920.1433,-4.0152,-5.14051,-3.53874
9.1824,6920.1633,-4.66644,-4.52997,-3.46691
9.1858,6920.1834,-6.13174,-4.8532,-3.84042
9.2047,6920.2034,-7.21395,-5.13572,-4.14449
9.2243,6920.2234,-7.06551,-5.06629,-4.53476
9.2395,6920.2434,-6.4406,-4.70714,-5.20276
9.2576,6920.2634,-5.48289,-4.52039,-5.17882
9.2801,6920.2834,-5.06629,-4.61377,-4.82207
9.2976,6920.3034,-5.77978,-5.2291,-4.58264
9.3289,6920.3234,-6.56271,-6.30173,-3.84999
9.3422,6920.3434,-6.97213,-6.43102,-2.33442
9.3602,6920.3633,-7.09902,-5.6864,-0.79011
9.3788,6920.3833,-7.4007,-5.04234,-0.40942
9.3985,6920.4033,-7.41986,-4.50124,-0.30168
9.4173,6920.4233,-7.779,-4.04872,-0.57463
9.4417,6920.4433,-8.89713,-4.11336,-1.35277
9.4574,6920.4633,-10.39594,-4.0559,-1.96809
9.4808,6920.4833,-11.14056,-3.86675,-1.80528
9.5024,6920.5033,-11.71519,-3.31368,-1.0463
9.5224,6920.5233,-12.94824,-2.45653,-0.30886
9.5379,6920.5433,-13.82215,-1.82683,-0.60575
9.5596,6920.5633,-13.56117,-1.16841,-1.31206
9.5806,6920.5833,-12.35925,-0.5028,-1.78134
9.6095,6920.6033,-11.01606,0.11253,-1.77176
9.6222,6920.6233,-9.93624,1.14686,-1.54191
9.6434,6920.6433,-9.30176,2.2147,-1.79331
9.6581,6920.6633,-10.19722,2.86355,-2.32484
9.6802,6920.6833,-11.80617,3.32565,-2.6744
9.7107,6920.7033,-11.88997,3.48606,-2.31526
9.7224,6920.7233,-10.53002,3.68239,-2.22428
9.7422,6920.7433,-10.63537,3.57944,-2.23625
9.7609,6920.7633,-11.4159,2.91862,0.23464
9.7776,6920.7832,-9.12937,2.50681,2.98805
9.8135,6920.8032,-5.70316,2.55469,6.92903
9.8303,6920.8232,-4.24984,3.37593,10.0775
9.8446,6920.8432,-4.04393,3.92422,10.92747
9.8601,6920.8632,-3.68479,4.18759,10.51326
9.8858,6920.8832,-3.48846,4.28336,10.57312
9.9032,6920.9032,-3.97928,4.38631,9.97455
9.9245,6920.9232,-4.35279,4.32645,7.24747
9.9417,6920.9432,-4.19956,4.50124,3.66324
9.9632,6920.9632,-3.06467,5.02798,1.23545
9.9856,6920.9832,-0.78053,5.78936,-0.24661
10.0018,6921.0032,1.64966,6.64172,-0.51237
10.0167,6921.0232,2.89707,7.39113,0.83321
10.0385,6921.0432,3.74704,7.76224,2.56666
10.0666,6921.0632,4.81728,8.31292,3.33762
10.0843,6921.0832,6.30173,8.37996,1.64966
10.0984,6921.1032,9.0743,8.12856,-1.19235
10.1167,6921.1232,11.00648,8.15251,-1.51558
10.1366,6921.1432,10.48453,7.31451,0.56984
10.1615,6921.1632,8.5308,6.38074,4.22589
10.1824,6921.1832,6.20835,5.8109,6.11498
