AppTimestamp(s),ble_rssi_BE:AC:20:23:00:01,ble_rssi_BE:AC:20:23:00:02,ble_rssi_BE:AC:20:23:00:03,ble_rssi_BE:AC:20:23:00:04,ble_rssi_BE:AC:20:23:00:05,ble_rssi_BE:AC:20:23:00:06
37.6088,,,,-80.0,,
37.653,,-72.0,,,,
37.7516,,,-96.0,,,
37.7805,,,,,,-98.0
37.8154,,,,-79.0,,
37.8457,,-71.0,,,,
37.9602,,,,,,-92.0
38.0098,,,,-88.0,,
38.0457,,-77.0,,,,
38.1539,,,,,,-93.0
38.2191,,,,-86.0,,
38.4259,,,,-81.0,,
38.6064,,,,,,-96.0
38.6601,,-71.0,,,,
38.8414,,,,-76.0,,
39.0599,,,,-82.0,,
39.253,,,,-78.0,,
39.3133,,-84.0,,,,
39.4677,,,,-76.0,,
39.4988,-92.0,,,,,
39.6802,,,,-73.0,,
39.7078,-90.0,,,,,
39.8599,,,,-77.0,,
39.8788,,-77.0,,,,
40.6828,,,,-82.0,,
40.8801,,,,-83.0,,
40.9182,,-71.0,,,,
40.9432,-92.0,,,,,
41.115,,-71.0,,,,
41.3047,,,,-81.0,,
41.3383,,-77.0,,,,
41.5065,,,,-80.0,,
41.532,,-78.0,,,,
41.6664,,,,,,-99.0
41.723,,,,-81.0,,
41.733,,-84.0,,,,
41.841,,,,,,-98.0
41.9224,,,,-81.0,,
42.1219,,,,-89.0,,
42.1857,-92.0,,,,,
42.3565,,,,-86.0,,
42.5428,,,,-83.0,,
42.5573,,-72.0,,,,
42.6614,,,-95.0,,,
42.7466,,-72.0,,,,
42.9574,,-92.0,,,,
43.0838,,,,,,-97.0
43.4102,-93.0,,,,,
43.5677,,,,-78.0,,
43.5806,,-68.0,,,,
44.1847,,-75.0,,,,
44.433,-99.0,,,,,
44.6203,,,,-73.0,,
44.6321,,-85.0,,,,
44.8104,,,,-80.0,,
45.0344,,,,-79.0,,
45.4649,-95.0,,,,,
45.5978,,,,-74.0,,
45.818,,,,-80.0,,
45.8483,,-70.0,,,,
45.8912,-95.0,,,,,
45.9186,,,-98.0,,,
46.032,,,,-80.0,,
46.0397,,-70.0,,,,
46.4189,,,,-86.0,,
46.6619,,,,-75.0,,
46.8217,,,,-77.0,,
46.8956,,-73.0,,,,
47.0312,,,,-78.0,,
47.0548,,-79.0,,,,
47.2344,,,,-78.0,,
47.4473,,,,-91.0,,
47.4635,,-73.0,,,,
47.8852,,-69.0,,,,
48.4968,,-77.0,,,,
48.6827,,,,-79.0,,
48.7084,,-77.0,,,,
48.8864,,,,-88.0,,
48.9191,,-82.0,,,,
49.1824,-92.0,,,,,
49.2853,,,,-76.0,,
49.504,,,,-76.0,,
49.5309,,-70.0,,,,
49.7141,,,,-86.0,,
49.7653,,-71.0,,,,
49.9353,,-78.0,,,,
50.1543,,-79.0,,,,
50.3214,,,,-78.0,,
50.3804,-93.0,,,,,
50.5832,,-83.0,,,,
50.7461,,,,-86.0,,
50.7564,,-72.0,,,,
51.3532,,,,-86.0,,
52.5823,,,,-87.0,,
52.5907,,-71.0,,,,
52.7873,,-71.0,,,,
53.2026,,-79.0,,,,
53.3494,,,-96.0,,,
53.3959,,,,-76.0,,
53.409,,-81.0,,,,
53.5111,,,,,,-97.0
53.607,,,,-77.0,,
53.8198,,,,-86.0,,
54.0331,,-73.0,,,,
54.0697,-96.0,,,,,
54.2429,,,,-83.0,,
54.2882,,-73.0,,,,
54.3004,-94.0,,,,,
54.4574,,-84.0,,,,
54.5378,,,,,,-97.0
54.6274,,,,-79.0,,
54.6574,,-81.0,,,,
54.699,-93.0,,,,,
54.7619,,,,,,-97.0
54.8379,,,,-85.0,,
54.8467,,-73.0,,,,
55.0468,,,,-84.0,,
55.0533,,-72.0,,,,
55.2634,,,,-83.0,,
55.2976,-97.0,,,,,
55.4466,,,,-83.0,,
55.4879,,-75.0,,,,
55.5569,-94.0,,,,,
55.5829,,,,,,-94.0
56.6995,,-77.0,,,,
56.8733,,,,-78.0,,
56.8948,,-80.0,,,,
56.9346,-92.0,,,,,
57.0945,,-73.0,,,,
57.3133,,,,-84.0,,
57.3611,-99.0,,,,,
57.5128,,-73.0,,,,
57.7087,,,,-83.0,,
57.7219,,-73.0,,,,
57.8935,,,,-78.0,,
58.1092,,,,-77.0,,
58.13,,-80.0,,,,
58.3136,,,,-82.0,,
58.3346,,-72.0,,,,
58.5264,,,,-82.0,,
58.5461,,-75.0,,,,
58.9627,,,,-77.0,,
59.055,,,,,,-95.0
59.1261,,,,-77.0,,
59.1433,,-79.0,,,,
59.3522,,,,-83.0,,
59.3764,,-71.0,,,,
59.7577,,-73.0,,,,
60.3797,,,,-76.0,,
60.3888,,-78.0,,,,
60.5797,,,,-83.0,,
60.5956,,-74.0,,,,
61.1979,,,,-78.0,,
61.2326,-94.0,,,,,
61.3149,,,,,,-97.0
61.4067,,-77.0,,,,
61.413,,,,-82.0,,
61.4289,-94.0,,,,,
61.6119,,,,-87.0,,
61.8087,,-74.0,,,,
61.8667,-97.0,,,,,
62.1694,,,-96.0,,,
62.222,,-76.0,,,,
62.2474,,,,-84.0,,
62.2856,-94.0,,,,,
62.4454,,-75.0,,,,
62.4632,,,,-79.0,,
62.5378,,,,,,-95.0
62.7729,,,-97.0,,,
62.8433,,,,-77.0,,
63.1703,,,-94.0,,,
63.261,,-75.0,,,,
63.2798,-95.0,,,,,
63.3987,,,-95.0,,,
63.4526,,-88.0,,,,
63.4582,,,,-83.0,,
64.7178,,,,,-94.0,
64.7255,,-76.0,,,,
64.7448,-94.0,,,,,
65.041,,,-92.0,,,
65.2985,,-74.0,,,,
65.3075,,,,-76.0,,
65.3218,-89.0,,,,,
65.4248,,,,,,-94.0
65.529,-94.0,,,,,
65.7382,,,,-80.0,,
65.7608,-94.0,,,,,
65.8389,,,-96.0,,,
66.3281,,-85.0,,,,
66.3367,,,,-83.0,,
66.5255,,-79.0,,,,
66.5808,-96.0,,,,,
66.7322,,-74.0,,,,
66.7451,,,,-74.0,,
66.7589,-97.0,,,,,
66.8762,,,,,,-94.0
66.9304,,-83.0,,,,
66.9748,,,,-79.0,,
66.9892,-94.0,,,,,
67.0853,,,-97.0,,,
68.3404,,,-89.0,,,
68.3792,,,,-77.0,,
68.5657,,-75.0,,,,
68.5922,-95.0,,,,,
68.5984,,,,-81.0,,
68.8166,-98.0,,,,,
68.8255,,,,-78.0,,
68.9969,,,,-72.0,,
69.0148,,,,,-93.0,
69.1962,,,,-84.0,,
69.3992,,,,-84.0,,
69.5353,,,,,,-94.0
69.6067,,,,,-97.0,
69.6173,,,,-79.0,,
69.7501,,,,,,-95.0
69.7998,,-79.0,,,,
69.8152,-91.0,,,,,
69.8221,,,,,-98.0,
69.9653,,,-93.0,,,
70.0186,,-76.0,,,,
70.0316,,,,-77.0,,
70.1677,,,,,,-95.0
70.2161,,-79.0,,,,
70.223,-99.0,,,,,
70.232,,,,-74.0,,
70.2457,,,,,-94.0,
70.447,,,,,-95.0,
70.5775,,,-94.0,,,
70.6229,,-82.0,,,,
70.6295,-97.0,,,,,
70.8054,,-80.0,,,,
70.8377,-88.0,,,,,
71.22,,-77.0,,,,
71.42,,,-93.0,,,
71.4405,-94.0,,,,,
71.4564,,,,-78.0,,
71.8586,-94.0,,,,,
71.9984,,,,,,-95.0
72.4458,,-76.0,,,,
72.6401,,,,,,-95.0
72.6514,,,-91.0,,,
72.6786,,,,-76.0,,
72.6878,-90.0,,,,,
72.8764,,,,,-93.0,
72.8894,,,,-80.0,,
73.0359,,,-97.0,,,
73.0504,,-78.0,,,,
73.0905,,,,-86.0,,
73.2377,,,,,,-95.0
73.2547,,-81.0,,,,
73.3175,,,,,-92.0,
73.3299,,,,-77.0,,
73.3368,-96.0,,,,,
73.4541,,,,,,-97.0
73.4858,,-83.0,,,,
73.7247,,,,-75.0,,
73.9051,,-81.0,,,,
73.9428,-95.0,,,,,
74.1126,,,,-77.0,,
74.1404,-95.0,,,,,
74.26,,,-93.0,,,
74.338,,-78.0,,,,
74.349,,,,-79.0,,
74.4724,,,-95.0,,,
74.5177,,,,-80.0,,
74.7257,,,,,-95.0,
74.7307,,,,-83.0,,
75.0698,,,,,,-96.0
75.1437,-96.0,,,,,
75.3132,,,,,,-94.0
75.3621,,,,-96.0,,
76.4,,,,-77.0,,
76.5563,,,,,-91.0,
76.5777,,,,-86.0,,
76.7592,,,,,,-89.0
76.772,,-87.0,,,,
76.7918,,,,-75.0,,
77.3613,,-75.0,,,,
77.6104,,,,,-90.0,
77.7537,,,,,,-95.0
77.8035,,,,,-92.0,
77.8443,-96.0,,,,,
78.0193,,-84.0,,,,
78.1679,,-85.0,,,,
78.2131,,,,-77.0,,
78.5994,,-82.0,,,,
78.6136,,,,-82.0,,
78.7964,,,,,,-93.0
79.0241,,,,,,-93.0
79.058,,,,-75.0,,
79.1967,,,,,,-96.0
79.2135,,,-97.0,,,
79.2234,,-89.0,,,,
79.24,,,,,-89.0,
79.4346,,,,-85.0,,
79.6386,,,,-81.0,,
79.8167,,,-94.0,,,
79.8513,,-79.0,,,,
80.03,,,,,,-91.0
80.4322,,,,,,-89.0
80.6463,,,,,,-89.0
80.6791,,,,-85.0,,
80.7006,,,,,-93.0,
80.871,,,,-89.0,,
81.0519,,-90.0,,,,
81.0637,,,,-87.0,,
81.0992,,,,,-87.0,
81.2838,,,,-82.0,,
81.4833,,,,-87.0,,
81.5255,,,,,-85.0,
81.6744,,,-95.0,,,
81.6941,,-83.0,,,,
81.8865,,-81.0,,,,
81.9062,,,,-83.0,,
81.9269,,,,,-89.0,
82.0566,,,,,,-87.0
82.2753,,-82.0,,,,
82.3029,,,,-81.0,,
82.9229,,,,-81.0,,
82.9543,,,,,-99.0,
83.0683,,,,,,-97.0
83.1029,,-83.0,,,,
83.5429,,,,-77.0,,
83.558,,,,,-90.0,
83.6912,,,-92.0,,,
83.7373,,,,-81.0,,
83.7616,,,,,-82.0,
83.9388,,-90.0,,,,
84.3821,,,,,-80.0,
84.5826,,,,,-76.0,
84.774,,,,-84.0,,
84.793,,,,,-88.0,
84.9173,,,-95.0,,,
84.9939,,,,-79.0,,
85.1759,,,,-87.0,,
85.2029,,,,,-80.0,
85.366,,,,,,-93.0
85.3743,,-93.0,,,,
85.3957,,,,-84.0,,
85.5488,,,,,,-86.0
85.5767,,,,-81.0,,
85.6079,,,,,-71.0,
85.7698,,-79.0,,,,
85.7843,,,,-92.0,,
85.8049,,,,,-71.0,
85.9915,,,,,,-94.0
85.9953,,-89.0,,,,
86.0255,,,,-86.0,,
86.2149,,,,,,-94.0
86.2303,,-86.0,,,,
86.2724,,,,,-73.0,
86.3847,,-81.0,,,,
86.425,,,,-83.0,,
86.434,,,,,-78.0,
86.6515,,,,,-79.0,
86.868,,,,,-76.0,
87.0486,,,,,-71.0,
87.1973,,,,,,-86.0
87.2245,,,,-95.0,,
87.2487,,,,,-76.0,
87.3944,,,,,,-92.0
87.4483,,,,,-85.0,
87.8632,,,,,-79.0,
88.065,,,,,-94.0,
89.0671,,,,-92.0,,
89.0942,,,,,-78.0,
89.4764,,-86.0,,,,
89.4842,,,,-83.0,,
89.502,,,,,-89.0,
89.7269,,,,,-75.0,
89.8737,,,,,,-87.0
89.8797,,,,-78.0,,
89.9142,,,,,-77.0,
90.0624,,-82.0,,,,
90.0767,,,,,,-93.0
90.0967,,,,-80.0,,
90.1131,,,,,-77.0,
90.2998,,,,-84.0,,
90.3143,,,,,-77.0,
90.473,,-79.0,,,,
90.501,,,,-89.0,,
90.684,,-86.0,,,,
90.7122,,,,-83.0,,
90.7433,,,,,-79.0,
90.8823,,,-97.0,,,
90.9038,,,,,,-95.0
90.9106,,-79.0,,,,
90.9236,,,,-80.0,,
91.2719,,,-92.0,,,
91.3037,,,,,,-93.0
91.3493,,,,,-72.0,
91.5684,,,,,-81.0,
91.9326,,,,-86.0,,
92.1601,,,,,,-89.0
92.1794,,-80.0,,,,
92.7195,,,-92.0,,,
92.768,,,,,-86.0,
92.9284,,,-93.0,,,
92.9535,,,,-83.0,,
92.9961,,-86.0,,,,
93.0061,,,,,-84.0,
93.163,,,-91.0,,,
93.1848,,,,-84.0,,
93.1924,,-76.0,,,,
93.2047,,,,,-87.0,
93.3738,,-75.0,,,,
93.5382,,,-94.0,,,
93.5657,,,,,,-88.0
93.5803,,,,-80.0,,
93.5906,,-82.0,,,,
93.6004,,,,,-73.0,
93.7974,,,,,-86.0,
93.9739,,,-92.0,,,
93.9913,,,,,,-96.0
94.0091,,-91.0,,,,
94.0208,,,,,-86.0,
94.3552,,,-91.0,,,
94.3961,,-77.0,,,,
94.5732,,,,,,-89.0
94.6211,,,,,-73.0,
94.7641,,,-94.0,,,
94.7992,,,,,,-89.0
94.8311,,-82.0,,,,
94.8369,,,,-79.0,,
94.8502,,,,,-73.0,
94.98,,,-93.0,,,
95.0266,,-88.0,,,,
95.0636,,,,-90.0,,
95.0756,,,,,-84.0,
95.1561,,,-90.0,,,
95.221,,,,-91.0,,
95.251,,,,,-84.0,
95.3729,,,-90.0,,,
95.4082,,-75.0,,,,
95.4331,,,,,-89.0,
95.5803,,,-91.0,,,
96.1836,,,-91.0,,,
96.2416,,-85.0,,,,
96.8694,,-76.0,,,,
96.8802,,,,-88.0,,
97.0104,,,-91.0,,,
97.0438,,,,,,-95.0
97.057,,-77.0,,,,
97.0989,,,,,-89.0,
97.1078,,,,-84.0,,
97.2185,,,-94.0,,,
97.2283,,,,,,-89.0
97.2587,,-83.0,,,,
97.2871,,,,-81.0,,
97.4242,,,-95.0,,,
97.4418,,,,,,-90.0
97.464,,-84.0,,,,
97.6408,,,-93.0,,,
97.6887,,,,,-88.0,
97.6999,,,,-81.0,,
97.8354,,,-93.0,,,
98.0918,,,,,,-93.0
98.3227,,-86.0,,,,
98.5218,,,,-85.0,,
98.6938,,-92.0,,,,
100.0721,,,-90.0,,,
100.7844,,-85.0,,,,
100.9754,,,,,-90.0,
101.1814,,,,-82.0,,
101.3284,,,,,,-91.0
101.3775,,,,,-84.0,
101.517,,,-90.0,,,
101.7526,,-85.0,,,,
102.2144,,,,,-89.0,
102.7667,,,-90.0,,,
102.9792,,,-94.0,,,
103.1423,,,-92.0,,,
103.1956,,-92.0,,,,
103.2348,,,,,-90.0,
103.2473,,,,-82.0,,
103.3853,,-90.0,,,,
103.4432,,,,-83.0,,
104.0909,,,,,-92.0,
104.0973,,,,-83.0,,
104.1697,,,-89.0,,,
104.2722,,,,,-90.0,
104.5869,,,-91.0,,,
104.6262,,,,,,-92.0
104.6394,,-82.0,,,,
104.6589,,,,,-85.0,
105.0265,,,,,,-90.0
105.0458,,-91.0,,,,
105.1025,,,,,-76.0,
105.1777,,,-95.0,,,
105.2386,,-90.0,,,,
105.2904,,,,-87.0,,
105.4405,,-89.0,,,,
105.6073,,,-92.0,,,
105.8352,,,-91.0,,,
105.8699,,,,,-84.0,
106.0592,,-86.0,,,,
106.0902,,,,,-84.0,
106.1972,,,-94.0,,,
106.2561,,-89.0,,,,
106.2615,,,,,,-90.0
106.2928,,,,,-76.0,
106.3173,,,,-85.0,,
106.4235,,,-94.0,,,
106.465,,-89.0,,,,
106.4731,,,,,,-92.0
106.5039,,,,,-76.0,
106.5245,,,,-84.0,,
106.6086,,,-93.0,,,
106.7819,,,,-84.0,,
106.8273,,,-93.0,,,
106.8701,,-89.0,,,,
106.9556,,,,-80.0,,
107.0133,,,-92.0,,,
107.0959,,,,,-83.0,
107.1358,,,,-79.0,,
107.2357,,,-91.0,,,
107.2707,,-87.0,,,,
107.2759,,,,,,-91.0
107.3009,,,,,-75.0,
107.3468,,,,-83.0,,
107.703,,-87.0,,,,
107.7127,,,,,-92.0,
107.761,,,,-81.0,,
107.8833,,-89.0,,,,
108.3265,,,,,,-95.0
108.3403,,,,,-87.0,
108.3749,,,,-81.0,,
108.4518,,,-93.0,,,
108.5014,,-85.0,,,,
108.7014,,-89.0,,,,
108.7174,,,,,,-89.0
108.7363,,,,,-77.0,
109.1916,,,,-83.0,,
109.2651,,,-95.0,,,
109.3461,,-92.0,,,,
109.3839,,,,,-90.0,
109.4925,,,-93.0,,,
109.5515,,,,,-83.0,
109.605,,,,-79.0,,
109.6899,,,-91.0,,,
109.7344,,,,,,-91.0
109.8025,,,,-78.0,,
109.9384,,,,,,-91.0
109.9649,,,,,-76.0,
110.0231,,,,-84.0,,
110.1521,,,,,,-89.0
110.1547,,-86.0,,,,
110.1713,,,,,-77.0,
110.2361,,,,-85.0,,
110.2856,,,-94.0,,,
110.3621,,-94.0,,,,
110.4467,,,,-83.0,,
110.4871,,,-94.0,,,
110.5734,,-93.0,,,,
110.5777,,,,,-91.0,
110.8075,,,,,-82.0,
110.8774,,,,-78.0,,
111.047,,,,,-83.0,
111.1408,,,,-83.0,,
111.1552,,,-96.0,,,
111.1909,,-85.0,,,,
111.1939,,,,,,-89.0
111.1992,,,,,-76.0,
111.328,,,-96.0,,,
111.8834,,,,-81.0,,
111.996,,-89.0,,,,
112.0163,,,,,-90.0,
112.2185,,-89.0,,,,
112.9537,,,-92.0,,,
113.0636,,,,,-82.0,
113.0738,,,,,,-91.0
113.1219,,,,-79.0,,
113.1443,,,-91.0,,,
113.2085,,-92.0,,,,
113.2311,,,,,-83.0,
113.3566,,,-95.0,,,
113.4314,,-90.0,,,,
113.4476,,,,,-76.0,
113.4576,,,,,,-90.0
113.5107,,,,-84.0,,
113.5652,,,-95.0,,,
113.7393,,,,-83.0,,
114.042,,,,,,-91.0
114.1702,,,-93.0,,,
114.248,,,,,,-92.0
114.4529,,,,,-75.0,
114.6172,,,-97.0,,,
114.6508,,-86.0,,,,
114.6576,,,,,,-90.0
114.9007,,-97.0,,,,
114.9084,,,,,-92.0,
114.9963,,,-95.0,,,
115.0969,,,,,-93.0,
115.2008,,,-92.0,,,
115.2635,,-91.0,,,,
115.2753,,,,,-83.0,
115.3971,,,,-78.0,,
115.4749,,,,,,-89.0
116.3387,,,,,-88.0,
116.3862,,,,-79.0,,
116.516,,-90.0,,,,
116.5294,,,,,-86.0,
116.5831,,,,-81.0,,
116.7181,,-88.0,,,,
116.7332,,,,,-87.0,
116.7856,,,,-81.0,,
116.8434,,,-93.0,,,
117.1135,,,,,,-90.0
117.1185,,-91.0,,,,
117.1237,,,,,-74.0,
117.2159,,,,-81.0,,
117.2556,,,-93.0,,,
117.3416,,,,,,-90.0
117.3534,,-91.0,,,,
117.3609,,,,,-74.0,
117.4086,,,,-84.0,,
117.5374,,-94.0,,,,
117.5506,,,,,-89.0,
117.6026,,,,-85.0,,
117.7357,,-93.0,,,,
117.8561,,,-92.0,,,
118.2131,,,,-84.0,,
118.3508,,,,,,-89.0
118.4401,,,,-84.0,,
118.5462,,,,,-91.0,
118.5553,,-91.0,,,,
118.6262,,,,-84.0,,
118.7621,,,,,-91.0,
118.9459,,,,,,-92.0
118.9795,,,,,-83.0,
118.9871,,-93.0,,,,
119.0564,,,,-78.0,,
119.0831,,,-92.0,,,
119.1502,,,,,,-91.0
119.1698,,-89.0,,,,
119.2449,,,,-77.0,,
119.3668,,,,,,-89.0
119.3783,,,,,-74.0,
119.3872,,-85.0,,,,
119.595,,,,,-73.0,
119.6141,,-84.0,,,,
120.5766,,,,,,-87.0
120.5913,,,,,-78.0,
120.6169,,-90.0,,,,
120.6593,,,,-81.0,,
120.7884,,,,,,-85.0
120.7939,,,,,-77.0,
120.8206,,-91.0,,,,
121.2118,,,,,-83.0,
121.4194,,,,,-81.0,
121.4396,,-89.0,,,,
121.5556,,,-92.0,,,
121.607,,,,,-90.0,
121.6416,,-85.0,,,,
121.7573,,,-94.0,,,
121.8313,,,,,-75.0,
121.977,,,-90.0,,,
122.0112,,,,,-77.0,
122.0536,,-79.0,,,,
122.1094,,,,-79.0,,
122.2209,,,,,-78.0,
122.225,,,,,,-89.0
122.254,,-81.0,,,,
122.2912,,,,-83.0,,
122.4261,,,,,-85.0,
122.4765,,-83.0,,,,
122.8387,,,,,,-86.0
123.0917,,,,,-83.0,
123.0975,,-81.0,,,,
123.127,,,,-77.0,,
123.2713,,,,,-75.0,
123.3345,,,,-77.0,,
123.3955,,,-93.0,,,
123.46,,,,,-83.0,
123.6979,,-84.0,,,,
