AppTimestamp(s),wifi_rssi_20:23:00:00:00:01,wifi_rssi_20:23:00:00:00:02,wifi_rssi_20:23:00:00:00:03,wifi_rssi_20:23:00:00:00:06,wifi_rssi_20:23:00:00:00:09,wifi_rssi_20:23:00:00:00:12,wifi_rssi_20:23:00:00:00:15,wifi_rssi_20:23:00:00:00:24,wifi_rssi_20:23:00:00:00:25,wifi_rssi_20:23:00:00:00:30,wifi_rssi_20:23:00:00:00:38,wifi_rssi_20:23:00:00:00:44,wifi_rssi_20:23:00:00:00:45,wifi_rssi_20:23:00:00:00:46,wifi_rssi_20:23:00:00:00:55,wifi_rssi_20:23:00:00:00:65,wifi_rssi_20:23:00:00:00:69,wifi_rssi_20:23:00:00:00:73,wifi_rssi_20:23:00:00:00:79,wifi_rssi_20:23:00:00:00:80,wifi_rssi_20:23:00:00:00:82,wifi_rssi_20:23:00:00:00:88,wifi_rssi_20:23:00:00:00:90,wifi_rssi_20:23:00:00:01:01,wifi_rssi_20:23:00:00:01:15,wifi_rssi_20:23:00:00:01:16,wifi_rssi_20:23:00:00:01:19,wifi_rssi_20:23:00:00:01:20,wifi_rssi_20:23:00:00:01:21,wifi_rssi_20:23:00:00:01:27,wifi_rssi_20:23:00:00:03:25,wifi_freq_20:23:00:00:00:01,wifi_freq_20:23:00:00:00:02,wifi_freq_20:23:00:00:00:03,wifi_freq_20:23:00:00:00:06,wifi_freq_20:23:00:00:00:09,wifi_freq_20:23:00:00:00:12,wifi_freq_20:23:00:00:00:15,wifi_freq_20:23:00:00:00:24,wifi_freq_20:23:00:00:00:25,wifi_freq_20:23:00:00:00:30,wifi_freq_20:23:00:00:00:38,wifi_freq_20:23:00:00:00:44,wifi_freq_20:23:00:00:00:45,wifi_freq_20:23:00:00:00:46,wifi_freq_20:23:00:00:00:55,wifi_freq_20:23:00:00:00:65,wifi_freq_20:23:00:00:00:69,wifi_freq_20:23:00:00:00:73,wifi_freq_20:23:00:00:00:79,wifi_freq_20:23:00:00:00:80,wifi_freq_20:23:00:00:00:82,wifi_freq_20:23:00:00:00:88,wifi_freq_20:23:00:00:00:90,wifi_freq_20:23:00:00:01:01,wifi_freq_20:23:00:00:01:15,wifi_freq_20:23:00:00:01:16,wifi_freq_20:23:00:00:01:19,wifi_freq_20:23:00:00:01:20,wifi_freq_20:23:00:00:01:21,wifi_freq_20:23:00:00:01:27,wifi_freq_20:23:00:00:03:25
37.2396,-56.0,,,,-56.0,,-60.0,-93.0,,,,-69.0,-68.0,,-57.0,,,-65.0,-59.0,-59.0,-72.0,-79.0,,,,,,,,,,2437.0,,,,5200.0,,2452.0,2462.0,,,,2462.0,2412.0,,2427.0,,,2437.0,5220.0,5220.0,2462.0,2462.0,,,,,,,,,
39.2257,-58.0,,-91.0,,-55.0,,-64.0,,,-94.0,,,-70.0,,-63.0,-85.0,,-68.0,-61.0,-61.0,-66.0,-78.0,,,,,,,,,-88.0,2437.0,,5200.0,,5200.0,,2452.0,,,2412.0,,,2412.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,2462.0,,,,,,,,,2437.0
41.2064,-59.0,,-91.0,,-53.0,,-60.0,,,,,-74.0,-71.0,,-62.0,,,-67.0,-60.0,-60.0,-73.0,-80.0,,,,,,,,,-86.0,2437.0,,5200.0,,5200.0,,2452.0,,,,,2462.0,2412.0,,2427.0,,,2437.0,5220.0,5220.0,2462.0,2462.0,,,,,,,,,2437.0
43.2029,-56.0,,-93.0,,-55.0,-90.0,-63.0,,,,,-67.0,-75.0,,-59.0,-85.0,,-68.0,-61.0,-61.0,-67.0,-80.0,,,,,,,,,,2437.0,,5200.0,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,2462.0,,,,,,,,,
45.2295,-56.0,,,,-58.0,,-60.0,,,,,-62.0,-71.0,,-60.0,-86.0,,-65.0,-61.0,-62.0,-72.0,-82.0,,,,,,,,,,2437.0,,,,5200.0,,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,2462.0,,,,,,,,,
47.2182,-55.0,,,,-58.0,,-60.0,,,,,-70.0,-66.0,,-58.0,,,-69.0,-60.0,-60.0,-71.0,-80.0,-88.0,,,,,,,,,2437.0,,,,5200.0,,2452.0,,,,,2462.0,2412.0,,2427.0,,,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,
49.2193,-55.0,,-92.0,,-55.0,,-61.0,,,,,-69.0,-67.0,,-62.0,,,-66.0,-61.0,-61.0,-68.0,-80.0,-89.0,,,,,,,,,2437.0,,5200.0,,5200.0,,2452.0,,,,,2462.0,2412.0,,2427.0,,,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,
51.2133,-57.0,,,,-55.0,,-62.0,,,,,-66.0,-69.0,,-60.0,-86.0,,-67.0,-60.0,-60.0,-66.0,-80.0,-90.0,,,,,,,,-84.0,2437.0,,,,5200.0,,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,2437.0
53.2538,-57.0,,,,-54.0,,-58.0,,-90.0,,,,-74.0,,-57.0,,,-66.0,-60.0,-60.0,-63.0,-76.0,,,,,,,,,,2437.0,,,,5200.0,,2452.0,,2412.0,,,,2412.0,,2427.0,,,2437.0,5220.0,5220.0,2462.0,2462.0,,,,,,,,,
55.2095,-57.0,,,,,,-62.0,,-88.0,,,-66.0,-73.0,,-60.0,,,-66.0,-61.0,-60.0,-66.0,-80.0,,,,,,,,,,2437.0,,,,,,2452.0,,2412.0,,,2462.0,2412.0,,2427.0,,,2437.0,5220.0,5220.0,2462.0,2462.0,,,,,,,,,
57.2314,-56.0,-92.0,,,-55.0,,-60.0,,-89.0,,,-65.0,-71.0,,-60.0,,,-65.0,-61.0,-60.0,-66.0,-82.0,,,,,,,,,,2437.0,2437.0,,,5200.0,,2452.0,,2412.0,,,2462.0,2412.0,,2427.0,,,2437.0,5220.0,5220.0,2462.0,2462.0,,,,,,,,,
59.186,-57.0,,,,,-91.0,-60.0,,,,,-72.0,-73.0,,-61.0,-84.0,,-67.0,-60.0,-61.0,-72.0,-84.0,-88.0,,,,,,,,,2437.0,,,,,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,
61.2206,-58.0,,-92.0,,-57.0,,-61.0,,,,,-72.0,-73.0,,-60.0,-85.0,,-63.0,-62.0,-61.0,-72.0,-83.0,-89.0,,,,,,,,,2437.0,,5200.0,,5200.0,,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,
63.2067,-54.0,,,,,-91.0,-71.0,,,,-89.0,-66.0,-72.0,,-62.0,-89.0,,-69.0,-61.0,-61.0,,-88.0,-76.0,,,,,,,,,2437.0,,,,,2417.0,2452.0,,,,2457.0,2462.0,2412.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,,2462.0,2437.0,,,,,,,,
65.2381,-49.0,,-94.0,,-59.0,-81.0,-67.0,,-86.0,,,,-69.0,-90.0,-56.0,,,-71.0,-61.0,-61.0,-66.0,-84.0,,,,,,,,,-90.0,2437.0,,5200.0,,5200.0,2417.0,2452.0,,2412.0,,,,2412.0,2462.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,2462.0,,,,,,,,,2437.0
67.2132,-54.0,,,,,-85.0,-57.0,,,,,-69.0,-64.0,,-60.0,-88.0,,-73.0,-54.0,-54.0,-70.0,-78.0,-87.0,,,,,,,,,2437.0,,,,,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,
69.1979,,,,,-62.0,,-59.0,,,,,-57.0,-55.0,,-57.0,,,-58.0,-60.0,-60.0,-58.0,-80.0,-84.0,,,,,,,,,,,,,5200.0,,2452.0,,,,,2462.0,2412.0,,2427.0,,,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,
71.2133,-64.0,,,,-68.0,,-58.0,,-87.0,,,-60.0,-60.0,,-61.0,-88.0,,-67.0,-58.0,-58.0,-60.0,-72.0,-81.0,,,,,,,,,2437.0,,,,5200.0,,2452.0,,2412.0,,,2462.0,2412.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,
73.214,-58.0,,,,-75.0,-80.0,-58.0,,,,,-61.0,-64.0,,-60.0,-86.0,,-64.0,-57.0,-57.0,-60.0,-80.0,-75.0,,,,,,,,-87.0,2437.0,,,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,2437.0
75.2326,-58.0,,-94.0,,-66.0,,-55.0,,,,,-63.0,-65.0,,-68.0,-78.0,,-57.0,-62.0,-62.0,-60.0,-81.0,-75.0,,,,,,,,,2437.0,,5200.0,,5200.0,,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,
77.2553,-62.0,,-93.0,,-63.0,-86.0,-56.0,,,,,-65.0,-64.0,,-55.0,-85.0,,-60.0,-59.0,-59.0,-66.0,-75.0,-78.0,,,,,,,,-85.0,2437.0,,5200.0,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,2437.0
79.2006,-62.0,,,,-62.0,-82.0,-61.0,,,,,-60.0,-67.0,,-57.0,-87.0,,-53.0,-57.0,-57.0,-60.0,-78.0,-77.0,,,,,,,,-86.0,2437.0,,,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,2437.0
81.2202,-63.0,,-92.0,,-72.0,-79.0,-60.0,,,,,-67.0,-71.0,,-56.0,-85.0,,-66.0,-61.0,-61.0,-68.0,-79.0,-78.0,,,,,,,,-79.0,2437.0,,5200.0,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,2437.0
83.2058,-60.0,,,,-68.0,-85.0,-72.0,,,,,-62.0,-67.0,,-63.0,-88.0,,-62.0,-61.0,-61.0,-66.0,-78.0,-77.0,,,,,,,,-91.0,2437.0,,,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,2437.0
85.2218,-58.0,,,,-68.0,-83.0,-59.0,,,,,-69.0,-66.0,,-66.0,,,-62.0,-69.0,-69.0,-67.0,-77.0,-73.0,,,,,,,,,2437.0,,,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,,,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,
87.2099,-62.0,,,,-69.0,,-59.0,,-93.0,,,-66.0,-66.0,,-62.0,-82.0,,-62.0,-63.0,-63.0,-73.0,-81.0,-74.0,,,,,,,,-86.0,2437.0,,,,5200.0,,2452.0,,2412.0,,,2462.0,2412.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,2437.0
89.2567,-68.0,,,,,-76.0,-67.0,,,,,-64.0,-61.0,,-59.0,-79.0,-76.0,-60.0,-59.0,-59.0,-69.0,-86.0,-78.0,,,,,,,,-86.0,2437.0,,,,,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,2437.0
91.1981,-71.0,,,,-81.0,-75.0,-67.0,,-93.0,,,-73.0,-78.0,,-66.0,-75.0,-86.0,-65.0,-69.0,-68.0,-80.0,,-76.0,,,,,,,,,2437.0,,,,5200.0,2417.0,2452.0,,2412.0,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,2437.0,,,,,,,,
93.2172,-69.0,,,,-77.0,-77.0,-65.0,,,,,-80.0,-75.0,,-67.0,-76.0,-83.0,-59.0,-73.0,-74.0,-82.0,-88.0,-70.0,,,,,,,,-91.0,2437.0,,,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,2437.0
95.1994,-69.0,,,,-81.0,-71.0,-74.0,,,,,,-80.0,,-74.0,-76.0,-76.0,-52.0,-75.0,-76.0,-70.0,-90.0,-72.0,,,,,,,,,2437.0,,,,5200.0,2417.0,2452.0,,,,,,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,
97.2155,-74.0,,,,-78.0,-70.0,-68.0,,,,,-73.0,-75.0,,-68.0,-77.0,-77.0,-51.0,-75.0,-75.0,-75.0,,-72.0,,,,,,,,-86.0,2437.0,,,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,2437.0,,,,,,,,2437.0
99.2553,-75.0,,,,-83.0,-77.0,-78.0,,,,,-76.0,-76.0,,-69.0,-74.0,-79.0,-55.0,-78.0,-78.0,-76.0,-88.0,-76.0,,,,,,,,-85.0,2437.0,,,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,2437.0
101.2198,,,,,-85.0,-76.0,-73.0,,,,,-78.0,-77.0,,-71.0,-74.0,-87.0,-63.0,-76.0,-76.0,-78.0,-88.0,-73.0,,,,,,,,-91.0,,,,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,2437.0
103.2051,-75.0,,,,-79.0,-72.0,-78.0,,,,,-74.0,-83.0,,-74.0,-81.0,-88.0,-60.0,-76.0,-76.0,-76.0,,-74.0,,,,,,,,,2437.0,,,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,2437.0,,,,,,,,
105.2104,-74.0,,,,-81.0,-71.0,-73.0,,,,,-72.0,-78.0,,,-79.0,-81.0,-54.0,-81.0,-80.0,,-92.0,-71.0,,,,,,,,-89.0,2437.0,,,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,,2437.0,2422.0,2437.0,5220.0,5220.0,,2462.0,2437.0,,,,,,,,2437.0
107.2218,-72.0,,,,-84.0,-67.0,-76.0,,,,,-75.0,-78.0,,-71.0,-71.0,-77.0,-57.0,-70.0,-70.0,-75.0,-92.0,-77.0,,,-90.0,,,,-88.0,-89.0,2437.0,,,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,5500.0,,,,5500.0,2437.0
109.2442,-77.0,,,,-80.0,-69.0,-63.0,,,,,-67.0,-76.0,,-64.0,-69.0,-74.0,-53.0,-70.0,-70.0,-72.0,-84.0,-79.0,,-91.0,,,-90.0,,,,2437.0,,,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,5500.0,,,5500.0,,,
111.3853,-70.0,,,,,-68.0,-63.0,,,,,-64.0,-73.0,,-63.0,-68.0,-70.0,-53.0,-75.0,-75.0,-64.0,-85.0,-68.0,,-85.0,-87.0,-86.0,-86.0,-86.0,-88.0,-90.0,2437.0,,,,,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,2437.0
113.2343,-73.0,,,,-83.0,,-64.0,,,,,-67.0,-68.0,,-69.0,-76.0,-78.0,-53.0,-71.0,-71.0,-67.0,-90.0,-76.0,,,,,,,,,2437.0,,,,5200.0,,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,
115.2186,,,,,-85.0,,-67.0,,,,,-63.0,-62.0,,-66.0,-74.0,-78.0,-62.0,-69.0,-69.0,-66.0,-91.0,-77.0,,,,,,,,,,,,,5200.0,,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,
117.2435,-78.0,,,,-83.0,-68.0,-67.0,,,,,-72.0,-71.0,,-69.0,-78.0,-81.0,-61.0,-71.0,-71.0,-73.0,,-70.0,,,,,,,,,2437.0,,,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,2437.0,,,,,,,,
119.2239,-74.0,,,,-81.0,-75.0,-70.0,,,,,-76.0,-78.0,,-65.0,-73.0,-80.0,-56.0,-72.0,-72.0,-67.0,,-71.0,,,,,,,,-87.0,2437.0,,,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,2437.0,,,,,,,,2437.0
121.2221,-73.0,,,,-81.0,-74.0,-68.0,,,,,-76.0,,,-66.0,-73.0,-77.0,-56.0,-75.0,-75.0,-76.0,-87.0,-70.0,,,,,,,,-86.0,2437.0,,,,5200.0,2417.0,2452.0,,,,,2462.0,,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,2437.0
123.2308,-69.0,,,,,-72.0,-68.0,,,,,-75.0,-73.0,,-69.0,-71.0,-77.0,-56.0,-75.0,-75.0,-76.0,-90.0,-71.0,,,,,,,,-85.0,2437.0,,,,,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,2437.0
125.2211,,,,,-80.0,-76.0,-69.0,,,,,-69.0,-77.0,,-68.0,-70.0,-79.0,-57.0,-71.0,-71.0,-76.0,-90.0,-69.0,,,,,,,,-84.0,,,,,5200.0,2417.0,2452.0,,,,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,2437.0
127.2094,-70.0,,,,,-68.0,-69.0,,,,-95.0,-75.0,-76.0,,-71.0,-73.0,-78.0,-59.0,-74.0,-73.0,-75.0,-89.0,-72.0,,,,,,,,-85.0,2437.0,,,,,2417.0,2452.0,,,,2457.0,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,2437.0
