AppTimestamp(s),wifi_rssi_20:23:00:00:00:01,wifi_rssi_20:23:00:00:00:03,wifi_rssi_20:23:00:00:00:09,wifi_rssi_20:23:00:00:00:12,wifi_rssi_20:23:00:00:00:15,wifi_rssi_20:23:00:00:00:44,wifi_rssi_20:23:00:00:00:45,wifi_rssi_20:23:00:00:00:55,wifi_rssi_20:23:00:00:00:65,wifi_rssi_20:23:00:00:00:69,wifi_rssi_20:23:00:00:00:73,wifi_rssi_20:23:00:00:00:79,wifi_rssi_20:23:00:00:00:80,wifi_rssi_20:23:00:00:00:82,wifi_rssi_20:23:00:00:00:88,wifi_rssi_20:23:00:00:00:90,wifi_rssi_20:23:00:00:03:25,wifi_freq_20:23:00:00:00:01,wifi_freq_20:23:00:00:00:03,wifi_freq_20:23:00:00:00:09,wifi_freq_20:23:00:00:00:12,wifi_freq_20:23:00:00:00:15,wifi_freq_20:23:00:00:00:44,wifi_freq_20:23:00:00:00:45,wifi_freq_20:23:00:00:00:55,wifi_freq_20:23:00:00:00:65,wifi_freq_20:23:00:00:00:69,wifi_freq_20:23:00:00:00:73,wifi_freq_20:23:00:00:00:79,wifi_freq_20:23:00:00:00:80,wifi_freq_20:23:00:00:00:82,wifi_freq_20:23:00:00:00:88,wifi_freq_20:23:00:00:00:90,wifi_freq_20:23:00:00:03:25
21.2396,-56.0,,-60.0,,-63.0,-61.0,-67.0,-64.0,,,-74.0,-68.0,-68.0,-62.0,,,,2437.0,,5200.0,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,
23.1938,-51.0,,-59.0,,-65.0,-65.0,-70.0,-65.0,,,-75.0,-63.0,-63.0,-66.0,,,,2437.0,,5200.0,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,
25.2051,-49.0,,,,-59.0,-63.0,-66.0,-64.0,,,-70.0,-59.0,-59.0,-64.0,-82.0,,,2437.0,,,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,2462.0,,
27.2262,-51.0,,-63.0,,-62.0,-68.0,-65.0,-64.0,,,-73.0,-63.0,-63.0,-70.0,,,,2437.0,,5200.0,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,
29.1927,-53.0,,,,-63.0,-62.0,-65.0,-65.0,,,-75.0,-61.0,-61.0,-62.0,-76.0,,,2437.0,,,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,2462.0,,
31.2106,-52.0,,-57.0,,-64.0,-68.0,-69.0,-60.0,,,-67.0,-67.0,-66.0,-68.0,,,,2437.0,,5200.0,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,
33.2285,-58.0,,-55.0,,-61.0,-66.0,-66.0,-61.0,,,-67.0,-62.0,-62.0,-68.0,,,,2437.0,,5200.0,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,
35.2241,-55.0,-87.0,-59.0,,-61.0,-73.0,-73.0,,,,-65.0,-59.0,-59.0,-67.0,,,,2437.0,5200.0,5200.0,,2452.0,2462.0,2412.0,,,,2437.0,5220.0,5220.0,2462.0,,,
37.2396,-56.0,,-56.0,,-60.0,-69.0,-68.0,-57.0,,,-65.0,-59.0,-59.0,-72.0,,,,2437.0,,5200.0,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,
39.2257,-58.0,,-55.0,,-64.0,,-70.0,-63.0,,,-68.0,-61.0,-61.0,-66.0,-78.0,,,2437.0,,5200.0,,2452.0,,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,2462.0,,
41.2064,-59.0,,-53.0,,-60.0,-74.0,-71.0,-62.0,,,-67.0,-60.0,-60.0,-73.0,,,,2437.0,,5200.0,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,
43.2029,-56.0,,-55.0,,-63.0,-67.0,-75.0,-59.0,,,-68.0,-61.0,-61.0,-67.0,,,,2437.0,,5200.0,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,
45.2295,-56.0,,-58.0,,-60.0,-62.0,-71.0,-60.0,,,-65.0,-61.0,-62.0,-72.0,,,,2437.0,,5200.0,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,
47.2182,-55.0,,-58.0,,-60.0,-70.0,-66.0,-58.0,,,-69.0,-60.0,-60.0,-71.0,,,,2437.0,,5200.0,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,
49.2193,-55.0,,-55.0,,-61.0,-69.0,-67.0,-62.0,,,-66.0,-61.0,-61.0,-68.0,,,,2437.0,,5200.0,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,
51.2133,-57.0,,-55.0,,-62.0,-66.0,-69.0,-60.0,,,-67.0,-60.0,-60.0,-66.0,,,,2437.0,,5200.0,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,
53.2538,-57.0,,-54.0,,-58.0,,-74.0,-57.0,,,-66.0,-60.0,-60.0,-63.0,-76.0,,,2437.0,,5200.0,,2452.0,,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,2462.0,,
55.2095,-57.0,,,,-62.0,-66.0,-73.0,-60.0,,,-66.0,-61.0,-60.0,-66.0,-80.0,,,2437.0,,,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,2462.0,,
57.2314,-56.0,,-55.0,,-60.0,-65.0,-71.0,-60.0,,,-65.0,-61.0,-60.0,-66.0,,,,2437.0,,5200.0,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,
59.186,-57.0,,,,-60.0,-72.0,-73.0,-61.0,,,-67.0,-60.0,-61.0,-72.0,-84.0,,,2437.0,,,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,2462.0,,
61.2206,-58.0,,-57.0,,-61.0,-72.0,-73.0,-60.0,,,-63.0,-62.0,-61.0,-72.0,,,,2437.0,,5200.0,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,
63.2067,-54.0,,,,-71.0,-66.0,-72.0,-62.0,,,-69.0,-61.0,-61.0,,-88.0,-76.0,,2437.0,,,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,,2462.0,2437.0,
65.2381,-49.0,,-59.0,-81.0,-67.0,,-69.0,-56.0,,,-71.0,-61.0,-61.0,-66.0,,,,2437.0,,5200.0,2417.0,2452.0,,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,
67.2132,-54.0,,,,-57.0,-69.0,-64.0,-60.0,,,-73.0,-54.0,-54.0,-70.0,-78.0,,,2437.0,,,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,2462.0,,
69.1979,,,-62.0,,-59.0,-57.0,-55.0,-57.0,,,-58.0,-60.0,-60.0,-58.0,-80.0,,,,,5200.0,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,2462.0,,
71.2133,-64.0,,-68.0,,-58.0,-60.0,-60.0,-61.0,,,-67.0,-58.0,-58.0,-60.0,,,,2437.0,,5200.0,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,
73.214,-58.0,,-75.0,,-58.0,-61.0,-64.0,-60.0,,,-64.0,-57.0,-57.0,-60.0,,,,2437.0,,5200.0,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,
75.2326,-58.0,,-66.0,,-55.0,-63.0,-65.0,-68.0,,,-57.0,-62.0,-62.0,-60.0,,,,2437.0,,5200.0,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,
77.2553,-62.0,,-63.0,,-56.0,-65.0,-64.0,-55.0,,,-60.0,-59.0,-59.0,-66.0,,,,2437.0,,5200.0,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,
79.2006,-62.0,,-62.0,,-61.0,-60.0,-67.0,-57.0,,,-53.0,-57.0,-57.0,-60.0,,,,2437.0,,5200.0,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,
81.2202,-63.0,,-72.0,,-60.0,-67.0,-71.0,-56.0,,,-66.0,-61.0,-61.0,-68.0,,,,2437.0,,5200.0,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,
83.2058,-60.0,,-68.0,,-72.0,-62.0,-67.0,-63.0,,,-62.0,-61.0,-61.0,-66.0,,,,2437.0,,5200.0,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,
85.2218,-58.0,,-68.0,,-59.0,-69.0,-66.0,-66.0,,,-62.0,-69.0,-69.0,-67.0,,,,2437.0,,5200.0,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,
87.2099,-62.0,,-69.0,,-59.0,-66.0,-66.0,-62.0,,,-62.0,-63.0,-63.0,-73.0,,,,2437.0,,5200.0,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,
89.2567,-68.0,,,-76.0,-67.0,-64.0,-61.0,-59.0,,,-60.0,-59.0,-59.0,-69.0,,,,2437.0,,,2417.0,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,
91.1981,-71.0,,,-75.0,-67.0,-73.0,,-66.0,-75.0,,-65.0,-69.0,-68.0,,,-76.0,,2437.0,,,2417.0,2452.0,2462.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,,,2437.0,
93.2172,-69.0,,-77.0,,-65.0,,-75.0,-67.0,-76.0,,-59.0,-73.0,-74.0,,,-70.0,,2437.0,,5200.0,,2452.0,,2412.0,2427.0,2437.0,,2437.0,5220.0,5220.0,,,2437.0,
95.1994,-69.0,,,-71.0,-74.0,,,-74.0,-76.0,,-52.0,-75.0,-76.0,-70.0,,-72.0,,2437.0,,,2417.0,2452.0,,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,,2437.0,
97.2155,-74.0,,,-70.0,-68.0,-73.0,-75.0,-68.0,,,-51.0,,-75.0,-75.0,,-72.0,,2437.0,,,2417.0,2452.0,2462.0,2412.0,2427.0,,,2437.0,,5220.0,2462.0,,2437.0,
99.2553,-75.0,,,-77.0,,-76.0,-76.0,-69.0,-74.0,,-55.0,,-78.0,-76.0,,-76.0,,2437.0,,,2417.0,,2462.0,2412.0,2427.0,2437.0,,2437.0,,5220.0,2462.0,,2437.0,
101.2198,,,,-76.0,-73.0,-78.0,-77.0,-71.0,-74.0,,-63.0,-76.0,-76.0,,,-73.0,,,,,2417.0,2452.0,2462.0,2412.0,2427.0,2437.0,,2437.0,5220.0,5220.0,,,2437.0,
103.2051,-75.0,,,-72.0,-78.0,-74.0,,-74.0,,,-60.0,-76.0,-76.0,-76.0,,-74.0,,2437.0,,,2417.0,2452.0,2462.0,,2427.0,,,2437.0,5220.0,5220.0,2462.0,,2437.0,
105.2104,-74.0,,-81.0,-71.0,-73.0,-72.0,-78.0,,-79.0,,-54.0,,-80.0,,,-71.0,,2437.0,,5200.0,2417.0,2452.0,2462.0,2412.0,,2437.0,,2437.0,,5220.0,,,2437.0,
107.2218,-72.0,,,-67.0,-76.0,-75.0,,-71.0,-71.0,,-57.0,-70.0,-70.0,-75.0,,,,2437.0,,,2417.0,2452.0,2462.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,,,
109.2442,,,,-69.0,-63.0,-67.0,,-64.0,-69.0,-74.0,-53.0,-70.0,-70.0,-72.0,,,,,,,2417.0,2452.0,2462.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,,
111.3853,-70.0,,,-68.0,-63.0,-64.0,,-63.0,-68.0,-70.0,-53.0,,,-64.0,,-68.0,,2437.0,,,2417.0,2452.0,2462.0,,2427.0,2437.0,2422.0,2437.0,,,2462.0,,2437.0,
113.2343,-73.0,,,,-64.0,-67.0,-68.0,-69.0,-76.0,,-53.0,-71.0,-71.0,-67.0,,,,2437.0,,,,2452.0,2462.0,2412.0,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,,,
115.2186,,,,,-67.0,-63.0,-62.0,-66.0,-74.0,,-62.0,-69.0,-69.0,-66.0,,-77.0,,,,,,2452.0,2462.0,2412.0,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,,2437.0,
117.2435,,,,-68.0,-67.0,-72.0,-71.0,-69.0,,,-61.0,-71.0,-71.0,-73.0,,-70.0,,,,,2417.0,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,2437.0,
119.2239,-74.0,,,-75.0,-70.0,,,-65.0,-73.0,,-56.0,-72.0,-72.0,-67.0,,-71.0,,2437.0,,,2417.0,2452.0,,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,,2437.0,
121.2221,-73.0,,,-74.0,-68.0,-76.0,,-66.0,-73.0,,-56.0,-75.0,-75.0,,,-70.0,,2437.0,,,2417.0,2452.0,2462.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,,,2437.0,
123.2308,-69.0,,,-72.0,-68.0,-75.0,-73.0,-69.0,-71.0,,-56.0,,-75.0,,,-71.0,,2437.0,,,2417.0,2452.0,2462.0,2412.0,2427.0,2437.0,,2437.0,,5220.0,,,2437.0,
125.2211,,,,-76.0,-69.0,-69.0,,-68.0,-70.0,,-57.0,-71.0,-71.0,-76.0,,-69.0,,,,,2417.0,2452.0,2462.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,,2437.0,
127.2094,-70.0,,,-68.0,-69.0,-75.0,,-71.0,-73.0,,-59.0,-74.0,-73.0,,,-72.0,,2437.0,,,2417.0,2452.0,2462.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,,,2437.0,
129.2099,-72.0,,,-75.0,-71.0,,-71.0,-69.0,-71.0,,-58.0,-74.0,-74.0,,,-73.0,,2437.0,,,2417.0,2452.0,,2412.0,2427.0,2437.0,,2437.0,5220.0,5220.0,,,2437.0,
131.2118,-73.0,,,-74.0,,-74.0,,-71.0,-70.0,,-57.0,-75.0,-74.0,-74.0,,-72.0,,2437.0,,,2417.0,,2462.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,,2437.0,
133.2202,-73.0,,,-73.0,-65.0,-66.0,-69.0,-72.0,,,-59.0,-72.0,-72.0,-67.0,,,,2437.0,,,2417.0,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,
135.2404,,,,-69.0,-76.0,,-75.0,-72.0,-78.0,,-56.0,-76.0,-76.0,-70.0,,-76.0,,,,,2417.0,2452.0,,2412.0,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,,2437.0,
137.2226,,,-78.0,-77.0,-67.0,-71.0,-69.0,-73.0,-78.0,,-56.0,-75.0,-75.0,,,,,,,5200.0,2417.0,2452.0,2462.0,2412.0,2427.0,2437.0,,2437.0,5220.0,5220.0,,,,
139.3708,-75.0,,,,-71.0,-69.0,-76.0,-71.0,-75.0,,-58.0,-74.0,-75.0,-75.0,,,,2437.0,,,,2452.0,2462.0,2412.0,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,,,
141.2746,-76.0,,,-67.0,-71.0,-69.0,,-69.0,-64.0,,-57.0,,-77.0,-75.0,,-73.0,,2437.0,,,2417.0,2452.0,2462.0,,2427.0,2437.0,,2437.0,,5220.0,2462.0,,2437.0,
143.2083,-73.0,,,-68.0,-77.0,-74.0,-76.0,-62.0,-72.0,,-64.0,,,-73.0,,-77.0,,2437.0,,,2417.0,2452.0,2462.0,2412.0,2427.0,2437.0,,2437.0,,,2462.0,,2437.0,
145.219,-74.0,,,-62.0,-70.0,,-77.0,-74.0,-71.0,,-63.0,-77.0,-77.0,,,-73.0,,2437.0,,,2417.0,2452.0,,2412.0,2427.0,2437.0,,2437.0,5220.0,5220.0,,,2437.0,
147.2107,-76.0,,,-69.0,-79.0,,-81.0,-71.0,-71.0,,-59.0,-72.0,-72.0,,,-73.0,,2437.0,,,2417.0,2452.0,,2412.0,2427.0,2437.0,,2437.0,5220.0,5220.0,,,2437.0,
149.2406,-79.0,,,,-74.0,,-80.0,-68.0,-70.0,-85.0,-58.0,-73.0,-73.0,,,-70.0,,2437.0,,,,2452.0,,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,,,2437.0,
151.245,-79.0,,,,-67.0,-81.0,,-67.0,-72.0,-72.0,-58.0,-74.0,-74.0,,,-74.0,,2437.0,,,,2452.0,2462.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,,,2437.0,
153.1921,-69.0,,,-67.0,-69.0,-75.0,,-71.0,-76.0,,-55.0,-77.0,,-75.0,,-77.0,,2437.0,,,2417.0,2452.0,2462.0,,2427.0,2437.0,,2437.0,5220.0,,2462.0,,2437.0,
155.2512,-69.0,,,-74.0,-75.0,,-75.0,,-73.0,,-54.0,-74.0,-74.0,-71.0,,-68.0,,2437.0,,,2417.0,2452.0,,2412.0,,2437.0,,2437.0,5220.0,5220.0,2462.0,,2437.0,
157.2246,-63.0,,,-69.0,-73.0,-76.0,,-69.0,,,-51.0,-77.0,-77.0,-73.0,,-65.0,,2437.0,,,2417.0,2452.0,2462.0,,2427.0,,,2437.0,5220.0,5220.0,2462.0,,2437.0,
159.2219,-67.0,,,-66.0,-69.0,-72.0,,-72.0,,,-55.0,-72.0,-72.0,-69.0,,-52.0,,2437.0,,,2417.0,2452.0,2462.0,,2427.0,,,2437.0,5220.0,5220.0,2462.0,,2437.0,
161.2117,-70.0,,,-68.0,-71.0,-74.0,-65.0,-62.0,,,-59.0,-68.0,-68.0,-75.0,,,,2437.0,,,2417.0,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,
163.2359,-66.0,,-69.0,,-68.0,-63.0,-70.0,-62.0,,,-64.0,-63.0,-63.0,-62.0,,,,2437.0,,5200.0,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,
165.2225,-67.0,,-65.0,,-59.0,-66.0,-69.0,-61.0,,,-66.0,-62.0,-62.0,-67.0,,,,2437.0,,5200.0,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,
167.2232,-69.0,,-69.0,,-65.0,-68.0,-72.0,-66.0,,,-69.0,-63.0,-63.0,-68.0,,,,2437.0,,5200.0,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,
169.2314,-60.0,,-62.0,,-63.0,-65.0,-63.0,-55.0,,,-66.0,-65.0,-65.0,-66.0,,,,2437.0,,5200.0,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,
171.224,-62.0,,-69.0,,-57.0,-64.0,-67.0,-54.0,,,-64.0,-53.0,-53.0,-64.0,,,,2437.0,,5200.0,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,
173.2258,-54.0,,-62.0,,-65.0,-75.0,-67.0,-64.0,,,-71.0,-57.0,-57.0,-68.0,,,,2437.0,,5200.0,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,
175.2448,-54.0,,-55.0,,-62.0,-69.0,-71.0,-65.0,,,-71.0,-64.0,-64.0,-65.0,,,,2437.0,,5200.0,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,
177.2319,-60.0,,-68.0,,-64.0,-69.0,-72.0,-70.0,,,-73.0,-69.0,-69.0,-70.0,,,,2437.0,,5200.0,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,
179.2136,-56.0,,-59.0,,-61.0,-71.0,-74.0,-69.0,,,-77.0,-63.0,-63.0,-68.0,,,,2437.0,,5200.0,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,
181.2088,-50.0,,-56.0,,-61.0,-64.0,-73.0,-69.0,,,-76.0,-63.0,-63.0,-66.0,,,,2437.0,,5200.0,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,
183.2381,-50.0,,,,-63.0,-65.0,-73.0,-64.0,,,-73.0,-64.0,-64.0,-65.0,-88.0,,,2437.0,,,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,2462.0,,
185.2274,-55.0,,-56.0,,-64.0,-68.0,-71.0,-64.0,,,-72.0,-64.0,-64.0,-69.0,,,,2437.0,,5200.0,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,
187.2104,-56.0,,,-79.0,-61.0,-69.0,-81.0,-68.0,,,-76.0,-60.0,-59.0,-63.0,,,,2437.0,,,2417.0,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,
189.2267,-56.0,,-53.0,,-65.0,-71.0,-76.0,-65.0,,,-75.0,-63.0,-64.0,-71.0,,,,2437.0,,5200.0,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,
191.2351,-54.0,,,,-62.0,-66.0,-72.0,-65.0,,,-76.0,-63.0,-62.0,-66.0,-86.0,,,2437.0,,,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,2462.0,,
193.2766,-51.0,,-61.0,,-63.0,-64.0,-70.0,-67.0,,,-72.0,-64.0,-64.0,-62.0,,,,2437.0,,5200.0,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,
195.2089,-53.0,,,,-63.0,-62.0,-69.0,-58.0,,,-71.0,-56.0,-56.0,-62.0,-78.0,,,2437.0,,,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,2462.0,,
197.2265,-58.0,,-64.0,,-62.0,-64.0,-67.0,-54.0,,,-66.0,-56.0,-56.0,-65.0,,,,2437.0,,5200.0,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,
199.2289,-59.0,,-67.0,,-59.0,-50.0,-65.0,-62.0,,,-61.0,-58.0,-58.0,-57.0,,,,2437.0,,5200.0,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,
201.2121,-60.0,,-61.0,,-59.0,-64.0,-69.0,-58.0,,,-74.0,-55.0,-56.0,-65.0,,,,2437.0,,5200.0,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,
203.2488,-65.0,,-66.0,,-63.0,-66.0,-64.0,-69.0,,,-65.0,-63.0,-63.0,-66.0,,,,2437.0,,5200.0,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,
205.2009,-64.0,,-66.0,,-60.0,-69.0,-68.0,-55.0,,,-66.0,-60.0,-61.0,-70.0,,,,2437.0,,5200.0,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,
207.2388,-62.0,,-68.0,,-61.0,-65.0,-68.0,-61.0,,,-68.0,-57.0,-57.0,-62.0,,,,2437.0,,5200.0,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,
209.2314,-57.0,,-69.0,,-59.0,-58.0,-66.0,-61.0,,,-66.0,-60.0,-60.0,-56.0,,,,2437.0,,5200.0,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,
211.2068,-63.0,,-63.0,,-61.0,-60.0,-69.0,-60.0,,,-63.0,-67.0,-67.0,-60.0,,,,2437.0,,5200.0,,2452.0,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,,
