AppTimestamp(s),wifi_rssi_20:23:00:00:00:01,wifi_rssi_20:23:00:00:00:09,wifi_rssi_20:23:00:00:00:12,wifi_rssi_20:23:00:00:00:15,wifi_rssi_20:23:00:00:00:44,wifi_rssi_20:23:00:00:00:45,wifi_rssi_20:23:00:00:00:55,wifi_rssi_20:23:00:00:00:65,wifi_rssi_20:23:00:00:00:69,wifi_rssi_20:23:00:00:00:73,wifi_rssi_20:23:00:00:00:79,wifi_rssi_20:23:00:00:00:80,wifi_rssi_20:23:00:00:00:82,wifi_rssi_20:23:00:00:00:90,wifi_freq_20:23:00:00:00:01,wifi_freq_20:23:00:00:00:09,wifi_freq_20:23:00:00:00:12,wifi_freq_20:23:00:00:00:15,wifi_freq_20:23:00:00:00:44,wifi_freq_20:23:00:00:00:45,wifi_freq_20:23:00:00:00:55,wifi_freq_20:23:00:00:00:65,wifi_freq_20:23:00:00:00:69,wifi_freq_20:23:00:00:00:73,wifi_freq_20:23:00:00:00:79,wifi_freq_20:23:00:00:00:80,wifi_freq_20:23:00:00:00:82,wifi_freq_20:23:00:00:00:90
21.2396,-56.0,-60.0,,-63.0,-61.0,,-64.0,,,,,,-62.0,,2437.0,5200.0,,2452.0,2462.0,,2427.0,,,,,,2462.0,
23.1938,-51.0,-59.0,,,-65.0,,-65.0,,,,-63.0,-63.0,,,2437.0,5200.0,,,2462.0,,2427.0,,,,5220.0,5220.0,,
25.2051,-49.0,,,-59.0,-63.0,,-64.0,,,,-59.0,-59.0,,,2437.0,,,2452.0,2462.0,,2427.0,,,,5220.0,5220.0,,
27.2262,-51.0,-63.0,,-62.0,,,-64.0,,,,-63.0,-63.0,,,2437.0,5200.0,,2452.0,,,2427.0,,,,5220.0,5220.0,,
29.1927,-53.0,,,-63.0,-62.0,,,,,,-61.0,-61.0,-62.0,,2437.0,,,2452.0,2462.0,,,,,,5220.0,5220.0,2462.0,
31.2106,-52.0,-57.0,,-64.0,,,-60.0,,,,-67.0,-66.0,,,2437.0,5200.0,,2452.0,,,2427.0,,,,5220.0,5220.0,,
33.2285,-58.0,-55.0,,-61.0,,,-61.0,,,,-62.0,-62.0,,,2437.0,5200.0,,2452.0,,,2427.0,,,,5220.0,5220.0,,
35.2241,-55.0,-59.0,,-61.0,,,,,,-65.0,-59.0,-59.0,,,2437.0,5200.0,,2452.0,,,,,,2437.0,5220.0,5220.0,,
37.2396,-56.0,-56.0,,-60.0,,,-57.0,,,,-59.0,-59.0,,,2437.0,5200.0,,2452.0,,,2427.0,,,,5220.0,5220.0,,
39.2257,-58.0,-55.0,,-64.0,,,-63.0,,,,-61.0,-61.0,,,2437.0,5200.0,,2452.0,,,2427.0,,,,5220.0,5220.0,,
41.2064,-59.0,-53.0,,-60.0,,,-62.0,,,,-60.0,-60.0,,,2437.0,5200.0,,2452.0,,,2427.0,,,,5220.0,5220.0,,
43.2029,-56.0,-55.0,,-63.0,,,-59.0,,,,-61.0,-61.0,,,2437.0,5200.0,,2452.0,,,2427.0,,,,5220.0,5220.0,,
45.2295,-56.0,-58.0,,-60.0,,,-60.0,,,,-61.0,-62.0,,,2437.0,5200.0,,2452.0,,,2427.0,,,,5220.0,5220.0,,
47.2182,-55.0,-58.0,,-60.0,,,-58.0,,,,-60.0,-60.0,,,2437.0,5200.0,,2452.0,,,2427.0,,,,5220.0,5220.0,,
49.2193,-55.0,-55.0,,-61.0,,,-62.0,,,,-61.0,-61.0,,,2437.0,5200.0,,2452.0,,,2427.0,,,,5220.0,5220.0,,
51.2133,-57.0,-55.0,,-62.0,,,-60.0,,,,-60.0,-60.0,,,2437.0,5200.0,,2452.0,,,2427.0,,,,5220.0,5220.0,,
53.2538,-57.0,-54.0,,-58.0,,,-57.0,,,,-60.0,-60.0,,,2437.0,5200.0,,2452.0,,,2427.0,,,,5220.0,5220.0,,
55.2095,-57.0,,,-62.0,-66.0,,-60.0,,,,-61.0,-60.0,,,2437.0,,,2452.0,2462.0,,2427.0,,,,5220.0,5220.0,,
57.2314,-56.0,-55.0,,-60.0,,,-60.0,,,,-61.0,-60.0,,,2437.0,5200.0,,2452.0,,,2427.0,,,,5220.0,5220.0,,
59.186,-57.0,,,-60.0,,,-61.0,,,-67.0,-60.0,-61.0,,,2437.0,,,2452.0,,,2427.0,,,2437.0,5220.0,5220.0,,
61.2206,-58.0,-57.0,,-61.0,,,-60.0,,,,-62.0,-61.0,,,2437.0,5200.0,,2452.0,,,2427.0,,,,5220.0,5220.0,,
63.2067,-54.0,,,,-66.0,,-62.0,,,-69.0,-61.0,-61.0,,,2437.0,,,,2462.0,,2427.0,,,2437.0,5220.0,5220.0,,
65.2381,-49.0,-59.0,,,,,-56.0,,,,-61.0,-61.0,-66.0,,2437.0,5200.0,,,,,2427.0,,,,5220.0,5220.0,2462.0,
67.2132,-54.0,,,-57.0,,-64.0,-60.0,,,,-54.0,-54.0,,,2437.0,,,2452.0,,2412.0,2427.0,,,,5220.0,5220.0,,
69.1979,,,,-59.0,-57.0,-55.0,-57.0,,,-58.0,,,-58.0,,,,,2452.0,2462.0,2412.0,2427.0,,,2437.0,,,2462.0,
71.2133,,,,-58.0,-60.0,-60.0,,,,,-58.0,-58.0,-60.0,,,,,2452.0,2462.0,2412.0,,,,,5220.0,5220.0,2462.0,
73.214,-58.0,,,-58.0,,,-60.0,,,,-57.0,-57.0,-60.0,,2437.0,,,2452.0,,,2427.0,,,,5220.0,5220.0,2462.0,
75.2326,-58.0,,,-55.0,,,,,,-57.0,-62.0,-62.0,-60.0,,2437.0,,,2452.0,,,,,,2437.0,5220.0,5220.0,2462.0,
77.2553,-62.0,,,-56.0,,,-55.0,,,-60.0,-59.0,-59.0,,,2437.0,,,2452.0,,,2427.0,,,2437.0,5220.0,5220.0,,
79.2006,,,,,-60.0,,-57.0,,,-53.0,-57.0,-57.0,-60.0,,,,,,2462.0,,2427.0,,,2437.0,5220.0,5220.0,2462.0,
81.2202,-63.0,,,-60.0,,,-56.0,,,-66.0,-61.0,-61.0,,,2437.0,,,2452.0,,,2427.0,,,2437.0,5220.0,5220.0,,
83.2058,-60.0,,,,-62.0,,-63.0,,,-62.0,-61.0,-61.0,,,2437.0,,,,2462.0,,2427.0,,,2437.0,5220.0,5220.0,,
85.2218,-58.0,,,-59.0,,-66.0,-66.0,,,-62.0,,,-67.0,,2437.0,,,2452.0,,2412.0,2427.0,,,2437.0,,,2462.0,
87.2099,-62.0,,,-59.0,,,-62.0,,,-62.0,-63.0,-63.0,,,2437.0,,,2452.0,,,2427.0,,,2437.0,5220.0,5220.0,,
89.2567,,,,,-64.0,-61.0,-59.0,,,-60.0,-59.0,-59.0,,,,,,,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,,
91.1981,-71.0,,,-67.0,,,-66.0,,,-65.0,-69.0,-68.0,,,2437.0,,,2452.0,,,2427.0,,,2437.0,5220.0,5220.0,,
93.2172,-69.0,,,-65.0,,,-67.0,,,-59.0,-73.0,,,-70.0,2437.0,,,2452.0,,,2427.0,,,2437.0,5220.0,,,2437.0
95.1994,-69.0,,-71.0,,,,-74.0,,,-52.0,,,-70.0,-72.0,2437.0,,2417.0,,,,2427.0,,,2437.0,,,2462.0,2437.0
97.2155,,,-70.0,-68.0,-73.0,,-68.0,,,-51.0,,,,-72.0,,,2417.0,2452.0,2462.0,,2427.0,,,2437.0,,,,2437.0
99.2553,-75.0,,,,-76.0,,-69.0,-74.0,,-55.0,,,-76.0,,2437.0,,,,2462.0,,2427.0,2437.0,,2437.0,,,2462.0,
101.2198,,,,-73.0,,,-71.0,-74.0,,-63.0,,-76.0,,-73.0,,,,2452.0,,,2427.0,2437.0,,2437.0,,5220.0,,2437.0
103.2051,-75.0,,-72.0,,-74.0,,-74.0,,,-60.0,,,,-74.0,2437.0,,2417.0,,2462.0,,2427.0,,,2437.0,,,,2437.0
105.2104,-74.0,,-71.0,-73.0,-72.0,,,,,-54.0,,,,-71.0,2437.0,,2417.0,2452.0,2462.0,,,,,2437.0,,,,2437.0
107.2218,,,-67.0,,,,-71.0,-71.0,,-57.0,-70.0,-70.0,,,,,2417.0,,,,2427.0,2437.0,,2437.0,5220.0,5220.0,,
109.2442,,,-69.0,-63.0,-67.0,,-64.0,-69.0,,-53.0,,,,,,,2417.0,2452.0,2462.0,,2427.0,2437.0,,2437.0,,,,
111.3853,,,,-63.0,-64.0,,-63.0,-68.0,,-53.0,,,-64.0,,,,,2452.0,2462.0,,2427.0,2437.0,,2437.0,,,2462.0,
113.2343,,,,-64.0,-67.0,-68.0,-69.0,,,-53.0,,,-67.0,,,,,2452.0,2462.0,2412.0,2427.0,,,2437.0,,,2462.0,
115.2186,,,,-67.0,-63.0,-62.0,-66.0,,,-62.0,,,-66.0,,,,,2452.0,2462.0,2412.0,2427.0,,,2437.0,,,2462.0,
117.2435,,,-68.0,-67.0,,,-69.0,,,-61.0,,-71.0,,-70.0,,,2417.0,2452.0,,,2427.0,,,2437.0,,5220.0,,2437.0
119.2239,,,,-70.0,,,-65.0,,,-56.0,,-72.0,-67.0,-71.0,,,,2452.0,,,2427.0,,,2437.0,,5220.0,2462.0,2437.0
121.2221,-73.0,,,-68.0,,,-66.0,-73.0,,-56.0,,,,-70.0,2437.0,,,2452.0,,,2427.0,2437.0,,2437.0,,,,2437.0
123.2308,-69.0,,,-68.0,,,-69.0,-71.0,,-56.0,,,,-71.0,2437.0,,,2452.0,,,2427.0,2437.0,,2437.0,,,,2437.0
125.2211,,,,-69.0,-69.0,,-68.0,-70.0,,-57.0,,,,-69.0,,,,2452.0,2462.0,,2427.0,2437.0,,2437.0,,,,2437.0
127.2094,-70.0,,-68.0,-69.0,,,-71.0,,,-59.0,,,,-72.0,2437.0,,2417.0,2452.0,,,2427.0,,,2437.0,,,,2437.0
129.2099,-72.0,,,-71.0,,-71.0,-69.0,-71.0,,-58.0,,,,,2437.0,,,2452.0,,2412.0,2427.0,2437.0,,2437.0,,,,
131.2118,-73.0,,,,,,-71.0,-70.0,,-57.0,,-74.0,,-72.0,2437.0,,,,,,2427.0,2437.0,,2437.0,,5220.0,,2437.0
133.2202,,,,-65.0,-66.0,-69.0,-72.0,,,-59.0,,,-67.0,,,,,2452.0,2462.0,2412.0,2427.0,,,2437.0,,,2462.0,
135.2404,,,-69.0,,,-75.0,-72.0,,,-56.0,,-76.0,-70.0,,,,2417.0,,,2412.0,2427.0,,,2437.0,,5220.0,2462.0,
137.2226,,,,-67.0,-71.0,-69.0,-73.0,,,-56.0,,-75.0,,,,,,2452.0,2462.0,2412.0,2427.0,,,2437.0,,5220.0,,
139.3708,-75.0,,,-71.0,-69.0,,-71.0,,,-58.0,-74.0,,,,2437.0,,,2452.0,2462.0,,2427.0,,,2437.0,5220.0,,,
141.2746,,,-67.0,-71.0,-69.0,,-69.0,-64.0,,-57.0,,,,,,,2417.0,2452.0,2462.0,,2427.0,2437.0,,2437.0,,,,
143.2083,-73.0,,-68.0,,,,-62.0,-72.0,,-64.0,,,-73.0,,2437.0,,2417.0,,,,2427.0,2437.0,,2437.0,,,2462.0,
145.219,-74.0,,-62.0,-70.0,,,,-71.0,,-63.0,,,,-73.0,2437.0,,2417.0,2452.0,,,,2437.0,,2437.0,,,,2437.0
147.2107,,,-69.0,,,,-71.0,-71.0,,-59.0,-72.0,-72.0,,,,,2417.0,,,,2427.0,2437.0,,2437.0,5220.0,5220.0,,
149.2406,,,,,,,-68.0,-70.0,,-58.0,-73.0,-73.0,,-70.0,,,,,,,2427.0,2437.0,,2437.0,5220.0,5220.0,,2437.0
151.245,,,,-67.0,,,-67.0,-72.0,-72.0,-58.0,,-74.0,,,,,,2452.0,,,2427.0,2437.0,2422.0,2437.0,,5220.0,,
153.1921,-69.0,,-67.0,-69.0,-75.0,,-71.0,,,-55.0,,,,,2437.0,,2417.0,2452.0,2462.0,,2427.0,,,2437.0,,,,
155.2512,-69.0,,,,,,,-73.0,,-54.0,,-74.0,-71.0,-68.0,2437.0,,,,,,,2437.0,,2437.0,,5220.0,2462.0,2437.0
157.2246,-63.0,,-69.0,,,,-69.0,,,-51.0,,,-73.0,-65.0,2437.0,,2417.0,,,,2427.0,,,2437.0,,,2462.0,2437.0
159.2219,-67.0,,-66.0,-69.0,,,,,,-55.0,,,-69.0,-52.0,2437.0,,2417.0,2452.0,,,,,,2437.0,,,2462.0,2437.0
161.2117,,,-68.0,,,-65.0,-62.0,,,-59.0,-68.0,-68.0,,,,,2417.0,,,2412.0,2427.0,,,2437.0,5220.0,5220.0,,
163.2359,,,,,-63.0,,-62.0,,,-64.0,-63.0,-63.0,-62.0,,,,,,2462.0,,2427.0,,,2437.0,5220.0,5220.0,2462.0,
165.2225,,-65.0,,-59.0,-66.0,,-61.0,,,,-62.0,-62.0,,,,5200.0,,2452.0,2462.0,,2427.0,,,,5220.0,5220.0,,
167.2232,,,,-65.0,-68.0,,-66.0,,,,-63.0,-63.0,-68.0,,,,,2452.0,2462.0,,2427.0,,,,5220.0,5220.0,2462.0,
169.2314,-60.0,-62.0,,-63.0,,-63.0,-55.0,,,,,-65.0,,,2437.0,5200.0,,2452.0,,2412.0,2427.0,,,,,5220.0,,
171.224,-62.0,,,-57.0,-64.0,,-54.0,,,,-53.0,-53.0,,,2437.0,,,2452.0,2462.0,,2427.0,,,,5220.0,5220.0,,
173.2258,-54.0,-62.0,,-65.0,,,-64.0,,,,-57.0,-57.0,,,2437.0,5200.0,,2452.0,,,2427.0,,,,5220.0,5220.0,,
175.2448,-54.0,-55.0,,-62.0,,,-65.0,,,,-64.0,-64.0,,,2437.0,5200.0,,2452.0,,,2427.0,,,,5220.0,5220.0,,
177.2319,-60.0,-68.0,,-64.0,-69.0,,,,,,-69.0,-69.0,,,2437.0,5200.0,,2452.0,2462.0,,,,,,5220.0,5220.0,,
179.2136,-56.0,-59.0,,-61.0,,,,,,,-63.0,-63.0,-68.0,,2437.0,5200.0,,2452.0,,,,,,,5220.0,5220.0,2462.0,
181.2088,-50.0,-56.0,,-61.0,-64.0,,,,,,-63.0,-63.0,,,2437.0,5200.0,,2452.0,2462.0,,,,,,5220.0,5220.0,,
183.2381,-50.0,,,-63.0,-65.0,,-64.0,,,,-64.0,-64.0,,,2437.0,,,2452.0,2462.0,,2427.0,,,,5220.0,5220.0,,
185.2274,-55.0,-56.0,,-64.0,,,-64.0,,,,-64.0,-64.0,,,2437.0,5200.0,,2452.0,,,2427.0,,,,5220.0,5220.0,,
187.2104,-56.0,,,-61.0,,,-68.0,,,,-60.0,-59.0,-63.0,,2437.0,,,2452.0,,,2427.0,,,,5220.0,5220.0,2462.0,
189.2267,-56.0,-53.0,,-65.0,,,-65.0,,,,-63.0,-64.0,,,2437.0,5200.0,,2452.0,,,2427.0,,,,5220.0,5220.0,,
191.2351,-54.0,,,-62.0,-66.0,,-65.0,,,,-63.0,-62.0,,,2437.0,,,2452.0,2462.0,,2427.0,,,,5220.0,5220.0,,
193.2766,-51.0,-61.0,,-63.0,-64.0,,,,,,,-64.0,-62.0,,2437.0,5200.0,,2452.0,2462.0,,,,,,,5220.0,2462.0,
195.2089,-53.0,,,,-62.0,,-58.0,,,,-56.0,-56.0,-62.0,,2437.0,,,,2462.0,,2427.0,,,,5220.0,5220.0,2462.0,
197.2265,-58.0,-64.0,,-62.0,,,-54.0,,,,-56.0,-56.0,,,2437.0,5200.0,,2452.0,,,2427.0,,,,5220.0,5220.0,,
199.2289,-59.0,,,-59.0,-50.0,,,,,,-58.0,-58.0,-57.0,,2437.0,,,2452.0,2462.0,,,,,,5220.0,5220.0,2462.0,
201.2121,-60.0,-61.0,,-59.0,,,-58.0,,,,-55.0,-56.0,,,2437.0,5200.0,,2452.0,,,2427.0,,,,5220.0,5220.0,,
203.2488,-65.0,,,-63.0,,-64.0,,,,-65.0,-63.0,-63.0,,,2437.0,,,2452.0,,2412.0,,,,2437.0,5220.0,5220.0,,
205.2009,-64.0,-66.0,,-60.0,,,-55.0,,,,-60.0,-61.0,,,2437.0,5200.0,,2452.0,,,2427.0,,,,5220.0,5220.0,,
207.2388,-62.0,,,-61.0,,,-61.0,,,,-57.0,-57.0,-62.0,,2437.0,,,2452.0,,,2427.0,,,,5220.0,5220.0,2462.0,
209.2314,-57.0,,,-59.0,-58.0,,,,,,-60.0,-60.0,-56.0,,2437.0,,,2452.0,2462.0,,,,,,5220.0,5220.0,2462.0,
211.2068,-63.0,-63.0,,-61.0,-60.0,,-60.0,,,,,,-60.0,,2437.0,5200.0,,2452.0,2462.0,,2427.0,,,,,,2462.0,
213.2188,-61.0,-63.0,,,,,-63.0,,,-63.0,-63.0,-63.0,,,2437.0,5200.0,,,,,2427.0,,,2437.0,5220.0,5220.0,,
215.2298,-63.0,,,-62.0,,,-63.0,,,-63.0,-64.0,-64.0,,,2437.0,,,2452.0,,,2427.0,,,2437.0,5220.0,5220.0,,
217.2045,-63.0,,,-63.0,-66.0,,-60.0,,,-57.0,,,-66.0,,2437.0,,,2452.0,2462.0,,2427.0,,,2437.0,,,2462.0,
219.2323,,,-70.0,,,-70.0,-67.0,,,-59.0,-70.0,-70.0,,,,,2417.0,,,2412.0,2427.0,,,2437.0,5220.0,5220.0,,
221.2272,,,-72.0,-72.0,-71.0,,-61.0,,,-56.0,,,-72.0,,,,2417.0,2452.0,2462.0,,2427.0,,,2437.0,,,2462.0,
223.2088,,,-71.0,-71.0,,,-71.0,,,-53.0,,-73.0,,-70.0,,,2417.0,2452.0,,,2427.0,,,2437.0,,5220.0,,2437.0
225.2394,-70.0,,-68.0,-71.0,,,-70.0,,,-53.0,,,,-68.0,2437.0,,2417.0,2452.0,,,2427.0,,,2437.0,,,,2437.0
227.2354,,,-70.0,,-73.0,,-69.0,,,-56.0,,,-74.0,-75.0,,,2417.0,,2462.0,,2427.0,,,2437.0,,,2462.0,2437.0
229.2178,-71.0,,-70.0,,-74.0,,-74.0,,,-61.0,,,,-70.0,2437.0,,2417.0,,2462.0,,2427.0,,,2437.0,,,,2437.0
231.2216,-75.0,,,,,,-71.0,-73.0,,-58.0,-75.0,-75.0,,,2437.0,,,,,,2427.0,2437.0,,2437.0,5220.0,5220.0,,
233.3653,,,-73.0,-74.0,-73.0,,-74.0,-73.0,,-65.0,,,,,,,2417.0,2452.0,2462.0,,2427.0,2437.0,,2437.0,,,,
235.4087,,,-61.0,,-69.0,,-70.0,-75.0,-72.0,-59.0,,,,,,,2417.0,,2462.0,,2427.0,2437.0,2422.0,2437.0,,,,
237.2482,,,-65.0,,,-67.0,-64.0,,,-50.0,-72.0,-72.0,,,,,2417.0,,,2412.0,2427.0,,,2437.0,5220.0,5220.0,,
239.2073,,,,-69.0,,-70.0,-65.0,,,-51.0,-66.0,-66.0,,,,,,2452.0,,2412.0,2427.0,,,2437.0,5220.0,5220.0,,
241.2511,,,-65.0,,-65.0,-60.0,,,,-56.0,,-66.0,-65.0,,,,2417.0,,2462.0,2412.0,,,,2437.0,,5220.0,2462.0,
243.2064,,,-60.0,,-64.0,-61.0,-62.0,,,-58.0,,,-66.0,,,,2417.0,,2462.0,2412.0,2427.0,,,2437.0,,,2462.0,
245.2169,,,-62.0,-64.0,,,,,,-54.0,-67.0,-67.0,,-68.0,,,2417.0,2452.0,,,,,,2437.0,5220.0,5220.0,,2437.0
247.2326,,,,-64.0,,,-69.0,-69.0,,-61.0,,,-65.0,-69.0,,,,2452.0,,,2427.0,2437.0,,2437.0,,,2462.0,2437.0
249.2221,,,,-66.0,-65.0,,-67.0,-70.0,,-58.0,,,,-70.0,,,,2452.0,2462.0,,2427.0,2437.0,,2437.0,,,,2437.0
251.2324,,,,-65.0,,-71.0,-70.0,-69.0,,-63.0,,,-71.0,,,,,2452.0,,2412.0,2427.0,2437.0,,2437.0,,,2462.0,
253.2553,,,,-65.0,-68.0,,-68.0,-68.0,,-56.0,,,-70.0,,,,,2452.0,2462.0,,2427.0,2437.0,,2437.0,,,2462.0,
255.2213,,,,-69.0,-69.0,,-66.0,,,-56.0,,,-63.0,-70.0,,,,2452.0,2462.0,,2427.0,,,2437.0,,,2462.0,2437.0
257.1986,,,-63.0,-69.0,-69.0,,-63.0,,,-55.0,,,-70.0,,,,2417.0,2452.0,2462.0,,2427.0,,,2437.0,,,2462.0,
259.2249,-71.0,,-71.0,-70.0,-69.0,,-66.0,,,-51.0,,,,,2437.0,,2417.0,2452.0,2462.0,,2427.0,,,2437.0,,,,
261.2201,-66.0,,-70.0,-66.0,,-73.0,-71.0,,,-55.0,,,,,2437.0,,2417.0,2452.0,,2412.0,2427.0,,,2437.0,,,,
263.3432,,,-71.0,-73.0,,,-70.0,-73.0,,-54.0,,-74.0,,,,,2417.0,2452.0,,,2427.0,2437.0,,2437.0,,5220.0,,
265.4158,,,-65.0,-71.0,,-70.0,-70.0,,,-59.0,,,,-72.0,,,2417.0,2452.0,,2412.0,2427.0,,,2437.0,,,,2437.0
269.2905,,,-67.0,,-69.0,,-67.0,-74.0,,-54.0,,,,-75.0,,,2417.0,,2462.0,,2427.0,2437.0,,2437.0,,,,2437.0
271.2343,,,,,-69.0,,-72.0,-73.0,,-54.0,,,-73.0,-66.0,,,,,2462.0,,2427.0,2437.0,,2437.0,,,2462.0,2437.0
273.1973,,,-71.0,,-71.0,-72.0,,-71.0,,-55.0,,,-71.0,,,,2417.0,,2462.0,2412.0,,2437.0,,2437.0,,,2462.0,
275.2026,,,-74.0,,-66.0,,-68.0,-73.0,,-60.0,,,-68.0,,,,2417.0,,2462.0,,2427.0,2437.0,,2437.0,,,2462.0,
277.2445,-75.0,,-75.0,-73.0,,,-71.0,-73.0,,-53.0,,,,,2437.0,,2417.0,2452.0,,,2427.0,2437.0,,2437.0,,,,
279.2212,,,,-72.0,,-71.0,-73.0,,,-61.0,,-74.0,,-69.0,,,,2452.0,,2412.0,2427.0,,,2437.0,,5220.0,,2437.0
281.222,-73.0,,,,-74.0,,-68.0,,,-53.0,,-74.0,,-72.0,2437.0,,,,2462.0,,2427.0,,,2437.0,,5220.0,,2437.0
283.272,,,-72.0,-73.0,-76.0,,-72.0,,,-53.0,,,,-73.0,,,2417.0,2452.0,2462.0,,2427.0,,,2437.0,,,,2437.0
285.2408,,,,-67.0,,,-69.0,,,-57.0,-70.0,-70.0,,-68.0,,,,2452.0,,,2427.0,,,2437.0,5220.0,5220.0,,2437.0
287.2383,,,,,-69.0,,-63.0,,,-60.0,-67.0,-67.0,-69.0,,,,,,2462.0,,2427.0,,,2437.0,5220.0,5220.0,2462.0,
289.2241,-63.0,,,-60.0,-63.0,,-60.0,,,-65.0,,,-63.0,,2437.0,,,2452.0,2462.0,,2427.0,,,2437.0,,,2462.0,
291.2229,-64.0,-67.0,,,,,-53.0,,,-63.0,-64.0,-64.0,,,2437.0,5200.0,,,,,2427.0,,,2437.0,5220.0,5220.0,,
293.2227,-59.0,-65.0,,,,,-62.0,,,-60.0,-62.0,-61.0,,,2437.0,5200.0,,,,,2427.0,,,2437.0,5220.0,5220.0,,
295.2311,-59.0,-62.0,,,,,-58.0,,,-69.0,-56.0,-57.0,,,2437.0,5200.0,,,,,2427.0,,,2437.0,5220.0,5220.0,,
297.2347,-57.0,-63.0,,-56.0,,,-61.0,,,,-58.0,-57.0,,,2437.0,5200.0,,2452.0,,,2427.0,,,,5220.0,5220.0,,
299.2354,-53.0,,,,-62.0,,-61.0,,,,-57.0,-57.0,-62.0,,2437.0,,,,2462.0,,2427.0,,,,5220.0,5220.0,2462.0,
301.2708,-51.0,-63.0,,,,-66.0,-66.0,,,,-62.0,-62.0,,,2437.0,5200.0,,,,2412.0,2427.0,,,,5220.0,5220.0,,
303.2185,-62.0,-57.0,,-68.0,,,-64.0,,,,-67.0,-67.0,,,2437.0,5200.0,,2452.0,,,2427.0,,,,5220.0,5220.0,,
