AppTimestamp(s),wifi_rssi_20:23:00:00:00:01,wifi_rssi_20:23:00:00:00:09,wifi_rssi_20:23:00:00:00:12,wifi_rssi_20:23:00:00:00:15,wifi_rssi_20:23:00:00:00:25,wifi_rssi_20:23:00:00:00:38,wifi_rssi_20:23:00:00:00:44,wifi_rssi_20:23:00:00:00:45,wifi_rssi_20:23:00:00:00:55,wifi_rssi_20:23:00:00:00:65,wifi_rssi_20:23:00:00:00:69,wifi_rssi_20:23:00:00:00:73,wifi_rssi_20:23:00:00:00:79,wifi_rssi_20:23:00:00:00:80,wifi_rssi_20:23:00:00:00:82,wifi_rssi_20:23:00:00:00:88,wifi_rssi_20:23:00:00:00:90,wifi_rssi_20:23:00:00:01:01,wifi_rssi_20:23:00:00:01:11,wifi_rssi_20:23:00:00:01:12,wifi_rssi_20:23:00:00:01:15,wifi_rssi_20:23:00:00:01:16,wifi_rssi_20:23:00:00:01:19,wifi_rssi_20:23:00:00:01:20,wifi_rssi_20:23:00:00:01:21,wifi_rssi_20:23:00:00:01:27,wifi_rssi_20:23:00:00:01:38,wifi_rssi_20:23:00:00:01:51,wifi_rssi_20:23:00:00:01:55,wifi_rssi_20:23:00:00:01:60,wifi_rssi_20:23:00:00:01:66,wifi_rssi_20:23:00:00:01:83,wifi_rssi_20:23:00:00:03:11,wifi_rssi_20:23:00:00:03:25,wifi_freq_20:23:00:00:00:01,wifi_freq_20:23:00:00:00:09,wifi_freq_20:23:00:00:00:12,wifi_freq_20:23:00:00:00:15,wifi_freq_20:23:00:00:00:25,wifi_freq_20:23:00:00:00:38,wifi_freq_20:23:00:00:00:44,wifi_freq_20:23:00:00:00:45,wifi_freq_20:23:00:00:00:55,wifi_freq_20:23:00:00:00:65,wifi_freq_20:23:00:00:00:69,wifi_freq_20:23:00:00:00:73,wifi_freq_20:23:00:00:00:79,wifi_freq_20:23:00:00:00:80,wifi_freq_20:23:00:00:00:82,wifi_freq_20:23:00:00:00:88,wifi_freq_20:23:00:00:00:90,wifi_freq_20:23:00:00:01:01,wifi_freq_20:23:00:00:01:11,wifi_freq_20:23:00:00:01:12,wifi_freq_20:23:00:00:01:15,wifi_freq_20:23:00:00:01:16,wifi_freq_20:23:00:00:01:19,wifi_freq_20:23:00:00:01:20,wifi_freq_20:23:00:00:01:21,wifi_freq_20:23:00:00:01:27,wifi_freq_20:23:00:00:01:38,wifi_freq_20:23:00:00:01:51,wifi_freq_20:23:00:00:01:55,wifi_freq_20:23:00:00:01:60,wifi_freq_20:23:00:00:01:66,wifi_freq_20:23:00:00:01:83,wifi_freq_20:23:00:00:03:11,wifi_freq_20:23:00:00:03:25
20.2478,-78.0,,-61.0,-77.0,,,-77.0,-81.0,-75.0,-74.0,-71.0,-61.0,-80.0,-81.0,-78.0,,-77.0,,,,,,,,,,,,,,,,,-91.0,2437.0,,2417.0,2452.0,,,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,2437.0,,,,,,,,,,,,,,,,,2437.0
22.2132,-73.0,-88.0,-60.0,-74.0,,,-78.0,-80.0,-71.0,-71.0,-73.0,-70.0,-76.0,-76.0,-81.0,-91.0,-79.0,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,,,,,,,,,,
24.2236,-74.0,-87.0,-59.0,-77.0,,,-73.0,-79.0,-73.0,-71.0,-76.0,-65.0,-78.0,-78.0,-74.0,-92.0,-81.0,,,,,,,,,,,,,,,,,-94.0,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,,,,,,,,,,2437.0
26.2285,-78.0,-93.0,-53.0,-74.0,,,-77.0,-81.0,-80.0,-72.0,-76.0,-68.0,-75.0,-75.0,-78.0,-92.0,-73.0,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,,,,,,,,,,
28.2015,-78.0,-90.0,-59.0,-69.0,,,-73.0,-82.0,-71.0,-77.0,-67.0,-63.0,-80.0,-80.0,-76.0,-92.0,-74.0,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,,,,,,,,,,
30.2021,-82.0,-90.0,-57.0,-75.0,,,-76.0,-83.0,-70.0,-73.0,-69.0,-67.0,-76.0,-76.0,-75.0,-89.0,-77.0,,,,,,,,,,,,,,,,,-92.0,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,,,,,,,,,,2437.0
32.2413,-81.0,-87.0,-63.0,-80.0,,,-74.0,-79.0,-72.0,-69.0,-77.0,-67.0,-72.0,-71.0,-69.0,-88.0,-76.0,,,,,,,,,,,,,,,,,-89.0,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,,,,,,,,,,2437.0
34.2142,,-86.0,-63.0,-79.0,,,-75.0,-81.0,-73.0,-72.0,-71.0,-71.0,-74.0,-74.0,-75.0,-89.0,-78.0,,,,,,,,,,,,,,,,,-90.0,,5200.0,2417.0,2452.0,,,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,,,,,,,,,,2437.0
36.2482,-78.0,-88.0,,-70.0,,,-73.0,-79.0,-75.0,-73.0,-70.0,-70.0,-75.0,-75.0,-73.0,-90.0,-77.0,,,,,,,,,,,,,,,,,-91.0,2437.0,5200.0,,2452.0,,,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,,,,,,,,,,2437.0
38.2503,,-89.0,,-80.0,,,-70.0,-79.0,-74.0,-70.0,-74.0,-72.0,-74.0,-74.0,-70.0,-89.0,-79.0,,,,,,,,,,,,,,,,,-88.0,,5200.0,,2452.0,,,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,,,,,,,,,,2437.0
40.2197,-78.0,-90.0,-62.0,-79.0,,,-71.0,-80.0,-74.0,-72.0,-74.0,-72.0,-75.0,-75.0,-71.0,-91.0,-84.0,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,,,,,,,,,,
42.2085,-83.0,-92.0,-61.0,-77.0,,,-70.0,-79.0,-74.0,-73.0,-71.0,-74.0,-80.0,-80.0,-70.0,-92.0,-82.0,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,,,,,,,,,,
44.2474,-78.0,-87.0,-59.0,-78.0,,,-75.0,-74.0,-75.0,-69.0,-71.0,-71.0,-76.0,-75.0,-75.0,-90.0,-82.0,,,,,,,,,,,,,,,,,-90.0,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,,,,,,,,,,2437.0
46.2225,-75.0,,-60.0,-80.0,,,-77.0,-81.0,-75.0,-68.0,-72.0,-69.0,-76.0,-76.0,-78.0,-88.0,-83.0,,,,,,,,,,,,,,,,,-89.0,2437.0,,2417.0,2452.0,,,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,,,,,,,,,,2437.0
48.2277,-78.0,-91.0,-63.0,-83.0,,,-70.0,-78.0,-63.0,-71.0,-75.0,-72.0,-75.0,-75.0,-70.0,-92.0,-81.0,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,,,,,,,,,,
50.2397,-79.0,,-58.0,-74.0,,,-74.0,-81.0,-74.0,-70.0,-72.0,-68.0,-80.0,-80.0,-76.0,-90.0,-81.0,,,,,,,,,,,,,,,-90.0,,-92.0,2437.0,,2417.0,2452.0,,,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,,,,,,,,2437.0,,2437.0
52.2724,-80.0,-88.0,-57.0,-74.0,,,-72.0,,-74.0,-71.0,-69.0,-66.0,,-85.0,-78.0,-91.0,-79.0,,,,,,,,,,,,,,,,,-91.0,2437.0,5200.0,2417.0,2452.0,,,2462.0,,2427.0,2437.0,2422.0,2437.0,,5220.0,2462.0,2462.0,2437.0,,,,,,,,,,,,,,,,,2437.0
54.2186,-82.0,,-60.0,-74.0,,,-76.0,-77.0,-69.0,-71.0,-70.0,-69.0,-77.0,-77.0,-76.0,-88.0,-81.0,,,,,,,,,,,,,,,,,-91.0,2437.0,,2417.0,2452.0,,,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,,,,,,,,,,2437.0
56.2252,-81.0,-90.0,-59.0,-74.0,,,-73.0,-85.0,-74.0,-70.0,-69.0,-67.0,-84.0,-84.0,-76.0,,-79.0,,,,,,,,,,,,,,,,,-89.0,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,2437.0,,,,,,,,,,,,,,,,,2437.0
58.1894,-79.0,-89.0,-57.0,-73.0,,,-71.0,-84.0,-69.0,-74.0,-70.0,-68.0,-77.0,-77.0,-71.0,-94.0,-83.0,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,,,,,,,,,,
60.2248,-78.0,-87.0,-60.0,-75.0,,,-75.0,-88.0,-75.0,-71.0,-72.0,-63.0,,-83.0,-76.0,-90.0,-78.0,,,,,,,,,,,,-89.0,,,,,-91.0,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,,5220.0,2462.0,2462.0,2437.0,,,,,,,,,,,,2437.0,,,,,2437.0
62.2284,-82.0,-88.0,-60.0,-77.0,,,-68.0,-85.0,-74.0,-72.0,-71.0,-65.0,-78.0,,-69.0,-90.0,-83.0,,,,,,,,,,-96.0,,,,,,,-90.0,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,,2462.0,2462.0,2437.0,,,,,,,,,,2437.0,,,,,,,2437.0
64.2236,,-91.0,-51.0,,,,-72.0,-85.0,-70.0,-75.0,-66.0,-64.0,-74.0,-73.0,-71.0,,-79.0,,,,-90.0,-91.0,-90.0,-89.0,-88.0,-91.0,,,,,,,,-92.0,,5200.0,2417.0,,,,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,2437.0,,,,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,,,,,,,,2437.0
66.2424,-79.0,-90.0,-58.0,-74.0,,,-75.0,-73.0,-69.0,-73.0,-72.0,-60.0,-78.0,-78.0,-72.0,-92.0,-77.0,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,,,,,,,,,,
68.2247,-74.0,-84.0,-61.0,-70.0,,,-72.0,-77.0,-64.0,-72.0,-61.0,-63.0,-72.0,-72.0,-70.0,-91.0,-77.0,-94.0,,-92.0,,,,,-90.0,,,,,,,,,-92.0,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,2462.0,,5240.0,,,,,5500.0,,,,,,,,,2437.0
70.2096,-80.0,-90.0,-63.0,-67.0,,,-71.0,-82.0,-69.0,-67.0,-76.0,-66.0,-79.0,-80.0,-70.0,-87.0,-73.0,,,,,,,,,,,,,,,,,-90.0,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,,,,,,,,,,2437.0
72.2051,-73.0,-86.0,-67.0,-72.0,,,-71.0,-82.0,-73.0,-69.0,-71.0,-53.0,-80.0,-79.0,-80.0,-91.0,-72.0,,,,,,,,,,,-94.0,,,,,,-90.0,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,,,,2412.0,,,,,,2437.0
74.2398,-77.0,-85.0,-62.0,-69.0,,,-72.0,,-71.0,-69.0,-67.0,-60.0,-72.0,-72.0,-73.0,-86.0,-78.0,-95.0,,,,,,,,,,,,,,,,-88.0,2437.0,5200.0,2417.0,2452.0,,,2462.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,2462.0,,,,,,,,,,,,,,,,2437.0
76.2236,-82.0,-84.0,,-65.0,-95.0,,-69.0,-77.0,-63.0,-71.0,-63.0,-57.0,-74.0,-75.0,-69.0,-90.0,-66.0,,-93.0,,,,,-90.0,,-89.0,,,,,,,,-93.0,2437.0,5200.0,,2452.0,2412.0,,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,5240.0,,,,,5500.0,,5500.0,,,,,,,,2437.0
78.2145,-73.0,-83.0,-69.0,-61.0,,,-66.0,-73.0,-69.0,-73.0,-74.0,-51.0,-76.0,-76.0,-66.0,-86.0,-71.0,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,,,,,,,,,,
80.2485,-70.0,,-65.0,-65.0,,,-62.0,-73.0,-61.0,-70.0,-78.0,-49.0,-71.0,-71.0,-66.0,-87.0,-64.0,,,,-89.0,,-90.0,,-89.0,-88.0,,,,,,,,-83.0,2437.0,,2417.0,2452.0,,,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,5500.0,,5500.0,,5500.0,5500.0,,,,,,,,2437.0
82.2057,-67.0,-81.0,,-60.0,,,-65.0,-67.0,-59.0,-66.0,-75.0,-49.0,-74.0,-74.0,-65.0,-83.0,-68.0,,,,,,,,,,,,,,,,,,2437.0,5200.0,,2452.0,,,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,,,,,,,,,,
84.2145,-67.0,,-72.0,-61.0,,,-69.0,-65.0,-65.0,-70.0,-79.0,-52.0,-68.0,-68.0,-71.0,-85.0,-62.0,,,,,,-89.0,,,,,,,,,,-90.0,-81.0,2437.0,,2417.0,2452.0,,,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,5500.0,,,,,,,,,,2462.0,2437.0
86.2085,-72.0,-80.0,-69.0,-63.0,,,-63.0,-74.0,-59.0,-69.0,-77.0,-56.0,-72.0,-72.0,-70.0,-83.0,-64.0,,,,,,,,,,,,,,,,-88.0,,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,,,,,,,,,2462.0,
88.2181,-69.0,-77.0,-73.0,-65.0,,-93.0,-75.0,-71.0,-61.0,-78.0,-79.0,-53.0,-76.0,-76.0,-75.0,-87.0,-71.0,,,,-87.0,-87.0,-88.0,-89.0,,-87.0,,,,,,,,-88.0,2437.0,5200.0,2417.0,2452.0,,2457.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,5500.0,5500.0,5500.0,5500.0,,5500.0,,,,,,,,2437.0
90.1821,-72.0,-86.0,-63.0,-68.0,,,-66.0,-63.0,-64.0,,,-60.0,-76.0,-76.0,-68.0,-83.0,-78.0,,,,,,,-90.0,,,,,,,,,,-85.0,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,5500.0,,,,,,,,,,2437.0
92.217,-77.0,-85.0,-63.0,-66.0,,,-60.0,-63.0,-62.0,-76.0,-76.0,-52.0,-73.0,-73.0,-60.0,-84.0,-73.0,,,,,,,,,,,,,,,,,-88.0,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,,,,,,,,,,2437.0
94.2104,-74.0,-80.0,-62.0,-65.0,,,-67.0,-66.0,-61.0,-72.0,-81.0,-56.0,-67.0,-67.0,-68.0,-88.0,-72.0,,,,,,,,,,,,,,,,,-84.0,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,,,,,,,,,,2437.0
96.2116,-73.0,-81.0,-62.0,-66.0,,,-67.0,-65.0,-60.0,-73.0,-81.0,-57.0,-67.0,-67.0,-69.0,-89.0,-74.0,,,,,,,,,,,,,,,,,-86.0,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,,,,,,,,,,2437.0
98.2245,-73.0,,-55.0,-65.0,,,-64.0,-65.0,-63.0,-76.0,-83.0,-56.0,-70.0,-70.0,-69.0,-89.0,-77.0,,,,,,,,,,,,,,,,,-83.0,2437.0,,2417.0,2452.0,,,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,,,,,,,,,,2437.0
100.21,-75.0,-80.0,-63.0,-68.0,,,-69.0,-66.0,-62.0,-74.0,-78.0,-56.0,-66.0,-66.0,-70.0,-89.0,-73.0,,,,,,,,,,,,,,,,-93.0,-86.0,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,,,,,,,,,2462.0,2437.0
102.3516,-68.0,-79.0,,-71.0,,,-65.0,-70.0,-69.0,-72.0,-74.0,-53.0,-71.0,-71.0,-63.0,-89.0,-76.0,,,,-91.0,-91.0,-89.0,-90.0,-91.0,-90.0,,,,,,,,-90.0,2437.0,5200.0,,2452.0,,,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,5500.0,5500.0,5500.0,5500.0,5500.0,5500.0,,,,,,,,2437.0
104.2759,,,-70.0,-64.0,,,-71.0,-71.0,-65.0,-70.0,-78.0,-61.0,-72.0,-71.0,-69.0,-84.0,-74.0,,,,,,,,,,,,,,,,,-85.0,,,2417.0,2452.0,,,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,,,,,,,,,,2437.0
106.2247,,-81.0,-60.0,-71.0,,,-70.0,-60.0,-68.0,-74.0,-77.0,-54.0,-73.0,-73.0,-70.0,-91.0,-77.0,,,,,,,,,,,,,,,,,-85.0,,5200.0,2417.0,2452.0,,,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,,,,,,,,,,2437.0
108.2132,-74.0,-78.0,-64.0,-73.0,,,-69.0,-58.0,-65.0,-75.0,-76.0,-55.0,-70.0,-70.0,-69.0,-90.0,-81.0,,,,,,,,,,,,,,,,,-87.0,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,,,,,,,,,,2437.0
110.2233,,,-62.0,-70.0,,-80.0,-63.0,-63.0,-67.0,-69.0,-72.0,-53.0,-72.0,-72.0,-66.0,-87.0,-77.0,,-93.0,,,,,,,,,,,,,,,-87.0,,,2417.0,2452.0,,2457.0,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,5240.0,,,,,,,,,,,,,,,2437.0
112.2185,-69.0,-83.0,-63.0,-70.0,,,-70.0,-67.0,-66.0,-73.0,,-52.0,-71.0,-72.0,-66.0,-91.0,-77.0,,,,,,,,,,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,,2462.0,2412.0,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,2462.0,2437.0,,,,,,,,,,,,,,,,,
