AppTimestamp(s),wifi_rssi_20:23:00:00:00:01,wifi_rssi_20:23:00:00:00:05,wifi_rssi_20:23:00:00:00:09,wifi_rssi_20:23:00:00:00:15,wifi_rssi_20:23:00:00:00:38,wifi_rssi_20:23:00:00:00:44,wifi_rssi_20:23:00:00:00:45,wifi_rssi_20:23:00:00:00:55,wifi_rssi_20:23:00:00:00:79,wifi_rssi_20:23:00:00:00:80,wifi_rssi_20:23:00:00:00:82,wifi_rssi_20:23:00:00:00:88,wifi_rssi_20:23:00:00:03:11,wifi_rssi_20:23:00:00:03:25,wifi_freq_20:23:00:00:00:01,wifi_freq_20:23:00:00:00:05,wifi_freq_20:23:00:00:00:09,wifi_freq_20:23:00:00:00:15,wifi_freq_20:23:00:00:00:38,wifi_freq_20:23:00:00:00:44,wifi_freq_20:23:00:00:00:45,wifi_freq_20:23:00:00:00:55,wifi_freq_20:23:00:00:00:79,wifi_freq_20:23:00:00:00:80,wifi_freq_20:23:00:00:00:82,wifi_freq_20:23:00:00:00:88,wifi_freq_20:23:00:00:03:11,wifi_freq_20:23:00:00:03:25
91.9055,-43.0,,-49.0,-64.0,,-64.0,,-66.0,,,-65.0,,,,2437.0,,5200.0,2452.0,,2462.0,,2427.0,,,2462.0,,,
93.9128,-50.0,,-54.0,-62.0,,-60.0,,-65.0,,,-65.0,,,,2437.0,,5200.0,2452.0,,2462.0,,2427.0,,,2462.0,,,
95.8963,-54.0,,-64.0,-59.0,,,-64.0,-63.0,,-66.0,,,,,2437.0,,5200.0,2452.0,,,2412.0,2427.0,,5220.0,,,,
97.9143,-58.0,,,-60.0,,-59.0,,-59.0,-61.0,-61.0,,,,,2437.0,,,2452.0,,2462.0,,2427.0,5220.0,5220.0,,,,
99.9377,-54.0,,,-65.0,,-66.0,,-60.0,-63.0,-63.0,,,,,2437.0,,,2452.0,,2462.0,,2427.0,5220.0,5220.0,,,,
101.9399,-54.0,,-57.0,,,-59.0,,,-59.0,-60.0,-60.0,,,,2437.0,,5200.0,,,2462.0,,,5220.0,5220.0,2462.0,,,
103.9076,-54.0,,,,,-57.0,,-50.0,-58.0,-57.0,-57.0,,,,2437.0,,,,,2462.0,,2427.0,5220.0,5220.0,2462.0,,,
105.9393,-56.0,,,,,-49.0,,-54.0,-56.0,-56.0,-52.0,,,,2437.0,,,,,2462.0,,2427.0,5220.0,5220.0,2462.0,,,
108.0492,,,,,,-51.0,-55.0,-50.0,-53.0,-53.0,-52.0,,,,,,,,,2462.0,2412.0,2427.0,5220.0,5220.0,2462.0,,,
110.1224,,,,-54.0,,-53.0,,-50.0,-49.0,-49.0,-52.0,,,,,,,2452.0,,2462.0,,2427.0,5220.0,5220.0,2462.0,,,
111.9265,,,,-51.0,,-58.0,,-42.0,-41.0,-40.0,-58.0,,,,,,,2452.0,,2462.0,,2427.0,5220.0,5220.0,2462.0,,,
113.9009,-62.0,,,-57.0,,,,-55.0,-55.0,-55.0,,,,-63.0,2437.0,,,2452.0,,,,2427.0,5220.0,5220.0,,,,2437.0
115.9517,,,,-58.0,,-65.0,,-58.0,,-70.0,-66.0,-65.0,,,,,,2452.0,,2462.0,,2427.0,,5220.0,2462.0,2462.0,,
117.921,-68.0,,,-63.0,,,,-61.0,,,-67.0,-68.0,,-62.0,2437.0,,,2452.0,,,,2427.0,,,2462.0,2462.0,,2437.0
119.9461,,,,-51.0,,-65.0,,-65.0,-62.0,-62.0,-65.0,,,,,,,2452.0,,2462.0,,2427.0,5220.0,5220.0,2462.0,,,
121.9528,,,,-53.0,,-66.0,-64.0,-61.0,-63.0,-63.0,,,,,,,,2452.0,,2462.0,2412.0,2427.0,5220.0,5220.0,,,,
123.9203,,,,-53.0,,-63.0,,-57.0,-66.0,-66.0,,,,-60.0,,,,2452.0,,2462.0,,2427.0,5220.0,5220.0,,,,2437.0
125.9424,,,,-54.0,,-66.0,,-59.0,-64.0,-64.0,-59.0,,,,,,,2452.0,,2462.0,,2427.0,5220.0,5220.0,2462.0,,,
127.908,-66.0,,,-49.0,,,,-59.0,-66.0,-67.0,-63.0,,,,2437.0,,,2452.0,,,,2427.0,5220.0,5220.0,2462.0,,,
129.9471,-65.0,,,-49.0,,,,-59.0,-66.0,-66.0,,,,-61.0,2437.0,,,2452.0,,,,2427.0,5220.0,5220.0,,,,2437.0
131.9148,,,,-52.0,,-61.0,,-59.0,-66.0,-66.0,,,,-63.0,,,,2452.0,,2462.0,,2427.0,5220.0,5220.0,,,,2437.0
134.0342,,,,-50.0,,-65.0,,-59.0,,-67.0,-66.0,,,-65.0,,,,2452.0,,2462.0,,2427.0,,5220.0,2462.0,,,2437.0
136.0849,,,,-52.0,,-66.0,-67.0,-59.0,,-67.0,,,,-66.0,,,,2452.0,,2462.0,2412.0,2427.0,,5220.0,,,,2437.0
137.9491,,,,-53.0,,-63.0,,-60.0,,-67.0,-64.0,,,-66.0,,,,2452.0,,2462.0,,2427.0,,5220.0,2462.0,,,2437.0
139.8995,,,,-52.0,,-63.0,,-61.0,-64.0,-64.0,,,,-64.0,,,,2452.0,,2462.0,,2427.0,5220.0,5220.0,,,,2437.0
141.9254,,,,-51.0,,-61.0,,-61.0,,-66.0,-61.0,,,-64.0,,,,2452.0,,2462.0,,2427.0,,5220.0,2462.0,,,2437.0
143.9011,-64.0,,,-50.0,,-65.0,,-59.0,-65.0,,,,,-64.0,2437.0,,,2452.0,,2462.0,,2427.0,5220.0,,,,,2437.0
145.9554,,,,-49.0,,,,-63.0,-66.0,-66.0,,-66.0,,-63.0,,,,2452.0,,,,2427.0,5220.0,5220.0,,2462.0,,2437.0
147.9103,-63.0,,,-51.0,,,,-62.0,,-66.0,-60.0,,,-64.0,2437.0,,,2452.0,,,,2427.0,,5220.0,2462.0,,,2437.0
149.9218,,,,-50.0,,,,-60.0,-64.0,-64.0,-65.0,,,-66.0,,,,2452.0,,,,2427.0,5220.0,5220.0,2462.0,,,2437.0
152.0365,,,,-48.0,,-63.0,,-62.0,-64.0,-64.0,-64.0,,,,,,,2452.0,,2462.0,,2427.0,5220.0,5220.0,2462.0,,,
153.9509,,,,-51.0,,-65.0,,-63.0,-64.0,-64.0,,-63.0,,,,,,2452.0,,2462.0,,2427.0,5220.0,5220.0,,2462.0,,
155.9184,,,,-50.0,,,,-60.0,-60.0,-61.0,-61.0,-59.0,,,,,,2452.0,,,,2427.0,5220.0,5220.0,2462.0,2462.0,,
157.9245,,,,-48.0,,-53.0,,-46.0,-57.0,-57.0,-53.0,,,,,,,2452.0,,2462.0,,2427.0,5220.0,5220.0,2462.0,,,
159.9185,,,,-49.0,,,-51.0,-46.0,-43.0,-43.0,-55.0,,,,,,,2452.0,,,2412.0,2427.0,5220.0,5220.0,2462.0,,,
161.9437,,,,-47.0,,-56.0,,-50.0,-47.0,-47.0,-56.0,,,,,,,2452.0,,2462.0,,2427.0,5220.0,5220.0,2462.0,,,
163.9285,,,,-54.0,,-57.0,,-55.0,-51.0,-51.0,-56.0,,,,,,,2452.0,,2462.0,,2427.0,5220.0,5220.0,2462.0,,,
165.942,-53.0,,-61.0,-54.0,,,-61.0,,-57.0,-57.0,,,,,2437.0,,5200.0,2452.0,,,2412.0,,5220.0,5220.0,,,,
167.9233,-48.0,,-58.0,-60.0,,-59.0,-62.0,-60.0,,,,,,,2437.0,,5200.0,2452.0,,2462.0,2412.0,2427.0,,,,,,
169.9214,-54.0,,-56.0,-69.0,,,-69.0,-63.0,,-69.0,,,,,2437.0,,5200.0,2452.0,,,2412.0,2427.0,,5220.0,,,,
171.9493,-47.0,,-56.0,-64.0,,-64.0,,-59.0,,,-65.0,,,,2437.0,,5200.0,2452.0,,2462.0,,2427.0,,,2462.0,,,
173.9332,-50.0,,-53.0,-67.0,,,,,-62.0,-62.0,-63.0,,,,2437.0,,5200.0,2452.0,,,,,5220.0,5220.0,2462.0,,,
175.9077,-45.0,,,-70.0,,,,-63.0,-68.0,-68.0,,,-70.0,,2437.0,,,2452.0,,,,2427.0,5220.0,5220.0,,,2462.0,
177.9325,-47.0,,-55.0,,,,,-71.0,-67.0,-67.0,,,-69.0,,2437.0,,5200.0,,,,,2427.0,5220.0,5220.0,,,2462.0,
179.9355,-49.0,,-56.0,-63.0,,-67.0,,,-65.0,-65.0,,,,,2437.0,,5200.0,2452.0,,2462.0,,,5220.0,5220.0,,,,
181.9179,-49.0,,-59.0,,,-67.0,,-58.0,-66.0,-66.0,,,,,2437.0,,5200.0,,,2462.0,,2427.0,5220.0,5220.0,,,,
183.8948,-51.0,,-58.0,-68.0,,,,-65.0,-64.0,-64.0,,,,,2437.0,,5200.0,2452.0,,,,2427.0,5220.0,5220.0,,,,
185.9201,-55.0,,-61.0,-65.0,,,-65.0,,-62.0,-62.0,,,,,2437.0,,5200.0,2452.0,,,2412.0,,5220.0,5220.0,,,,
187.9459,-51.0,,-62.0,-62.0,,,,-64.0,-64.0,-64.0,,,,,2437.0,,5200.0,2452.0,,,,2427.0,5220.0,5220.0,,,,
189.9162,-59.0,,-67.0,,,-65.0,,-67.0,-62.0,-62.0,,,,,2437.0,,5200.0,,,2462.0,,2427.0,5220.0,5220.0,,,,
191.9198,-59.0,,,-63.0,,-61.0,,-63.0,-67.0,-67.0,,,,,2437.0,,,2452.0,,2462.0,,2427.0,5220.0,5220.0,,,,
193.9367,-56.0,,,,,-76.0,,-71.0,-71.0,-71.0,-74.0,,,,2437.0,,,,,2462.0,,2427.0,5220.0,5220.0,2462.0,,,
195.9284,-62.0,,-62.0,-65.0,,,-71.0,,-71.0,-71.0,,,,,2437.0,,5200.0,2452.0,,,2412.0,,5220.0,5220.0,,,,
197.9041,-56.0,,,-74.0,,,-75.0,,-71.0,-71.0,-72.0,,,,2437.0,,,2452.0,,,2412.0,,5220.0,5220.0,2462.0,,,
199.9599,-54.0,,-57.0,-72.0,,,,,-72.0,-72.0,-68.0,,,,2437.0,,5200.0,2452.0,,,,,5220.0,5220.0,2462.0,,,
201.9283,-63.0,,-71.0,,,-69.0,,,-73.0,-73.0,-72.0,,,,2437.0,,5200.0,,,2462.0,,,5220.0,5220.0,2462.0,,,
203.9123,-69.0,,-74.0,-73.0,,,-72.0,-73.0,,,-72.0,,,,2437.0,,5200.0,2452.0,,,2412.0,2427.0,,,2462.0,,,
206.1817,-66.0,-78.0,-76.0,,-74.0,,-78.0,-72.0,,,,,,,2437.0,5500.0,5200.0,,2457.0,,2412.0,2427.0,,,,,,
