AppTimestamp(s),wifi_rssi_20:23:00:00:00:01,wifi_rssi_20:23:00:00:00:09,wifi_rssi_20:23:00:00:00:12,wifi_rssi_20:23:00:00:00:15,wifi_rssi_20:23:00:00:00:38,wifi_rssi_20:23:00:00:00:44,wifi_rssi_20:23:00:00:00:45,wifi_rssi_20:23:00:00:00:46,wifi_rssi_20:23:00:00:00:55,wifi_rssi_20:23:00:00:00:65,wifi_rssi_20:23:00:00:00:69,wifi_rssi_20:23:00:00:00:73,wifi_rssi_20:23:00:00:00:79,wifi_rssi_20:23:00:00:00:80,wifi_rssi_20:23:00:00:00:82,wifi_rssi_20:23:00:00:00:90,wifi_rssi_20:23:00:00:01:71,wifi_rssi_20:23:00:00:01:81,wifi_rssi_20:23:00:00:01:82,wifi_freq_20:23:00:00:00:01,wifi_freq_20:23:00:00:00:09,wifi_freq_20:23:00:00:00:12,wifi_freq_20:23:00:00:00:15,wifi_freq_20:23:00:00:00:38,wifi_freq_20:23:00:00:00:44,wifi_freq_20:23:00:00:00:45,wifi_freq_20:23:00:00:00:46,wifi_freq_20:23:00:00:00:55,wifi_freq_20:23:00:00:00:65,wifi_freq_20:23:00:00:00:69,wifi_freq_20:23:00:00:00:73,wifi_freq_20:23:00:00:00:79,wifi_freq_20:23:00:00:00:80,wifi_freq_20:23:00:00:00:82,wifi_freq_20:23:00:00:00:90,wifi_freq_20:23:00:00:01:71,wifi_freq_20:23:00:00:01:81,wifi_freq_20:23:00:00:01:82
83.9511,-53.0,-64.0,-73.0,,,-74.0,-74.0,,-70.0,-72.0,,-50.0,,,-73.0,-60.0,,,,2437.0,5200.0,2417.0,,,2462.0,2412.0,,2427.0,2437.0,,2437.0,,,2462.0,2437.0,,,
87.9597,-52.0,-60.0,,-80.0,-79.0,,-83.0,,-74.0,-79.0,-83.0,-61.0,,,,-65.0,,,,2437.0,5200.0,,2452.0,2457.0,,2412.0,,2427.0,2437.0,2422.0,2437.0,,,,2437.0,,,
91.9236,-49.0,-60.0,,-78.0,-79.0,-79.0,,-78.0,-74.0,,,-57.0,,,-81.0,-65.0,,,,2437.0,5200.0,,2452.0,2457.0,2462.0,,2462.0,2427.0,,,2437.0,,,2462.0,2437.0,,,
95.953,-45.0,-61.0,-74.0,-81.0,,,,-80.0,-67.0,-77.0,,-56.0,,,-78.0,-63.0,,,,2437.0,5200.0,2417.0,2452.0,,,,2462.0,2427.0,2437.0,,2437.0,,,2462.0,2437.0,,,
99.9605,-53.0,-57.0,-78.0,-73.0,-81.0,,,,-76.0,-75.0,,-57.0,,,-75.0,-55.0,,,,2437.0,5200.0,2417.0,2452.0,2457.0,,,,2427.0,2437.0,,2437.0,,,2462.0,2437.0,,,
103.9469,-59.0,-64.0,-72.0,-71.0,,-71.0,,,-67.0,-75.0,,-53.0,,,-74.0,-47.0,,,,2437.0,5200.0,2417.0,2452.0,,2462.0,,,2427.0,2437.0,,2437.0,,,2462.0,2437.0,,,
107.9451,-60.0,-73.0,,-76.0,,-75.0,,,-65.0,-75.0,-76.0,-51.0,,,-75.0,-50.0,,,,2437.0,5200.0,,2452.0,,2462.0,,,2427.0,2437.0,2422.0,2437.0,,,2462.0,2437.0,,,
111.9531,-58.0,-70.0,-64.0,-74.0,,-70.0,,,-66.0,-71.0,-71.0,-57.0,,,,-53.0,,,,2437.0,5200.0,2417.0,2452.0,,2462.0,,,2427.0,2437.0,2422.0,2437.0,,,,2437.0,,,
115.9516,-62.0,-76.0,,,,-76.0,,,-74.0,-75.0,,-54.0,,,,-61.0,-75.0,-75.0,-72.0,2437.0,5200.0,,,,2462.0,,,2427.0,2437.0,,2437.0,,,,2437.0,2462.0,2462.0,2462.0
119.9221,-67.0,-78.0,,,,-77.0,,,-75.0,-72.0,-77.0,-65.0,,,,-65.0,-78.0,,-77.0,2437.0,5200.0,,,,2462.0,,,2427.0,2437.0,2422.0,2437.0,,,,2437.0,2462.0,,2462.0
123.9529,-68.0,,,,,-77.0,,,-74.0,-68.0,,-63.0,,,-76.0,-66.0,-75.0,-74.0,-74.0,2437.0,,,,,2462.0,,,2427.0,2437.0,,2437.0,,,2462.0,2437.0,2462.0,2462.0,2462.0
127.9563,-65.0,,,-77.0,,-78.0,,,-75.0,-70.0,-82.0,-67.0,,,,-63.0,-80.0,-78.0,,2437.0,,,2452.0,,2462.0,,,2427.0,2437.0,2422.0,2437.0,,,,2437.0,2462.0,2462.0,
131.9598,-62.0,,-74.0,-70.0,,-76.0,-77.0,,-72.0,-69.0,,-54.0,,,-71.0,-61.0,,,,2437.0,,2417.0,2452.0,,2462.0,2412.0,,2427.0,2437.0,,2437.0,,,2462.0,2437.0,,,
135.5082,-61.0,-71.0,-62.0,-66.0,,-63.0,,,-59.0,-69.0,,-46.0,,,-63.0,-57.0,,,,2437.0,5200.0,2417.0,2452.0,,2462.0,,,2427.0,2437.0,,2437.0,,,2462.0,2437.0,,,
139.947,-60.0,-69.0,-55.0,-70.0,,-67.0,,,-64.0,-69.0,,-46.0,,,-67.0,-54.0,,,,2437.0,5200.0,2417.0,2452.0,,2462.0,,,2427.0,2437.0,,2437.0,,,2462.0,2437.0,,,
143.9292,-60.0,-66.0,-59.0,-70.0,,-68.0,,,-62.0,-67.0,,-47.0,,,-70.0,-51.0,,,,2437.0,5200.0,2417.0,2452.0,,2462.0,,,2427.0,2437.0,,2437.0,,,2462.0,2437.0,,,
147.9476,-59.0,-67.0,-64.0,-69.0,,-70.0,,,-67.0,-65.0,,-53.0,,,-71.0,-52.0,,,,2437.0,5200.0,2417.0,2452.0,,2462.0,,,2427.0,2437.0,,2437.0,,,2462.0,2437.0,,,
151.9646,-56.0,-69.0,-64.0,-65.0,,-67.0,,,-67.0,-69.0,,-51.0,,,-68.0,-54.0,,,,2437.0,5200.0,2417.0,2452.0,,2462.0,,,2427.0,2437.0,,2437.0,,,2462.0,2437.0,,,
155.9191,-58.0,-65.0,-64.0,-73.0,,-66.0,,,-65.0,-65.0,,-51.0,,,-67.0,-53.0,,,,2437.0,5200.0,2417.0,2452.0,,2462.0,,,2427.0,2437.0,,2437.0,,,2462.0,2437.0,,,
159.9506,-57.0,-65.0,-68.0,-73.0,,-66.0,,,-62.0,-69.0,,-51.0,,,-66.0,-55.0,,,,2437.0,5200.0,2417.0,2452.0,,2462.0,,,2427.0,2437.0,,2437.0,,,2462.0,2437.0,,,
163.9465,-57.0,-67.0,-66.0,-73.0,,-70.0,,,-65.0,-69.0,,-51.0,,,-70.0,-56.0,,,,2437.0,5200.0,2417.0,2452.0,,2462.0,,,2427.0,2437.0,,2437.0,,,2462.0,2437.0,,,
167.9359,-66.0,-64.0,-62.0,-67.0,,-66.0,,,-65.0,-71.0,,-51.0,,,-67.0,-53.0,,,,2437.0,5200.0,2417.0,2452.0,,2462.0,,,2427.0,2437.0,,2437.0,,,2462.0,2437.0,,,
171.9431,-55.0,-71.0,-60.0,-65.0,,-66.0,,,-65.0,-71.0,,-51.0,,,-68.0,-53.0,,,,2437.0,5200.0,2417.0,2452.0,,2462.0,,,2427.0,2437.0,,2437.0,,,2462.0,2437.0,,,
175.9528,-59.0,-71.0,-66.0,-67.0,,-67.0,,,-67.0,-71.0,,-55.0,,,-67.0,-55.0,,,,2437.0,5200.0,2417.0,2452.0,,2462.0,,,2427.0,2437.0,,2437.0,,,2462.0,2437.0,,,
179.9423,-59.0,-71.0,,-67.0,,-65.0,-73.0,,-64.0,-74.0,,-55.0,,,-66.0,-62.0,,,,2437.0,5200.0,,2452.0,,2462.0,2412.0,,2427.0,2437.0,,2437.0,,,2462.0,2437.0,,,
183.9374,-66.0,-76.0,-77.0,-74.0,,-76.0,,,-72.0,-74.0,,-59.0,,,-76.0,-59.0,,,,2437.0,5200.0,2417.0,2452.0,,2462.0,,,2427.0,2437.0,,2437.0,,,2462.0,2437.0,,,
187.9351,-66.0,-77.0,,-76.0,,-73.0,,,-77.0,-75.0,-73.0,-58.0,,,-76.0,-61.0,,,,2437.0,5200.0,,2452.0,,2462.0,,,2427.0,2437.0,2422.0,2437.0,,,2462.0,2437.0,,,
191.9454,-66.0,,-78.0,,,-75.0,,,-77.0,-72.0,,-54.0,,,-73.0,-62.0,-80.0,,-80.0,2437.0,,2417.0,,,2462.0,,,2427.0,2437.0,,2437.0,,,2462.0,2437.0,2462.0,,2462.0
195.9555,-66.0,,-78.0,-76.0,,-76.0,,,-75.0,-79.0,,-55.0,,,,-61.0,,-80.0,-79.0,2437.0,,2417.0,2452.0,,2462.0,,,2427.0,2437.0,,2437.0,,,,2437.0,,2462.0,2462.0
199.9382,-67.0,,-74.0,-69.0,,-73.0,,,-74.0,-71.0,-75.0,-54.0,,,-74.0,-62.0,,,,2437.0,,2417.0,2452.0,,2462.0,,,2427.0,2437.0,2422.0,2437.0,,,2462.0,2437.0,,,
203.9709,-64.0,-64.0,-65.0,-71.0,,-72.0,-71.0,,-70.0,,-72.0,-50.0,,,,-53.0,,,,2437.0,5200.0,2417.0,2452.0,,2462.0,2412.0,,2427.0,,2422.0,2437.0,,,,2437.0,,,
207.9467,-58.0,-59.0,-64.0,-64.0,,-68.0,,,-65.0,-74.0,,-50.0,,,-70.0,-57.0,,,,2437.0,5200.0,2417.0,2452.0,,2462.0,,,2427.0,2437.0,,2437.0,,,2462.0,2437.0,,,
211.9357,-52.0,-55.0,-68.0,-68.0,,,-73.0,,-68.0,-71.0,,-48.0,,,-74.0,-61.0,,,,2437.0,5200.0,2417.0,2452.0,,,2412.0,,2427.0,2437.0,,2437.0,,,2462.0,2437.0,,,
215.9555,-48.0,-56.0,,-75.0,,-74.0,-74.0,,-75.0,-75.0,,-50.0,,,-73.0,-62.0,,,,2437.0,5200.0,,2452.0,,2462.0,2412.0,,2427.0,2437.0,,2437.0,,,2462.0,2437.0,,,
219.9284,-46.0,-59.0,-77.0,-75.0,,,,-74.0,-74.0,-76.0,,-61.0,,,-79.0,-68.0,,,,2437.0,5200.0,2417.0,2452.0,,,,2462.0,2427.0,2437.0,,2437.0,,,2462.0,2437.0,,,
223.9505,-52.0,-54.0,-73.0,-81.0,-78.0,,,,-71.0,,,-59.0,,,-77.0,-66.0,,,-82.0,2437.0,5200.0,2417.0,2452.0,2457.0,,,,2427.0,,,2437.0,,,2462.0,2437.0,,,2462.0
227.9496,-52.0,-55.0,-73.0,-77.0,,,-82.0,,-75.0,-82.0,,-54.0,,,-77.0,-58.0,,,,2437.0,5200.0,2417.0,2452.0,,,2412.0,,2427.0,2437.0,,2437.0,,,2462.0,2437.0,,,
231.9542,-48.0,-64.0,-65.0,-68.0,,,-74.0,,-68.0,-70.0,,-49.0,,,-68.0,-52.0,,,,2437.0,5200.0,2417.0,2452.0,,,2412.0,,2427.0,2437.0,,2437.0,,,2462.0,2437.0,,,
235.9439,-52.0,-68.0,-66.0,-68.0,,-65.0,,,-71.0,-68.0,,-50.0,,,-67.0,-52.0,,,,2437.0,5200.0,2417.0,2452.0,,2462.0,,,2427.0,2437.0,,2437.0,,,2462.0,2437.0,,,
239.958,-60.0,,-63.0,-63.0,,-65.0,-70.0,,-66.0,-62.0,,-48.0,,,-64.0,-60.0,,,,2437.0,,2417.0,2452.0,,2462.0,2412.0,,2427.0,2437.0,,2437.0,,,2462.0,2437.0,,,
243.9509,-64.0,,-59.0,-59.0,,-59.0,-66.0,,-60.0,-58.0,-66.0,-45.0,,,,-65.0,,,,2437.0,,2417.0,2452.0,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,,,,2437.0,,,
247.9567,-66.0,,-57.0,-60.0,,-60.0,-56.0,,-52.0,-65.0,,-45.0,,,-60.0,-63.0,,,,2437.0,,2417.0,2452.0,,2462.0,2412.0,,2427.0,2437.0,,2437.0,,,2462.0,2437.0,,,
