AppTimestamp(s),ble_rssi_BE:AC:20:23:00:01,ble_rssi_BE:AC:20:23:00:02,ble_rssi_BE:AC:20:23:00:03,ble_rssi_BE:AC:20:23:00:04,ble_rssi_BE:AC:20:23:00:05,ble_rssi_BE:AC:20:23:00:06
129.7226,,-77.0,,,,
130.1323,,-83.0,,,,
130.2979,-88.0,,,,,
130.342,,-69.0,,,,
130.527,,-79.0,,,,
130.7224,-92.0,,,,,
130.9333,,-82.0,,,,
131.3366,,-73.0,,,,
131.5665,,-74.0,,,,
131.9446,,-78.0,,,,
132.153,,-67.0,,,,
132.355,,-75.0,,,,
132.3584,-82.0,,,,,
132.5501,,-74.0,,,,
132.768,,-74.0,,,,
132.7873,-95.0,,,,,
132.9747,,-78.0,,,,
133.0022,-92.0,,,,,
133.1692,,-93.0,,,,
133.1845,-92.0,,,,,
133.3709,,-90.0,,,,
133.5949,-85.0,,,,,
133.7861,,-74.0,,,,
134.0,-89.0,,,,,
134.186,,-77.0,,,,
134.2075,-88.0,,,,,
134.4012,,-78.0,,,,
134.405,-89.0,,,,,
134.6115,,-77.0,,,,
134.8194,,-71.0,,,,
134.8375,-84.0,,,,,
135.2283,,-67.0,,,,
135.2324,-91.0,,,,,
135.4424,,-73.0,,,,
135.8444,,-69.0,,,,
135.8591,-96.0,,,,,
136.06,,-71.0,,,,
136.0729,-88.0,,,,,
136.4498,,-69.0,,,,
136.8603,,-82.0,,,,
136.867,-89.0,,,,,
137.067,,-84.0,,,,
137.0838,-91.0,,,,,
137.2941,,-76.0,,,,
137.4749,,-75.0,,,,
137.6891,-88.0,,,,,
137.8764,,-79.0,,,,
137.896,-87.0,,,,,
138.077,,-90.0,,,,
138.0966,-95.0,,,,,
138.9016,,-75.0,,,,
139.9227,-88.0,,,,,
140.1245,,-86.0,,,,
140.1359,-87.0,,,,,
140.3157,,-81.0,,,,
140.3445,-94.0,,,,,
140.5263,,-79.0,,,,
140.5491,-91.0,,,,,
140.736,,-72.0,,,,
140.9627,-87.0,,,,,
141.1548,,-76.0,,,,
141.3382,,-77.0,,,,
141.3875,-95.0,,,,,
141.5512,,-78.0,,,,
141.5835,-95.0,,,,,
141.9524,,-71.0,,,,
142.1733,,-78.0,,,,
142.2014,-86.0,,,,,
142.5988,,-82.0,,,,
142.6076,-93.0,,,,,
142.809,,-82.0,,,,
144.0495,-93.0,,,,,
144.2092,,-74.0,,,,
144.4007,,-69.0,,,,
144.4699,-90.0,,,,,
144.6192,,-70.0,,,,
144.6614,-89.0,,,,,
145.2691,-92.0,,,,,
145.4795,-86.0,,,,,
145.8384,,-82.0,,,,
145.8967,-91.0,,,,,
146.0443,,-79.0,,,,
146.0901,-88.0,,,,,
146.2485,,-81.0,,,,
146.4404,,-82.0,,,,
146.4837,-91.0,,,,,
146.6793,,-74.0,,,,
146.7012,-87.0,,,,,
147.4863,,-73.0,,,,
148.0949,,-73.0,,,,
148.1686,-89.0,,,,,
148.2865,,-73.0,,,,
148.3216,-89.0,,,,,
148.492,,-75.0,,,,
148.5546,-90.0,,,,,
148.9054,,-71.0,,,,
148.9531,-88.0,,,,,
149.1075,,-71.0,,,,
149.1482,-89.0,,,,,
149.3533,-91.0,,,,,
149.5954,-91.0,,,,,
149.7118,,-75.0,,,,
149.7792,-91.0,,,,,
149.9751,-89.0,,,,,
150.1803,-90.0,,,,,
150.3426,,-73.0,,,,
150.3867,-91.0,,,,,
150.5878,-91.0,,,,,
150.752,,-74.0,,,,
151.6305,-90.0,,,,,
151.7838,,-72.0,,,,
152.1955,,-71.0,,,,
152.2234,-89.0,,,,,
152.3939,,-71.0,,,,
152.4207,-89.0,,,,,
152.6035,,-76.0,,,,
152.6227,-92.0,,,,,
152.8106,,-77.0,,,,
153.0026,,-73.0,,,,
153.2104,,-73.0,,,,
153.4162,,-72.0,,,,
153.4435,-90.0,,,,,
153.6448,-90.0,,,,,
153.8189,,-76.0,,,,
153.8489,-92.0,,,,,
154.2327,,-73.0,,,,
154.4426,,-71.0,,,,
154.487,-89.0,,,,,
154.649,,-71.0,,,,
154.6743,-89.0,,,,,
155.0752,-92.0,,,,,
156.1069,,-73.0,,,,
156.5117,,-73.0,,,,
156.5192,-90.0,,,,,
156.7171,,-77.0,,,,
156.7217,-93.0,,,,,
156.9244,,-77.0,,,,
156.932,-93.0,,,,,
157.1162,,-72.0,,,,
157.3466,,-73.0,,,,
157.548,,-73.0,,,,
157.564,-92.0,,,,,
157.7508,-92.0,,,,,
157.9471,,-75.0,,,,
157.9543,-91.0,,,,,
158.1475,,-75.0,,,,
158.3476,,-73.0,,,,
158.3624,-98.0,,,,,
158.5743,,-72.0,,,,
158.58,-92.0,,,,,
158.7675,,-75.0,,,,
158.773,-91.0,,,,,
158.9582,,-73.0,,,,
159.0,-91.0,,,,,
159.1891,,-73.0,,,,
159.7906,,-72.0,,,,
160.0183,-91.0,,,,,
160.6294,,-77.0,,,,
160.8428,-88.0,,,,,
161.044,,-71.0,,,,
161.0583,-88.0,,,,,
161.263,,-75.0,,,,
161.4315,,-76.0,,,,
161.6534,,-71.0,,,,
161.6663,-89.0,,,,,
161.8304,,-77.0,,,,
161.8545,-88.0,,,,,
162.0685,,-69.0,,,,
162.0768,-91.0,,,,,
162.2463,,,-98.0,,,
162.4576,,-75.0,,,,
162.8146,,,-97.0,,,
162.8764,-91.0,,,,,
163.8787,,-76.0,,,,
164.0786,,-84.0,,,,
164.2846,,-68.0,,,,
164.6944,,-73.0,,,,
164.9107,,-80.0,,,,
165.2333,,,,-89.0,,
165.3079,,-80.0,,,,
165.5424,,-63.0,,,,
165.739,,-81.0,,,,
165.9248,,-73.0,,,,
166.1419,,-79.0,,,,
166.2529,,,,-94.0,,
166.3771,,-70.0,,,,
166.4672,,,,-90.0,,
166.5317,,-71.0,,,,
166.7755,,-74.0,,,,
167.0916,,,,-94.0,,
167.1559,,-75.0,,,,
167.9648,,-76.0,,,,
168.1664,,-74.0,,,,
168.3669,,-84.0,,,,
168.5641,,-76.0,,,,
168.7969,,-74.0,,,,
168.9133,,,,-94.0,,
169.19,,-83.0,,,,
169.3992,,-77.0,,,,
169.6044,,-83.0,,,,
169.7354,,,,-93.0,,
170.0111,,-79.0,,,,
170.2408,,-83.0,,,,
170.4236,,,-93.0,,,
170.6168,,,-93.0,,,
170.8187,,,-89.0,,,
170.8248,,-75.0,,,,
171.6523,,-94.0,,,,
172.4547,,,-89.0,,,
172.6576,,,-90.0,,,
172.6815,,-96.0,,,,
172.8084,,,,-96.0,,
172.8784,,-89.0,,,,
173.0886,,-81.0,,,,
173.2628,,,-86.0,,,
173.4942,,,-99.0,,,
173.5237,,-89.0,,,,
173.6797,,,-83.0,,,
173.7178,,-92.0,,,,
174.0902,,,-92.0,,,
174.1262,,-92.0,,,,
174.2504,,,,-96.0,,
174.3589,,-83.0,,,,
174.4935,,,-92.0,,,
174.5514,,-85.0,,,,
174.7396,,-91.0,,,,
175.5002,,,,-94.0,,
175.7147,,,-83.0,,,
175.7638,,-83.0,,,,
175.9257,,,-87.0,,,
175.9816,,-82.0,,,,
176.1897,,-89.0,,,,
176.4086,,-88.0,,,,
176.5362,,,-84.0,,,
176.6014,,-88.0,,,,
176.7393,,,-90.0,,,
176.8026,,-85.0,,,,
177.0089,,-92.0,,,,
177.1425,,,-84.0,,,
177.222,,-91.0,,,,
177.347,,,,-94.0,,
177.3583,,,-86.0,,,
177.428,,-88.0,,,,
177.5521,,,-83.0,,,
177.7616,,,-95.0,,,
177.8313,,-92.0,,,,
177.9711,,,-88.0,,,
178.1867,,,-82.0,,,
178.2412,,-90.0,,,,
178.3386,,,,-90.0,,
178.6532,,-87.0,,,,
179.7935,,,-88.0,,,
180.0125,,,-84.0,,,
180.4201,,,-94.0,,,
180.5034,,-92.0,,,,
180.6237,,,-83.0,,,
180.708,,-87.0,,,,
180.8249,,,-83.0,,,
181.0042,,,,-93.0,,
181.0271,,,-86.0,,,
181.2477,,,-83.0,,,
181.6281,,,,-86.0,,
181.6595,,,-86.0,,,
181.8263,,,,-93.0,,
181.9522,,-92.0,,,,
182.0142,,,,-95.0,,
182.0687,,,-88.0,,,
182.1509,,-92.0,,,,
182.2676,,,-87.0,,,
182.4259,,,,-91.0,,
182.4546,,,-82.0,,,
182.6407,,,,-84.0,,
182.6542,,,-88.0,,,
182.8655,,,-81.0,,,
183.2695,,,-90.0,,,
184.5283,,,-77.0,,,
184.5504,,,,-87.0,,
184.7019,,,-85.0,,,
184.7156,,,,-89.0,,
184.819,,-91.0,,,,
184.9157,,,,-91.0,,
185.1237,,,-77.0,,,
185.3135,,,-97.0,,,
185.3264,,,,-91.0,,
185.4152,,-89.0,,,,
185.5235,,,-74.0,,,
185.5431,,,,-89.0,,
185.7106,,,-76.0,,,
185.852,,-86.0,,,,
