AppTimestamp(s),ble_rssi_BE:AC:20:23:00:01,ble_rssi_BE:AC:20:23:00:02,ble_rssi_BE:AC:20:23:00:03,ble_rssi_BE:AC:20:23:00:04,ble_rssi_BE:AC:20:23:00:05,ble_rssi_BE:AC:20:23:00:06
89.0338,,,,-88.0,,
89.3311,,,,,-89.0,
89.3575,,,,,,-88.0
89.3785,,-90.0,,,,
89.5588,,,,,,-97.0
89.6396,,,,-94.0,,
89.7234,,,,,-93.0,
89.77,,,,,,-87.0
89.7828,,-90.0,,,,
90.0175,,,,,,-85.0
90.1945,,,,,,-88.0
90.2671,,,,-82.0,,
90.3864,,,,,,-98.0
90.3901,,-91.0,,,,
90.8018,,,,,-88.0,
90.8608,,,,-86.0,,
91.0641,,,,-83.0,,
91.213,,-86.0,,,,
91.2193,,,,,,-85.0
91.5875,,,,,-90.0,
91.816,,-85.0,,,,
91.8861,,,,-83.0,,
92.5996,,,,,-91.0,
92.7009,,,,-81.0,,
92.8033,,,,,-94.0,
92.8354,,-96.0,,,,
92.8535,,,,,,-89.0
93.0035,,,,,-93.0,
93.055,,-85.0,,,,
93.2357,,,,,-92.0,
93.2622,,-87.0,,,,
93.3403,,,,-88.0,,
93.4624,,-83.0,,,,
93.472,,,,,,-88.0
93.5456,,,,-96.0,,
93.6774,,,,,,-94.0
93.7427,,,,-90.0,,
93.8671,,-83.0,,,,
94.0849,,-86.0,,,,
94.0878,,,,,,-91.0
94.2387,,,,,-93.0,
94.3039,,-89.0,,,,
94.3095,,,,,,-87.0
94.7828,,,,-93.0,,
94.8468,,,,,-93.0,
94.892,,,,,,-88.0
94.9136,,-84.0,,,,
94.9799,,,,-91.0,,
95.1919,,,,-83.0,,
95.3144,,-85.0,,,,
95.41,,,,-86.0,,
96.7615,,,,,,-87.0
96.7655,,-91.0,,,,
96.9489,,,,,,-91.0
96.9581,,-88.0,,,,
97.0983,,,,,-92.0,
97.1504,,,,,,-89.0
97.3376,,,,,,-93.0
97.343,,-88.0,,,,
97.4183,,,,-86.0,,
97.5415,,,,,-90.0,
97.6188,,,,-84.0,,
97.7276,,,,,-89.0,
97.8277,,,,-90.0,,
97.9763,,,,,,-83.0
97.9875,,-91.0,,,,
98.257,,,,-89.0,,
98.3332,,,,,-85.0,
98.3774,,-83.0,,,,
98.4834,,,,-92.0,,
98.5662,,-83.0,,,,
98.7908,,,,,-91.0,
98.821,,,,,,-95.0
98.8634,,,,-83.0,,
98.9547,,,,,-81.0,
98.9998,,-86.0,,,,
99.1788,,-85.0,,,,
99.1946,,,,,,-91.0
99.3877,,,,,,-84.0
99.4875,,,,-85.0,,
99.5647,,,,,-83.0,
99.5778,,-83.0,,,,
100.4188,,,,,,-93.0
100.4969,,,,-87.0,,
100.6004,,,,,-81.0,
100.6321,,,,,,-90.0
100.688,,,,-88.0,,
100.8302,,,,,-85.0,
100.8519,,-83.0,,,,
100.8835,,,,,,-94.0
100.9113,,,,-85.0,,
101.002,,,,,-85.0,
101.0181,,-84.0,,,,
101.1075,,,,-85.0,,
101.2095,,,,,-93.0,
101.3093,,,,-88.0,,
101.6465,,,,,-86.0,
101.6943,,,,,,-86.0
101.7319,,,,-88.0,,
101.8204,,,,,-87.0,
101.858,,,,,,-87.0
101.9543,,,,-86.0,,
102.061,,,,,-89.0,
102.0718,,-82.0,,,,
102.1249,,,,-88.0,,
102.2432,,,,,-90.0,
102.4758,,-89.0,,,,
102.5334,,,,-87.0,,
102.6639,,-83.0,,,,
102.7789,,,,-87.0,,
102.8754,,,,,-89.0,
102.8784,,-83.0,,,,
102.8811,,,,,,-89.0
102.9934,,,,-87.0,,
103.0935,,,,,,-84.0
103.1436,,,,-87.0,,
103.6862,,-83.0,,,,
104.6068,,,,-91.0,,
104.7142,,,,,-83.0,
104.7412,,,,,,-94.0
104.7753,,,,-87.0,,
104.9131,,-85.0,,,,
105.1234,,-87.0,,,,
105.1361,,,,,,-94.0
105.3415,,,,,-82.0,
105.3597,,-79.0,,,,
105.3948,,,,-74.0,,
105.5389,,,,,-83.0,
105.5925,,,,-73.0,,
105.7453,,,,,-77.0,
105.7592,,-83.0,,,,
105.8222,,,,-91.0,,
105.9318,,,-95.0,,,
105.9953,,,,,-81.0,
105.9987,,-85.0,,,,
106.1599,,,,,,-93.0
106.1635,,-87.0,,,,
106.2263,,,,-85.0,,
106.3688,,,,,-90.0,
106.3802,,,,,,-90.0
106.3897,,-84.0,,,,
106.4374,,,,-86.0,,
106.5977,,-83.0,,,,
106.6457,,,,-84.0,,
106.8576,,,,-83.0,,
107.045,,,,-83.0,,
107.1725,,,,,-84.0,
107.1937,,-84.0,,,,
107.37,,,,,,-84.0
107.4894,,,,-88.0,,
108.4283,,-83.0,,,,
108.4588,,,,-77.0,,
108.6075,,,,,-86.0,
108.8047,,,,,,-93.0
108.8219,,,,,-85.0,
108.8455,,-85.0,,,,
108.8727,,,,-85.0,,
109.0089,,,,,,-83.0
109.1239,,,,-84.0,,
109.2214,,,,,,-95.0
109.2637,,-90.0,,,,
109.29,,,,-88.0,,
109.4723,,-80.0,,,,
109.5077,,,,-83.0,,
109.624,,,,,-86.0,
109.689,,,,-82.0,,
109.8158,,,-94.0,,,
109.827,,,,,-86.0,
110.0282,,,,,-89.0,
110.0379,,,,,,-90.0
110.1,,,,-86.0,,
110.2345,,,,,-94.0,
110.2515,,,,,,-92.0
110.3174,,,,-82.0,,
110.501,,-90.0,,,,
110.6431,,,,,-86.0,
110.7112,,,,-90.0,,
110.8525,,,,,-83.0,
111.0363,,,-98.0,,,
111.0502,,,,,-81.0,
111.0986,,-89.0,,,,
111.1331,,,,-96.0,,
111.3562,,,,-84.0,,
111.6817,,,,,-88.0,
112.3217,,-84.0,,,,
112.9057,,,,,,-89.0
112.923,,,,,-78.0,
112.9591,,-84.0,,,,
113.1079,,,,,,-91.0
113.2979,,,,,,-89.0
113.3455,,-84.0,,,,
113.3619,,,,-87.0,,
113.5407,,-88.0,,,,
113.5839,,,,-75.0,,
113.7358,,,,,-75.0,
113.7638,,-93.0,,,,
113.7864,,,,-77.0,,
113.9799,,,,,-69.0,
114.007,,-86.0,,,,
114.1159,,,,,,-89.0
114.13,,,,,-71.0,
114.1553,,-87.0,,,,
114.1883,,,,-81.0,,
114.3233,,,,,,-91.0
114.3415,,,,,-74.0,
114.3766,,-89.0,,,,
114.3946,,,,-83.0,,
114.5495,,,,,-75.0,
114.5746,,-91.0,,,,
114.6043,,,,-85.0,,
114.7949,,,,,-75.0,
114.8067,,-82.0,,,,
114.813,,,,-83.0,,
114.9335,,,,,,-87.0
114.9592,,,,,-75.0,
114.9744,,-87.0,,,,
115.1625,,,,,-70.0,
115.1846,,-89.0,,,,
115.2211,,,,-79.0,,
115.3673,,,,,-70.0,
115.5904,,,,,-73.0,
115.6032,,-91.0,,,,
115.8419,,,,-77.0,,
116.2219,,,,,-73.0,
116.4584,,,,-77.0,,
117.012,,,,,,-86.0
117.0413,,,,,-70.0,
117.0543,,,,-89.0,,
117.2398,,,,,-70.0,
117.4273,,,,,-74.0,
117.4458,,,,-82.0,,
117.8553,,,,,-73.0,
117.8871,,,,-77.0,,
118.0115,,,,,,-94.0
118.0334,,,,,-70.0,
118.2126,,,-101.0,,,
118.2313,,,,,,-86.0
118.2488,,,,,-69.0,
118.2548,,-84.0,,,,
118.2683,,,,-88.0,,
118.4644,,,,,-74.0,
118.4718,,-85.0,,,,
118.4859,,,,-83.0,,
118.6571,,,,,,-95.0
118.6804,,,,,-74.0,
118.6897,,-86.0,,,,
118.7157,,,,-83.0,,
118.8635,,,,,-73.0,
118.8681,,-85.0,,,,
118.8823,,,,-77.0,,
119.2526,,,,,,-92.0
119.2639,,,,,-68.0,
119.3092,,,,-82.0,,
119.8806,,,,,-72.0,
119.8946,,-86.0,,,,
120.3629,,,,-83.0,,
120.4956,,,,,-75.0,
120.5072,,-85.0,,,,
120.5447,,,,-84.0,,
120.7139,,,,,-73.0,
120.7203,,-87.0,,,,
120.7513,,,,-77.0,,
120.896,,,,,,-88.0
120.9071,,,,,-73.0,
120.9249,,-88.0,,,,
120.9717,,,,-78.0,,
121.1027,,,,,,-91.0
121.1204,,,,,-70.0,
121.1378,,-84.0,,,,
121.1519,,,,-82.0,,
121.3391,,,,,-70.0,
121.3543,,,,-83.0,,
121.5237,,,,,-75.0,
121.7176,,,,,-75.0,
121.7445,,-83.0,,,,
121.7591,,,,-85.0,,
121.952,,,,,-73.0,
122.1154,,,,,,-89.0
122.1271,,,,,-73.0,
122.3235,,,,,,-93.0
122.3672,,-84.0,,,,
122.3918,,,,-86.0,,
122.5472,,,,,-73.0,
122.5641,,-87.0,,,,
122.7612,,,,,,-95.0
122.7759,,,,,-74.0,
122.9759,,,,,,-91.0
123.0021,,,,,-72.0,
123.0064,,-84.0,,,,
123.0192,,,,-77.0,,
123.1433,,,,,,-89.0
123.1657,,,,,-74.0,
123.196,,,,-75.0,,
123.4075,,,,-79.0,,
123.7922,,,,,-73.0,
123.9748,,,,,,-85.0
123.9978,,,,-75.0,,
124.5758,,,,,,-84.0
124.5951,,,,,-89.0,
124.6046,,-92.0,,,,
124.6242,,,,-89.0,,
124.8085,,-83.0,,,,
124.8213,,,,-86.0,,
125.0064,,,,,-82.0,
125.0215,,-88.0,,,,
125.2151,,,,,-74.0,
125.2405,,-81.0,,,,
125.2662,,,,-87.0,,
125.4281,,-95.0,,,,
125.6397,,-93.0,,,,
125.8439,,-85.0,,,,
126.0312,,,,,,-95.0
126.2575,,-89.0,,,,
126.5017,,,,-88.0,,
126.6195,,,,,,-82.0
127.034,,,,,,-92.0
127.0562,,,,-85.0,,
128.0674,,,,,-76.0,
128.4878,,,,,-82.0,
129.1109,,,,,-85.0,
129.3612,,,,,,-91.0
129.5046,,,,,,-94.0
129.523,,-84.0,,,,
129.5276,,,,-84.0,,
129.5327,,,,,-95.0,
129.7208,,-81.0,,,,
129.7256,,,,-87.0,,
129.7331,,,,,-77.0,
129.9398,,,,-89.0,,
129.9451,,,,,-77.0,
130.0744,,,-94.0,,,
130.1184,,,,,-77.0,
130.3501,,,,,-86.0,
130.5541,,,,,-81.0,
130.5639,,-85.0,,,,
130.5798,,,,-89.0,,
130.7599,,,,,,-97.0
130.7685,,-81.0,,,,
130.9948,,,,,,-95.0
131.015,,,,,-86.0,
131.0384,,,,-86.0,,
131.1602,,,,-87.0,,
131.5725,,-95.0,,,,
131.5872,,,,-89.0,,
132.3783,,,,,,-86.0
132.3844,,,,,-94.0,
132.3942,,-88.0,,,,
132.5774,,,,,,-95.0
132.5815,,,,,-83.0,
132.5935,,-83.0,,,,
132.7978,,,,,-93.0,
133.02,,,,-81.0,,
133.1997,,,,,,-88.0
133.2061,,,,,-80.0,
133.2279,,,,-91.0,,
133.3901,,,,,,-87.0
133.4022,,,,,-85.0,
133.4215,,-85.0,,,,
133.6411,,-85.0,,,,
133.826,,-95.0,,,,
134.0088,,,,,-82.0,
134.0289,,,,-92.0,,
134.0344,,-85.0,,,,
134.2234,,,,,-85.0,
134.2684,,,,-91.0,,
134.2746,,-93.0,,,,
134.4296,,,,,-86.0,
134.4454,,,,-89.0,,
134.4491,,-93.0,,,,
134.628,,,,,-85.0,
134.6476,,,,,,-85.0
134.6707,,,,-85.0,,
134.6784,,-81.0,,,,
134.85,,,,,,-87.0
134.8554,,,,-85.0,,
134.862,,-85.0,,,,
135.028,,,,,-81.0,
135.0441,,,,-81.0,,
136.5203,,-85.0,,,,
136.6867,,,,,-90.0,
136.7036,,,,-83.0,,
136.7223,,-81.0,,,,
136.9062,,,,,-79.0,
136.9436,,-80.0,,,,
137.0745,,,,,-80.0,
137.0942,,,,-81.0,,
137.121,,-81.0,,,,
137.2964,,,,,-83.0,
137.3066,,,,-86.0,,
137.3356,,-81.0,,,,
137.4853,,,,,-82.0,
137.5008,,,,,,-88.0
137.5077,,,,-85.0,,
137.7277,,,,-88.0,,
137.933,,,,-79.0,,
137.9691,,-77.0,,,,
138.1212,,,,-78.0,,
138.181,,-77.0,,,,
138.3041,,,,,-84.0,
138.3218,,,,,,-90.0
138.3279,,,,-92.0,,
138.354,,-78.0,,,,
138.501,,,,,-86.0,
138.5448,,,,-91.0,,
138.5541,,-80.0,,,,
138.7453,,,,,,-85.0
138.7497,,,,-82.0,,
138.8019,,-78.0,,,,
138.9335,,,,,,-84.0
138.943,,,,-89.0,,
138.9917,,-79.0,,,,
139.1397,,,,,,-92.0
139.1472,,,,-80.0,,
139.1651,,-85.0,,,,
139.3755,,-81.0,,,,
139.5281,,,,,-83.0,
139.5727,,-92.0,,,,
139.7474,,,,,,-89.0
139.7665,,,,-88.0,,
139.9604,,,,,,-89.0
139.993,,,,-83.0,,
140.1364,,,,,-85.0,
140.6189,,-91.0,,,,
140.7764,,,,,,-87.0
140.7933,,,,-81.0,,
140.8149,,-89.0,,,,
140.9592,,,,,-86.0,
141.0149,,,,,,-97.0
141.0171,,,,-92.0,,
141.1605,,,,,-89.0,
141.208,,,,,,-91.0
141.2218,,,,-90.0,,
141.2412,,-88.0,,,,
141.4127,,,,-84.0,,
141.4326,,-86.0,,,,
141.6245,,,,-85.0,,
141.6349,,-87.0,,,,
141.7799,,,,,-95.0,
141.8234,,,,,,-91.0
141.8294,,,,-88.0,,
142.0224,,-85.0,,,,
142.2363,,,,-90.0,,
142.2457,,-91.0,,,,
142.4593,,-84.0,,,,
142.6609,,,,,,-94.0
142.6667,,,,-85.0,,
142.8547,,-83.0,,,,
142.867,,,,-85.0,,
143.0593,,,,,,-93.0
143.0638,,,,-89.0,,
143.2111,,,,,-87.0,
143.2656,,,,-87.0,,
143.2692,,-86.0,,,,
144.0304,,,,,-88.0,
144.0626,,-92.0,,,,
144.7074,,,,,,-88.0
144.716,,-86.0,,,,
144.881,,,,,,-89.0
144.8876,,-88.0,,,,
145.107,,,,,,-88.0
145.247,,,,,-89.0,
145.3004,,,,,,-90.0
145.3079,,-82.0,,,,
145.4634,,,,,-88.0,
145.4888,,,,-84.0,,
145.512,,,,,,-91.0
145.6615,,,,,-88.0,
145.7091,,,,-83.0,,
145.7152,,,,,,-86.0
145.8938,,,,-86.0,,
145.9088,,,,,,-93.0
146.0673,,,,,-92.0,
146.0977,,,,-85.0,,
146.1273,,-91.0,,,,
146.2835,,,,,-87.0,
146.3118,,,,-90.0,,
146.4796,,,,,-89.0,
146.5345,,-88.0,,,,
146.6726,,,,,-91.0,
146.8691,,,,,-88.0,
146.9122,,,,-85.0,,
146.9367,,-90.0,,,,
147.0754,,,,,-86.0,
147.356,,-83.0,,,,
147.7103,,,,,-83.0,
147.7617,,,,,,-85.0
147.7701,,-92.0,,,,
148.3279,,,,,-93.0,
148.3585,,,,-88.0,,
148.3649,,,,,,-84.0
148.9463,,,,,-91.0,
149.0229,,,,-97.0,,
149.0309,,-83.0,,,,
149.1653,,,,-83.0,,
149.194,,-92.0,,,,
149.3892,,,,-85.0,,
149.5709,,,,-83.0,,
149.5945,,,,,,-81.0
149.6067,,-80.0,,,,
149.7591,,,,,-97.0,
149.7895,,,,-85.0,,
150.0296,,,,-83.0,,
150.0339,,,,,,-90.0
150.0398,,-87.0,,,,
150.1559,,,,,-85.0,
150.1883,,,,-81.0,,
150.2042,,,,,,-87.0
150.2248,,-86.0,,,,
150.4025,,,,-82.0,,
150.4125,,,,,,-90.0
150.4169,,-84.0,,,,
150.6229,,,,-92.0,,
150.6445,,-84.0,,,,
150.8501,,,,-83.0,,
150.8547,,-86.0,,,,
151.0147,,,,-86.0,,
151.0367,,-90.0,,,,
151.2239,,,,,,-91.0
151.6247,,,,-87.0,,
151.6394,,,,,,-84.0
152.0217,,,,,-86.0,
152.0961,,-83.0,,,,
152.318,,-85.0,,,,
152.4819,,,,,,-91.0
152.5206,,-83.0,,,,
152.6051,,,,,-87.0,
152.694,,,,,,-84.0
152.7111,,-79.0,,,,
153.0858,,,,-85.0,,
153.1126,,,,,,-87.0
153.1335,,-81.0,,,,
153.3397,,-89.0,,,,
153.4722,,,,-90.0,,
153.4814,,,,,,-86.0
153.5035,,-93.0,,,,
153.6864,,,,-87.0,,
153.933,,-81.0,,,,
154.2836,,,,-90.0,,
154.3157,,-87.0,,,,
154.5003,,,,,-90.0,
154.7552,,,,,,-85.0
154.8976,,,,-83.0,,
154.9435,,,,,,-90.0
154.9478,,-91.0,,,,
155.1072,,,,-81.0,,
155.1433,,-86.0,,,,
155.3066,,,,-88.0,,
155.7342,,,,,-89.0,
156.3649,,,,,,-93.0
156.5907,,,,,,-94.0
156.6019,,-91.0,,,,
156.7645,,,,,,-88.0
156.9981,,,,,,-97.0
157.0084,,-95.0,,,,
157.1863,,,,-93.0,,
157.3596,,,,,-97.0,
157.5562,,,,,-92.0,
157.5851,,,,,,-91.0
157.6087,,-92.0,,,,
158.2164,,,,,,-88.0
158.4101,,,,,,-86.0
158.6285,,,,-91.0,,
158.7916,,,,,-94.0,
158.8206,,,,,,-93.0
160.8626,,,,-92.0,,
161.0763,,,,-92.0,,
161.6981,,,,,,-89.0
162.0928,,,,-91.0,,
162.7287,,,,,,-88.0
162.9309,,,,,,-90.0
163.1214,,,,-97.0,,
163.7987,,-93.0,,,,
164.9806,,,,,-94.0,
165.2912,,,-89.0,,,
165.3617,,,,,,-95.0
165.8931,-95.0,,,,,
165.9753,,,,,-93.0,
167.198,,,,,-92.0,
167.3129,-91.0,,,,,
167.3999,,,,,-93.0,
167.715,-95.0,,,,,
168.1287,-84.0,,,,,
168.2191,,,,,-83.0,
168.786,-86.0,,,,,
168.8295,,,,,-86.0,
168.9533,-85.0,,,,,
169.4364,,,,,-88.0,
169.5855,-90.0,,,,,
170.0008,-83.0,,,,,
170.0589,,,,,-85.0,
170.1901,-87.0,,,,,
170.4745,,,,,-81.0,
170.7172,,,,,-82.0,
170.8219,-85.0,,,,,
171.2307,-82.0,,,,,
171.8342,-75.0,,,,,
