AppTimestamp(s),wifi_rssi_20:23:00:00:00:01,wifi_rssi_20:23:00:00:00:09,wifi_rssi_20:23:00:00:00:12,wifi_rssi_20:23:00:00:00:15,wifi_rssi_20:23:00:00:00:24,wifi_rssi_20:23:00:00:00:38,wifi_rssi_20:23:00:00:00:44,wifi_rssi_20:23:00:00:00:45,wifi_rssi_20:23:00:00:00:55,wifi_rssi_20:23:00:00:00:65,wifi_rssi_20:23:00:00:00:69,wifi_rssi_20:23:00:00:00:73,wifi_rssi_20:23:00:00:00:79,wifi_rssi_20:23:00:00:00:80,wifi_rssi_20:23:00:00:00:82,wifi_rssi_20:23:00:00:00:88,wifi_rssi_20:23:00:00:00:90,wifi_freq_20:23:00:00:00:01,wifi_freq_20:23:00:00:00:09,wifi_freq_20:23:00:00:00:12,wifi_freq_20:23:00:00:00:15,wifi_freq_20:23:00:00:00:24,wifi_freq_20:23:00:00:00:38,wifi_freq_20:23:00:00:00:44,wifi_freq_20:23:00:00:00:45,wifi_freq_20:23:00:00:00:55,wifi_freq_20:23:00:00:00:65,wifi_freq_20:23:00:00:00:69,wifi_freq_20:23:00:00:00:73,wifi_freq_20:23:00:00:00:79,wifi_freq_20:23:00:00:00:80,wifi_freq_20:23:00:00:00:82,wifi_freq_20:23:00:00:00:88,wifi_freq_20:23:00:00:00:90
86.7452,-53.0,,,-59.0,,,-53.0,-55.0,-53.0,,,-53.0,-58.0,-59.0,-54.0,-66.0,,2437.0,,,2452.0,,,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,2462.0,
90.7649,-61.0,,,-63.0,,,-57.0,-63.0,-53.0,,,-51.0,-63.0,-63.0,-57.0,,-69.0,2437.0,,,2452.0,,,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,2437.0
94.7377,-63.0,,-60.0,-59.0,,,-65.0,-64.0,-58.0,,,-47.0,-68.0,,-66.0,,-67.0,2437.0,,2417.0,2452.0,,,2462.0,2412.0,2427.0,,,2437.0,5220.0,,2462.0,,2437.0
98.7359,-67.0,,,-67.0,,,-60.0,-65.0,-66.0,-65.0,-69.0,-44.0,,,-61.0,,-64.0,2437.0,,,2452.0,,,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,,,2462.0,,2437.0
102.7397,-65.0,,-62.0,-69.0,,,-65.0,-68.0,-64.0,,-69.0,-44.0,,,-65.0,,-62.0,2437.0,,2417.0,2452.0,,,2462.0,2412.0,2427.0,,2422.0,2437.0,,,2462.0,,2437.0
106.7868,-63.0,,,-64.0,,,-61.0,-68.0,-64.0,-69.0,-68.0,-44.0,,,-65.0,,-65.0,2437.0,,,2452.0,,,2462.0,2412.0,2427.0,2437.0,2422.0,2437.0,,,2462.0,,2437.0
110.7352,-65.0,,-61.0,-60.0,,,-57.0,,-56.0,-60.0,-66.0,-43.0,,,-57.0,,-64.0,2437.0,,2417.0,2452.0,,,2462.0,,2427.0,2437.0,2422.0,2437.0,,,2462.0,,2437.0
114.7425,-63.0,,-58.0,-57.0,,,-57.0,-63.0,-56.0,-64.0,,-46.0,,,-56.0,,-62.0,2437.0,,2417.0,2452.0,,,2462.0,2412.0,2427.0,2437.0,,2437.0,,,2462.0,,2437.0
118.755,-62.0,,-62.0,-57.0,,,-56.0,-59.0,-60.0,-63.0,,-45.0,,,-57.0,,-62.0,2437.0,,2417.0,2452.0,,,2462.0,2412.0,2427.0,2437.0,,2437.0,,,2462.0,,2437.0
122.7881,-63.0,,-62.0,-55.0,,,-55.0,-59.0,-59.0,-61.0,,-48.0,,-65.0,-55.0,,,2437.0,,2417.0,2452.0,,,2462.0,2412.0,2427.0,2437.0,,2437.0,,5220.0,2462.0,,
126.7623,-67.0,,-62.0,-56.0,,,-58.0,-59.0,-60.0,-67.0,,-48.0,,,-57.0,,-61.0,2437.0,,2417.0,2452.0,,,2462.0,2412.0,2427.0,2437.0,,2437.0,,,2462.0,,2437.0
130.7255,,,-58.0,-68.0,,,-61.0,-61.0,-60.0,-66.0,,-48.0,-70.0,,-61.0,,-69.0,,,2417.0,2452.0,,,2462.0,2412.0,2427.0,2437.0,,2437.0,5220.0,,2462.0,,2437.0
134.7258,-60.0,,-59.0,-64.0,,,-61.0,-63.0,-60.0,-68.0,,-48.0,,,-60.0,,-61.0,2437.0,,2417.0,2452.0,,,2462.0,2412.0,2427.0,2437.0,,2437.0,,,2462.0,,2437.0
138.7579,,,-55.0,-64.0,,,-65.0,-69.0,-61.0,,,-48.0,-71.0,-71.0,-64.0,,-68.0,,,2417.0,2452.0,,,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,2437.0
142.7319,,,-54.0,-64.0,,,-65.0,-71.0,-63.0,-69.0,,-49.0,-72.0,,-66.0,,-65.0,,,2417.0,2452.0,,,2462.0,2412.0,2427.0,2437.0,,2437.0,5220.0,,2462.0,,2437.0
146.7543,-71.0,,-61.0,-67.0,,,-64.0,-71.0,-63.0,-69.0,,-49.0,,,-66.0,,-61.0,2437.0,,2417.0,2452.0,,,2462.0,2412.0,2427.0,2437.0,,2437.0,,,2462.0,,2437.0
150.7753,-67.0,,-59.0,-63.0,,,-64.0,-68.0,-64.0,,-72.0,-45.0,,,-65.0,,-61.0,2437.0,,2417.0,2452.0,,,2462.0,2412.0,2427.0,,2422.0,2437.0,,,2462.0,,2437.0
154.7337,-67.0,,-62.0,-67.0,,,-65.0,-69.0,-62.0,,-69.0,-44.0,,,-65.0,,-72.0,2437.0,,2417.0,2452.0,,,2462.0,2412.0,2427.0,,2422.0,2437.0,,,2462.0,,2437.0
158.7366,-60.0,,-66.0,-62.0,,,-64.0,-68.0,-59.0,,,-47.0,-62.0,-62.0,-64.0,,,2437.0,,2417.0,2452.0,,,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,
162.7329,-52.0,-69.0,,-55.0,,,-60.0,-62.0,-59.0,,,-54.0,-58.0,-57.0,-60.0,,,2437.0,5200.0,,2452.0,,,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,
166.7358,-48.0,-68.0,,-51.0,,,-54.0,-54.0,-53.0,,,-56.0,-58.0,-58.0,-55.0,,,2437.0,5200.0,,2452.0,,,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,
170.7669,-46.0,,,-47.0,,,-52.0,-53.0,-48.0,,,-61.0,-56.0,-57.0,-52.0,-74.0,,2437.0,,,2452.0,,,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,2462.0,
174.7901,-46.0,,,-52.0,,,-60.0,-57.0,-55.0,,,-65.0,-63.0,-63.0,-59.0,-77.0,,2437.0,,,2452.0,,,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,2462.0,
178.7599,-50.0,-57.0,,-49.0,,,-56.0,-59.0,-55.0,,,-66.0,-59.0,-59.0,-55.0,,,2437.0,5200.0,,2452.0,,,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,
182.7161,-46.0,,,-51.0,-78.0,,-55.0,-58.0,-55.0,,,,-55.0,-55.0,-55.0,-68.0,,2437.0,,,2452.0,2462.0,,2462.0,2412.0,2427.0,,,,5220.0,5220.0,2462.0,2462.0,
186.7412,-47.0,,,-51.0,,,-55.0,-57.0,-54.0,,,-65.0,-57.0,-57.0,-55.0,-68.0,,2437.0,,,2452.0,,,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,2462.0,
190.7214,-44.0,,,-51.0,,,-56.0,-57.0,-60.0,,,-66.0,-57.0,-57.0,-57.0,-67.0,,2437.0,,,2452.0,,,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,2462.0,
194.7667,-44.0,,,-60.0,,,-57.0,-64.0,-57.0,,,-62.0,-59.0,-60.0,-57.0,-71.0,,2437.0,,,2452.0,,,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,2462.0,
198.7426,-45.0,-59.0,,-56.0,,,-49.0,-58.0,-51.0,,,-62.0,-57.0,-57.0,-51.0,,,2437.0,5200.0,,2452.0,,,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,
202.7388,-45.0,-59.0,,-49.0,,,-50.0,-58.0,-54.0,,,-65.0,-58.0,-59.0,-51.0,,,2437.0,5200.0,,2452.0,,,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,
206.7288,-60.0,-68.0,,-49.0,,,-44.0,-62.0,-50.0,,,-61.0,-56.0,-55.0,-49.0,,,2437.0,5200.0,,2452.0,,,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,
210.7584,-52.0,-65.0,,-45.0,,,,-57.0,-50.0,,,-64.0,-60.0,-59.0,-49.0,-71.0,,2437.0,5200.0,,2452.0,,,,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,2462.0,
214.769,-48.0,-65.0,,-49.0,,,-55.0,-56.0,-53.0,,,-60.0,-59.0,-59.0,-54.0,,,2437.0,5200.0,,2452.0,,,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,
218.7456,-50.0,,,-60.0,,,-56.0,-56.0,-51.0,,,-58.0,-63.0,-63.0,-58.0,,-69.0,2437.0,,,2452.0,,,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,2437.0
222.7852,-57.0,,,-69.0,,,-62.0,-62.0,-58.0,,,-53.0,-67.0,-67.0,-59.0,,-69.0,2437.0,,,2452.0,,,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,2437.0
226.757,-68.0,,-65.0,-62.0,,,-66.0,,-64.0,-65.0,,-48.0,,-69.0,-65.0,,-67.0,2437.0,,2417.0,2452.0,,,2462.0,,2427.0,2437.0,,2437.0,,5220.0,2462.0,,2437.0
230.7487,-66.0,,-69.0,-68.0,,,-64.0,,-59.0,-71.0,-73.0,-53.0,,,-62.0,,-67.0,2437.0,,2417.0,2452.0,,,2462.0,,2427.0,2437.0,2422.0,2437.0,,,2462.0,,2437.0
234.732,-65.0,,-65.0,-63.0,,,-60.0,,-63.0,-64.0,-65.0,-49.0,,,-60.0,,-66.0,2437.0,,2417.0,2452.0,,,2462.0,,2427.0,2437.0,2422.0,2437.0,,,2462.0,,2437.0
238.7369,-66.0,,-56.0,-59.0,,,-62.0,-67.0,-58.0,-60.0,,-50.0,,,-62.0,,-62.0,2437.0,,2417.0,2452.0,,,2462.0,2412.0,2427.0,2437.0,,2437.0,,,2462.0,,2437.0
242.7746,-60.0,,-55.0,-61.0,,,-60.0,-63.0,-58.0,-61.0,,-44.0,,,-61.0,,-58.0,2437.0,,2417.0,2452.0,,,2462.0,2412.0,2427.0,2437.0,,2437.0,,,2462.0,,2437.0
246.7371,-64.0,,-60.0,-61.0,,,-57.0,-65.0,-62.0,-66.0,,-52.0,,-67.0,,,-59.0,2437.0,,2417.0,2452.0,,,2462.0,2412.0,2427.0,2437.0,,2437.0,,5220.0,,,2437.0
250.7613,-60.0,,-61.0,-64.0,,,-59.0,-65.0,-58.0,,,-48.0,,-66.0,-61.0,,-62.0,2437.0,,2417.0,2452.0,,,2462.0,2412.0,2427.0,,,2437.0,,5220.0,2462.0,,2437.0
254.7371,,,-59.0,-61.0,,,-59.0,-64.0,-54.0,,,-48.0,-66.0,-66.0,-61.0,,-60.0,,,2417.0,2452.0,,,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,2437.0
258.7669,,,,-61.0,,,-57.0,-64.0,-53.0,-68.0,,-47.0,-66.0,-66.0,-60.0,,-65.0,,,,2452.0,,,2462.0,2412.0,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,,2437.0
262.7368,,,-63.0,-63.0,,,-57.0,-61.0,-61.0,-63.0,,-49.0,,-64.0,-58.0,,-63.0,,,2417.0,2452.0,,,2462.0,2412.0,2427.0,2437.0,,2437.0,,5220.0,2462.0,,2437.0
266.7462,-59.0,,-62.0,-57.0,,,-57.0,-65.0,-58.0,,,-45.0,,-66.0,-58.0,,-59.0,2437.0,,2417.0,2452.0,,,2462.0,2412.0,2427.0,,,2437.0,,5220.0,2462.0,,2437.0
270.7547,-64.0,,-64.0,-57.0,,,-58.0,-62.0,-57.0,,,-49.0,,-68.0,-58.0,,-66.0,2437.0,,2417.0,2452.0,,,2462.0,2412.0,2427.0,,,2437.0,,5220.0,2462.0,,2437.0
274.726,-63.0,,-60.0,-57.0,,,-61.0,-64.0,-61.0,,,-51.0,,-68.0,-60.0,,-65.0,2437.0,,2417.0,2452.0,,,2462.0,2412.0,2427.0,,,2437.0,,5220.0,2462.0,,2437.0
278.7366,-67.0,,-62.0,-64.0,,,-69.0,,-64.0,,,-48.0,-70.0,-71.0,-68.0,,-66.0,2437.0,,2417.0,2452.0,,,2462.0,,2427.0,,,2437.0,5220.0,5220.0,2462.0,,2437.0
282.7347,,,-65.0,-65.0,,,-69.0,-71.0,-72.0,-66.0,,-48.0,,-74.0,-68.0,,-63.0,,,2417.0,2452.0,,,2462.0,2412.0,2427.0,2437.0,,2437.0,,5220.0,2462.0,,2437.0
286.7446,-68.0,,-68.0,-65.0,,,-65.0,-69.0,-66.0,,,-45.0,,-72.0,-64.0,,-68.0,2437.0,,2417.0,2452.0,,,2462.0,2412.0,2427.0,,,2437.0,,5220.0,2462.0,,2437.0
290.7432,-64.0,,-65.0,-66.0,,,-69.0,,,-67.0,,-45.0,-72.0,-72.0,-69.0,,-62.0,2437.0,,2417.0,2452.0,,,2462.0,,,2437.0,,2437.0,5220.0,5220.0,2462.0,,2437.0
294.738,-59.0,,,-61.0,,,-65.0,-68.0,-60.0,-67.0,,-47.0,-69.0,,-66.0,,-64.0,2437.0,,,2452.0,,,2462.0,2412.0,2427.0,2437.0,,2437.0,5220.0,,2462.0,,2437.0
298.7593,-59.0,-65.0,,-57.0,,,-57.0,-64.0,-57.0,,,-56.0,-64.0,-64.0,-58.0,,,2437.0,5200.0,,2452.0,,,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,
302.7261,-55.0,-65.0,,-58.0,,,-56.0,-60.0,-53.0,,,-56.0,-63.0,-63.0,-55.0,,,2437.0,5200.0,,2452.0,,,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,
306.7458,-51.0,-60.0,,-50.0,,,-48.0,-55.0,-48.0,,,-61.0,-62.0,-62.0,-48.0,,,2437.0,5200.0,,2452.0,,,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,,
310.7617,-50.0,,,-58.0,,,-52.0,-57.0,-49.0,,,-66.0,-64.0,-64.0,-52.0,-74.0,,2437.0,,,2452.0,,,2462.0,2412.0,2427.0,,,2437.0,5220.0,5220.0,2462.0,2462.0,
