AppTimestamp(s),wifi_rssi_20:23:00:00:00:01,wifi_rssi_20:23:00:00:00:12,wifi_rssi_20:23:00:00:00:15,wifi_rssi_20:23:00:00:00:44,wifi_rssi_20:23:00:00:00:45,wifi_rssi_20:23:00:00:00:55,wifi_rssi_20:23:00:00:00:65,wifi_rssi_20:23:00:00:00:69,wifi_rssi_20:23:00:00:00:73,wifi_rssi_20:23:00:00:00:79,wifi_rssi_20:23:00:00:00:80,wifi_rssi_20:23:00:00:00:82,wifi_rssi_20:23:00:00:00:90,wifi_rssi_20:23:00:00:03:11,wifi_freq_20:23:00:00:00:01,wifi_freq_20:23:00:00:00:12,wifi_freq_20:23:00:00:00:15,wifi_freq_20:23:00:00:00:44,wifi_freq_20:23:00:00:00:45,wifi_freq_20:23:00:00:00:55,wifi_freq_20:23:00:00:00:65,wifi_freq_20:23:00:00:00:69,wifi_freq_20:23:00:00:00:73,wifi_freq_20:23:00:00:00:79,wifi_freq_20:23:00:00:00:80,wifi_freq_20:23:00:00:00:82,wifi_freq_20:23:00:00:00:90,wifi_freq_20:23:00:00:03:11
24.6691,-84.0,-52.0,,,,,-82.0,-79.0,-72.0,,,-86.0,,,2437.0,2417.0,,,,,2437.0,2422.0,2437.0,,,2462.0,,
26.6639,,-49.0,,,,-82.0,-84.0,-84.0,-73.0,,,-83.0,,,,2417.0,,,,2427.0,2437.0,2422.0,2437.0,,,2462.0,,
28.665,,-59.0,,,-92.0,,-84.0,-87.0,-77.0,,-89.0,,,,,2417.0,,,2412.0,,2437.0,2422.0,2437.0,,5220.0,,,
30.6768,,-56.0,,-87.0,,,-83.0,,-75.0,,,-87.0,-83.0,,,2417.0,,2462.0,,,2437.0,,2437.0,,,2462.0,2437.0,
32.6749,,-57.0,-85.0,,,,-77.0,-83.0,-71.0,,-83.0,,,,,2417.0,2452.0,,,,2437.0,2422.0,2437.0,,5220.0,,,
34.6713,,-59.0,,,,,-81.0,-84.0,-77.0,,,-84.0,-85.0,,,2417.0,,,,,2437.0,2422.0,2437.0,,,2462.0,2437.0,
36.6812,,-57.0,-84.0,,,,,-84.0,-72.0,,-85.0,,-84.0,,,2417.0,2452.0,,,,,2422.0,2437.0,,5220.0,,2437.0,
38.6793,,-56.0,,,,,-77.0,-84.0,-73.0,-85.0,,,-83.0,,,2417.0,,,,,2437.0,2422.0,2437.0,5220.0,,,2437.0,
40.6925,,,,,,,-84.0,-84.0,-73.0,-84.0,-84.0,-86.0,,,,,,,,,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,
42.6943,,-54.0,,,,,-78.0,-84.0,-76.0,-84.0,-85.0,,,,,2417.0,,,,,2437.0,2422.0,2437.0,5220.0,5220.0,,,
44.672,,-55.0,,,,,-78.0,-84.0,-75.0,-84.0,-84.0,,,,,2417.0,,,,,2437.0,2422.0,2437.0,5220.0,5220.0,,,
46.7107,,-54.0,,-87.0,,,-76.0,-87.0,-73.0,,-86.0,,,,,2417.0,,2462.0,,,2437.0,2422.0,2437.0,,5220.0,,,
48.6936,-73.0,-54.0,,,,,-78.0,-83.0,-73.0,-85.0,,,,,2437.0,2417.0,,,,,2437.0,2422.0,2437.0,5220.0,,,,
50.6819,,-54.0,,,,,-78.0,-82.0,-75.0,,-87.0,,-86.0,,,2417.0,,,,,2437.0,2422.0,2437.0,,5220.0,,2437.0,
52.689,,-53.0,,,,-85.0,-78.0,-82.0,-66.0,,,,-87.0,,,2417.0,,,,2427.0,2437.0,2422.0,2437.0,,,,2437.0,
54.6965,,-55.0,,,,,-78.0,-84.0,-74.0,-85.0,,,-85.0,,,2417.0,,,,,2437.0,2422.0,2437.0,5220.0,,,2437.0,
56.6542,,-56.0,,,,,-78.0,-84.0,-77.0,-84.0,,-88.0,,,,2417.0,,,,,2437.0,2422.0,2437.0,5220.0,,2462.0,,
58.6919,,-56.0,,-84.0,,,-77.0,-84.0,-75.0,-84.0,,,,,,2417.0,,2462.0,,,2437.0,2422.0,2437.0,5220.0,,,,
60.6974,,-53.0,,,-83.0,,-82.0,-81.0,-77.0,,-84.0,,,,,2417.0,,,2412.0,,2437.0,2422.0,2437.0,,5220.0,,,
62.697,,-59.0,,,,-85.0,-82.0,-80.0,-77.0,,,-86.0,,,,2417.0,,,,2427.0,2437.0,2422.0,2437.0,,,2462.0,,
64.6901,,-59.0,,,,-84.0,-81.0,-80.0,-78.0,,-88.0,,,,,2417.0,,,,2427.0,2437.0,2422.0,2437.0,,5220.0,,,
66.6768,,,,-84.0,,,-78.0,-84.0,-72.0,,,-82.0,-86.0,,,,,2462.0,,,2437.0,2422.0,2437.0,,,2462.0,2437.0,
68.7095,,-64.0,,-83.0,,,-74.0,-82.0,-82.0,-84.0,,,,,,2417.0,,2462.0,,,2437.0,2422.0,2437.0,5220.0,,,,
70.7027,,-54.0,,,,-75.0,-76.0,-80.0,-75.0,,,-83.0,,,,2417.0,,,,2427.0,2437.0,2422.0,2437.0,,,2462.0,,
72.6826,,-56.0,,-81.0,,,-77.0,-79.0,-80.0,-82.0,,,,,,2417.0,,2462.0,,,2437.0,2422.0,2437.0,5220.0,,,,
74.7036,,-53.0,-77.0,,,,-76.0,-75.0,-71.0,,,,-78.0,,,2417.0,2452.0,,,,2437.0,2422.0,2437.0,,,,2437.0,
76.7069,,,-77.0,-75.0,,-76.0,,-76.0,-78.0,,,-72.0,,,,,2452.0,2462.0,,2427.0,,2422.0,2437.0,,,2462.0,,
78.6982,,-53.0,,-77.0,,,-77.0,,-71.0,,-79.0,-77.0,,,,2417.0,,2462.0,,,2437.0,,2437.0,,5220.0,2462.0,,
80.6887,,-52.0,-78.0,-80.0,,-76.0,,-79.0,-65.0,,,,,,,2417.0,2452.0,2462.0,,2427.0,,2422.0,2437.0,,,,,
82.6987,-75.0,-51.0,,,,-74.0,,-76.0,-66.0,,,-75.0,,,2437.0,2417.0,,,,2427.0,,2422.0,2437.0,,,2462.0,,
84.6962,,-49.0,-77.0,,,-78.0,-79.0,,-65.0,,,,-79.0,,,2417.0,2452.0,,,2427.0,2437.0,,2437.0,,,,2437.0,
86.69,,-51.0,,,,-74.0,-71.0,-72.0,-66.0,,,,,-73.0,,2417.0,,,,2427.0,2437.0,2422.0,2437.0,,,,,2462.0
88.6809,,-58.0,,,,-75.0,-68.0,-69.0,-64.0,,,,,-75.0,,2417.0,,,,2427.0,2437.0,2422.0,2437.0,,,,,2462.0
90.7216,,-49.0,-76.0,,,,-78.0,-73.0,-71.0,,,,,-75.0,,2417.0,2452.0,,,,2437.0,2422.0,2437.0,,,,,2462.0
92.6951,,,,-75.0,,-81.0,,-81.0,-72.0,,,-75.0,-80.0,,,,,2462.0,,2427.0,,2422.0,2437.0,,,2462.0,2437.0,
94.7038,,-66.0,,,,-79.0,-79.0,,-74.0,-80.0,-79.0,,,,,2417.0,,,,2427.0,2437.0,,2437.0,5220.0,5220.0,,,
96.7011,,-61.0,,-76.0,,,-74.0,-70.0,-61.0,,,-76.0,,,,2417.0,,2462.0,,,2437.0,2422.0,2437.0,,,2462.0,,
98.6999,,-59.0,-75.0,,,-74.0,-70.0,,-67.0,,-75.0,,,,,2417.0,2452.0,,,2427.0,2437.0,,2437.0,,5220.0,,,
100.7042,,-59.0,-74.0,-73.0,,,-71.0,,-62.0,,,-73.0,,,,2417.0,2452.0,2462.0,,,2437.0,,2437.0,,,2462.0,,
102.688,,-60.0,-75.0,,,-74.0,-71.0,,-67.0,,-76.0,,,,,2417.0,2452.0,,,2427.0,2437.0,,2437.0,,5220.0,,,
104.6668,,-56.0,,-74.0,,-73.0,-71.0,,-66.0,,,-74.0,,,,2417.0,,2462.0,,2427.0,2437.0,,2437.0,,,2462.0,,
106.6824,,-56.0,-77.0,-74.0,,,-72.0,,-69.0,,,-74.0,,,,2417.0,2452.0,2462.0,,,2437.0,,2437.0,,,2462.0,,
108.7105,,-59.0,,-73.0,,-72.0,-72.0,,-67.0,,,-73.0,,,,2417.0,,2462.0,,2427.0,2437.0,,2437.0,,,2462.0,,
110.7073,,-58.0,-75.0,-74.0,,-74.0,-72.0,,-69.0,,,,,,,2417.0,2452.0,2462.0,,2427.0,2437.0,,2437.0,,,,,
112.6602,,-57.0,-72.0,-75.0,,-72.0,-72.0,,-70.0,,,,,,,2417.0,2452.0,2462.0,,2427.0,2437.0,,2437.0,,,,,
114.6799,,-56.0,-74.0,-75.0,,-72.0,-71.0,,-69.0,,,,,,,2417.0,2452.0,2462.0,,2427.0,2437.0,,2437.0,,,,,
116.6993,,-57.0,-75.0,,,,-69.0,,-64.0,,,-75.0,,-73.0,,2417.0,2452.0,,,,2437.0,,2437.0,,,2462.0,,2462.0
118.6948,,-58.0,-72.0,-73.0,,-72.0,-68.0,,-65.0,,,,,,,2417.0,2452.0,2462.0,,2427.0,2437.0,,2437.0,,,,,
120.6812,,-59.0,-77.0,,,-72.0,-72.0,,-63.0,,,,,-75.0,,2417.0,2452.0,,,2427.0,2437.0,,2437.0,,,,,2462.0
122.6855,,,,-77.0,,,-78.0,-74.0,-63.0,,,,-78.0,-72.0,,,,2462.0,,,2437.0,2422.0,2437.0,,,,2437.0,2462.0
124.6609,,-54.0,,,,-73.0,-68.0,-77.0,-61.0,,,-75.0,,,,2417.0,,,,2427.0,2437.0,2422.0,2437.0,,,2462.0,,
126.7004,,-60.0,,,,-79.0,,-71.0,-75.0,-76.0,-76.0,,,,,2417.0,,,,2427.0,,2422.0,2437.0,5220.0,5220.0,,,
128.7025,,-50.0,,,,-75.0,-77.0,-74.0,-73.0,,,-76.0,,,,2417.0,,,,2427.0,2437.0,2422.0,2437.0,,,2462.0,,
130.6906,,-54.0,-83.0,,,,-78.0,-77.0,-75.0,,,-83.0,,,,2417.0,2452.0,,,,2437.0,2422.0,2437.0,,,2462.0,,
132.6933,,-45.0,-80.0,-80.0,,,-76.0,-78.0,-73.0,,,,,,,2417.0,2452.0,2462.0,,,2437.0,2422.0,2437.0,,,,,
134.6795,,-49.0,,-82.0,,-79.0,-78.0,-75.0,-71.0,,,,,,,2417.0,,2462.0,,2427.0,2437.0,2422.0,2437.0,,,,,
136.724,,-51.0,-83.0,,,-83.0,-84.0,,-78.0,,,,-84.0,,,2417.0,2452.0,,,2427.0,2437.0,,2437.0,,,,2437.0,
138.6924,,-57.0,,,,-79.0,-79.0,-77.0,-74.0,,,,-84.0,,,2417.0,,,,2427.0,2437.0,2422.0,2437.0,,,,2437.0,
140.8267,,-59.0,,,,-81.0,-87.0,-83.0,-75.0,,,,-89.0,,,2417.0,,,,2427.0,2437.0,2422.0,2437.0,,,,2437.0,
142.7238,,,,,,-84.0,-79.0,-80.0,-78.0,-81.0,-81.0,,,,,,,,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,,,
144.6937,,-59.0,,,,-81.0,-77.0,-75.0,-76.0,,-84.0,,,,,2417.0,,,,2427.0,2437.0,2422.0,2437.0,,5220.0,,,
146.7225,,-57.0,,,,-83.0,-82.0,-78.0,-78.0,,-83.0,,,,,2417.0,,,,2427.0,2437.0,2422.0,2437.0,,5220.0,,,
148.685,,-66.0,,,,-81.0,-82.0,-82.0,-72.0,,-84.0,,,,,2417.0,,,,2427.0,2437.0,2422.0,2437.0,,5220.0,,,
150.6901,,-64.0,,,,,-83.0,-84.0,-69.0,-77.0,-77.0,,,,,2417.0,,,,,2437.0,2422.0,2437.0,5220.0,5220.0,,,
152.6659,,-58.0,,,,-83.0,-80.0,-84.0,-78.0,,-82.0,,,,,2417.0,,,,2427.0,2437.0,2422.0,2437.0,,5220.0,,,
