AppTimestamp(s),wifi_rssi_20:23:00:00:00:01,wifi_rssi_20:23:00:00:00:02,wifi_rssi_20:23:00:00:00:04,wifi_rssi_20:23:00:00:00:09,wifi_rssi_20:23:00:00:00:12,wifi_rssi_20:23:00:00:00:15,wifi_rssi_20:23:00:00:00:24,wifi_rssi_20:23:00:00:00:25,wifi_rssi_20:23:00:00:00:38,wifi_rssi_20:23:00:00:00:44,wifi_rssi_20:23:00:00:00:45,wifi_rssi_20:23:00:00:00:55,wifi_rssi_20:23:00:00:00:65,wifi_rssi_20:23:00:00:00:73,wifi_rssi_20:23:00:00:00:79,wifi_rssi_20:23:00:00:00:80,wifi_rssi_20:23:00:00:00:82,wifi_rssi_20:23:00:00:00:88,wifi_rssi_20:23:00:00:00:90,wifi_rssi_20:23:00:00:03:25,wifi_freq_20:23:00:00:00:01,wifi_freq_20:23:00:00:00:02,wifi_freq_20:23:00:00:00:04,wifi_freq_20:23:00:00:00:09,wifi_freq_20:23:00:00:00:12,wifi_freq_20:23:00:00:00:15,wifi_freq_20:23:00:00:00:24,wifi_freq_20:23:00:00:00:25,wifi_freq_20:23:00:00:00:38,wifi_freq_20:23:00:00:00:44,wifi_freq_20:23:00:00:00:45,wifi_freq_20:23:00:00:00:55,wifi_freq_20:23:00:00:00:65,wifi_freq_20:23:00:00:00:73,wifi_freq_20:23:00:00:00:79,wifi_freq_20:23:00:00:00:80,wifi_freq_20:23:00:00:00:82,wifi_freq_20:23:00:00:00:88,wifi_freq_20:23:00:00:00:90,wifi_freq_20:23:00:00:03:25
20.6043,-62.0,,,,,-74.0,,-90.0,-81.0,-78.0,-74.0,-82.0,,-92.0,-72.0,-71.0,,,,,2437.0,,,,,2452.0,,2412.0,2457.0,2462.0,2412.0,2427.0,,2437.0,5220.0,5220.0,,,,
22.5887,-72.0,,,-77.0,,-80.0,,,-73.0,-74.0,-72.0,-68.0,,,-71.0,-71.0,-74.0,,,,2437.0,,,5200.0,,2452.0,,,2457.0,2462.0,2412.0,2427.0,,,5220.0,5220.0,2462.0,,,
24.6209,-69.0,,,-74.0,,-74.0,,,-70.0,-70.0,-84.0,-74.0,,,-73.0,-73.0,-80.0,,,,2437.0,,,5200.0,,2452.0,,,2457.0,2462.0,2412.0,2427.0,,,5220.0,5220.0,2462.0,,,
26.5951,-65.0,,,-70.0,,-71.0,,-87.0,,,-72.0,-84.0,,-86.0,-72.0,-72.0,-78.0,,,,2437.0,,,5200.0,,2452.0,,2412.0,,,2412.0,2427.0,,2437.0,5220.0,5220.0,2462.0,,,
28.6107,-72.0,,,,,-76.0,,,-70.0,-85.0,-81.0,-73.0,,-90.0,-76.0,-75.0,-85.0,,,,2437.0,,,,,2452.0,,,2457.0,2462.0,2412.0,2427.0,,2437.0,5220.0,5220.0,2462.0,,,
30.5959,-61.0,,,-72.0,,-76.0,,,-75.0,-74.0,-76.0,-82.0,,,-74.0,-75.0,-73.0,,,,2437.0,,,5200.0,,2452.0,,,2457.0,2462.0,2412.0,2427.0,,,5220.0,5220.0,2462.0,,,
32.594,-74.0,,,-75.0,,-75.0,,,-73.0,-77.0,-81.0,-74.0,,,-72.0,-72.0,-75.0,,,,2437.0,,,5200.0,,2452.0,,,2457.0,2462.0,2412.0,2427.0,,,5220.0,5220.0,2462.0,,,
34.5773,-68.0,,,-73.0,,-76.0,,,-77.0,-74.0,-75.0,-76.0,,,-73.0,-73.0,-74.0,,,,2437.0,,,5200.0,,2452.0,,,2457.0,2462.0,2412.0,2427.0,,,5220.0,5220.0,2462.0,,,
36.5908,-65.0,,,-74.0,,-74.0,,,-77.0,-77.0,-76.0,-75.0,,,-74.0,-74.0,-77.0,,,,2437.0,,,5200.0,,2452.0,,,2457.0,2462.0,2412.0,2427.0,,,5220.0,5220.0,2462.0,,,
38.5894,-71.0,,,-73.0,,-73.0,,,-78.0,-83.0,-78.0,-73.0,,,-75.0,-75.0,-77.0,,,,2437.0,,,5200.0,,2452.0,,,2457.0,2462.0,2412.0,2427.0,,,5220.0,5220.0,2462.0,,,
40.6042,-72.0,,,-74.0,,-70.0,,,-78.0,-81.0,-77.0,-72.0,,,-70.0,-70.0,-78.0,,,,2437.0,,,5200.0,,2452.0,,,2457.0,2462.0,2412.0,2427.0,,,5220.0,5220.0,2462.0,,,
42.5957,-72.0,,,-74.0,,-72.0,,,-77.0,-75.0,-78.0,-78.0,,,-72.0,-72.0,-73.0,,,,2437.0,,,5200.0,,2452.0,,,2457.0,2462.0,2412.0,2427.0,,,5220.0,5220.0,2462.0,,,
44.5824,-72.0,,,-74.0,,-77.0,,,-75.0,-73.0,-75.0,-76.0,,,-71.0,-71.0,-74.0,,,,2437.0,,,5200.0,,2452.0,,,2457.0,2462.0,2412.0,2427.0,,,5220.0,5220.0,2462.0,,,
46.5928,-72.0,,,-77.0,,-72.0,,,-79.0,-74.0,-73.0,-80.0,,,-72.0,-72.0,-73.0,,,,2437.0,,,5200.0,,2452.0,,,2457.0,2462.0,2412.0,2427.0,,,5220.0,5220.0,2462.0,,,
48.624,-75.0,,,-81.0,,-76.0,,,-79.0,-74.0,-77.0,-76.0,,,-72.0,-72.0,-78.0,,,,2437.0,,,5200.0,,2452.0,,,2457.0,2462.0,2412.0,2427.0,,,5220.0,5220.0,2462.0,,,
50.5992,,,,-72.0,,-76.0,,-89.0,-79.0,-73.0,-80.0,-78.0,,,-71.0,-71.0,-72.0,,,,,,,5200.0,,2452.0,,2412.0,2457.0,2462.0,2412.0,2427.0,,,5220.0,5220.0,2462.0,,,
52.6012,-73.0,,,-74.0,,-74.0,,,-79.0,-75.0,-74.0,-74.0,,,-74.0,-74.0,-75.0,,,,2437.0,,,5200.0,,2452.0,,,2457.0,2462.0,2412.0,2427.0,,,5220.0,5220.0,2462.0,,,
54.6211,-68.0,,,-74.0,,-71.0,,,-77.0,-73.0,-77.0,-78.0,,,-73.0,-73.0,-74.0,,,,2437.0,,,5200.0,,2452.0,,,2457.0,2462.0,2412.0,2427.0,,,5220.0,5220.0,2462.0,,,
56.6005,-70.0,,,-77.0,,-71.0,,,-79.0,-73.0,-77.0,-78.0,,,-74.0,-74.0,-73.0,,,,2437.0,,,5200.0,,2452.0,,,2457.0,2462.0,2412.0,2427.0,,,5220.0,5220.0,2462.0,,,
58.6276,-70.0,,,,,-79.0,,-88.0,-79.0,-72.0,-76.0,-77.0,,,-72.0,-72.0,-77.0,,,,2437.0,,,,,2452.0,,2412.0,2457.0,2462.0,2412.0,2427.0,,,5220.0,5220.0,2462.0,,,
60.5877,-68.0,,,-75.0,,-75.0,,,-80.0,-76.0,-77.0,-78.0,,,-73.0,-72.0,-76.0,,,,2437.0,,,5200.0,,2452.0,,,2457.0,2462.0,2412.0,2427.0,,,5220.0,5220.0,2462.0,,,
62.6,-63.0,,,-80.0,,-75.0,,,-75.0,-77.0,-78.0,-78.0,,,-73.0,-74.0,-72.0,,,,2437.0,,,5200.0,,2452.0,,,2457.0,2462.0,2412.0,2427.0,,,5220.0,5220.0,2462.0,,,
64.5905,-59.0,,,-74.0,,-72.0,,,,-71.0,-72.0,-72.0,,-83.0,-69.0,-69.0,-72.0,,,,2437.0,,,5200.0,,2452.0,,,,2462.0,2412.0,2427.0,,2437.0,5220.0,5220.0,2462.0,,,
66.6339,-55.0,,,-70.0,,-62.0,,,,-74.0,-72.0,-72.0,,-78.0,-72.0,-72.0,-75.0,,,,2437.0,,,5200.0,,2452.0,,,,2462.0,2412.0,2427.0,,2437.0,5220.0,5220.0,2462.0,,,
68.5666,-61.0,,,-59.0,,-65.0,,,,-74.0,-72.0,-72.0,,-85.0,-69.0,-69.0,-72.0,,,,2437.0,,,5200.0,,2452.0,,,,2462.0,2412.0,2427.0,,2437.0,5220.0,5220.0,2462.0,,,
70.5904,-55.0,,,-57.0,,-72.0,,,,-72.0,-73.0,-70.0,,-84.0,-63.0,-63.0,-74.0,,,,2437.0,,,5200.0,,2452.0,,,,2462.0,2412.0,2427.0,,2437.0,5220.0,5220.0,2462.0,,,
72.6953,-59.0,,,-61.0,,-66.0,,,,-76.0,-67.0,-63.0,,-78.0,-68.0,-68.0,-79.0,,,,2437.0,,,5200.0,,2452.0,,,,2462.0,2412.0,2427.0,,2437.0,5220.0,5220.0,2462.0,,,
74.6314,-53.0,,,-58.0,,-77.0,,,,-71.0,-73.0,-74.0,,-78.0,-71.0,-71.0,-69.0,,,,2437.0,,,5200.0,,2452.0,,,,2462.0,2412.0,2427.0,,2437.0,5220.0,5220.0,2462.0,,,
76.5866,-48.0,,,-67.0,,-62.0,,,,-72.0,-72.0,-65.0,,-76.0,-63.0,-63.0,-73.0,,,,2437.0,,,5200.0,,2452.0,,,,2462.0,2412.0,2427.0,,2437.0,5220.0,5220.0,2462.0,,,
78.5842,-56.0,,,-67.0,,-66.0,,,,-71.0,-73.0,-70.0,,-74.0,-68.0,-68.0,-71.0,,,,2437.0,,,5200.0,,2452.0,,,,2462.0,2412.0,2427.0,,2437.0,5220.0,5220.0,2462.0,,,
80.5931,-53.0,,,-57.0,,-65.0,,,,-74.0,-71.0,-64.0,,-75.0,-63.0,-63.0,-69.0,,,,2437.0,,,5200.0,,2452.0,,,,2462.0,2412.0,2427.0,,2437.0,5220.0,5220.0,2462.0,,,
82.5908,-51.0,,,-56.0,,-68.0,,,,-66.0,-76.0,-66.0,,-78.0,-64.0,-64.0,-65.0,,,,2437.0,,,5200.0,,2452.0,,,,2462.0,2412.0,2427.0,,2437.0,5220.0,5220.0,2462.0,,,
84.6022,-42.0,,,-56.0,,-67.0,,,,-70.0,-65.0,-63.0,,-80.0,-67.0,-67.0,-75.0,,,,2437.0,,,5200.0,,2452.0,,,,2462.0,2412.0,2427.0,,2437.0,5220.0,5220.0,2462.0,,,
86.5893,-50.0,,,-60.0,,-72.0,,,,-73.0,-80.0,-65.0,,-78.0,-71.0,-71.0,-75.0,,,,2437.0,,,5200.0,,2452.0,,,,2462.0,2412.0,2427.0,,2437.0,5220.0,5220.0,2462.0,,,
88.598,-52.0,,,,,-62.0,,,-85.0,-67.0,-71.0,-74.0,,-84.0,-70.0,-70.0,-67.0,,,,2437.0,,,,,2452.0,,,2457.0,2462.0,2412.0,2427.0,,2437.0,5220.0,5220.0,2462.0,,,
90.603,-53.0,,,-54.0,,-72.0,,,,-65.0,-66.0,-64.0,,-76.0,-66.0,-67.0,-67.0,,,,2437.0,,,5200.0,,2452.0,,,,2462.0,2412.0,2427.0,,2437.0,5220.0,5220.0,2462.0,,,
92.5771,-58.0,,,-59.0,,-54.0,,,,-65.0,-66.0,-57.0,,-78.0,-65.0,-65.0,-66.0,,,,2437.0,,,5200.0,,2452.0,,,,2462.0,2412.0,2427.0,,2437.0,5220.0,5220.0,2462.0,,,
94.6183,-54.0,,,-60.0,,-61.0,,,,-63.0,-67.0,-61.0,,-73.0,-59.0,-59.0,-64.0,,,,2437.0,,,5200.0,,2452.0,,,,2462.0,2412.0,2427.0,,2437.0,5220.0,5220.0,2462.0,,,
96.632,-57.0,,,-62.0,,-63.0,,-82.0,,-59.0,,-59.0,,-83.0,-62.0,-62.0,-63.0,,,,2437.0,,,5200.0,,2452.0,,2412.0,,2462.0,,2427.0,,2437.0,5220.0,5220.0,2462.0,,,
98.5831,-55.0,,,-60.0,,-57.0,,,,-57.0,-70.0,-59.0,,-78.0,-61.0,-61.0,-50.0,,,,2437.0,,,5200.0,,2452.0,,,,2462.0,2412.0,2427.0,,2437.0,5220.0,5220.0,2462.0,,,
100.5958,-54.0,,,-63.0,,-65.0,,,,-57.0,-65.0,-52.0,,-63.0,-58.0,-58.0,-56.0,,,,2437.0,,,5200.0,,2452.0,,,,2462.0,2412.0,2427.0,,2437.0,5220.0,5220.0,2462.0,,,
102.6154,-58.0,,,,-76.0,-55.0,,,,-54.0,-59.0,-50.0,,-66.0,-53.0,-53.0,-55.0,,,,2437.0,,,,2417.0,2452.0,,,,2462.0,2412.0,2427.0,,2437.0,5220.0,5220.0,2462.0,,,
104.5882,-68.0,,,-69.0,,-53.0,,,,-55.0,-57.0,-46.0,,-67.0,-48.0,-48.0,-54.0,,,,2437.0,,,5200.0,,2452.0,,,,2462.0,2412.0,2427.0,,2437.0,5220.0,5220.0,2462.0,,,
106.7324,-57.0,,,,,-50.0,,,,-50.0,-57.0,-53.0,,-58.0,-49.0,-49.0,-50.0,-64.0,,,2437.0,,,,,2452.0,,,,2462.0,2412.0,2427.0,,2437.0,5220.0,5220.0,2462.0,2462.0,,
108.6144,-61.0,,,,,-54.0,,,,-57.0,-59.0,-42.0,,-66.0,-41.0,-42.0,-59.0,-66.0,,,2437.0,,,,,2452.0,,,,2462.0,2412.0,2427.0,,2437.0,5220.0,5220.0,2462.0,2462.0,,
110.7552,-71.0,,,,,-53.0,,,,-67.0,-67.0,-60.0,,,-60.0,-60.0,-67.0,-61.0,,-66.0,2437.0,,,,,2452.0,,,,2462.0,2412.0,2427.0,,,5220.0,5220.0,2462.0,2462.0,,2437.0
112.5698,-73.0,,,,,-51.0,,,,-69.0,-70.0,-64.0,-70.0,,-66.0,-66.0,-71.0,-66.0,,,2437.0,,,,,2452.0,,,,2462.0,2412.0,2427.0,2437.0,,5220.0,5220.0,2462.0,2462.0,,
114.5929,-74.0,,,,,-66.0,,,,-69.0,,-69.0,,-73.0,-66.0,-66.0,-69.0,-74.0,,-75.0,2437.0,,,,,2452.0,,,,2462.0,,2427.0,,2437.0,5220.0,5220.0,2462.0,2462.0,,2437.0
116.5756,,,,,,-51.0,,,,-59.0,-70.0,-66.0,-67.0,-73.0,-61.0,-61.0,-64.0,-68.0,,,,,,,,2452.0,,,,2462.0,2412.0,2427.0,2437.0,2437.0,5220.0,5220.0,2462.0,2462.0,,
118.5861,,,,,,-51.0,,,,-65.0,-65.0,-64.0,,-72.0,-66.0,-66.0,-65.0,-67.0,,-68.0,,,,,,2452.0,,,,2462.0,2412.0,2427.0,,2437.0,5220.0,5220.0,2462.0,2462.0,,2437.0
120.6319,,,,,,-48.0,,,,-67.0,-67.0,-62.0,-67.0,,-64.0,-64.0,-67.0,-67.0,,-63.0,,,,,,2452.0,,,,2462.0,2412.0,2427.0,2437.0,,5220.0,5220.0,2462.0,2462.0,,2437.0
122.6068,,,,,,-50.0,,,,-62.0,-71.0,-62.0,,-71.0,-64.0,-64.0,-63.0,-66.0,,-67.0,,,,,,2452.0,,,,2462.0,2412.0,2427.0,,2437.0,5220.0,5220.0,2462.0,2462.0,,2437.0
124.5875,,,,,,-50.0,,,,-65.0,-67.0,-63.0,,-72.0,-61.0,-61.0,-66.0,-67.0,,-69.0,,,,,,2452.0,,,,2462.0,2412.0,2427.0,,2437.0,5220.0,5220.0,2462.0,2462.0,,2437.0
126.6013,-72.0,,,,,-50.0,,,,-65.0,-66.0,-61.0,,,-64.0,-64.0,-65.0,-66.0,,-66.0,2437.0,,,,,2452.0,,,,2462.0,2412.0,2427.0,,,5220.0,5220.0,2462.0,2462.0,,2437.0
128.5871,,,,,,-50.0,,,,-66.0,-67.0,-62.0,,-71.0,-62.0,-62.0,-64.0,-66.0,,-67.0,,,,,,2452.0,,,,2462.0,2412.0,2427.0,,2437.0,5220.0,5220.0,2462.0,2462.0,,2437.0
130.5868,-71.0,,,,,-50.0,,,,-59.0,-65.0,-65.0,,,-60.0,-60.0,-65.0,-64.0,,-66.0,2437.0,,,,,2452.0,,,,2462.0,2412.0,2427.0,,,5220.0,5220.0,2462.0,2462.0,,2437.0
132.6072,,,,,,-50.0,,,,-64.0,-66.0,-61.0,,-72.0,-60.0,-60.0,-65.0,-64.0,,-64.0,,,,,,2452.0,,,,2462.0,2412.0,2427.0,,2437.0,5220.0,5220.0,2462.0,2462.0,,2437.0
134.5889,-63.0,,,,,-51.0,,,,-65.0,-67.0,-66.0,,,-64.0,-64.0,-65.0,-63.0,,-67.0,2437.0,,,,,2452.0,,,,2462.0,2412.0,2427.0,,,5220.0,5220.0,2462.0,2462.0,,2437.0
136.6072,-65.0,,,,,-51.0,,,,-64.0,-66.0,-64.0,,,-60.0,-60.0,-63.0,-63.0,,-63.0,2437.0,,,,,2452.0,,,,2462.0,2412.0,2427.0,,,5220.0,5220.0,2462.0,2462.0,,2437.0
138.6183,-72.0,,,,,-50.0,,,,-64.0,-66.0,-63.0,,,-62.0,-62.0,-65.0,-65.0,,-63.0,2437.0,,,,,2452.0,,,,2462.0,2412.0,2427.0,,,5220.0,5220.0,2462.0,2462.0,,2437.0
140.5832,,,,,,-50.0,,,,-65.0,-66.0,-62.0,,-65.0,-60.0,-60.0,-59.0,-64.0,,-64.0,,,,,,2452.0,,,,2462.0,2412.0,2427.0,,2437.0,5220.0,5220.0,2462.0,2462.0,,2437.0
142.5798,,,,,,-48.0,,,,-66.0,-66.0,-62.0,-65.0,,-61.0,-61.0,-64.0,-63.0,,-61.0,,,,,,2452.0,,,,2462.0,2412.0,2427.0,2437.0,,5220.0,5220.0,2462.0,2462.0,,2437.0
144.6058,-69.0,,,,,-48.0,,,,-65.0,-67.0,-61.0,,,-61.0,-61.0,-65.0,-65.0,,-63.0,2437.0,,,,,2452.0,,,,2462.0,2412.0,2427.0,,,5220.0,5220.0,2462.0,2462.0,,2437.0
146.5786,-69.0,,,,,-50.0,,,,-60.0,-64.0,-60.0,,,-61.0,-61.0,-64.0,-65.0,,-66.0,2437.0,,,,,2452.0,,,,2462.0,2412.0,2427.0,,,5220.0,5220.0,2462.0,2462.0,,2437.0
148.5824,-66.0,,,,,-51.0,,,,-65.0,-60.0,-57.0,,,-63.0,-63.0,-60.0,-60.0,,-63.0,2437.0,,,,,2452.0,,,,2462.0,2412.0,2427.0,,,5220.0,5220.0,2462.0,2462.0,,2437.0
150.5846,-64.0,,,,,-49.0,,,,-54.0,-67.0,-60.0,,-71.0,-62.0,-62.0,-56.0,-60.0,,,2437.0,,,,,2452.0,,,,2462.0,2412.0,2427.0,,2437.0,5220.0,5220.0,2462.0,2462.0,,
152.5635,-62.0,,,,,-45.0,,,,-56.0,-60.0,-53.0,,-67.0,-55.0,-55.0,-52.0,-62.0,,,2437.0,,,,,2452.0,,,,2462.0,2412.0,2427.0,,2437.0,5220.0,5220.0,2462.0,2462.0,,
154.5885,-60.0,,,,,-46.0,,,,-54.0,-60.0,-49.0,,-63.0,-43.0,-43.0,-54.0,-73.0,,,2437.0,,,,,2452.0,,,,2462.0,2412.0,2427.0,,2437.0,5220.0,5220.0,2462.0,2462.0,,
156.5887,-60.0,,,-68.0,,-55.0,,,,-56.0,,-44.0,,-65.0,-48.0,-48.0,-56.0,,-62.0,,2437.0,,,5200.0,,2452.0,,,,2462.0,,2427.0,,2437.0,5220.0,5220.0,2462.0,,2437.0,
158.5813,-57.0,,,-69.0,,-54.0,,,,-65.0,-53.0,-49.0,,-66.0,-55.0,-54.0,-62.0,,,,2437.0,,,5200.0,,2452.0,,,,2462.0,2412.0,2427.0,,2437.0,5220.0,5220.0,2462.0,,,
160.5876,-51.0,,,-60.0,,-58.0,,,,-61.0,-68.0,-55.0,,-69.0,-60.0,-60.0,-61.0,,,,2437.0,,,5200.0,,2452.0,,,,2462.0,2412.0,2427.0,,2437.0,5220.0,5220.0,2462.0,,,
162.5841,-54.0,,,-61.0,,-60.0,,,,-69.0,-63.0,-61.0,,-66.0,-58.0,-58.0,-70.0,,,,2437.0,,,5200.0,,2452.0,,,,2462.0,2412.0,2427.0,,2437.0,5220.0,5220.0,2462.0,,,
164.6114,-56.0,,,-60.0,,-66.0,,,,-64.0,-67.0,-63.0,,-74.0,-67.0,-67.0,-65.0,,,,2437.0,,,5200.0,,2452.0,,,,2462.0,2412.0,2427.0,,2437.0,5220.0,5220.0,2462.0,,,
166.6312,-51.0,,,-55.0,,-65.0,,,,-69.0,-70.0,-64.0,,-77.0,-71.0,-70.0,-69.0,,,,2437.0,,,5200.0,,2452.0,,,,2462.0,2412.0,2427.0,,2437.0,5220.0,5220.0,2462.0,,,
168.5772,-49.0,,,-55.0,,-72.0,,,,-69.0,-70.0,-62.0,,-79.0,-64.0,-63.0,-68.0,,,,2437.0,,,5200.0,,2452.0,,,,2462.0,2412.0,2427.0,,2437.0,5220.0,5220.0,2462.0,,,
170.5989,-49.0,,,-58.0,,-61.0,,,,-71.0,-73.0,-75.0,,-74.0,-70.0,-70.0,-70.0,,,,2437.0,,,5200.0,,2452.0,,,,2462.0,2412.0,2427.0,,2437.0,5220.0,5220.0,2462.0,,,
172.5951,-48.0,,,-53.0,,-68.0,,,,-75.0,-73.0,-77.0,,-78.0,-69.0,-69.0,-76.0,,,,2437.0,,,5200.0,,2452.0,,,,2462.0,2412.0,2427.0,,2437.0,5220.0,5220.0,2462.0,,,
174.6006,-56.0,,,-58.0,,-68.0,,,,-66.0,-70.0,-75.0,,-81.0,-70.0,-69.0,-67.0,,,,2437.0,,,5200.0,,2452.0,,,,2462.0,2412.0,2427.0,,2437.0,5220.0,5220.0,2462.0,,,
176.5674,-55.0,,,-59.0,,-73.0,,,,-63.0,-69.0,-66.0,,-76.0,-63.0,-63.0,-76.0,,,,2437.0,,,5200.0,,2452.0,,,,2462.0,2412.0,2427.0,,2437.0,5220.0,5220.0,2462.0,,,
178.5817,-54.0,,,-64.0,,-66.0,,,,-70.0,-68.0,-64.0,,-80.0,-62.0,-62.0,-71.0,,,,2437.0,,,5200.0,,2452.0,,,,2462.0,2412.0,2427.0,,2437.0,5220.0,5220.0,2462.0,,,
180.6201,-64.0,,,-60.0,,-68.0,,,,-70.0,-72.0,-66.0,,-81.0,-62.0,-62.0,-70.0,,,,2437.0,,,5200.0,,2452.0,,,,2462.0,2412.0,2427.0,,2437.0,5220.0,5220.0,2462.0,,,
182.5838,-57.0,-75.0,,,,-69.0,,,,-72.0,-77.0,-64.0,,-79.0,-63.0,-63.0,-65.0,,,,2437.0,2437.0,,,,2452.0,,,,2462.0,2412.0,2427.0,,2437.0,5220.0,5220.0,2462.0,,,
184.5871,-53.0,,,-67.0,,-69.0,,-81.0,,-69.0,-78.0,-70.0,,,-66.0,-66.0,-73.0,,,,2437.0,,,5200.0,,2452.0,,2412.0,,2462.0,2412.0,2427.0,,,5220.0,5220.0,2462.0,,,
186.5931,-60.0,,,,,-71.0,,-80.0,,-75.0,-70.0,-66.0,-79.0,,-65.0,-64.0,-80.0,,,,2437.0,,,,,2452.0,,2412.0,,2462.0,2412.0,2427.0,2437.0,,5220.0,5220.0,2462.0,,,
188.5884,-56.0,,,-75.0,,-76.0,,,,-78.0,-80.0,-71.0,,-81.0,-70.0,-70.0,-78.0,,,,2437.0,,,5200.0,,2452.0,,,,2462.0,2412.0,2427.0,,2437.0,5220.0,5220.0,2462.0,,,
190.5797,-58.0,,,-56.0,,-64.0,,,,-71.0,-74.0,-71.0,,-76.0,-66.0,-66.0,-72.0,,,,2437.0,,,5200.0,,2452.0,,,,2462.0,2412.0,2427.0,,2437.0,5220.0,5220.0,2462.0,,,
192.5874,-60.0,,,-61.0,,-66.0,,,-81.0,-70.0,-71.0,-71.0,,,-71.0,-71.0,-70.0,,,,2437.0,,,5200.0,,2452.0,,,2457.0,2462.0,2412.0,2427.0,,,5220.0,5220.0,2462.0,,,
194.585,-56.0,,,-59.0,,-72.0,,,-83.0,-68.0,-74.0,-76.0,,-77.0,-74.0,-74.0,,,,,2437.0,,,5200.0,,2452.0,,,2457.0,2462.0,2412.0,2427.0,,2437.0,5220.0,5220.0,,,,
196.5634,-66.0,,,-69.0,,-82.0,,,-88.0,,-82.0,-77.0,,-78.0,-73.0,-73.0,,-94.0,,,2437.0,,,5200.0,,2452.0,,,2457.0,,2412.0,2427.0,,2437.0,5220.0,5220.0,,2462.0,,
