AppTimestamp(s),ble_rssi_BE:AC:20:23:00:01,ble_rssi_BE:AC:20:23:00:02,ble_rssi_BE:AC:20:23:00:03,ble_rssi_BE:AC:20:23:00:04
125.1514,,-93.0,,
125.3511,,-85.0,,
125.55,,-84.0,,
125.6001,-98.0,,,
125.9705,,-85.0,,
126.1656,,-84.0,,
126.3725,,-86.0,,
127.604,,-88.0,,
127.7945,,-89.0,,
127.8559,-99.0,,,
127.9971,,-90.0,,
128.4073,,-80.0,,
129.4512,,-86.0,,
129.6385,,-86.0,,
129.8489,,-80.0,,
129.895,-98.0,,,
130.0449,,-86.0,,
130.2565,,-80.0,,
130.3313,-97.0,,,
131.6756,,-82.0,,
131.7413,-100.0,,,
131.8748,,-94.0,,
132.1454,-93.0,,,
133.5543,,-81.0,,
133.7346,,-82.0,,
133.9315,,-83.0,,
134.1343,,-82.0,,
134.1849,-97.0,,,
135.5701,,-80.0,,
135.6237,-94.0,,,
135.788,,-91.0,,
136.0298,-94.0,,,
136.204,,-99.0,,
136.5973,,-86.0,,
137.8324,,-93.0,,
138.0363,,-92.0,,
138.2529,,-93.0,,
139.6588,,-91.0,,
139.8668,,-98.0,,
139.9087,-98.0,,,
140.0689,,-91.0,,
140.2845,,-89.0,,
141.1213,,-87.0,,
141.9279,,-89.0,,
141.9919,-99.0,,,
142.1346,,-88.0,,
142.336,,-88.0,,
143.5662,,-80.0,,
143.7762,,-92.0,,
143.8154,-96.0,,,
143.9929,,-88.0,,
144.1777,,-90.0,,
144.2343,-97.0,,,
145.6351,,-81.0,,
145.6798,-98.0,,,
145.8239,,-82.0,,
146.0497,,-84.0,,
146.0926,-98.0,,,
146.4461,,-83.0,,
146.6625,,-82.0,,
146.851,,-80.0,,
146.9108,-99.0,,,
147.0767,,-85.0,,
147.1186,-96.0,,,
147.2676,,-81.0,,
147.4719,,-81.0,,
147.5321,-95.0,,,
147.6997,,-84.0,,
147.8759,,-80.0,,
148.0838,,-88.0,,
149.7346,,-84.0,,
149.7905,-99.0,,,
149.9393,,-88.0,,
149.989,-100.0,,,
151.573,,-87.0,,
151.7725,,-85.0,,
151.9819,,-102.0,,
153.4872,-102.0,,,
153.6341,,-85.0,,
153.8343,,-91.0,,
154.0372,,-82.0,,
154.1094,-98.0,,,
155.5413,-97.0,,,
155.6811,,-91.0,,
155.9749,-100.0,,,
156.1159,,-89.0,,
156.1405,-96.0,,,
157.5247,,-88.0,,
157.5856,-99.0,,,
157.7294,,-86.0,,
157.7789,-102.0,,,
157.92,,-88.0,,
158.1398,,-82.0,,
158.3305,,-87.0,,
158.7598,,-87.0,,
158.8197,-102.0,,,
158.9581,,-76.0,,
159.3497,,-89.0,,
159.5479,,-74.0,,
159.7522,,-76.0,,
159.9587,,-75.0,,
160.3627,,-93.0,,
161.6,,-84.0,,
161.7821,,-81.0,,
161.9903,,-78.0,,
162.1967,,-75.0,,
162.4037,,-81.0,,
163.4356,,-86.0,,
163.6255,,-84.0,,
163.6768,,,,-99.0
163.8339,,-81.0,,
164.0561,,-79.0,,
164.2397,,-95.0,,
165.7121,,-93.0,,
165.8887,,-90.0,,
165.9473,,,,-98.0
166.0946,,-90.0,,
166.2963,,-92.0,,
166.502,,-86.0,,
167.5414,,-86.0,,
168.3496,,-90.0,,
169.5986,,-97.0,,
169.6648,,,-100.0,
169.7755,,-91.0,,
170.1809,,-95.0,,
170.2345,,,-91.0,
173.6434,,-89.0,,
173.8614,,-91.0,,
174.0531,,-99.0,,
174.1463,,,-97.0,
174.2678,,-96.0,,
174.3261,,,-96.0,
174.5256,,,-92.0,
174.6737,,-96.0,,
175.5514,,,-94.0,
175.7628,,,-97.0,
175.8968,,-92.0,,
175.9659,,,-93.0,
176.1341,,-99.0,,
176.1613,,,-94.0,
176.384,,,-92.0,
178.0531,,,,-99.0
178.1573,,-97.0,,
179.4455,,,-94.0,
179.8457,,,-98.0,
180.4053,,-95.0,,
181.6772,,,-92.0,
181.8037,,-101.0,,
181.8895,,,-84.0,
182.0818,,,-89.0,
182.2706,,-96.0,,
182.7155,,,-93.0,
183.5217,,,-85.0,
183.6807,,-96.0,,
183.742,,,-88.0,
183.9803,,,-94.0,
184.196,,,-89.0,
184.2119,,,,-96.0
185.524,,-100.0,,
185.5829,,,-87.0,
185.7914,,,-96.0,
187.222,,,-89.0,
187.5834,,-96.0,,
187.6527,,,-89.0,
187.6757,,,,-97.0
187.8305,,,-93.0,
188.0528,,,-88.0,
189.496,,,,-94.0
189.5229,,,-90.0,
189.6935,,,-90.0,
189.8844,,,-85.0,
189.9016,,,,-94.0
190.0982,,,-94.0,
191.5235,,,-94.0,
191.8645,,-99.0,,
191.9325,,,,-93.0
192.1001,,-95.0,,
193.572,,,-94.0,
193.7802,,,-82.0,
193.7948,,,,-92.0
193.9952,,,-87.0,
194.0226,,,,-91.0
195.645,,,,-90.0
195.8154,,,-85.0,
195.8454,,,,-95.0
196.0261,,,-86.0,
197.6816,,,-77.0,
197.702,,,,-86.0
197.8772,,,-87.0,
197.883,,,,-86.0
198.1231,,,-84.0,
198.1291,,,,-87.0
198.6855,,,-80.0,
199.5398,,,,-96.0
199.7158,,,-81.0,
199.9128,,,-85.0,
199.9344,,,,-91.0
200.1156,,,-77.0,
200.1485,,,,-88.0
201.5383,,,-82.0,
201.5711,,,,-84.0
201.7634,,,-86.0,
201.7733,,,,-87.0
201.9616,,,-74.0,
202.1499,,,-77.0,
203.6108,,,-85.0,
203.6316,,,,-90.0
203.7836,,,-74.0,
203.8131,,,,-88.0
203.9957,,,-85.0,
204.0234,,,,-100.0
205.6583,,,-80.0,
205.6972,,,,-98.0
205.8368,,,-74.0,
206.0548,,,-73.0,
206.0746,,,,-94.0
207.5156,,,,-94.0
207.6719,,,-70.0,
207.7096,,,,-87.0
207.877,,,-76.0,
207.9147,,,,-99.0
208.0998,,,-80.0,
208.1294,,,,-91.0
209.511,,,-81.0,
209.5591,,,,-93.0
209.7196,,,-81.0,
209.7693,,,,-92.0
209.9344,,,-91.0,
210.1772,,,-80.0,
211.5832,,,,-101.0
212.0117,,,-85.0,
212.0355,,,,-92.0
212.8126,,,,-98.0
213.6377,,,,-101.0
213.8163,,,-88.0,
215.6897,,,-88.0,
217.5482,,,-90.0,
217.9387,,,-86.0,
218.1311,,,-86.0,
219.5753,,,-97.0,
219.7818,,,-86.0,
222.0321,,,-92.0,
223.0554,,,-93.0,
