AppTimestamp(s),ble_rssi_BE:AC:20:23:00:01,ble_rssi_BE:AC:20:23:00:02,ble_rssi_BE:AC:20:23:00:03,ble_rssi_BE:AC:20:23:00:04,ble_rssi_BE:AC:20:23:00:05,ble_rssi_BE:AC:20:23:00:06
22.0989,,,,-89.0,,
22.2992,,,,-91.0,,
22.3277,,-77.0,,,,
22.5559,,-67.0,,,,
22.7423,,-76.0,,,,
22.8931,,,,-83.0,,
22.9624,,-67.0,,,,
23.1532,,-77.0,,,,
23.3733,,-63.0,,,,
23.7186,,,,-93.0,,
23.7884,,-74.0,,,,
23.9793,,-83.0,,,,
24.1828,,-70.0,,,,
25.5729,,,,-84.0,,
26.0215,,-72.0,,,,
26.2323,,-80.0,,,,
26.4024,,,,-86.0,,
26.4357,,-76.0,,,,
26.6067,,,,-90.0,,
26.633,,-63.0,,,,
26.8082,,,,-91.0,,
26.8399,,-70.0,,,,
27.023,,,,-94.0,,
27.0584,,-63.0,,,,
27.2215,,,,-88.0,,
27.2517,,-64.0,,,,
27.461,,-69.0,,,,
27.6355,,,,-93.0,,
27.667,,-81.0,,,,
27.8446,,,,-93.0,,
27.8632,,-67.0,,,,
28.0717,,-69.0,,,,
28.2725,,-66.0,,,,
28.4733,,-54.0,,,,
28.6673,,,,-87.0,,
28.8833,,,,-85.0,,
29.102,,-67.0,,,,
29.5801,-100.0,,,,,
29.6883,,,,-88.0,,
29.7116,,-64.0,,,,
29.9148,,-68.0,,,,
30.1351,,-65.0,,,,
30.33,,-71.0,,,,
30.4989,,,,-86.0,,
30.5281,,-79.0,,,,
30.7511,,-69.0,,,,
30.9543,,-67.0,,,,
31.1318,,,,-95.0,,
31.1487,,-66.0,,,,
31.3173,,,,-92.0,,
31.3539,,-65.0,,,,
31.5187,,,,-92.0,,
31.5723,,-70.0,,,,
31.7819,,-70.0,,,,
31.9375,,,,-90.0,,
31.9846,,-63.0,,,,
32.1417,,,,-89.0,,
32.6028,,-61.0,,,,
33.38,,,,-91.0,,
33.5858,,,,-92.0,,
33.8523,,-66.0,,,,
34.2469,,-64.0,,,,
34.6579,,-73.0,,,,
34.8622,,-62.0,,,,
35.0036,,,,-96.0,,
35.0567,,-63.0,,,,
35.4683,,-63.0,,,,
35.6611,,-68.0,,,,
35.8715,,-68.0,,,,
36.0134,,,,-91.0,,
36.0945,,-65.0,,,,
36.2983,,-65.0,,,,
37.4552,,,,-91.0,,
37.5168,,-64.0,,,,
37.6603,,,,-91.0,,
37.7301,,-64.0,,,,
37.932,,-63.0,,,,
38.1273,,-63.0,,,,
38.2796,,,,-90.0,,
38.4652,,,,-89.0,,
38.5375,,-75.0,,,,
38.6805,,,,-95.0,,
38.7382,,-61.0,,,,
38.8759,,,,-95.0,,
38.9607,,-65.0,,,,
39.1446,,-64.0,,,,
39.3623,,-72.0,,,,
39.4979,,,,-90.0,,
39.5624,,-71.0,,,,
39.9868,,-61.0,,,,
40.1731,,-63.0,,,,
40.3826,,-61.0,,,,
40.9916,,-62.0,,,,
41.6139,,-69.0,,,,
41.6767,-101.0,,,,,
41.75,,,,-90.0,,
41.818,,-69.0,,,,
41.9626,,,,-95.0,,
42.0182,,-62.0,,,,
42.1143,-98.0,,,,,
42.2347,,-62.0,,,,
42.4337,,-64.0,,,,
42.6376,,-64.0,,,,
42.7765,,,,-89.0,,
42.8446,,-69.0,,,,
43.1057,-101.0,,,,,
43.2524,,-62.0,,,,
43.3917,,,,-97.0,,
43.4515,,-64.0,,,,
43.6618,,-63.0,,,,
44.0751,,-68.0,,,,
44.2053,,,,-93.0,,
45.433,,,,-95.0,,
45.497,,-63.0,,,,
45.5624,-99.0,,,,,
45.7089,,-63.0,,,,
45.9081,,-64.0,,,,
46.246,,,,-92.0,,
46.9328,,-64.0,,,,
47.2655,,,,-93.0,,
47.4615,,,,-92.0,,
47.7707,,-65.0,,,,
47.9782,,-64.0,,,,
48.1122,,,,-94.0,,
48.1583,,-64.0,,,,
48.3836,,-61.0,,,,
50.0082,,-63.0,,,,
50.216,,-66.0,,,,
50.4148,,-66.0,,,,
50.6293,,-76.0,,,,
50.83,,-77.0,,,,
51.0286,,-63.0,,,,
51.2601,,-64.0,,,,
51.4398,,-66.0,,,,
51.6651,,-66.0,,,,
51.7978,,,,-87.0,,
51.9881,,,,-90.0,,
52.0656,,-63.0,,,,
52.2743,,-64.0,,,,
52.4643,,-72.0,,,,
52.6855,,-70.0,,,,
54.0401,,,,-87.0,,
54.249,,,,-88.0,,
54.3389,,-65.0,,,,
54.5264,,-65.0,,,,
54.751,,-65.0,,,,
54.8669,,,,-97.0,,
54.9386,,-65.0,,,,
55.0773,,,,-89.0,,
55.1424,,-69.0,,,,
55.2895,,,,-87.0,,
55.5621,,-65.0,,,,
55.7608,,-65.0,,,,
55.8979,,,,-96.0,,
55.9566,,-65.0,,,,
56.1096,,,,-95.0,,
56.3777,,-66.0,,,,
56.8013,,-62.0,,,,
57.3988,,-65.0,,,,
57.5464,,,,-96.0,,
57.6105,,-66.0,,,,
57.815,,-69.0,,,,
58.6376,,-66.0,,,,
58.8392,,-75.0,,,,
59.0006,,,,-87.0,,
59.0519,,-75.0,,,,
59.254,,-69.0,,,,
59.4548,,-68.0,,,,
59.6614,,-66.0,,,,
59.8645,,-64.0,,,,
60.0067,,,,-88.0,,
60.0795,,-70.0,,,,
60.2201,,,,-90.0,,
60.2779,,-68.0,,,,
60.4803,,-65.0,,,,
61.1165,,-77.0,,,,
61.4515,,,,-87.0,,
61.7232,,-68.0,,,,
61.9236,,-63.0,,,,
62.2808,,,,-94.0,,
62.3235,,-66.0,,,,
62.4666,,,,-84.0,,
62.544,,-63.0,,,,
62.797,-97.0,,,,,
62.8832,,,,-88.0,,
63.1411,,-62.0,,,,
63.3499,,-71.0,,,,
63.4126,-91.0,,,,,
63.545,,-63.0,,,,
63.7014,,,,-84.0,,
63.7553,,-77.0,,,,
63.8937,,,,-83.0,,
63.9539,,-61.0,,,,
64.1234,,,,-86.0,,
64.156,,-61.0,,,,
64.3009,,,,-84.0,,
64.9715,,-65.0,,,,
65.1844,,-59.0,,,,
65.6038,,-62.0,,,,
65.738,,,,-83.0,,
65.7984,,-59.0,,,,
65.9543,,,,-91.0,,
66.1432,,,,-88.0,,
66.4203,,-58.0,,,,
66.5441,,,,-88.0,,
66.6155,,-69.0,,,,
66.6648,-96.0,,,,,
66.8091,,-64.0,,,,
67.0212,,-55.0,,,,
67.1542,,,,-86.0,,
67.2253,,-61.0,,,,
67.2827,-96.0,,,,,
67.5602,,,,-89.0,,
67.6308,,-59.0,,,,
67.8524,,-58.0,,,,
68.0611,,-59.0,,,,
68.2601,,-61.0,,,,
68.377,,,,-90.0,,
68.9872,,,,-84.0,,
69.4061,,,,-90.0,,
69.4895,,-57.0,,,,
69.6121,,,,-84.0,,
69.705,,-62.0,,,,
70.1325,,-62.0,,,,
70.2145,,,,-91.0,,
70.3151,,-70.0,,,,
70.5164,,-59.0,,,,
70.5527,-97.0,,,,,
70.6247,,,,-83.0,,
70.7438,,-62.0,,,,
70.8313,,,,-93.0,,
70.9417,,-62.0,,,,
71.0298,,,,-83.0,,
71.1677,,-64.0,,,,
71.2359,,,,-89.0,,
71.3478,,-63.0,,,,
71.4367,,,,-87.0,,
71.6557,,,,-83.0,,
71.7693,,-66.0,,,,
71.8608,,,,-88.0,,
71.9636,,-72.0,,,,
72.0606,,,,-89.0,,
72.1729,,-63.0,,,,
72.2653,,,,-89.0,,
72.3888,,-65.0,,,,
72.7932,,-85.0,,,,
73.0842,,,,-86.0,,
73.6855,,,-95.0,,,
73.7018,,,,-84.0,,
73.8219,,-74.0,,,,
73.9067,,,,-89.0,,
74.0336,,-68.0,,,,
74.2422,,-69.0,,,,
74.3303,,,,-91.0,,
74.4653,,-69.0,,,,
74.5467,,,,-83.0,,
74.6535,,-69.0,,,,
74.734,,,,-82.0,,
74.8682,,-70.0,,,,
74.9459,,,,-92.0,,
75.0606,,-66.0,,,,
75.1564,,,,-93.0,,
75.3546,,,,-89.0,,
75.5507,,,,-92.0,,
75.757,,,,-89.0,,
75.9776,,,,-83.0,,
76.0883,,-68.0,,,,
76.167,,,,-92.0,,
76.4243,,,,-87.0,,
76.7888,,,,-87.0,,
77.102,,-63.0,,,,
77.3234,,-64.0,,,,
77.3958,,,,-85.0,,
77.5008,-94.0,,,,,
78.0129,,,,-93.0,,
78.1328,,-65.0,,,,
78.3382,,-69.0,,,,
78.5083,-96.0,,,,,
78.5382,,-63.0,,,,
78.6284,,,,-81.0,,
78.7415,,-70.0,,,,
78.958,,-71.0,,,,
79.0432,,,,-87.0,,
79.1457,,-66.0,,,,
79.2455,,,,-88.0,,
79.3787,,-67.0,,,,
79.4457,,,,-90.0,,
79.5639,,-63.0,,,,
79.6801,,,,-88.0,,
79.7621,,-83.0,,,,
79.8729,,,,-83.0,,
80.0779,,,,-83.0,,
80.1624,,-75.0,,,,
80.3712,,-68.0,,,,
81.4029,,-71.0,,,,
81.5841,-91.0,,,,,
81.6258,,-72.0,,,,
82.2343,,-65.0,,,,
82.326,,,,-85.0,,
82.4449,,-76.0,,,,
82.5326,,,,-84.0,,
82.6543,,-75.0,,,,
82.7416,,,,-95.0,,
83.0145,-94.0,,,,,
83.0559,,-71.0,,,,
83.1517,,,,-83.0,,
83.2798,,-81.0,,,,
83.4699,,-78.0,,,,
83.6971,,-71.0,,,,
83.7569,,,,-93.0,,
83.8578,-95.0,,,,,
84.0896,,-73.0,,,,
84.1617,,,,-85.0,,
84.3031,,-73.0,,,,
84.3599,,,,-85.0,,
84.4875,,-76.0,,,,
85.1086,,-69.0,,,,
85.1772,,,,-83.0,,
85.3981,,,,-92.0,,
85.9226,,-72.0,,,,
85.9542,,,-95.0,,,
86.1064,-96.0,,,,,
86.1279,,-80.0,,,,
86.1997,,,,-83.0,,
86.2948,-95.0,,,,,
86.4179,,,,-85.0,,
86.4985,-92.0,,,,,
86.6471,,,,-84.0,,
86.7154,-98.0,,,,,
86.736,,-77.0,,,,
86.8368,,,,-87.0,,
86.9449,,-86.0,,,,
86.9951,,,,,-98.0,
87.1424,,-71.0,,,,
87.1735,,,-93.0,,,
87.3281,-93.0,,,,,
87.3661,,-72.0,,,,
87.4471,,,,-80.0,,
87.5426,,-73.0,,,,
87.6689,,,,-85.0,,
87.7633,,-75.0,,,,
87.7985,,,,,,-100.0
87.8715,,,,-87.0,,
87.9621,,-68.0,,,,
88.0056,,,,,-99.0,
88.0711,,,,-91.0,,
88.1621,,-68.0,,,,
88.2778,,,,-87.0,,
88.372,,-78.0,,,,
88.7755,,-71.0,,,,
88.9916,,-76.0,,,,
89.1228,,,,-90.0,,
89.5068,,,,-86.0,,
89.6059,,-71.0,,,,
89.6447,,,-97.0,,,
89.7192,,,,-79.0,,
89.8067,,-71.0,,,,
90.014,,-77.0,,,,
90.1418,,,,-83.0,,
90.2227,,-77.0,,,,
90.4379,,,,,,-97.0
90.4427,,-71.0,,,,
90.5381,,,,-82.0,,
90.6281,,,,,,-94.0
90.7523,,,,-84.0,,
90.8384,,-67.0,,,,
90.9561,,,,-78.0,,
91.171,,,,-89.0,,
91.2465,,-75.0,,,,
91.3612,,,,-90.0,,
91.4475,-98.0,,,,,
91.4554,,-73.0,,,,
91.5649,,,,-84.0,,
91.641,-93.0,,,,,
91.6591,,-70.0,,,,
91.7693,,,,-81.0,,
91.8595,,-72.0,,,,
91.9732,,,,-93.0,,
92.2768,,-74.0,,,,
92.3792,,,,-83.0,,
92.4481,-92.0,,,,,
92.7923,,,,-78.0,,
92.9947,,,,-82.0,,
93.4199,,,,-87.0,,
93.4976,,-80.0,,,,
93.7117,,-79.0,,,,
93.8266,,,,-92.0,,
93.9381,,-79.0,,,,
94.0921,-99.0,,,,,
94.132,,-79.0,,,,
94.2234,,,,-92.0,,
94.2854,-99.0,,,,,
94.3213,,-83.0,,,,
94.5266,,-80.0,,,,
94.6526,,,,-89.0,,
94.7556,,-70.0,,,,
94.7757,,,-96.0,,,
94.8481,,,,-88.0,,
94.9467,,-74.0,,,,
95.051,,,,-94.0,,
95.1302,-94.0,,,,,
95.1483,,-68.0,,,,
95.2483,,,,-90.0,,
95.3391,,-73.0,,,,
95.451,,,,-87.0,,
95.515,-93.0,,,,,
95.6599,,,,-91.0,,
95.7494,,-73.0,,,,
95.8611,,,,-90.0,,
95.955,,-76.0,,,,
96.1423,-93.0,,,,,
96.2711,,,,-86.0,,
96.3644,,-70.0,,,,
97.0958,,,,-94.0,,
97.1926,-94.0,,,,,
97.3253,,,,-92.0,,
97.3729,-95.0,,,,,
97.3928,,-71.0,,,,
97.9226,,,,-76.0,,
97.9857,-92.0,,,,,
98.0328,,-78.0,,,,
98.1261,,,,-76.0,,
98.2425,,,-96.0,,,
98.3285,,,,-83.0,,
98.4154,,-75.0,,,,
98.4438,,,-94.0,,,
98.5297,,,,-81.0,,
98.6329,,-72.0,,,,
98.743,,,,-81.0,,
98.83,,-71.0,,,,
98.9489,,,,-77.0,,
99.0242,,-81.0,,,,
99.1517,,,,-76.0,,
99.2322,,-78.0,,,,
99.4143,-93.0,,,,,
99.4329,,-73.0,,,,
99.4694,,,-94.0,,,
99.5707,,,,-76.0,,
99.6123,-93.0,,,,,
99.6434,,-74.0,,,,
99.7693,,,,-89.0,,
99.8481,,-74.0,,,,
99.8818,,,-96.0,,,
99.9744,,,,-89.0,,
100.2279,-94.0,,,,,
100.2595,,-72.0,,,,
101.4774,,-79.0,,,,
101.6196,,,,-80.0,,
101.6928,,-71.0,,,,
101.8246,,,,-81.0,,
101.8994,,-71.0,,,,
102.0643,-93.0,,,,,
102.0996,,-75.0,,,,
102.235,,,,-80.0,,
102.2873,-94.0,,,,,
102.3432,,,-97.0,,,
102.4787,-94.0,,,,,
102.5047,,-75.0,,,,
102.5686,,,-98.0,,,
102.7294,,-74.0,,,,
102.8412,,,,-80.0,,
102.924,,-74.0,,,,
103.0552,,,,-79.0,,
103.111,-93.0,,,,,
103.1343,,-75.0,,,,
103.2634,,,,-79.0,,
103.3118,-93.0,,,,,
103.352,,-74.0,,,,
103.4545,,,,-84.0,,
103.5512,,-77.0,,,,
103.6678,,,,-83.0,,
103.7588,,-81.0,,,,
103.8752,,,,-79.0,,
103.9483,,-70.0,,,,
104.078,,,,-79.0,,
104.1528,,-68.0,,,,
104.2702,,,,-81.0,,
104.3285,-89.0,,,,,
104.7035,,,,-78.0,,
104.9819,,-68.0,,,,
105.1018,,,,-79.0,,
105.2967,,,,-78.0,,
105.6998,,,,-80.0,,
105.7812,-94.0,,,,,
105.7932,,-81.0,,,,
105.9092,,,,-80.0,,
105.9823,-93.0,,,,,
105.9968,,-83.0,,,,
106.0011,,,,,,-98.0
106.1047,,,,-81.0,,
106.209,,-81.0,,,,
106.2593,,,-94.0,,,
106.3249,,,,-80.0,,
106.4169,,-83.0,,,,
106.5082,,,,-80.0,,
106.6269,,-71.0,,,,
106.7285,,,,-81.0,,
106.8271,,-85.0,,,,
106.842,,,,,,-101.0
106.9261,,,,-79.0,,
107.0034,-93.0,,,,,
107.0217,,-96.0,,,,
107.2436,,-81.0,,,,
107.308,,,-93.0,,,
107.3351,,,,-79.0,,
107.4312,,-81.0,,,,
107.5242,,,,,-97.0,
107.5399,,,,-79.0,,
107.646,,-71.0,,,,
107.7384,,,,-79.0,,
107.8596,,-70.0,,,,
107.9445,,,,-78.0,,
108.0316,-90.0,,,,,
108.0665,,-88.0,,,,
108.154,,,,-78.0,,
108.2434,-90.0,,,,,
108.3546,,,,-78.0,,
108.4609,,,,,,-94.0
108.4686,,-89.0,,,,
108.6768,,,,,,-95.0
109.4525,-92.0,,,,,
109.4926,,-84.0,,,,
109.5864,,,,-78.0,,
109.6602,-95.0,,,,,
109.7024,,-81.0,,,,
109.7881,,,,-79.0,,
109.9108,,-78.0,,,,
110.1062,,-78.0,,,,
110.1973,,,,-81.0,,
110.3033,,,,,,-99.0
110.4013,,,,-81.0,,
110.515,,-78.0,,,,
110.6115,,,,-78.0,,
110.6728,-93.0,,,,,
110.7356,,-78.0,,,,
110.8269,,,,-78.0,,
110.8769,-92.0,,,,,
111.0216,,,,-83.0,,
111.1543,,-81.0,,,,
111.1741,,,-98.0,,,
111.3565,,-78.0,,,,
111.4259,,,,-82.0,,
111.5463,,-77.0,,,,
111.6503,,,,-82.0,,
111.6878,-90.0,,,,,
111.7521,,-73.0,,,,
111.7852,,,-98.0,,,
111.8565,,,,-77.0,,
111.8957,-90.0,,,,,
111.955,,-71.0,,,,
112.0527,,,,-77.0,,
112.2683,,,,-81.0,,
112.3657,,-73.0,,,,
112.6918,,,,-81.0,,
112.7757,,-70.0,,,,
112.9364,-88.0,,,,,
112.9885,,-69.0,,,,
113.0963,,,,-76.0,,
113.9108,,,,-80.0,,
114.0258,,-72.0,,,,
114.1271,,,,-82.0,,
114.22,,-73.0,,,,
114.3566,-89.0,,,,,
114.4032,,,,,,-98.0
114.4233,,-72.0,,,,
114.5076,,,,-78.0,,
114.5571,-89.0,,,,,
114.6257,,,,,,-97.0
114.6301,,-72.0,,,,
114.7226,,,,-79.0,,
114.7641,-96.0,,,,,
114.8527,,-72.0,,,,
114.9481,,,,-79.0,,
114.9701,-94.0,,,,,
115.2473,,-76.0,,,,
115.3329,,,,-82.0,,
115.4471,,-71.0,,,,
115.5328,,,,-78.0,,
115.5731,-89.0,,,,,
115.6325,,,,,,-97.0
115.6614,,-71.0,,,,
115.7517,,,,-78.0,,
115.775,-89.0,,,,,
115.8642,,-71.0,,,,
115.9511,,,,-78.0,,
116.0041,-95.0,,,,,
116.0722,,-71.0,,,,
116.156,,,,-79.0,,
116.2749,,-75.0,,,,
117.3789,,,,-79.0,,
117.5848,,,,-80.0,,
117.71,,-72.0,,,,
118.4456,-89.0,,,,,
118.5157,,,,,,-97.0
118.5255,,-72.0,,,,
118.6233,,,,-79.0,,
118.664,-89.0,,,,,
118.7317,,,,,,-96.0
118.7428,,-72.0,,,,
118.9277,,-73.0,,,,
119.0238,,,,-80.0,,
119.1456,,-73.0,,,,
119.2377,,,,-82.0,,
119.3351,,-79.0,,,,
119.4403,,,,-82.0,,
119.5451,,-78.0,,,,
119.6469,,,,-81.0,,
119.6871,-91.0,,,,,
119.7506,,-73.0,,,,
119.8503,,,,-80.0,,
119.8891,-91.0,,,,,
119.9479,,-72.0,,,,
120.0676,,,,-80.0,,
120.1706,,-72.0,,,,
120.3467,,,,,,-95.0
120.3525,,-70.0,,,,
121.175,,-71.0,,,,
121.2801,,,,-79.0,,
121.3877,,-73.0,,,,
121.4793,,,,-82.0,,
121.594,,-79.0,,,,
121.6859,,,,-81.0,,
121.8899,,,,-81.0,,
121.9678,,,,,,-98.0
122.0014,,-73.0,,,,
122.0988,,,,-80.0,,
122.1589,-89.0,,,,,
122.1712,,,,,,-98.0
122.1981,,-72.0,,,,
122.3072,,,,-80.0,,
122.399,,-72.0,,,,
122.5093,,,,-80.0,,
122.6049,,-77.0,,,,
122.7043,,,,-82.0,,
122.8107,,-78.0,,,,
122.9081,,,,-83.0,,
122.9813,-90.0,,,,,
122.9979,,,,,,-96.0
123.0186,,-73.0,,,,
123.1842,-89.0,,,,,
123.22,,,,,,-96.0
123.3176,,,,-80.0,,
123.4196,,-73.0,,,,
123.5267,,,,-79.0,,
123.5982,-97.0,,,,,
123.6252,,-73.0,,,,
123.7199,,,,-82.0,,
123.857,,-77.0,,,,
123.9263,,,,-81.0,,
124.0366,,-78.0,,,,
124.1521,,,,-81.0,,
124.2345,,,,,,-98.0
124.2432,,-73.0,,,,
124.6204,-95.0,,,,,
124.653,,-71.0,,,,
125.5813,,,,-81.0,,
125.6399,-88.0,,,,,
125.7646,,,,-81.0,,
125.8408,-90.0,,,,,
125.8629,,,,,,-95.0
125.8687,,-76.0,,,,
126.0529,-89.0,,,,,
126.0862,,-74.0,,,,
126.1762,,,,-81.0,,
126.2804,,-69.0,,,,
126.3843,,,,-76.0,,
126.4867,,-81.0,,,,
126.5954,,,,-78.0,,
126.6852,,-89.0,,,,
126.7853,,,,-96.0,,
126.9117,,-70.0,,,,
126.998,,,,-80.0,,
127.1055,,-74.0,,,,
127.2007,,,,-83.0,,
127.3112,,-72.0,,,,
127.3996,,,,-76.0,,
127.4962,-97.0,,,,,
127.504,,-69.0,,,,
127.6022,,,,-78.0,,
127.7049,,-80.0,,,,
127.7406,,,-98.0,,,
127.8114,,,,-86.0,,
127.921,,-77.0,,,,
127.9468,,,-98.0,,,
128.1467,-94.0,,,,,
128.1542,,-71.0,,,,
128.3255,,-71.0,,,,
128.4264,,,,-75.0,,
129.3572,-93.0,,,,,
129.4503,,,,-77.0,,
129.5741,,-93.0,,,,
129.5824,,,,,,-95.0
129.5981,,,-98.0,,,
129.6669,,,,-89.0,,
129.78,,-78.0,,,,
129.7951,,,,,,-94.0
129.8753,,,,-73.0,,
129.9927,-95.0,,,,,
130.0842,,,,-84.0,,
130.1621,,-79.0,,,,
130.281,,,,-81.0,,
130.3703,,-74.0,,,,
130.3855,-91.0,,,,,
130.478,,,,-82.0,,
130.5847,,-74.0,,,,
130.5938,-93.0,,,,,
130.6008,,,,,,-93.0
130.6826,,,,-81.0,,
130.7884,,-73.0,,,,
130.9137,,,,-75.0,,
130.9831,,-77.0,,,,
131.0029,,,,,,-93.0
131.0157,,,-91.0,,,
131.1079,,,,-82.0,,
131.196,,-74.0,,,,
131.2112,,,,,,-93.0
131.2291,,,-95.0,,,
131.3244,,,,-74.0,,
131.5182,,,,-79.0,,
131.6081,,-73.0,,,,
131.6494,,,-95.0,,,
131.724,,,,-83.0,,
131.844,-97.0,,,,,
131.8498,,-77.0,,,,
131.8558,,,,,,-92.0
131.8627,,,-94.0,,,
132.0129,,-74.0,,,,
132.1459,,,,-76.0,,
132.2137,,-74.0,,,,
132.2228,-95.0,,,,,
132.251,,,,,,-95.0
132.7491,,,,-79.0,,
133.0291,,-72.0,,,,
133.1691,,,,-77.0,,
133.2392,,-68.0,,,,
133.4442,,-72.0,,,,
133.66,,-75.0,,,,
133.6836,,,-96.0,,,
133.7651,,,,-89.0,,
133.8589,,-68.0,,,,
133.8806,,,-93.0,,,
133.9915,,,,-77.0,,
134.0638,,-67.0,,,,
134.0938,,,-92.0,,,
134.1872,,,,-86.0,,
134.2957,,,-101.0,,,
134.3923,,,,-85.0,,
134.5877,,,,-88.0,,
134.6804,,-71.0,,,,
134.7963,,,,-88.0,,
134.8892,,-71.0,,,,
134.9999,,,,-83.0,,
135.0875,,-76.0,,,,
135.2795,-92.0,,,,,
135.4211,,,,-85.0,,
135.5029,,-69.0,,,,
135.6193,,,,-85.0,,
135.7072,,-86.0,,,,
135.7375,,,-97.0,,,
135.8415,,,,-94.0,,
135.9149,,-83.0,,,,
136.1073,-93.0,,,,,
136.1207,,-71.0,,,,
136.7117,-95.0,,,,,
136.8506,,,,-78.0,,
136.9322,-92.0,,,,,
136.9375,,-78.0,,,,
136.9806,,,-95.0,,,
137.0726,,,,-82.0,,
137.4591,,,,-84.0,,
137.5394,,-71.0,,,,
137.9521,,-77.0,,,,
138.0864,,,,-78.0,,
138.1671,,-67.0,,,,
138.3651,,-65.0,,,,
138.4954,,,,-84.0,,
138.5649,,-66.0,,,,
138.6903,,,,-86.0,,
138.7692,,-78.0,,,,
138.9763,,-76.0,,,,
139.1161,,,,-81.0,,
139.3827,,-71.0,,,,
139.5215,,,,-78.0,,
139.6046,,-85.0,,,,
139.7242,,,,-88.0,,
139.9228,,,,-95.0,,
139.9984,,-73.0,,,,
140.1567,,,,-93.0,,
140.2057,,-76.0,,,,
140.609,,-73.0,,,,
141.5728,,,,-84.0,,
141.6408,,-65.0,,,,
141.7776,,,,-90.0,,
141.8185,-99.0,,,,,
141.8587,,-64.0,,,,
141.9922,,,,-88.0,,
142.1851,,,,-91.0,,
142.2648,,-69.0,,,,
142.4554,,-67.0,,,,
142.6882,,-72.0,,,,
142.8725,,-64.0,,,,
143.0683,,-66.0,,,,
143.2727,,-65.0,,,,
143.4741,,-71.0,,,,
143.6952,,-68.0,,,,
143.8793,,-66.0,,,,
144.0433,,,,-84.0,,
144.0896,,-68.0,,,,
144.2399,,,,-83.0,,
145.8826,,,,-95.0,,
145.9407,,-68.0,,,,
146.0847,,,,-88.0,,
146.1413,,-63.0,,,,
146.2845,,,,-91.0,,
146.3438,,-78.0,,,,
146.4809,,,,-87.0,,
146.7632,,-65.0,,,,
146.9693,,-75.0,,,,
147.1652,,-68.0,,,,
147.7066,,,,-90.0,,
147.7942,,-61.0,,,,
147.9909,,-59.0,,,,
148.1916,,-66.0,,,,
