AppTimestamp(s),ble_rssi_BE:AC:20:23:00:01,ble_rssi_BE:AC:20:23:00:02,ble_rssi_BE:AC:20:23:00:03,ble_rssi_BE:AC:20:23:00:04,ble_rssi_BE:AC:20:23:00:05,ble_rssi_BE:AC:20:23:00:06
20.0218,,,,-91.0,,
20.2331,,,,-93.0,,
20.4891,,,-85.0,,,
20.7065,,,-83.0,,,
20.9067,,,-80.0,,,
21.1092,,,-83.0,,,
21.275,,,,-91.0,,
21.3256,,,-84.0,,,
21.706,,,,-87.0,,
21.7608,,,-79.0,,,
22.1002,,,,-96.0,,
22.3358,,,-77.0,,,
22.7017,,,,-89.0,,
22.766,,,-91.0,,,
23.509,,,,-89.0,,
23.5765,,,-81.0,,,
23.775,,,-81.0,,,
23.9216,,,,-93.0,,
23.9756,,,-79.0,,,
24.1262,,,,-93.0,,
24.1757,,,,,,-97.0
24.1892,,,-76.0,,,
24.4125,,,-81.0,,,
24.608,,,-87.0,,,
24.7436,,,,-97.0,,
24.7934,,,-86.0,,,
24.9595,,,,-92.0,,
25.0114,,,-87.0,,,
25.2112,,,-83.0,,,
25.4334,,,-83.0,,,
25.7752,,,,-91.0,,
25.8451,,,-74.0,,,
25.9824,,,,-82.0,,
26.7989,,,,-85.0,,
26.8629,,,-76.0,,,
27.0044,,,,-89.0,,
27.0588,,,-81.0,,,
27.206,,,,-95.0,,
27.2419,,,,,,-94.0
27.4833,,,-77.0,,,
27.6126,,,,-92.0,,
27.6603,,,-73.0,,,
28.0242,,,,-86.0,,
28.0709,,,-75.0,,,
28.2292,,,,-91.0,,
28.272,,,-74.0,,,
28.4549,,,,-92.0,,
28.4906,,,-74.0,,,
28.6917,,,-85.0,,,
28.8314,,,,-91.0,,
29.0717,,,,-97.0,,
29.1033,,,-88.0,,,
29.3046,,,-88.0,,,
29.5526,,,-85.0,,,
29.7274,,,-84.0,,,
29.834,,,,-87.0,,
30.2526,,,,-88.0,,
30.3392,,,-89.0,,,
30.9415,,,-84.0,,,
31.0689,,,,-99.0,,
31.2713,,,,-92.0,,
31.3625,,,-82.0,,,
31.4869,,,,-92.0,,
31.8882,,,,-94.0,,
31.9958,,,-86.0,,,
32.1881,,,-86.0,,,
32.305,,,,-91.0,,
32.3358,,,,,,-97.0
32.3864,,,-81.0,,,
32.5843,,,-79.0,,,
32.7893,,,-85.0,,,
33.0143,,,-85.0,,,
33.1435,,,,-99.0,,
33.1889,,,-86.0,,,
33.4102,,,-87.0,,,
33.6296,,,-77.0,,,
33.7337,,,,-88.0,,
34.6231,,,-78.0,,,
34.8194,,,-78.0,,,
34.9831,,,,-92.0,,
35.017,,,,,-97.0,
35.0301,,,-92.0,,,
35.376,,,,-96.0,,
35.443,,,-76.0,,,
35.6403,,,-76.0,,,
36.8484,,,,-89.0,,
36.8913,,,,,,-98.0
36.9042,,,-77.0,,,
37.0226,,,,-89.0,,
37.1082,,,-76.0,,,
38.1259,,,-76.0,,,
38.2877,,,,,,-93.0
38.508,,,-75.0,,,
38.6853,,,,,,-95.0
39.8892,,,,-91.0,,
39.9049,,,,,,-97.0
39.9253,,,-77.0,,,
40.1061,,,,-90.0,,
40.1146,,,,,,-94.0
40.1317,,,-77.0,,,
40.3742,,,,,-94.0,
41.1181,,,,-93.0,,
41.1255,,,,,,-95.0
41.1438,,,-77.0,,,
41.3643,,,,-95.0,,
41.5712,,,-92.0,,,
41.9664,,,-97.0,,,
42.5873,,,-75.0,,,
42.8166,,,,-90.0,,
42.8273,,,-75.0,,,
43.2146,,,-88.0,,,
43.4033,,,-84.0,,,
43.6008,,,,-89.0,,
43.6402,,,-78.0,,,
43.7644,,,,,,-96.0
43.833,,,-78.0,,,
44.2247,,,-89.0,,,
44.6378,,,-87.0,,,
44.7967,,,,-89.0,,
44.8465,,,-79.0,,,
45.0204,,,,,,-95.0
45.0464,,,-89.0,,,
45.2107,,,,-93.0,,
45.3021,,,,,-96.0,
45.4345,,,,,,-96.0
45.4783,,,-89.0,,,
46.079,,,-85.0,,,
46.6332,,,,,,-96.0
46.6994,,,-81.0,,,
46.8482,,,,,,-97.0
46.858,,,,-89.0,,
46.8789,,,-81.0,,,
47.0458,,,,,,-94.0
47.2294,,,,,,-94.0
47.2705,,,,-93.0,,
47.3108,,,-80.0,,,
47.4984,,,-79.0,,,
47.7152,,,-80.0,,,
47.8651,,,,-89.0,,
47.9109,,,-81.0,,,
48.155,,,-83.0,,,
48.2733,,,,,,-96.0
48.3292,,,-84.0,,,
48.5764,,,-80.0,,,
48.7815,,,-81.0,,,
48.861,,,,,,-95.0
48.8958,,,,-88.0,,
48.9485,,,-78.0,,,
49.0939,,,,-89.0,,
49.3009,,,,-94.0,,
49.7992,,,-78.0,,,
49.9824,,,-78.0,,,
50.1438,,,,-86.0,,
51.1912,,,-78.0,,,
51.5157,,,,,,-97.0
51.5693,,,,-89.0,,
51.5993,,,-84.0,,,
51.7165,,,,,,-98.0
51.8327,,,-87.0,,,
52.2197,,,-81.0,,,
52.4162,,,-81.0,,,
52.5214,,,,,,-96.0
52.6048,,,,-90.0,,
52.6237,,,-80.0,,,
52.7251,,,,,,-97.0
52.8018,,,,-90.0,,
52.8252,,,-79.0,,,
53.2388,,,-89.0,,,
53.8334,,,,-93.0,,
54.4639,,,-78.0,,,
54.6789,,,,-88.0,,
54.713,,,-78.0,,,
54.7726,,,,,,-94.0
55.0792,,,-81.0,,,
55.2881,,,-77.0,,,
55.5817,,,,,,-93.0
55.6704,,,,-89.0,,
55.6945,,,-79.0,,,
55.8682,,,,-89.0,,
55.9955,,,,,,-96.0
56.0934,,,,-94.0,,
56.3957,,,,,,-97.0
56.5128,,,-77.0,,,
56.6198,,,,,,-97.0
56.7238,,,-79.0,,,
56.8246,,,,,,-94.0
56.9051,,,,-88.0,,
56.9158,,,-80.0,,,
57.0074,,,,,,-94.0
57.1128,,,-81.0,,,
57.228,,,,,,-93.0
57.3137,,,,-91.0,,
57.3242,,,-80.0,,,
57.5578,,,-74.0,,,
57.74,,,-75.0,,,
58.1474,,,-78.0,,,
58.7802,,,-77.0,,,
58.8695,,,,,,-98.0
58.9544,,,,-88.0,,
59.0848,,,,,,-92.0
59.1516,,,,-88.0,,
59.1786,,,-79.0,,,
59.3858,,,-79.0,,,
59.5933,,,-78.0,,,
59.6966,,,,,,-97.0
59.7791,,,,-98.0,,
59.7922,,,-77.0,,,
59.9049,,,,,,-96.0
60.0095,,,-75.0,,,
60.1082,,,,,,-96.0
60.1837,,,,-87.0,,
60.1963,,,-79.0,,,
60.3944,,,,-89.0,,
60.5064,,,,,,-98.0
60.6099,,,-82.0,,,
60.808,,,-80.0,,,
61.0152,,,,-95.0,,
61.0323,,,-80.0,,,
61.1274,,,,,,-96.0
61.1888,,,,-90.0,,
61.4002,,,,-96.0,,
61.4389,,,-77.0,,,
62.666,,,-82.0,,,
63.0762,,,-83.0,,,
63.4448,,,,-86.0,,
63.5037,,,-79.0,,,
63.6428,,,,-88.0,,
63.8978,,,-88.0,,,
64.0959,,,-83.0,,,
64.2675,,,,-95.0,,
64.2972,,,-87.0,,,
64.4691,,,,-87.0,,
64.5014,,,-83.0,,,
64.7221,,,-86.0,,,
65.133,,,-73.0,,,
65.3792,,,-80.0,,,
65.4929,,,,-92.0,,
65.5312,,,-70.0,,,
65.6978,,,,-87.0,,
66.1468,,,-78.0,,,
66.9197,,,,-87.0,,
66.9578,,,-77.0,,,
67.1373,,,,-86.0,,
67.3317,,,,-83.0,,
67.3843,,,-86.0,,,
67.534,,,,-82.0,,
67.5648,,,-72.0,,,
67.7624,,,,-91.0,,
67.7896,,,-77.0,,,
67.9497,,,,-82.0,,
67.9874,,,-72.0,,,
68.1762,,,,-88.0,,
68.1949,,,-79.0,,,
68.3716,,,,-81.0,,
68.4006,,,-71.0,,,
68.5834,,,,-91.0,,
68.5989,,,-72.0,,,
68.8094,,,-77.0,,,
68.9875,,,,-88.0,,
69.0447,,,-74.0,,,
69.2103,,,-78.0,,,
69.411,,,-69.0,,,
69.6103,,,,-81.0,,
69.6322,,,-77.0,,,
69.8288,,,,-85.0,,
69.8366,,,-66.0,,,
70.4419,,,,-85.0,,
70.4713,,,-72.0,,,
70.663,,,,-81.0,,
70.6713,,,-67.0,,,
70.8516,,,,-87.0,,
70.8628,,,-63.0,,,
71.4865,,,-70.0,,,
71.67,,,,-81.0,,
71.6916,,,-70.0,,,
71.7474,,-95.0,,,,
71.8692,,,,-82.0,,
71.9012,,,-69.0,,,
71.9479,,-93.0,,,,
72.1107,,,-61.0,,,
72.172,,-93.0,,,,
72.2886,,,,-86.0,,
72.3039,,,-62.0,,,
72.5108,,,,-78.0,,
72.5227,,,-65.0,,,
72.6899,,,,-93.0,,
72.7179,,,-61.0,,,
72.8933,,,,-79.0,,
72.9178,,,-65.0,,,
73.1207,,,-66.0,,,
73.3044,,,,-91.0,,
73.3371,,,-62.0,,,
73.5004,,,,-82.0,,
73.9463,,,-65.0,,,
75.0361,,-99.0,,,,
75.1548,,,,-78.0,,
75.1859,,,-63.0,,,
75.3736,,,,-91.0,,
75.3957,,,-71.0,,,
75.5902,,,,-81.0,,
75.8177,,,-64.0,,,
75.9829,,,,-86.0,,
76.0125,,,-64.0,,,
76.215,,,-67.0,,,
76.3808,,,,-85.0,,
76.4326,,,-83.0,,,
76.4732,,-98.0,,,,
76.6206,,,-65.0,,,
76.8174,,,,-84.0,,
76.8409,,,-67.0,,,
77.0404,,,-63.0,,,
77.1113,,-92.0,,,,
77.2143,,,,-80.0,,
77.2513,,,-65.0,,,
77.43,,,,-81.0,,
77.4513,,,-69.0,,,
77.5294,,-93.0,,,,
77.8452,,,,-77.0,,
78.0615,,,-67.0,,,
78.4706,,,-74.0,,,
78.7005,,,,-80.0,,
78.728,,,-74.0,,,
79.3049,,,-64.0,,,
79.4942,,,-67.0,,,
79.5871,,-92.0,,,,
79.8751,,,,-78.0,,
80.0865,,,,-76.0,,
80.1445,,,-75.0,,,
80.3003,,,,-73.0,,
80.3249,,,-72.0,,,
80.508,,,,-76.0,,
80.5406,,,-78.0,,,
80.7331,,,-82.0,,,
80.9262,,,,-81.0,,
80.9637,,,-69.0,,,
81.002,,-94.0,,,,
81.1168,,,,-81.0,,
81.1246,,,-82.0,,,
81.3315,,,,-74.0,,
81.3482,,,-77.0,,,
81.4358,,-93.0,,,,
81.5224,,,,-75.0,,
81.7407,,,,-76.0,,
82.1419,,,,-76.0,,
83.4144,,,-81.0,,,
83.4679,,-93.0,,,,
83.5831,,,,-83.0,,
83.6071,,,-82.0,,,
83.8388,,,-80.0,,,
84.0399,,,,-87.0,,
84.1924,,,,-81.0,,
84.2263,,,-79.0,,,
84.3892,,,,-89.0,,
84.4397,,,-81.0,,,
84.5971,,,,-86.0,,
84.644,,,-76.0,,,
84.829,,,,-83.0,,
84.8675,,,-81.0,,,
85.0268,,,,-83.0,,
85.0936,,,-89.0,,,
85.1169,,-93.0,,,,
85.2315,,,,-82.0,,
85.2685,,,-84.0,,,
85.4326,,,,-86.0,,
85.4642,,,-80.0,,,
85.6352,,,,-85.0,,
85.8417,,,,-89.0,,
86.451,,,,-81.0,,
86.7123,,,-87.0,,,
86.7516,,-93.0,,,,
87.0628,,,,-87.0,,
87.1208,,,-84.0,,,
87.2822,,,,-81.0,,
87.322,,,-79.0,,,
87.3421,,-94.0,,,,
87.4573,,,,-84.0,,
87.5409,,,-73.0,,,
87.5598,,-90.0,,,,
87.6635,,,,-87.0,,
87.7438,,,-84.0,,,
88.4913,,,,-94.0,,
88.596,,-95.0,,,,
88.7047,,,,-96.0,,
88.7327,,,-84.0,,,
88.7883,,-93.0,,,,
89.3558,,,-79.0,,,
89.4046,,-88.0,,,,
89.5117,,,,-84.0,,
89.5547,,,-86.0,,,
90.6617,,-89.0,,,,
90.739,,,,-85.0,,
90.7844,,,-82.0,,,
91.1813,,,-83.0,,,
91.2646,,-91.0,,,,
91.585,,,-89.0,,,
91.7792,,,,-94.0,,
91.7966,,,-83.0,,,
92.0756,,-91.0,,,,
92.1979,,,-86.0,,,
92.3851,,,,-100.0,,
92.4121,,,-87.0,,,
92.4936,,-97.0,,,,
92.6091,,,-93.0,,,
92.8337,,,-94.0,,,
92.8924,,-93.0,,,,
92.9879,,,,-87.0,,
93.1139,,-88.0,,,,
93.5186,,-90.0,,,,
93.6043,,,,-93.0,,
94.0055,,,,-91.0,,
94.2334,,,,-96.0,,
94.2557,,,-83.0,,,
94.3343,,-83.0,,,,
94.6449,,,,-90.0,,
94.8322,,,,-93.0,,
94.8662,,,-90.0,,,
94.9618,,-92.0,,,,
95.1439,,-91.0,,,,
95.2348,,,,-98.0,,
95.492,,,-85.0,,,
95.7059,,,-84.0,,,
95.7734,,-90.0,,,,
95.9228,,,-85.0,,,
96.1119,,,-92.0,,,
96.331,,,-87.0,,,
96.4644,,,,-99.0,,
96.7306,,,-86.0,,,
96.8868,,,,-98.0,,
96.9448,,,-99.0,,,
97.2839,,,,-90.0,,
97.351,,,-94.0,,,
97.5802,,-91.0,,,,
97.6881,,,,-90.0,,
98.4211,,-92.0,,,,
98.5246,,,,-93.0,,
99.1838,,,-89.0,,,
99.2392,,-90.0,,,,
99.3855,,,-83.0,,,
99.5848,,,-84.0,,,
99.8185,,,-91.0,,,
99.8638,,-93.0,,,,
100.0077,,,-90.0,,,
100.1995,,,-94.0,,,
100.6213,,,-90.0,,,
100.772,,,,-94.0,,
100.817,,,-93.0,,,
100.8792,,-87.0,,,,
101.0608,,,-94.0,,,
101.1563,,-89.0,,,,
101.2045,,,,-93.0,,
101.4524,,,-84.0,,,
102.4681,,,-88.0,,,
102.6672,,,-90.0,,,
102.7117,,-86.0,,,,
103.4352,,,,-95.0,,
103.7508,,-84.0,,,,
103.8841,,,-90.0,,,
104.2928,,,-91.0,,,
105.5665,,,-86.0,,,
105.9548,,,-83.0,,,
106.1589,,,-85.0,,,
106.7591,,,-89.0,,,
106.9688,,,-93.0,,,
107.0253,,-83.0,,,,
107.247,,-81.0,,,,
107.3861,,,-92.0,,,
107.4353,,-86.0,,,,
107.6444,,-85.0,,,,
107.8333,,-78.0,,,,
108.0425,,-79.0,,,,
108.2647,,-77.0,,,,
108.4572,,-84.0,,,,
108.6365,,,-98.0,,,
108.6882,,-83.0,,,,
108.82,,,-95.0,,,
108.868,,-84.0,,,,
109.1607,,,,-97.0,,
109.246,,,-97.0,,,
109.2792,,-77.0,,,,
109.5231,,-78.0,,,,
109.6507,,,-95.0,,,
109.6994,,-90.0,,,,
110.7108,,-81.0,,,,
110.9092,,-95.0,,,,
111.1209,,-81.0,,,,
111.3405,,-83.0,,,,
111.5227,,-77.0,,,,
111.7396,,-73.0,,,,
111.9035,,,-94.0,,,
111.93,,-77.0,,,,
112.3469,,-75.0,,,,
112.5845,,-77.0,,,,
112.7797,,-74.0,,,,
112.967,,-70.0,,,,
113.3845,,-69.0,,,,
113.569,,-65.0,,,,
113.8158,,-73.0,,,,
113.9606,,,-94.0,,,
115.0093,,-73.0,,,,
115.1845,-91.0,,,,,
115.2106,,-81.0,,,,
115.4353,,-74.0,,,,
115.6303,,-73.0,,,,
115.8144,-91.0,,,,,
116.0487,,-70.0,,,,
116.2183,-92.0,,,,,
116.4101,-91.0,,,,,
116.4404,,-76.0,,,,
116.8469,,-70.0,,,,
117.0866,,-77.0,,,,
117.2434,-90.0,,,,,
117.269,,-73.0,,,,
117.464,-91.0,,,,,
117.498,,-79.0,,,,
117.6983,,-76.0,,,,
117.871,,-74.0,,,,
118.0878,,-79.0,,,,
118.6842,-87.0,,,,,
118.708,,-79.0,,,,
118.8721,-88.0,,,,,
118.8931,,-72.0,,,,
119.1318,,-76.0,,,,
119.2935,-88.0,,,,,
119.3048,,-74.0,,,,
119.5252,,-75.0,,,,
119.7159,-89.0,,,,,
119.741,,-73.0,,,,
119.9448,,-79.0,,,,
120.1189,-91.0,,,,,
120.1265,,-75.0,,,,
120.3246,,-85.0,,,,
120.3288,-85.0,,,,,
120.5457,,-78.0,,,,
120.9637,-86.0,,,,,
120.9745,,-83.0,,,,
121.3476,-86.0,,,,,
121.3693,,-79.0,,,,
122.187,,-86.0,,,,
122.8219,,-81.0,,,,
123.0104,-90.0,,,,,
123.0212,,-78.0,,,,
123.2193,,-68.0,,,,
123.6101,-90.0,,,,,
123.6264,,-81.0,,,,
123.8173,-91.0,,,,,
123.8249,,-79.0,,,,
124.0419,-91.0,,,,,
124.0495,,-79.0,,,,
124.626,-90.0,,,,,
124.6475,,-84.0,,,,
124.8274,-89.0,,,,,
124.8639,,-85.0,,,,
125.0742,-89.0,,,,,
125.0815,,-80.0,,,,
125.2663,,-79.0,,,,
125.4777,,-67.0,,,,
126.4747,-86.0,,,,,
126.6848,-85.0,,,,,
126.7167,,-71.0,,,,
127.2815,-88.0,,,,,
127.315,,-77.0,,,,
127.4846,-89.0,,,,,
127.7701,,-71.0,,,,
127.8999,-95.0,,,,,
127.9487,,-75.0,,,,
128.1424,,-73.0,,,,
128.2967,-91.0,,,,,
128.3606,,-74.0,,,,
128.5173,-91.0,,,,,
128.5579,,-73.0,,,,
128.7076,-90.0,,,,,
128.7884,,-68.0,,,,
128.9163,-88.0,,,,,
128.9619,,-69.0,,,,
129.1219,-90.0,,,,,
129.3209,-89.0,,,,,
129.3883,,-69.0,,,,
129.7579,-90.0,,,,,
130.018,,-68.0,,,,
130.1883,-88.0,,,,,
130.2065,,-71.0,,,,
130.5537,-92.0,,,,,
130.966,-87.0,,,,,
131.0194,,-69.0,,,,
131.643,,-70.0,,,,
132.1991,-90.0,,,,,
132.2667,,-70.0,,,,
132.4868,,-72.0,,,,
132.6083,-90.0,,,,,
132.8276,-94.0,,,,,
133.0964,,-75.0,,,,
133.2291,-88.0,,,,,
133.2855,,-72.0,,,,
133.4704,-89.0,,,,,
133.493,,-71.0,,,,
134.0501,-87.0,,,,,
134.742,,-71.0,,,,
134.8425,-88.0,,,,,
134.9273,,-71.0,,,,
135.1289,,-75.0,,,,
135.2698,-94.0,,,,,
135.3425,,-75.0,,,,
135.5376,,-71.0,,,,
135.6661,-88.0,,,,,
135.7544,,-71.0,,,,
135.8802,-88.0,,,,,
135.9528,,-71.0,,,,
136.0907,-88.0,,,,,
136.3012,-95.0,,,,,
136.3616,,-75.0,,,,
136.5028,-95.0,,,,,
136.5665,,-71.0,,,,
136.7081,-92.0,,,,,
136.7901,,-71.0,,,,
136.9814,,-71.0,,,,
137.1124,-88.0,,,,,
137.1873,,-70.0,,,,
137.3425,-95.0,,,,,
137.3852,,-76.0,,,,
137.719,-93.0,,,,,
138.6238,,-75.0,,,,
138.8168,,-77.0,,,,
138.981,-93.0,,,,,
139.0283,,-77.0,,,,
139.2249,,-70.0,,,,
139.5839,-90.0,,,,,
139.8042,-91.0,,,,,
139.8502,,-71.0,,,,
140.0257,-93.0,,,,,
140.058,,-78.0,,,,
140.1946,-93.0,,,,,
140.2563,,-78.0,,,,
140.4113,-94.0,,,,,
140.4693,,-70.0,,,,
140.6345,-93.0,,,,,
140.6693,,-72.0,,,,
140.8366,-91.0,,,,,
140.8833,,-71.0,,,,
141.1158,,-78.0,,,,
141.2918,,-77.0,,,,
141.439,-97.0,,,,,
141.4886,,-70.0,,,,
141.8427,-88.0,,,,,
141.9292,,-72.0,,,,
142.917,,-73.0,,,,
143.1256,,-73.0,,,,
143.2789,-91.0,,,,,
143.3299,,-75.0,,,,
143.548,,-75.0,,,,
143.7305,,-71.0,,,,
143.9581,,-70.0,,,,
144.0919,-90.0,,,,,
144.1459,,-70.0,,,,
144.296,-93.0,,,,,
144.3559,,-70.0,,,,
144.5539,,-77.0,,,,
144.7335,-89.0,,,,,
144.7795,,-77.0,,,,
144.936,-94.0,,,,,
144.9677,,-69.0,,,,
145.159,,-69.0,,,,
145.3737,,-69.0,,,,
145.5792,,-74.0,,,,
146.141,-89.0,,,,,
146.1944,,-68.0,,,,
146.7616,-89.0,,,,,
146.8107,,-78.0,,,,
146.9442,-88.0,,,,,
147.0016,,-78.0,,,,
147.1718,-92.0,,,,,
147.2142,,-70.0,,,,
147.3623,-91.0,,,,,
147.4161,,-69.0,,,,
147.5821,-91.0,,,,,
147.6269,,-69.0,,,,
147.8326,,-77.0,,,,
147.9791,-90.0,,,,,
148.0278,,-78.0,,,,
148.1707,-90.0,,,,,
148.2482,,-70.0,,,,
148.5879,-90.0,,,,,
148.6448,,-70.0,,,,
148.8717,,-70.0,,,,
149.0044,-90.0,,,,,
149.0685,,-77.0,,,,
149.1988,-89.0,,,,,
149.2812,,-77.0,,,,
149.3964,-89.0,,,,,
149.5086,,-70.0,,,,
150.0273,-87.0,,,,,
150.0794,,-77.0,,,,
150.6232,-91.0,,,,,
150.6825,,-69.0,,,,
151.2391,-91.0,,,,,
151.314,,-78.0,,,,
151.4517,-91.0,,,,,
151.5033,,-78.0,,,,
151.6537,-89.0,,,,,
151.7316,,-70.0,,,,
151.8593,-91.0,,,,,
152.0848,-89.0,,,,,
152.1229,,-71.0,,,,
152.2728,-90.0,,,,,
152.3163,,-78.0,,,,
152.4836,-89.0,,,,,
152.5362,,-76.0,,,,
152.87,-91.0,,,,,
152.9515,,-75.0,,,,
153.1151,-88.0,,,,,
153.1774,,-74.0,,,,
153.2822,-88.0,,,,,
153.3473,,-76.0,,,,
153.5446,,-81.0,,,,
153.8842,-89.0,,,,,
153.9597,,-87.0,,,,
154.6071,,-78.0,,,,
154.7253,-95.0,,,,,
154.7876,,-76.0,,,,
154.9121,-95.0,,,,,
154.9984,,-74.0,,,,
155.157,-97.0,,,,,
155.1926,,-72.0,,,,
155.339,-95.0,,,,,
155.598,,-90.0,,,,
155.752,-87.0,,,,,
155.8046,,-79.0,,,,
155.9396,-97.0,,,,,
156.0132,,-78.0,,,,
156.2046,,-72.0,,,,
156.364,,,,-95.0,,
156.6092,,-75.0,,,,
156.812,,-84.0,,,,
157.0282,,-73.0,,,,
157.4419,,-73.0,,,,
157.6398,,-70.0,,,,
158.663,,-83.0,,,,
158.8895,,-77.0,,,,
159.0803,,-88.0,,,,
159.2452,,,,-93.0,,
159.2786,,-84.0,,,,
159.4972,,-81.0,,,,
159.6999,,-81.0,,,,
159.8938,,-72.0,,,,
160.1123,,-74.0,,,,
160.3048,,-75.0,,,,
160.4623,,,,-95.0,,
160.5063,,-73.0,,,,
160.7308,,-75.0,,,,
160.9245,,-73.0,,,,
161.1275,,-77.0,,,,
161.3417,,-79.0,,,,
161.539,,-78.0,,,,
161.9591,,-82.0,,,,
163.3859,,-78.0,,,,
163.5927,,-79.0,,,,
163.785,,,-93.0,,,
163.8117,,-90.0,,,,
163.9475,,,-89.0,,,
163.9986,,-79.0,,,,
164.198,,-78.0,,,,
164.4007,,-83.0,,,,
164.6312,,-79.0,,,,
164.8161,,-85.0,,,,
165.3841,,,-82.0,,,
165.6001,,,,-96.0,,
165.8529,,-85.0,,,,
165.9992,,,,-93.0,,
166.6228,,,-89.0,,,
166.658,,-86.0,,,,
166.7968,,,-89.0,,,
166.8848,,-91.0,,,,
167.4565,,,-83.0,,,
167.6224,,,-85.0,,,
167.8372,,,-85.0,,,
168.1284,,-92.0,,,,
168.4618,,,-86.0,,,
168.6604,,,-84.0,,,
168.7418,,-91.0,,,,
168.9317,,-87.0,,,,
169.0683,,,-97.0,,,
169.3394,,-88.0,,,,
169.7762,,-90.0,,,,
169.8777,,,-83.0,,,
170.5723,,-91.0,,,,
171.5413,,,-84.0,,,
171.6082,,-91.0,,,,
171.7293,,,,-96.0,,
171.9385,,,-90.0,,,
172.112,,,,-93.0,,
172.5551,,,-86.0,,,
172.6237,,-92.0,,,,
172.7608,,,,-93.0,,
172.796,,,-87.0,,,
173.4667,,-91.0,,,,
175.2444,,,,-99.0,,
175.4322,,,-83.0,,,
175.5244,,-91.0,,,,
175.6227,,,,-92.0,,
175.648,,,-80.0,,,
175.8427,,,-81.0,,,
175.9211,,-95.0,,,,
176.0344,,,,-87.0,,
176.0633,,,-83.0,,,
176.1333,,-92.0,,,,
176.2401,,,,-88.0,,
176.2612,,,-79.0,,,
176.3432,,-97.0,,,,
176.4707,,,-82.0,,,
176.5417,,-89.0,,,,
176.7624,,-92.0,,,,
176.8732,,,,-95.0,,
176.8858,,,-83.0,,,
176.9445,,-92.0,,,,
177.2809,,,-80.0,,,
177.4877,,,-75.0,,,
177.7035,,,,-91.0,,
177.7118,,,-78.0,,,
177.8774,,,-72.0,,,
178.5874,,-89.0,,,,
178.7302,,,-77.0,,,
178.7447,,,,-89.0,,
178.7907,,-87.0,,,,
178.9061,,,,-92.0,,
179.1268,,,-79.0,,,
179.32,,,,-82.0,,
179.3935,,-84.0,,,,
179.5142,,,-84.0,,,
179.5229,,,,-84.0,,
