AppTimestamp(s),wifi_rssi_20:23:00:00:00:01,wifi_rssi_20:23:00:00:00:09,wifi_rssi_20:23:00:00:00:12,wifi_rssi_20:23:00:00:00:15,wifi_rssi_20:23:00:00:00:38,wifi_rssi_20:23:00:00:00:44,wifi_rssi_20:23:00:00:00:45,wifi_rssi_20:23:00:00:00:46,wifi_rssi_20:23:00:00:00:55,wifi_rssi_20:23:00:00:00:65,wifi_rssi_20:23:00:00:00:69,wifi_rssi_20:23:00:00:00:73,wifi_rssi_20:23:00:00:00:79,wifi_rssi_20:23:00:00:00:80,wifi_rssi_20:23:00:00:00:82,wifi_rssi_20:23:00:00:00:88,wifi_rssi_20:23:00:00:00:89,wifi_rssi_20:23:00:00:00:90,wifi_rssi_20:23:00:00:01:16,wifi_rssi_20:23:00:00:01:21,wifi_rssi_20:23:00:00:01:27,wifi_rssi_20:23:00:00:01:71,wifi_rssi_20:23:00:00:01:74,wifi_rssi_20:23:00:00:01:81,wifi_rssi_20:23:00:00:01:82,wifi_rssi_20:23:00:00:02:54,wifi_freq_20:23:00:00:00:01,wifi_freq_20:23:00:00:00:09,wifi_freq_20:23:00:00:00:12,wifi_freq_20:23:00:00:00:15,wifi_freq_20:23:00:00:00:38,wifi_freq_20:23:00:00:00:44,wifi_freq_20:23:00:00:00:45,wifi_freq_20:23:00:00:00:46,wifi_freq_20:23:00:00:00:55,wifi_freq_20:23:00:00:00:65,wifi_freq_20:23:00:00:00:69,wifi_freq_20:23:00:00:00:73,wifi_freq_20:23:00:00:00:79,wifi_freq_20:23:00:00:00:80,wifi_freq_20:23:00:00:00:82,wifi_freq_20:23:00:00:00:88,wifi_freq_20:23:00:00:00:89,wifi_freq_20:23:00:00:00:90,wifi_freq_20:23:00:00:01:16,wifi_freq_20:23:00:00:01:21,wifi_freq_20:23:00:00:01:27,wifi_freq_20:23:00:00:01:71,wifi_freq_20:23:00:00:01:74,wifi_freq_20:23:00:00:01:81,wifi_freq_20:23:00:00:01:82,wifi_freq_20:23:00:00:02:54
21.1746,-64.0,-70.0,-78.0,-74.0,,,-88.0,,-76.0,-79.0,-82.0,-60.0,-83.0,,-76.0,,,-68.0,,,,-90.0,,,,-93.0,2437.0,5200.0,2417.0,2452.0,,,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,,2462.0,,,2437.0,,,,2462.0,,,,5200.0
23.1701,-61.0,-68.0,-72.0,-79.0,,-84.0,-81.0,,-73.0,-74.0,,-60.0,-85.0,-86.0,-84.0,,,-64.0,,,,-86.0,,,,,2437.0,5200.0,2417.0,2452.0,,2462.0,2412.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,,,2437.0,,,,2462.0,,,,
25.1608,-63.0,-71.0,-75.0,-73.0,,,-82.0,,-75.0,-76.0,-86.0,-60.0,-86.0,,-72.0,,,-58.0,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,,2462.0,,,2437.0,,,,,,,,
27.1793,-56.0,-69.0,-77.0,-80.0,,-74.0,-82.0,,-66.0,-79.0,-84.0,-62.0,,-84.0,,-95.0,,-60.0,,,,,-89.0,-94.0,,-92.0,2437.0,5200.0,2417.0,2452.0,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,,5220.0,,2462.0,,2437.0,,,,,5500.0,2462.0,,5200.0
29.1794,-64.0,-72.0,-73.0,-81.0,,,-91.0,,-82.0,-80.0,-81.0,-66.0,-86.0,,-77.0,-94.0,,-60.0,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,,2462.0,2462.0,,2437.0,,,,,,,,
31.2013,-63.0,-71.0,-74.0,-85.0,,-88.0,-87.0,,-79.0,-77.0,-88.0,-65.0,,-87.0,-88.0,,,-59.0,,,,,,-90.0,,,2437.0,5200.0,2417.0,2452.0,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,,5220.0,2462.0,,,2437.0,,,,,,2462.0,,
33.1858,-62.0,-76.0,,-79.0,,,-84.0,,-75.0,-83.0,,-58.0,-88.0,,-78.0,,,-61.0,,,,,,,,,2437.0,5200.0,,2452.0,,,2412.0,,2427.0,2437.0,,2437.0,5220.0,,2462.0,,,2437.0,,,,,,,,
35.1634,-58.0,-72.0,-75.0,-82.0,,-77.0,-86.0,,-59.0,-80.0,-83.0,-56.0,,-85.0,-78.0,-94.0,,-63.0,,,,,,,,-93.0,2437.0,5200.0,2417.0,2452.0,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,,5220.0,2462.0,2462.0,,2437.0,,,,,,,,5200.0
37.1708,-60.0,,-76.0,-79.0,,,-85.0,,-75.0,-79.0,-88.0,-58.0,-83.0,-83.0,-75.0,,,-64.0,,,,,,,,-93.0,2437.0,,2417.0,2452.0,,,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,,2437.0,,,,,,,,5200.0
39.1888,-60.0,-71.0,-77.0,-78.0,,-73.0,-85.0,,-77.0,-78.0,,-58.0,-84.0,-86.0,-73.0,,,-63.0,,,,,,,-94.0,,2437.0,5200.0,2417.0,2452.0,,2462.0,2412.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,,,2437.0,,,,,,,2462.0,
41.1697,-58.0,,-76.0,-77.0,,-79.0,-86.0,,-76.0,-77.0,-87.0,-55.0,-84.0,-85.0,-79.0,-91.0,,-64.0,,,,,,,,-93.0,2437.0,,2417.0,2452.0,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,,2437.0,,,,,,,,5200.0
43.1834,-62.0,-70.0,-75.0,-74.0,,-79.0,-85.0,-95.0,-75.0,-76.0,,-55.0,-84.0,-85.0,-78.0,-92.0,,-63.0,,,,,,-95.0,-96.0,,2437.0,5200.0,2417.0,2452.0,,2462.0,2412.0,2462.0,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,2462.0,,2437.0,,,,,,2462.0,2462.0,
45.1437,-60.0,-69.0,-77.0,-82.0,,-77.0,-87.0,,-75.0,-78.0,,-57.0,-83.0,-83.0,-79.0,,,-63.0,,,,-90.0,,,,-95.0,2437.0,5200.0,2417.0,2452.0,,2462.0,2412.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,,,2437.0,,,,2462.0,,,,5200.0
47.1527,-57.0,-72.0,-78.0,-81.0,,-78.0,-86.0,,-76.0,-77.0,-87.0,-55.0,-87.0,-88.0,-81.0,-92.0,,-63.0,,,,-93.0,,-94.0,-93.0,,2437.0,5200.0,2417.0,2452.0,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,,2437.0,,,,2462.0,,2462.0,2462.0,
49.1864,-58.0,-71.0,-77.0,-80.0,,-80.0,-84.0,,-73.0,-77.0,-85.0,-55.0,-84.0,-85.0,-80.0,-92.0,,-64.0,,,,,,,-94.0,,2437.0,5200.0,2417.0,2452.0,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,,2437.0,,,,,,,2462.0,
51.1846,-56.0,-71.0,-75.0,,,-79.0,-85.0,,-71.0,-80.0,,-55.0,-83.0,,-78.0,,,-63.0,,,,,,-95.0,,-93.0,2437.0,5200.0,2417.0,,,2462.0,2412.0,,2427.0,2437.0,,2437.0,5220.0,,2462.0,,,2437.0,,,,,,2462.0,,5200.0
53.2067,-56.0,-70.0,-77.0,-75.0,,-81.0,-87.0,,-76.0,-77.0,-76.0,-55.0,,-90.0,-80.0,,,-63.0,,,,,,,,-94.0,2437.0,5200.0,2417.0,2452.0,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,,5220.0,2462.0,,,2437.0,,,,,,,,5200.0
55.1534,-63.0,-73.0,,-75.0,,-76.0,-87.0,,-75.0,-79.0,-81.0,-54.0,-90.0,-89.0,-77.0,-91.0,,-65.0,,,,,,,,-92.0,2437.0,5200.0,,2452.0,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,,2437.0,,,,,,,,5200.0
57.1628,-57.0,-73.0,-73.0,-74.0,,-82.0,-88.0,,-76.0,-78.0,,-56.0,,-88.0,-79.0,-90.0,,-65.0,,,,,,,-98.0,,2437.0,5200.0,2417.0,2452.0,,2462.0,2412.0,,2427.0,2437.0,,2437.0,,5220.0,2462.0,2462.0,,2437.0,,,,,,,2462.0,
59.1418,-59.0,-74.0,-75.0,-77.0,,-76.0,-82.0,,-76.0,-79.0,-85.0,-58.0,-88.0,-90.0,-81.0,-92.0,-86.0,-66.0,,,,,,-90.0,-94.0,-93.0,2437.0,5200.0,2417.0,2452.0,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,2462.0,2452.0,2437.0,,,,,,2462.0,2462.0,5200.0
61.1705,-57.0,-70.0,-75.0,-80.0,,-77.0,,,-76.0,-78.0,-81.0,-58.0,,-89.0,,,,-65.0,,,,-92.0,,,,,2437.0,5200.0,2417.0,2452.0,,2462.0,,,2427.0,2437.0,2422.0,2437.0,,5220.0,,,,2437.0,,,,2462.0,,,,
63.2058,-59.0,-71.0,-71.0,-80.0,,,-83.0,,-78.0,-80.0,,-59.0,-91.0,-90.0,-83.0,,,-61.0,,,,,-90.0,,,,2437.0,5200.0,2417.0,2452.0,,,2412.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,,,2437.0,,,,,5500.0,,,
65.2162,-68.0,-66.0,-80.0,-79.0,,-81.0,-84.0,,-77.0,-78.0,,-65.0,,-88.0,-80.0,,-95.0,-62.0,,,,,,-89.0,,,2437.0,5200.0,2417.0,2452.0,,2462.0,2412.0,,2427.0,2437.0,,2437.0,,5220.0,2462.0,,2452.0,2437.0,,,,,,2462.0,,
67.2046,-53.0,-64.0,-80.0,-85.0,,-83.0,-89.0,,-73.0,-79.0,,-62.0,-92.0,-87.0,-80.0,,,-61.0,,,,-89.0,,-89.0,,,2437.0,5200.0,2417.0,2452.0,,2462.0,2412.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,,,2437.0,,,,2462.0,,2462.0,,
69.197,-69.0,-66.0,-74.0,-89.0,,-81.0,-87.0,,-76.0,-81.0,,-59.0,-89.0,-88.0,-78.0,,,-54.0,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,2462.0,2412.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,,,2437.0,,,,,,,,
71.1482,-64.0,-63.0,-77.0,-83.0,,,-88.0,,-84.0,-85.0,,-67.0,-86.0,,-81.0,,,-59.0,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,,2412.0,,2427.0,2437.0,,2437.0,5220.0,,2462.0,,,2437.0,,,,,,,,
73.1985,-59.0,-71.0,-74.0,-81.0,,-79.0,-87.0,,-81.0,-83.0,,-65.0,-84.0,-82.0,-80.0,,,-57.0,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,2462.0,2412.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,,,2437.0,,,,,,,,
75.1398,-62.0,-66.0,-80.0,-81.0,,-85.0,-91.0,,-82.0,-83.0,-89.0,-64.0,-86.0,-83.0,-80.0,,,-56.0,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,,2437.0,,,,,,,,
77.1698,-63.0,-71.0,-80.0,-89.0,,-90.0,-91.0,,-82.0,-87.0,-91.0,-68.0,,,-91.0,,,-64.0,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,2462.0,2412.0,,2427.0,2437.0,2422.0,2437.0,,,2462.0,,,2437.0,,,,,,,,
79.1603,-60.0,,,,,,,,,-87.0,,-73.0,,,,,,-72.0,,,,,,,,,2437.0,,,,,,,,,2437.0,,2437.0,,,,,,2437.0,,,,,,,,
81.154,-55.0,-71.0,,-89.0,,,,,,,,-72.0,,,,,,-67.0,,,,,,,,,2437.0,5200.0,,2452.0,,,,,,,,2437.0,,,,,,2437.0,,,,,,,,
83.2128,-59.0,-65.0,,-86.0,,,,,,,,-79.0,,,,,,-69.0,,,,,,,,,2437.0,5200.0,,2452.0,,,,,,,,2437.0,,,,,,2437.0,,,,,,,,
85.1581,-56.0,-65.0,-92.0,-91.0,,,,,-90.0,-92.0,,-78.0,,,,,,-73.0,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,,,,2427.0,2437.0,,2437.0,,,,,,2437.0,,,,,,,,
87.1592,-62.0,-70.0,,,,,,,,,,-84.0,,,,,,-68.0,,,,,,,,,2437.0,5200.0,,,,,,,,,,2437.0,,,,,,2437.0,,,,,,,,
89.1688,-68.0,-73.0,,,,,,,,,,-84.0,,,,,,-73.0,,,,,,,,,2437.0,5200.0,,,,,,,,,,2437.0,,,,,,2437.0,,,,,,,,
91.1741,-64.0,-79.0,-95.0,,,,,,,,,-79.0,,,,,-93.0,-66.0,,,,,,,,,2437.0,5200.0,2417.0,,,,,,,,,2437.0,,,,,2452.0,2437.0,,,,,,,,
93.1579,-62.0,-78.0,-93.0,,,,,,,-94.0,,-77.0,,,,,,-66.0,,,,,,,,,2437.0,5200.0,2417.0,,,,,,,2437.0,,2437.0,,,,,,2437.0,,,,,,,,
95.1481,-61.0,-84.0,-92.0,,,,,,,,,-79.0,,,,,,-60.0,,,,,,,,,2437.0,5200.0,2417.0,,,,,,,,,2437.0,,,,,,2437.0,,,,,,,,
97.1654,-63.0,-83.0,-92.0,,,,,,,,,-78.0,,,,,,-63.0,,,,,,,,,2437.0,5200.0,2417.0,,,,,,,,,2437.0,,,,,,2437.0,,,,,,,,
99.2024,-68.0,-71.0,-87.0,,,,,,,-90.0,,-77.0,,,,,,-61.0,,,,,,,,,2437.0,5200.0,2417.0,,,,,,,2437.0,,2437.0,,,,,,2437.0,,,,,,,,
101.1613,-63.0,-74.0,-90.0,,,,,,,,,-78.0,,,,,,-62.0,,,,,,,,,2437.0,5200.0,2417.0,,,,,,,,,2437.0,,,,,,2437.0,,,,,,,,
103.163,-63.0,-71.0,,,,-91.0,,,,,,-77.0,,,,,-93.0,-65.0,,,,,,,,,2437.0,5200.0,,,,2462.0,,,,,,2437.0,,,,,2452.0,2437.0,,,,,,,,
105.1604,-64.0,,,,,,,,,-92.0,,-76.0,,,,,,-76.0,,,,,,,,,2437.0,,,,,,,,,2437.0,,2437.0,,,,,,2437.0,,,,,,,,
107.1811,-64.0,-76.0,,,,,,,,,,-73.0,,,,,-95.0,-66.0,,,,,,,,,2437.0,5200.0,,,,,,,,,,2437.0,,,,,2452.0,2437.0,,,,,,,,
109.1563,-59.0,,-92.0,,,,,,-94.0,,,-78.0,,,,,,-71.0,,,,,,,,,2437.0,,2417.0,,,,,,2427.0,,,2437.0,,,,,,2437.0,,,,,,,,
111.1557,-62.0,-77.0,-89.0,,,,,,-92.0,-92.0,,-81.0,,,,,,-75.0,,,,,,,,,2437.0,5200.0,2417.0,,,,,,2427.0,2437.0,,2437.0,,,,,,2437.0,,,,,,,,
113.159,-64.0,,,,,,,,,,,-81.0,,,,,,-72.0,,,,,,,,,2437.0,,,,,,,,,,,2437.0,,,,,,2437.0,,,,,,,,
115.186,-61.0,-72.0,,,,,,,,,,-78.0,,,,,,-76.0,,,,,,,,,2437.0,5200.0,,,,,,,,,,2437.0,,,,,,2437.0,,,,,,,,
117.1554,-60.0,-79.0,-91.0,-92.0,,,,,-93.0,,,-75.0,,,,,,-69.0,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,,,,2427.0,,,2437.0,,,,,,2437.0,,,,,,,,
119.1476,-62.0,-74.0,-92.0,,,,,,,,,-75.0,,,,,,-64.0,,,,,,,,,2437.0,5200.0,2417.0,,,,,,,,,2437.0,,,,,,2437.0,,,,,,,,
121.1751,-60.0,-73.0,-90.0,,,,,,-90.0,,,-77.0,,,,,,-68.0,,,,,,,,,2437.0,5200.0,2417.0,,,,,,2427.0,,,2437.0,,,,,,2437.0,,,,,,,,
123.1727,-61.0,-76.0,-90.0,,,,,,,-95.0,,-80.0,,,,,-92.0,-69.0,,,,,,,,,2437.0,5200.0,2417.0,,,,,,,2437.0,,2437.0,,,,,2452.0,2437.0,,,,,,,,
125.1814,-62.0,-74.0,-90.0,,,,,,,-95.0,,-77.0,,,,,,-68.0,,,,,,,,,2437.0,5200.0,2417.0,,,,,,,2437.0,,2437.0,,,,,,2437.0,,,,,,,,
127.1638,-62.0,-73.0,,,,,,,-91.0,,,-77.0,,,,,,-66.0,,,,,,,,,2437.0,5200.0,,,,,,,2427.0,,,2437.0,,,,,,2437.0,,,,,,,,
129.1671,-61.0,-79.0,-90.0,,,,,,-87.0,,,-79.0,,,,,-92.0,-68.0,,,,,,,,,2437.0,5200.0,2417.0,,,,,,2427.0,,,2437.0,,,,,2452.0,2437.0,,,,,,,,
131.1721,-66.0,-77.0,,,,,,,,,,-81.0,,,,,-92.0,-63.0,,,,,,,,,2437.0,5200.0,,,,,,,,,,2437.0,,,,,2452.0,2437.0,,,,,,,,
133.1609,-67.0,-71.0,,,,,,,,,,-79.0,,,,,-92.0,-71.0,,,,,,,,,2437.0,5200.0,,,,,,,,,,2437.0,,,,,2452.0,2437.0,,,,,,,,
135.1795,-70.0,,,,,,,,,-89.0,,-78.0,,,,,,-69.0,,,,,,,,,2437.0,,,,,,,,,2437.0,,2437.0,,,,,,2437.0,,,,,,,,
137.1599,-62.0,-68.0,,,,,,-95.0,,,,-78.0,,,,,,-64.0,,,,,,,,,2437.0,5200.0,,,,,,2462.0,,,,2437.0,,,,,,2437.0,,,,,,,,
139.1779,-50.0,-66.0,-93.0,,,,,,,-92.0,,-75.0,,,,,,-71.0,,,,,,,,,2437.0,5200.0,2417.0,,,,,,,2437.0,,2437.0,,,,,,2437.0,,,,,,,,
141.1471,-56.0,-66.0,-90.0,,,,,,,,,-80.0,,,,,-81.0,-69.0,,,,,,,,,2437.0,5200.0,2417.0,,,,,,,,,2437.0,,,,,2452.0,2437.0,,,,,,,,
143.1537,-58.0,-68.0,-91.0,,-95.0,,,,,,,-81.0,,,,,,-68.0,,,,,,,,,2437.0,5200.0,2417.0,,2457.0,,,,,,,2437.0,,,,,,2437.0,,,,,,,,
145.1603,-52.0,-63.0,-92.0,,,-91.0,,,-90.0,-93.0,,-73.0,,,-89.0,,,-67.0,,,,,,,,,2437.0,5200.0,2417.0,,,2462.0,,,2427.0,2437.0,,2437.0,,,2462.0,,,2437.0,,,,,,,,
147.1523,-59.0,-65.0,-84.0,-90.0,,-91.0,,,,-89.0,,-70.0,,,,,,-66.0,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,2462.0,,,,2437.0,,2437.0,,,,,,2437.0,,,,,,,,
149.1536,-64.0,-74.0,,-80.0,,-86.0,,,-83.0,,,-73.0,,,-83.0,,,-61.0,,,,,,,,,2437.0,5200.0,,2452.0,,2462.0,,,2427.0,,,2437.0,,,2462.0,,,2437.0,,,,,,,,
151.1855,-56.0,-77.0,-82.0,-85.0,,-81.0,-88.0,,-82.0,-84.0,,-58.0,-87.0,-87.0,-84.0,,,-57.0,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,2462.0,2412.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,,,2437.0,,,,,,,,
153.2494,-59.0,-70.0,-78.0,-86.0,,,-85.0,,-78.0,-79.0,-87.0,-62.0,-84.0,-89.0,-81.0,,,-58.0,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,,2412.0,,2427.0,2437.0,2422.0,2437.0,5220.0,5220.0,2462.0,,,2437.0,,,,,,,,
155.1581,-64.0,-69.0,-73.0,-83.0,,-82.0,-87.0,,-77.0,-81.0,,-64.0,,-85.0,,,,-57.0,,,,,,,,,2437.0,5200.0,2417.0,2452.0,,2462.0,2412.0,,2427.0,2437.0,,2437.0,,5220.0,,,,2437.0,,,,,,,,
157.1688,-64.0,-69.0,-74.0,-82.0,,,-85.0,,,-77.0,-78.0,-62.0,-81.0,,-77.0,,,-63.0,,,,-92.0,,,,,2437.0,5200.0,2417.0,2452.0,,,2412.0,,,2437.0,2422.0,2437.0,5220.0,,2462.0,,,2437.0,,,,2462.0,,,,
159.1538,-59.0,-68.0,-67.0,-76.0,,-74.0,-78.0,-92.0,-74.0,-76.0,-77.0,-59.0,,-83.0,,,,-61.0,,,,,,,-89.0,,2437.0,5200.0,2417.0,2452.0,,2462.0,2412.0,2462.0,2427.0,2437.0,2422.0,2437.0,,5220.0,,,,2437.0,,,,,,,2462.0,
161.2087,-65.0,-72.0,-73.0,-77.0,,-76.0,-84.0,,-70.0,-78.0,,-61.0,-86.0,-83.0,-74.0,,,-69.0,,,,,-88.0,-92.0,-92.0,,2437.0,5200.0,2417.0,2452.0,,2462.0,2412.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,,,2437.0,,,,,5500.0,2462.0,2462.0,
163.1751,-79.0,-73.0,-71.0,,,-79.0,,,-68.0,-79.0,-73.0,-55.0,,-82.0,-79.0,-87.0,,-67.0,,,,,,,,,2437.0,5200.0,2417.0,,,2462.0,,,2427.0,2437.0,2422.0,2437.0,,5220.0,2462.0,2462.0,,2437.0,,,,,,,,
165.1709,-64.0,-70.0,-66.0,-82.0,,-80.0,-84.0,,-68.0,-71.0,,-58.0,-78.0,-78.0,-80.0,,,-66.0,,,,-92.0,,-89.0,,,2437.0,5200.0,2417.0,2452.0,,2462.0,2412.0,,2427.0,2437.0,,2437.0,5220.0,5220.0,2462.0,,,2437.0,,,,2462.0,,2462.0,,
